"school ID";"ChildcareCenterus ID";"schood name";"addr";"addr2";"city";"state";"zip";"county";"area_code";"phone";"LocationPhone";"Email";"Director Name";"days open";"time_open";"time_close";"URL";"welcome message/school description";" programs available (200 chars max)";"Age Range";"License No";"Capacity";"Accept Subsidy (Y/N)";"Any Accreditation";"Logo url";"schools served"
"0745";993753;"The Goddard School";"11302 S. Elm St.";;"Jenks";"OK";"74037";;918;"2992676";9182992676;"JenksOK@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/tulsa/jenks-elm-street-ok";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0687";1100588;"The Goddard School";"903 Olive Chapel Road";;"Apex";"NC";"27502";;919;"3623999";9193623999;"ApexNC@goddardschools.com";;"Monday - Friday";"6:00 AM";6:00 PM;"http://www.goddardschool.com/raleigh-durham/apex-olive-chapel-road-nc";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0795";242121;"The Goddard School";"1177 NW Maynard Road";;"Cary";"NC";"27513";;919;"4660008";9194660008;"CaryNC@goddardschools.com";;"Monday - Friday";"7:00 AM";6:30 PM;"http://www.goddardschool.com/raleigh-durham/cary-maynard-road-nc";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0418";242119;"The Goddard School";"4027 Davis Drive";;"Morrisville";"NC";"27560";;919;"4670467";9194670467;"MorrisvilleNC@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/raleigh-durham/morrisville-davis-drive-nc";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0593";973876;"The Goddard School";"5300 Fayetteville Road";;"Durham";"NC";"27713";;919;"5443311";9195443311;"DurhamNC@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/raleigh-durham/durham-fayetteville-road-nc";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0490";234536;"The Goddard School";"801 Earp Street";;"Holly Springs";"NC";"27540";;919;"5523196";9195523196;"HollySpringsNC@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/raleigh-durham/holly-springs-earp-street-nc";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0527";236000;"The Goddard School";"655 Old Honeycutt Road";;"Fuquay-Varina";"NC";"27526";;919;"5528359";9195528359;"FuquayVarinaNC@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/raleigh-durham/fuquay-varina-old-honeycutt-road-nc";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0413";242118;"The Goddard School";"1308 Heritage Links Drive";;"Wake Forest";"NC";"27587";;919;"5701005";9195701005;"WakeForestNC@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/raleigh-durham/wake-forest-heritage-links-drive-nc";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0614";973879;"The Goddard School";"10550 Little Brier Creek Lane";;"Raleigh";"NC";"27617";;919;"5720678";9195720678;"Raleigh1NC@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/raleigh-durham/raleigh-brier-creek-nc";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0567";973877;"The Goddard School";"6600 Creedmoor Road";;"Raleigh";"NC";"27613";;919;"7875002";9197875002;"Raleigh2NC@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/raleigh-durham/raleigh-creedmoor-road-nc";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0688";1100589;"The Goddard School";"1162 Martin Luther King Jr. Boulevard";;"Chapel Hill";"NC";"27514";;919;"9339022";9199339022;"ChapelHillNC@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/raleigh-durham/chapel-hill-martin-luther-king-junior-boulevard-nc";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0645";1063684;"The Goddard School";"100 Gatekeeper Road";;"San Ramon";"CA";"94582";;925;"5609694";9255609694;"SanRamonCA@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/san-francisco/san-ramon-gatekeeper-road-ca";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0755";825246;"The Goddard School";"1423 Grange Hall Road";;"Beavercreek";"OH";"45430";;937;"4272966";9374272966;"BeavercreekOH@goddardschools.com";;"Monday - Friday";"6:30 AM";6:00 PM;"http://www.goddardschool.com/dayton/beavercreek-grange-hall-road-oh";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0266";825279;"The Goddard School";"250 West Central Avenue";;"Springboro";"OH";"45066";;937;"7488911";9377488911;"SpringboroOH@goddardschools.com";;"Monday - Friday";"6:30 AM";6:00 PM;"http://www.goddardschool.com/dayton/springboro-central-avenue-oh";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0105";991618;"The Goddard School";"10685 Dayton Lebanon Pike";;"Centerville";"OH";"45458";;937;"8860800";9378860800;"CentervilleOH@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/dayton/centerville-dayton-lebanon-pike-oh";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0523";539105;"The Goddard School";"14534 Arbor Green Trail";;"Lakewood Ranch";"FL";"34202";;941;"7526600";9417526600;"LakewoodRanchFL@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/tampa/lakewood-ranch-arbor-green-trail-fl";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0342";146644;"The Goddard School";"1 Aura Lane";;"Ladera Ranch";"CA";"92694";;949;"2186200";9492186200;"LaderaRanchCA@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/los-angeles/ladera-ranch-aura-lane-ca";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
