"Id";"Letter Grade";"Name";"School Type";"Street";"City";"State";"Zip";"Phone";"Email";"Mon";"Tue";"Wed";"Thu";"Fri";"Website";"Twitter";"Facebook";"District Name";"Principal";"License Type";"License Number";"Transportation";"Before Care";"After Care";"CCAP";"Star Rating";"Grades Available";"Enrollment";"Capacity";"Academic Offerings";"Music Art";"Opportunities & Clubs";"Sports"
"YAA001";;"Busy Bees Learning Center";"Licensed Center";"3191 Plank Road";"Baton Rouge";"LA";70805;"225-250-5440";"busybee-learning@att.net";"7:00am to 5:00pm";"7:00am to 5:00pm";"7:00am to 5:00pm";"7:00am to 5:00pm";"7:00am to 5:00pm";;;;"East Baton Rouge Parish";"Ms. Nicole K Alex, Ms. Tiffany Bray";"III";;"No";;"Yes";"YES";3;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;18;;;;
"YC1001";;"The Learning Ladder Child Care Center, LLC";"Licensed Center";"4443 West Main Street";"Gray";"LA";70359;"985-580-7776";"learninglads@gmail.com";"7:00am to 5:30pm";"7:00am to 5:30pm";"7:00am to 5:30pm";"7:00am to 5:30pm";"7:00am to 5:30pm";;;;"Terrebonne Parish";"Mrs. Tanya V Liner";"III";;"No";;"Yes";"YES";2;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;65;;;;
"VG9001";;"Academy 1 Preschool";"Licensed Center";"555 Holmes BLVD";"Gretna";"LA";70056;"504-366-3315";"a1preschool@aol.com";"6:30am to 5:30pm";"6:30am to 5:30pm";"6:30am to 5:30pm";"6:30am to 5:30pm";"6:30am to 5:30pm";;;;"Jefferson Parish";"Ms. Kimberlyn Jackson";"III";;"No";"Yes";"Yes";"YES";3;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;50;;;;
"YAG001";;"Dream Academy";"Licensed Center";"3400 Forsythe Avenue";"Monroe";"LA";71203;"318-398-3260";"dreamprepacademy@gmail.com";"7:00am to 5:00pm";"7:00am to 5:00pm";"7:00am to 5:00pm";"7:00am to 5:00pm";"7:00am to 5:00pm";;;;"Ouachita Parish";"Ms. Latoya Jackson";"II";;"No";;"Yes";;;"Toddler (ages 1-2), PK (ages 3-4)";;57;;;;
"YB0001";;"Prime Time Head Start-Robinson Place Center";"Early Head Start/Head Start";"5307 Robinson Drive";"Monroe";"LA";71202;"318-329-2111";"butcher@primetimefamily.org";"7:30am to 3:30pm";"7:30am to 3:30pm";"7:30am to 3:30pm";"7:30am to 3:30pm";"7:30am to 3:30pm";;;;"Ouachita Parish";"Ms. Sharon Smith, LaTrinda Thomas";"III";;"No";;;"YES";3;"Toddler (ages 1-2), PK (ages 3-4)";;88;;;;
"YCO001";;"My Little Angels Daycare Center, LLC dba Kiddie Magic Learning Academy";"Licensed Center";"500 North 20th Street";"Monroe";"LA";71201;"318-327-5803";"sbullock@kiddiemagic.com";"6:00 am to 6:00 pm";"6:00 am to 6:00 pm";"6:00 am to 6:00 pm";"6:00 am to 6:00 pm";"6:00 am to 6:00 pm";;;;"Ouachita Parish";"Ms. Shannon L Bullock";"III";;"No";"Yes";"Yes";"YES";1;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;44;;;;
"YE8001";;"Claras Little Lambs at Federal City";"Early Head Start/Head Start";"775 Hunley Lane";"New Orleans";"LA";70114;"504-354-8470";"cllfederalcity1@gmail.com";"6:00am to 5:30pm";"6:00am to 5:30pm";"6:00am to 5:30pm";"6:00am to 5:30pm";"6:00am to 5:30pm";;;;"Orleans Parish";"Mrs. Sonjia B Joseph, Mrs. Jodie M Joseph";"III";;"YES";"Yes";"Yes";"YES";3;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;118;;;;
"YB2001";;"Ray Smith Memorial Early Learning Center";"Early Head Start/Head Start";"7067 Highway 10";"Greensburg";"LA";70441;"225-222-4251";"raysmith@rccdc.org";"7:45am to 2:45pm";"7:45am to 2:45pm";"7:45am to 2:45pm";"7:45am to 2:45pm";"7:45am to 2:45pm";;;;"St. Helena Parish";"Ms. Kristi Ginn, Ms. Lakeisha Robertson";"III";;"No";;;;4;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;10;;;;
"VHD001";;"R U Kidding Learning Center LLC";"Licensed Center";"222 Elgin Street";"Houma";"LA";70360;"985-360-3085";"angelalavigne208@yahoo.com";"12:00am to 11:59pm";"12:00am to 11:59pm";"12:00am to 11:59pm";"12:00am to 11:59pm";"12:00am to 11:59pm";;;;"Terrebonne Parish";"Angela Lavigne";"III";;"YES";;"Yes";"YES";2;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;38;;;;
"YBJ001";;"Bright Horizons at Tulane University";"Licensed Center";"127 Elk Place";"New Orleans";"LA";70112;"504-988-7479";"kidopolis@brighthorizons.com";"7:30am to 5:30pm";"7:30am to 5:30pm";"7:30am to 5:30pm";"7:30am to 5:30pm";"7:30am to 5:30pm";;;;"Orleans Parish";"Ms. Ashley Byrd, Ms. Laura StAmant";"III";;"No";;"Yes";;3;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;226;;;;
"YB5001";;"Sam's Kid Safari Preschool and Aftercare";"Licensed Center";"1508-B Veterans Memorial Drive";"Abbeville";"LA";70510;"337-422-5227";"samskidssafari@aol.com";"5:30am to 9:00pm";"5:30am to 9:00pm";"5:30am to 9:00pm";"5:30am to 9:00pm";"5:30am to 9:00pm";;;;"Vermilion Parish";"Samantha January, Dominique Hawthorne";"III";;"YES";"Yes";"Yes";"YES";4;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;48;;;;
"YCT001";;"Creative Learning Preschool and Nursery";"Licensed Center";"106 Eauclair Drive";"Thibodaux";"LA";70301;"985-492-1636";"creativelearning.preschool@outlook.com";"6:30am to 5:30pm";"6:30am to 5:30pm";"6:30am to 5:30pm";"6:30am to 5:30pm";"6:30am to 5:30pm";;;;"Lafourche Parish";"Ms. Anne Lagarde, Ms. Ashley Lagarde";"III";;"No";"Yes";"Yes";"YES";3;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;56;;;;
"YEF001";;"Kids Unlimited";"Licensed Center";"717 Winfield Road";"Haughton";"LA";71037;"318-949-0171";"countryplacepreschool@gmail.com";"2:30 pm to 6:00 pm";"2:30 pm to 6:00 pm";"2:30 pm to 6:00 pm";"2:30 pm to 6:00 pm";"2:30 pm to 6:00 pm";;;;"Bossier Parish";"Ms. Andrea Parks, Ms. Dianne Farr";"III";;"YES";;"Yes";"YES";;"Toddler (ages 1-2), PK (ages 3-4)";;60;;;;
"YD2001";;"North Webster Children's Learning Center";"Licensed Center";"808 Reynolds Street";"Springhill";"LA";71075;"318-539-4633";"northwebsterclc@gmail.com";"6:00am to 6:00pm";"6:00am to 6:00pm";"6:00am to 6:00pm";"6:00am to 6:00pm";"6:00am to 6:00pm";;;;"Webster Parish";"Britney Law";"III";;"No";"Yes";"Yes";"YES";3;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;62;;;;
"VHE001";;"ReNEW Early Childhood Center";"Licensed Center";"3649 Laurel Street";"New Orleans";"LA";70115;"504-762-1343";"msupak@renewschools.org";"7:00am to 5:00pm";"7:00am to 5:00pm";"7:00am to 5:00pm";"7:00am to 5:00pm";"7:00am to 5:00pm";;;;"Orleans Parish";"Ms. Monica Supak";"III";;"YES";;"Yes";"YES";3;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;72;;;;
"YBK001";;"Iberville MSA East Early Childhood";"Early Head Start/Head Start";"1400 Gordon Simon LeBlanc";"St Gabriel";"LA";70776;"225-238-0150";"jilliandotson@ipsb.education";"7:00am to 3:00pm";"7:00am to 3:00pm";"7:00am to 3:00pm";"7:00am to 3:00pm";"7:00am to 3:00pm";;;;"Iberville Parish";"Ms. Jillian Dotson";"III";;"YES";;;;4;"Toddler (ages 1-2), PK (ages 3-4)";;25;;;;
"YB8001";;"South Cameron Early Learning Center";"Licensed Center";"753 Oak Grove Highway";"Grand Chenier";"LA";70643;"337-542-4628";"Lindsey_Fontenot@camsch.org";"7:30am to 3:30pm";"7:30am to 3:30pm";"7:30am to 3:30pm";"7:30am to 3:30pm";"7:30am to 3:30pm";;;;"Cameron Parish";"Lindsey Fontenot, Heidi Baccigalopi";"III";;"No";;;"YES";5;"Toddler (ages 1-2), PK (ages 3-4)";;48;;;;
"YCW001";;"Ponchatoula Early Head Start";"Early Head Start/Head Start";"199 South 4th Street";"Ponchatoula";"LA";70454;"985-401-4013";"ponchatoula@rccdc.org";"7:00 am to 4:00 pm";"7:00 am to 4:00 pm";"7:00 am to 4:00 pm";"7:00 am to 4:00 pm";"7:00 am to 4:00 pm";;;;"Tangipahoa Parish";"Ms. Yontellia Brown, Ms. Virginia Richardson";"III";;"No";;;;3;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;24;;;;
"YF4001";;"LaBrie's Child Daycare, LLC";"Licensed Center";"426 West Oak Street";"Ville Platte";"LA";70586;"337-363-2966";"labriesdaycare@gmail.com";"7:30am to 5:00pm";"7:30am to 5:00pm";"7:30am to 5:00pm";"7:30am to 5:00pm";"7:30am to 5:00pm";;;;"Evangeline Parish";"Ms. Shericka LaBrie";"III";;"No";;"Yes";"YES";5;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;14;;;;
"YDL001";;"North Louisiana Early Learning Academy";"Licensed Center";"8811 Walker Road";"Shreveport";"LA";71108;"318-216-3791";"northlouisianaacademy@yahoo.com";"12:00am to 11:59pm";"12:00am to 11:59pm";"12:00am to 11:59pm";"12:00am to 11:59pm";"12:00am to 11:59pm";;;;"Caddo Parish";"Kawanza L Johnson";"III";;"No";;"Yes";"YES";3;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;154;;;;
"VHG001";;"Roy Hoppy"" Hopkins Head Start Center""";"Early Head Start/Head Start";"210 Allen Street";"Oil City";"LA";71061;"318-995-7654";"gbradley@ccaa-shreveport.net";"7:30am to 4:30pm";"7:30am to 4:30pm";"7:30am to 4:30pm";"7:30am to 4:30pm";"7:30am to 4:30pm";;;;"Caddo Parish";"Ms. Latisha K Jones";"III";;"YES";;"Yes";;4;"Toddler (ages 1-2), PK (ages 3-4)";;84;;;;
"YBO001";;"Divine Hands Preschool & Learning Academy";"Licensed Center";"320 Belle Terre Boulevard";"Laplace";"LA";70068;"985-359-0101";"divinehandsacademy@gmail.com";"6:00am to 6:00pm";"6:00am to 6:00pm";"6:00am to 6:00pm";"6:00am to 6:00pm";"6:00am to 6:00pm";;;;"St. John the Baptist Parish";"Ms. Shannon Guillory";"III";;"No";"Yes";"Yes";"YES";3;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;80;;;;
"YBE001";;"Giggles and Hugs Learning Center";"Licensed Center";"185 Barron Road";"Pollock";"LA";71467;"318-310-2501";"GIGGLESHUGS@GMAIL.COM";"6:30am to 6:00pm";"6:30am to 6:00pm";"6:30am to 6:00pm";"6:30am to 6:00pm";"6:30am to 6:00pm";;;;"Grant Parish";"Ms. Gwenette L Kerry";"III";;"YES";"Yes";"Yes";"YES";2;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;81;;;;
"YD6001";;"PRIME TIME Head Start-MLK Jr. High Center";"Early Head Start/Head Start";"3716 Nutland Road";"Monroe";"LA";71202;"318-582-2001";"butcher@primetimefamily.org";"7:30 am to 3:30 pm";"7:30 am to 3:30 pm";"7:30 am to 3:30 pm";"7:30 am to 3:30 pm";"7:30 am to 3:30 pm";;;;"Ouachita Parish";"Ms. Tyiska Roe, Ms. Victoria R Wallace";"III";;"No";;;;3;"Toddler (ages 1-2), PK (ages 3-4)";;126;;;;
"YF5001";;"SU Child Development Laboratory";"Licensed Center";"Jesse N. Stone Bldg. 190";"Baton Rouge";"LA";70813;"225-771-5714";"suchdvlab@subr.edu";"6:30am to 5:30pm";"6:30am to 5:30pm";"6:30am to 5:30pm";"6:30am to 5:30pm";"6:30am to 5:30pm";;;;"East Baton Rouge Parish";"Keisha Y Ceasar, Alexis C Perkins";"III";;"No";"Yes";"Yes";;3;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;41;;;;
"YDT001";;"Children's Palace Learning Academy";"Licensed Center";"7361 Read Blvd.";"New Orleans";"LA";70127;"504-827-1444";"cplanola@outlook.com";"7:00am to 5:00pm";"7:00am to 5:00pm";"7:00am to 5:00pm";"7:00am to 5:00pm";"7:00am to 5:00pm";;;;"Orleans Parish";"Ms. Joy M Mitchell, Ms. Kimberly E Mitchell";"III";;"No";;"Yes";"YES";4;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;112;;;;
"VHO001";;"St. David Head Start Center";"Early Head Start/Head Start";"1230 Lamanche Street";"New Orleans";"LA";70117;"504-459-4845";"pmorris@tca-nola.org";"7:00am to 5:00pm";"7:00am to 5:00pm";"7:00am to 5:00pm";"7:00am to 5:00pm";"7:00am to 5:00pm";;;;"Orleans Parish";"Ms. Velma Payne, Ms. Betty A Funches";"III";;"No";;"Yes";;3;"Toddler (ages 1-2), PK (ages 3-4)";;105;;;;
"YC2001";;"Broadway's Daycare";"Licensed Center";"610 North Cedar Street";"Tallulah";"LA";71282;"318-574-1133";"dbroadwaydaycare@gmail.com";"6:00am to 5:00pm";"6:00am to 5:00pm";"6:00am to 5:00pm";"6:00am to 5:00pm";"6:00am to 5:00pm";;;;"Madison Parish";"Ms. Debbie M Broadway";"III";;"No";"Yes";"Yes";"YES";4;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;31;;;;
"YBF001";;"Jazzie's Learning Academy";"Licensed Center";"216 South Bengal Road";"River Ridge";"LA";70123;"504-465-0100";"jazzieslearningacademy2017@gmail.com";"6:30am to 6:45pm";"6:30am to 6:45pm";"6:30am to 6:45pm";"6:30am to 6:45pm";"6:30am to 6:45pm";;;;"Jefferson Parish";"Mr. Renwick Knighton Sr, Ms. Trenice T Knighton";"III";;"No";"Yes";"Yes";"YES";3;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;69;;;;
"YEC001";;"Jolly Kids Academy";"Licensed Center";"4949 Bullard Ave Ste C";"New Orleans";"LA";70128;"504-266-2070";"jollykidsacademy@gmail.com";"6:00am to 5:30pm";"6:00am to 5:30pm";"6:00am to 5:30pm";"6:00am to 5:30pm";"6:00am to 5:30pm";;;;"Orleans Parish";"Mr. Philip Begnaud, Chantel Jolly";"III";;"No";"Yes";"Yes";"YES";;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;42;;;;
"YFD001";;"Covered Kids Learning Academy";"Licensed Center";"1401 Simon Bolivar Ave";"New Orleans";"LA";70113;"504-267-3155";"COVEREDKIDS1@GMAIL.COM";"6:30am to 5:30pm";"6:30am to 5:30pm";"6:30am to 5:30pm";"6:30am to 5:30pm";"6:30am to 5:30pm";;;;"Orleans Parish";"Ms. Angelique M Morris Francois";"III";;"No";"Yes";"Yes";"YES";2;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;77;;;;
"YE1001";;"St. James Parish Schools - St. Louis Academy Head Start";"Licensed Center";"8184 Villavaso Street";"St James";"LA";70086;"225-258-4680";"lrose@sjpsb.org";"7:45am to 2:00pm";"7:45am to 2:00pm";"7:45am to 2:00pm";"7:45am to 2:00pm";"7:45am to 2:00pm";;;;"St. James Parish";"Ms. Arianna R Banks, Ms. Laci M Rose";"III";;"YES";;;;4;"PK (ages 3-4)";;22;;;;
"VHT001";;"A-mazing Kidz ELC LLC";"Licensed Center";"308  West 4th Street";"Independence";"LA";70443;"985-606-2300";"ROCHELLE410@yahoo.com";"7:00am to 5:00pm";"7:00am to 5:00pm";"7:00am to 5:00pm";"7:00am to 5:00pm";"7:00am to 5:00pm";;;;"Tangipahoa Parish";"Rochelle L Washington, Rochelle L Washington";"III";;"No";;"Yes";"YES";3;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;64;;;;
"YCC001";;"St. Martin Parish St. Martinville Head Start Academy";"Early Head Start/Head Start";"310 South Theater Street";"Saint Martinville";"LA";70582;"337-342-2520";"nicole_angelle@saintmartinschools.org";"7:30am to 4:00pm";"7:30am to 4:00pm";"7:30am to 4:00pm";"7:30am to 4:00pm";"7:30am to 4:00pm";;;;"St. Martin Parish";"Nieka Brown";"III";;"No";;;;3;"Toddler (ages 1-2), PK (ages 3-4)";;122;;;;
"YBX001";;"St. Martin Parish Cecilia Head Start Academy";"Early Head Start/Head Start";"1720 Huron Road";"Arnaudville";"LA";70512;"337-754-7785";"nicole_angelle@saintmartinschools.org";"7:30am to 4:00pm";"7:30am to 4:00pm";"7:30am to 4:00pm";"7:30am to 4:00pm";"7:30am to 4:00pm";;;;"St. Martin Parish";"Evangeline Mitchell, Ms. Claysha Smith";"III";;"No";;;;3;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;108;;;;
"YES001";;"Total Community Action at VIET";"Early Head Start/Head Start";"13435 Granville Street";"New Orleans";"LA";70129;"504-325-5852";"dominique.garner@tca-nola.org";"7:00am to 5:00pm";"7:00am to 5:00pm";"7:00am to 5:00pm";"7:00am to 5:00pm";"7:00am to 5:00pm";;;;"Orleans Parish";"Ms. Dominique C Garner, Ms. Deljuana Fisher";"III";;"No";;"Yes";"YES";3;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;40;;;;
"YFG001";;"Abundant Blessings Early Learning Center";"Licensed Center";"14826 Hooper Road";"Baton Rouge";"LA";70818;"225-261-3200";"michellej24@cox.net";"6:00am to 6:00pm";"6:00am to 6:00pm";"6:00am to 6:00pm";"6:00am to 6:00pm";"6:00am to 6:00pm";;;;"East Baton Rouge Parish";"Michelle Jackson, Yalecia Putman";"III";;"No";"Yes";"Yes";"YES";3;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;93;;;;
"YE3001";;"Abundantly Blessed Aftercare Center, Inc";"Licensed Center";"3432 Ewing Drive";"New Roads";"LA";70760;"225-713-5146";"aftercarecenter@yahoo.com";"5:30am to 7:00pm";"5:30am to 7:00pm";"5:30am to 7:00pm";"5:30am to 7:00pm";"5:30am to 7:00pm";;;;"Pointe Coupee Parish";"Ms. Amy Fields";"III";;"No";"Yes";"Yes";"YES";;"Toddler (ages 1-2), PK (ages 3-4)";;81;;;;
"VHU001";;"Sugar 'N Spice Acadiana's Preschool, Inc.";"Licensed Center";"166 South Beadle Road";"Lafayette";"LA";70508;"337-234-6568";"ashleykimble@snsacadiana.com";"6:45am to 5:45pm";"6:45am to 5:45pm";"6:45am to 5:45pm";"6:45am to 5:45pm";"6:45am to 5:45pm";;;;"Lafayette Parish";"Ms. Heather A Kimble, Ms. Sonya Russo";"III";;"YES";"Yes";"Yes";"YES";3;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;233;;;;
"YCS001";;"Gabriel's Child Development Academy";"Licensed Center";"5905 Flournoy Lucas Rd";"Shreveport";"LA";71129;"318-701-8895";"gcdashreveport@gmail.com";"6:00am to 8:00pm";"6:00am to 8:00pm";"6:00am to 8:00pm";"6:00am to 8:00pm";"6:00am to 8:00pm";;;;"Caddo Parish";"Mr. Marty Johnson";"III";;"YES";"Yes";"Yes";"YES";3;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;141;;;;
"YDV001";;"Park Place Learning Center";"Licensed Center";"120 Northpark Blvd";"Covington";"LA";70433;"985-900-2590";"sarah.mylittlesprout@gmail.com";"6:45am to 5:30pm";"6:45am to 5:30pm";"6:45am to 5:30pm";"6:45am to 5:30pm";"6:45am to 5:30pm";;;;"St. Tammany Parish";"Mrs. Stephanie Lavergne, Ms. Kimberly Merwin";"III";;"No";"Yes";"Yes";"YES";4;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;84;;;;
"YFA001";;"Iberville-MSA West Early Childhood";"Early Head Start/Head Start";"57955 St. Louis Road";"Plaquemine";"LA";70764;"225-687-6845";"stacyblanchard@ipsb.education";"8:00am to 3:00pm";"8:00am to 3:00pm";"8:00am to 3:00pm";"8:00am to 3:00pm";"8:00am to 3:00pm";;;;"Iberville Parish";"Mrs. Stacy Blanchard, Mrs. Chante Delone";"III";;"YES";;;;4;"Toddler (ages 1-2), PK (ages 3-4)";;60;;;;
"YHJ001";;"Crescent Academy and Childcare";"Licensed Center";"1701 Medra Drive";"Monroe";"LA";71203;"318-884-3848";"CrescentAcademy2020@gmail.com";"6:00am to 10:00pm";"6:00am to 10:00pm";"6:00am to 10:00pm";"6:00am to 10:05pm";"6:00am to 10:00pm";;;;"Ouachita Parish";"Marva Y Muhammad";"III";;"No";"Yes";"Yes";"YES";;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;40;;;;
"YEE001";;"Kiddie Castle LLC";"Licensed Center";"5322 Mansfield Road";"Shreveport";"LA";71108;"318-617-7124";"kiddie_castle@yahoo.com, Kiddie_C@yahoo.com";"7;00am to 5:00 pm";"7;00am to 5:00pm";"7;00am to 5:00pm";"7;00am to 5:00pm";"7;00am to 5:00pm";;;;"Caddo Parish";"Quaneisha Robinson";"III";;"No";;"Yes";"YES";;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;13;;;;
"VHW001";;"Sugar 'N Spice Carencro's Preschool, Inc.";"Licensed Center";"1005 North Dugas Road";"Lafayette";"LA";70507;"337-886-2005";"lindseysimon@snsacadiana.com";"6:30am to 5:45pm";"6:30am to 5:45pm";"6:30am to 5:45pm";"6:30am to 5:45pm";"6:30am to 5:45pm";;;;"Lafayette Parish";"Ms. Lindsey Soumeillan";"III";;"YES";"Yes";"Yes";"YES";3;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;107;;;;
"YCX001";;"Perfect Milestones Learning Academy";"Licensed Center";"61367 Airport Road";"Slidell";"LA";70460;"985-445-1187";"perfectmilestonesla@gmail.com";"4:00am to 11:55pm";"4:00am to 11:55pm";"4:00am to 11:55pm";"4:00am to 11:55pm";"4:00am to 11:55pm";;;;"St. Tammany Parish";"Mrs. Crystal Augustus";"III";;"YES";"Yes";"Yes";"YES";3;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;64;;;;
"YDZ001";;"St. James Parish Schools - Cypress Grove Montessori Head Start";"Licensed Center";"2461 North King Avenue";"Lutcher";"LA";70071;"225-258-5400";"hmire@sjpsb.org";"7:45am to 2:00pm";"7:45am to 2:00pm";"7:45am to 2:00pm";"7:45am to 2:00pm";"7:45am to 2:00pm";;;;"St. James Parish";"Ms. Arianna Banks, Ms. Holly Mire";"III";;"YES";;;;4;"PK (ages 3-4)";;110;;;;
"YFB001";;"Children's Cove";"Licensed Center";"2002 Hwy 80 E";"Calhoun";"LA";71225;"318-396-1308";"MichaelaLindsey@thechildrenscove.com";"6:30am to 6:00pm";"6:30am to 6:00pm";"6:30am to 6:00pm";"6:30am to 6:00pm";"6:30am to 6:00pm";;;;"Ouachita Parish";"Susie Knight, Michaela Siddon";"III";;"No";"Yes";"Yes";"YES";2;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;99;;;;
"YHV001";;"Kids Are People Too, Inc.";"Licensed Center";"17211 Old Jefferson Highway";"Prairieville";"LA";70769;"225-673-8625";"greatcare4kids@aol.com";"6:45 am to 6:00 pm";"6:45 am to 6:00 pm";"6:45 am to 6:00 pm";"6:45 am to 6:00 pm";"6:45 am to 6:00 pm";;;;"Ascension Parish";"Ms. Marcie M Boultinghouse, Ms. Jamie C Broussard";"III";;"YES";"Yes";"Yes";"YES";;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;109;;;;
"YEZ001";;"Sarah Allen Child Development Center";"Licensed Center";"2321 Thalia St";"New Orleans";"LA";70113;"504-525-4336";"revkjsanders@unionbethelnola.org";"7:00am to 5:00pm";"7:00am to 5:00pm";"7:00am to 5:00pm";"7:00am to 5:00pm";"7:00am to 5:00pm";;;;"Orleans Parish";"Evangeline Smith";"III";;"YES";;"Yes";"YES";;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;63;;;;
"VIJ001";;"Treasure The Moment Learning Academy";"Licensed Center";"6729 Alma Street";"Houma";"LA";70364;"985-868-7444";"tinamurrell@ymail.com";"6:00am to 5:30pm";"6:00am to 5:30pm";"6:00am to 5:30pm";"6:00am to 5:30pm";"6:00am to 5:30pm";;;;"Terrebonne Parish";"Mrs. Brittany J Jones";"III";;"No";"Yes";"Yes";"YES";2;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;40;;;;
"YD7001";;"Peace Out Daycare";"Licensed Center";"119 St. Stephen Drive";"Church Point";"LA";70525;"337-227-8077";"peaceoutdaycare@yahoo.com";"6:30 am to 5:30 pm";"6:30 am to 5:30 pm";"6:30 am to 5:30 pm";"6:30 am to 5:30 pm";"6:30 am to 5:30 pm";;;;"Acadia Parish";"Ms. Tina L Higginbotham";"III";;"No";"Yes";"Yes";"YES";3;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;51;;;;
"YEG001";;"Kids2College Academy, LLC";"Licensed Center";"5418 Hearne Avenue";"Shreveport";"LA";71108;"318-562-6944";"k2ca1420@gmail.com";"5:00 am to 12:00pm";"5:00am to 12:00pm";"5:00am to 12:00pm";"5:00 am to 12:00pm";"5:00 am to 12:00pm";;;;"Caddo Parish";"Ms. Gequelita Sloan, Jeanette Williams";"III";;"YES";"Yes";"Yes";"YES";1;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;27;;;;
"YH6001";;"Safe Harbor Learning Center";"Licensed Center";"44055 Stringer Bridge Road";"Saint Amant";"LA";70774;"225-647-2229";"joni@safeharborlearningcenter.com";"6:00am to 6:00pm";"6:00am to 6:00pm";"6:00am to 6:00pm";"6:00am to 6:00pm";"6:00am to 6:00pm";;;;"Ascension Parish";"Ms. Joni M Buquoi";"III";;"YES";"Yes";"Yes";"YES";;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;90;;;;
"YHX001";;"Kidz Academy Christian Daycare";"Licensed Center";"20487 Highway 21";"Bogalusa";"LA";70427;"985-730-5523";"amandaterrell@charter.net";"7:00 am to 5:15 pm";"7:00 am to 5:15 pm";"7:00 am to 5:15 pm";"7:00 am to 5:15 pm";"7:00 am to 5:15 pm";;;;"Washington Parish";"Ms. Lola L Stogner";"III";;"No";;"Yes";"YES";;"Infant (Under 1), Toddler (ages 1-2), PK (ages 3-4)";;38;;;;
