"FacilityId";"Name";"Type";"Address";"City";"State";"Zip";"Phone";"Capacity";"Accepts Vouchers";"CACFP";"Infant";"Toddler";"Pre-School";"School Age";"Quality Rating";"Accreditation Type";"Expiration Date";"Schedule";"Monday";"Tuesday";"Wednesday";"Thursday";"Friday";"Saturday";"Sunday";"Other Hours";"License Type";"License Definition";"License Begin Date";"License Expiration Date"
1728;"Rehoboth Baptist Church Child Development Center";"CDC (Child Development Center)";"621 Alabama AVE, SE";"Washington";"D.C.";20032;"(202) 561-5286";180;1;;"No";"Yes";"Yes";"Yes";"Quality";"NAEYC";"Jan 01, 2020";"All Year";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Aug 02, 2017";"Aug 31, 2020"
2110;"Southeast Children's Fund CDC I";"CDC (Child Development Center)";"4233 6th ST, SE";"Washington";"D.C.";20032;"(202) 561-5500";53;;1;"Yes";"Yes";"Yes";"Yes";"Quality";"NAEYC";"May 01, 2019";"All Year";"6:00AM - 6:00PM";"6:00AM - 6:00PM";"6:00AM - 6:00PM";"6:00AM - 6:00PM";"6:00AM - 6:00PM";"CLOSED";"CLOSED";;"Restricted";"A restricted license is issued as an alternative to suspending or revoking an existing license when a licensed facility has one or more deficiencies. A Facility shall not enroll additional children under this provision.";"Aug 09, 2019";"Nov 07, 2019"
1762;"Sunshine Early Learning Center";"CDC (Child Development Center)";"4224 6th ST, SE";"Washington";"D.C.";20032;"(202) 561-1100";200;1;;"Yes";"Yes";"Yes";"Yes";"Quality";"NAEYC";"Aug 01, 2024";"All Year";"6:00AM - 6:00PM";"6:00AM - 6:00PM";"6:00AM - 6:00PM";"6:00AM - 6:00PM";"6:00AM - 6:00PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Jun 25, 2018";"Mar 31, 2021"
2524;"Timothy Goodwin @ Jack And Jill Academy";"CDH (Child Development Home)";"149 Galveston PL, SE, Unit # 2";"Washington";"D.C.";20032;"(202) 817-8294";6;1;;"Yes";"Yes";"Yes";"No";"Preliminary";;;"All Year";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Aug 02, 2017";"Aug 31, 2020"
1843;"Tucker's Day Care Center I";"CDC (Child Development Center)";"3215 11th PL, SE";"Washington";"D.C.";20032;"(202) 562-0703";55;1;;"Yes";"Yes";"Yes";"Yes";"Quality";;;"All Year";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Aug 07, 2017";"Aug 31, 2020"
1969;"Tucker's Day Care Center II";"CDC (Child Development Center)";"3219 9th PL, SE";"Washington";"D.C.";20032;"(202) 562-2044";55;1;;"Yes";"Yes";"Yes";"No";"Quality";;;"All Year";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Mar 27, 2018";"Jan 31, 2021"
2656;"UPO @ Eagle Academy Public Charter School";"CDC (Child Development Center)";"3425 10th PL, SE";"Washington ";"D.C.";20032;"(202) 238-4632";56;1;;"Yes";"Yes";"Yes";"No";"Developing";;;"All Year";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"6:30AM - 6:00PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Jun 11, 2018";"Apr 30, 2021"
2219;"UPO @ Atlantic Garden Early Childhood Center";"CDC (Child Development Center)";"4228 4th ST, SE";"Washington";"D.C.";20032;"(202) 758-0339";20;1;1;"Yes";"Yes";"Yes";"No";"Developing";;;"All Year";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Dec 21, 2017";"Dec 31, 2020"
2234;"UPO @ Ballou High School";"CDC (Child Development Center)";"3401 4th ST, SE";"Washington";"D.C.";20032;"(202) 645-6689";30;1;1;"Yes";"Yes";"No";"No";"Developing";;;"All Year";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Apr 01, 2018";"Apr 30, 2021"
2433;"Winifred Thomas";"CDH (Child Development Home)";"126 Yuma ST, SE";"Washington";"D.C.";20032;"(202) 425-8511";6;1;1;"Yes";"Yes";"Yes";"Yes";"Quality";"NAFCC";"Jan 01, 2020";"All Year";"7:00AM - 6:00AM";"7:00AM - 6:00AM";"7:00AM - 6:00AM";"7:00AM - 6:00AM";"7:00AM - 6:00AM";"7:00AM - 6:00AM";"7:00AM - 6:00AM";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Oct 20, 2017";"Oct 31, 2020"
2666;"YMCA At Avalon";"CDC (Child Development Center)";"820 Southern AVE , SE";"Washington ";"D.C.";20032;"(202) 660-2044";13;;;"No";"No";"No";"Yes";"N/A";;;"All Year";"7:00AM - 6:30PM";"7:00AM - 6:30PM";"7:00AM - 6:30PM";"7:00AM - 6:30PM";"7:00AM - 6:30PM";"CLOSED";"CLOSED";;"Restricted";"A restricted license is issued as an alternative to suspending or revoking an existing license when a licensed facility has one or more deficiencies. A Facility shall not enroll additional children under this provision.";"Oct 10, 2019";"Jan 08, 2020"
2747;"Bambini Play and Learn @ Golden Triangle, LLC";"CDC (Child Development Center)";"2001 M ST, NW Suite 200";"Washington";"D.C.";20036;"(202) 467-8149";102;;;"Yes";"Yes";"Yes";"No";"N/A";;;"All Year";"8:00AM - 6:00PM";"8:00AM - 6:00PM";"8:00AM - 6:00PM";"8:00AM - 6:00PM";"8:00AM - 6:00PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Aug 29, 2019";"Aug 31, 2022"
2061;"Children's Creative Learning Center @ The World Bank";"CDC (Child Development Center)";"1225 Connecticut AVE, NW";"Washington";"D.C.";20036;"(202) 473-7010";125;;;"Yes";"Yes";"Yes";"No";"N/A";"NAEYC";"Dec 01, 2019";"All Year";"7:45AM - 6:30PM";"7:45AM - 6:30PM";"7:45AM - 6:30PM";"7:45AM - 6:30PM";"7:45AM - 6:30PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Jul 26, 2017";"Jul 31, 2020"
1831;"DCJCC Preschool";"CDC (Child Development Center)";"1529 16th ST, NW";"Washington";"D.C.";20036;"(202) 777-3278";157;;;"No";"Yes";"Yes";"No";"N/A";"NAEYC";"Sep 01, 2022";"All Year";"7:30AM - 6:00PM";"7:30AM - 6:00PM";"7:30AM - 6:00PM";"7:30AM - 6:00PM";"7:30AM - 6:00PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Aug 27, 2019";"Oct 31, 2020"
1759;"First Baptist Church Of Washington";"CDC (Child Development Center)";"1328 16th ST, NW";"Washington";"D.C.";20036;"(202) 328-1051";98;;;"Yes";"Yes";"Yes";"No";"N/A";;;"All Year";"7:30AM - 6:00PM";"7:30AM - 6:00PM";"7:30AM - 6:00PM";"7:30AM - 6:00PM";"7:30AM - 6:00PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Feb 16, 2017";"Feb 28, 2020"
2103;"Huckleberry Cheesecake/Sonnenberg & Maier, LLC";"CDC (Child Development Center)";"1307 19th ST, NW";"Washington";"D.C.";20036;"(202) 467-4202";69;;;"Yes";"Yes";"Yes";"No";"N/A";;;"All Year";"8:00AM - 6:00PM";"8:00AM - 6:00PM";"8:00AM - 6:00PM";"8:00AM - 6:00PM";"8:00AM - 6:00PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Jan 31, 2018";"Nov 30, 2020"
2073;"Bright Horizons @ L Street";"CDC (Child Development Center)";"2101 L ST, NW";"Washington";"D.C.";20037;"(202) 887-8433";148;;;"Yes";"Yes";"Yes";"No";"N/A";;;"All Year";"7:30AM - 6:30PM";"7:30AM - 6:30PM";"7:30AM - 6:30PM";"7:30AM - 6:30PM";"7:30AM - 6:30PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Dec 06, 2017";"Dec 31, 2020"
1823;"Capital Kids II, Inc";"CDC (Child Development Center)";"1250 24th ST, NW";"Washington";"D.C.";20037;"(202) 293-1460";60;;;"Yes";"Yes";"Yes";"No";"N/A";;;"All Year";"7:00AM - 6:15PM";"7:00AM - 6:15PM";"7:00AM - 6:15PM";"7:00AM - 6:15PM";"7:00AM - 6:15PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Mar 22, 2017";"Mar 31, 2020"
2074;"CCLC @ 2200 Penn Backup Center";"CDC (Child Development Center)";"2200 Pennsylvania AVE, NW";"Washington";"D.C.";20037;"(202) 785-0181";62;;;"Yes";"Yes";"Yes";"No";"N/A";"NAEYC";"Nov 01, 2018";"All Year";"7:30AM - 6:30PM";"7:30AM - 6:30PM";"7:30AM - 6:30PM";"7:30AM - 6:30PM";"7:30AM - 6:30PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Mar 02, 2017";"Mar 31, 2020"
2186;"Kiddie Academy Of DC - West End";"CDC (Child Development Center)";"1227 25th ST, NW, SUITE 101";"Washington";"D.C.";20037;"(202) 735-0291";90;;;"Yes";"Yes";"Yes";"Yes";"N/A";;;"All Year";"7:30AM - 6:30PM";"7:30AM - 6:30PM";"7:30AM - 6:30PM";"7:30AM - 6:30PM";"7:30AM - 6:30PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Sep 08, 2017";"Sep 30, 2020"
2660;"KinderCare Learning Center @ Watergate East";"CDC (Child Development Center)";"2530 Virginia AVE, NW";"Washington";"D.C.";20037;"(202) 333-0769";94;;;"Yes";"Yes";"Yes";"No";"N/A";;;"All Year";"7:30AM - 6:30PM";"7:30AM - 6:30PM";"7:30AM - 6:30PM";"7:30AM - 6:30PM";"7:30AM - 6:30PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"May 04, 2018";"May 31, 2021"
1746;"School For Friends";"CDC (Child Development Center)";"2201 P ST, NW";"Washington";"D.C.";20037;"(202) 328-1789";74;;;"No";"Yes";"Yes";"No";"N/A";"NAEYC";"Sep 01, 2022";"All Year";"8:00AM - 6:00PM";"8:00AM - 6:00PM";"8:00AM - 6:00PM";"8:00AM - 6:00PM";"8:00AM - 6:00PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Nov 06, 2017";"Sep 30, 2020"
1922;"Howard University Early Learning Program";"CDC (Child Development Center)";"531 College ST, NW";"Washington";"D.C.";20059;"(202) 806-7102";60;;;"No";"Yes";"Yes";"Yes";"N/A";"NAEYC";"Jan 01, 2023";"All Year";"7:30AM - 5:45PM";"7:30AM - 5:45PM";"7:30AM - 5:45PM";"7:30AM - 5:45PM";"7:30AM - 5:45PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Mar 09, 2018";"Mar 31, 2021"
2001;"HHS/ED Children's Center";"CDC (Child Development Center)";"330 C ST, SW";"Washington";"D.C.";20201;"(202) 260-7643";100;;;"Yes";"Yes";"Yes";"No";"N/A";"NAEYC";"Dec 02, 2022";"All Year";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Aug 31, 2017";"Mar 31, 2020"
2727;"Department of Labor CDC / KinderCare Education, LLC";"CDC (Child Development Center)";"200 Constitution AVE, NW";"Washington";"D.C.";20210;"(202) 693-7979";124;;;"Yes";"Yes";"Yes";"Yes";"N/A";;;"All Year";"7:30AM - 6:00PM";"7:30AM - 6:00PM";"7:30AM - 6:00PM";"7:30AM - 6:00PM";"7:30AM - 6:00PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Jul 24, 2019";"Jul 31, 2022"
2033;"Bright Horizons Children's Center LLC/N";"CDC (Child Development Center)";"1111 Constitution AVE, NW, SUITE 1232";"Washington";"D.C.";20224;"(202) 317-6808";47;;;"Yes";"Yes";"Yes";"No";"N/A";"NAEYC";"Mar 01, 2022";"All Year";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Jul 03, 2019";"Jan 31, 2021"
1845;"Triangle Tots";"CDC (Child Development Center)";"1300 Pennsylvania AVE, NW";"Washington";"D.C.";20229;"(202) 565-3018";120;;;"Yes";"Yes";"Yes";"No";"N/A";"NAEYC";"Apr 01, 2023";"All Year";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Mar 26, 2019";"Mar 31, 2021"
1770;"Commerce Department Child Care Center";"CDC (Child Development Center)";"15th & Pennsylvania AVE, NW, Room # 1621";"Washington";"D.C.";20230;"(202) 482-1587";85;;;"Yes";"Yes";"Yes";"No";"N/A";"NAEYC";"Sep 01, 2018";"All Year";"7:15AM - 5:45PM";"7:15AM - 5:45PM";"7:15AM - 5:45PM";"7:15AM - 5:45PM";"7:15AM - 5:45PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Jan 31, 2018";"Dec 31, 2020"
2126;"Fingerprints Child Development Center";"CDC (Child Development Center)";"1849 C ST, NW";"Washington";"D.C.";20240;"(202) 219-1127";81;;;"Yes";"Yes";"Yes";"No";"N/A";"NAEYC";"Jun 01, 2020";"All Year";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Mar 29, 2018";"Mar 31, 2021"
2737;"Diplotots";"CDC (Child Development Center)";"2401 E ST, NW";"Washington ";"D.C.";20241;"(202) 663-3555";108;;;"Yes";"Yes";"Yes";"Yes";"N/A";;;"All Year";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Oct 15, 2019";"Jan 13, 2020"
2215;"USDA Child Development Center";"CDC (Child Development Center)";"201 14th ST, SW , First Floor";"Washington";"D.C.";20250;"(202) 205-1133";118;;;"Yes";"Yes";"Yes";"No";"N/A";"NAEYC";"Oct 01, 2021";"All Year";"6:30AM - 6:30PM";"6:30AM - 6:30PM";"6:30AM - 6:30PM";"6:30AM - 6:30PM";"6:30AM - 6:30PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Nov 28, 2017";"Nov 30, 2020"
2690;"Federal Home Loan Bank Board Small Savers CDC";"CDC (Child Development Center)";"1700 G ST, NW";"Washington";"D.C.";20405;"(202) 414-3090";74;;;"Yes";"Yes";"Yes";"No";"N/A";;;"All Year";"7:30AM - 6:15PM";"7:30AM - 6:15PM";"7:30AM - 6:15PM";"7:30AM - 6:15PM";"7:30AM - 6:15PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Nov 01, 2019";"Sep 30, 2021"
2731;"US Kids Child Development Center";"CDC (Child Development Center)";"1800 F ST, NW";"Washington ";"D.C.";20405;"(202) 233-4623";67;;;"Yes";"Yes";"Yes";"No";"N/A";;;"All Year";"7:00AM - 6:30PM";"7:00AM - 6:30PM";"7:00AM - 6:30PM";"7:00AM - 6:30PM";"7:00AM - 6:30PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Aug 27, 2019";"Feb 22, 2020"
1960;"The YMCA @ The Children's House";"CDC (Child Development Center)";"451 7th ST, SW";"Washington";"D.C.";20410;"(202) 708-1935";80;;;"Yes";"Yes";"Yes";"No";"N/A";"NAEYC";"Jul 01, 2021";"All Year";"6:30AM - 6:30PM";"6:30AM - 6:30PM";"6:30AM - 6:30PM";"6:30AM - 6:30PM";"6:30AM - 6:30PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Feb 09, 2018";"Nov 30, 2020"
1773;"FERC Child Development Center";"CDC (Child Development Center)";"888 First Street, NE";"Washington";"D.C.";20426;"(202) 502-8610";76;;;"Yes";"Yes";"Yes";"No";"N/A";"NAEYC";"Nov 01, 2020";"All Year";"7:15AM - 6:15PM";"7:15AM - 6:15PM";"7:15AM - 6:15PM";"7:15AM - 6:15PM";"7:15AM - 6:15PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Nov 01, 2017";"Oct 30, 2020"
1876;"Bright Horizon Children's Center";"CDC (Child Development Center)";"700 19th ST, NW";"Washington";"D.C.";20431;"(202) 623-9800";102;;;"Yes";"Yes";"Yes";"Yes";"N/A";"NAEYC";"Oct 01, 2020";"All Year";"7:30AM - 6:30AM";"7:30AM - 6:30AM";"7:30AM - 6:30AM";"7:30AM - 6:30AM";"7:30AM - 6:30AM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Mar 10, 2017";"Mar 31, 2020"
2189;"Diplotots, Too";"CDC (Child Development Center)";"600 19th ST, NW";"Washington";"D.C.";20431;"(202) 485-6004";104;;;"Yes";"Yes";"Yes";"Yes";"N/A";"NAECE";"Oct 01, 2021";"All Year";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"7:00AM - 6:00PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Jan 04, 2018";"Jan 31, 2021"
2060;"Children's Creative Learning Center";"CDC (Child Development Center)";"1875 I ST, NW";"Washington";"D.C.";20433;"(202) 437-7010";84;;;"Yes";"Yes";"Yes";"No";"N/A";"NAEYC";"Dec 01, 2019";"All Year";"7:45AM - 6:30PM";"7:45AM - 6:30PM";"7:45AM - 6:30PM";"7:45AM - 6:30PM";"7:45AM - 6:30PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Jul 28, 2017";"Jul 05, 2020"
1863;"World Bank Children's Center";"CDC (Child Development Center)";"1850 I ST, NW";"Washington";"D.C.";20433;"(202) 473-7010";68;;;"Yes";"Yes";"Yes";"No";"N/A";"NAEYC";"Dec 01, 2019";"All Year";"7:45AM - 6:30PM";"7:45AM - 6:30PM";"7:45AM - 6:30PM";"7:45AM - 6:30PM";"7:45AM - 6:30PM";"CLOSED";"CLOSED";;"Full License";"A full license is issued when an applicant has demonstrated substantial compliance with the child development facilities regulations.";"Feb 05, 2018";"Feb 28, 2021"
