"ProviderID";"Name";"Type";"PTQ Level";"State";"County";"City";"ZIP";"Address";"Status";"License Start Date";"License End Date";"License Status";"Child Care Ages";"Capacity";"Accreditations";"Programs";"Applicants";"Phone";"Sunday";"Monday";"Tuesday";"Wednesday";"Thursday";"Friday";"Saturday"
166110;"Raise Up!";"Unlicensed Registered Ministry";;"IN";"ALLEN";"Harlan";46743;"12616 Spencerville Road, Ste 216";"Open";"4/1/2021";"3/31/2023";"Registration";;;;"CCDF Provider";"Raise Up for Christ, Inc.";"260-657-5427";;"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";
567173;"Jennifer's Kiddie College";"Licensed Home";1;"IN";"ALLEN";;46815;;"Open";"1/1/2021";"12/31/2022";"Regular";"Infant-Twelve";12;;"CCDF Provider";"Jennifer Kuhnle";"260-804-3330";;"5:30 AM-11:00 PM";"5:30 AM-11:00 PM";"5:30 AM-11:00 PM";"5:30 AM-11:00 PM";"5:30 AM-11:00 PM";
456785;"YMCA Child Care Services - Glenwood";"Unlicensed CCDF Certified Center/School";;"IN";"ALLEN";"Fort Wayne";46815;"4501 Vance Ave";"Open";"9/4/2020";"9/30/2021";"CCDF Certified";;;;"CCDF Provider";"Metropolitan YMCA of Greater Ft. Wayne, Inc.";"260-467-6200";;"2:45 PM-6:00 PM";"2:45 PM-6:00 PM";"2:45 PM-6:00 PM";"2:45 PM-6:00 PM";"2:45 PM-6:00 PM";
167414;"Heart 2 Heart Day Care";"Licensed Home";2;"IN";"ALLEN";;46835;;"Open";"7/1/2021";"6/30/2023";"Regular";"Infant-Twelve";12;;"CCDF Provider";"Paulette Harris";"260-442-5112";;"6:30 AM-10:30 PM";"6:30 AM-10:30 PM";"6:30 AM-10:30 PM";"6:30 AM-10:30 PM";"6:30 AM-10:30 PM";
170172;"Southwick Elementary";"Unlicensed CCDF Certified Center/School";;"IN";"ALLEN";"Ft. Wayne";46816;"6500 Wayne Trace";"Open";"1/28/2021";"3/31/2022";"CCDF Certified";;;;"CCDF Provider";"Metropolitan YMCA of Greater Ft. Wayne Inc.";"260-446-0250";;"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";
180737;"Mary Downes";"Unlicensed CCDF Certified Home";;"IN";"ALLEN";;46835;;"Open";"1/5/2021";"12/31/2021";"CCDF Certified";;;;"CCDF Provider";"Mary Downes";"260-486-8429";"6:00 AM-6:30 PM";"6:00 AM-6:30 PM";"6:00 AM-6:30 PM";"6:00 AM-6:30 PM";"6:00 AM-6:30 PM";"6:00 AM-6:30 PM";"6:00 AM-6:30 PM"
169180;"Win Child Care";"Licensed Home";3;"IN";"ALLEN";;46806;;"Open";"4/1/2021";"3/31/2023";"Regular";"Infant-Twelve";12;;"CCDF Provider";"Khin Su Win";"260-447-5985";;"6:00 AM-5:00 PM";"6:00 AM-5:00 PM";"6:00 AM-5:00 PM";"6:00 AM-5:00 PM";"6:00 AM-5:00 PM";
167359;"YMCA Child Care Services -Brentwood";"Unlicensed CCDF Certified Center/School";;"IN";"ALLEN";"Ft. Wayne";46805;"3710 Stafford Dr.";"Open";"2/5/2021";"3/31/2022";"CCDF Certified";;;;"CCDF Provider";"Metropolitan YMCA of Greater Ft. Wayne Inc.";"260-467-6775";;"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";
366530;"Brentwood Elementary Preschool";"Unlicensed CCDF Certified Center/School";4;"IN";"ALLEN";"Fort Wayne";46805;"3710 Stafford Dr.";"Open";"1/29/2021";"3/31/2022";"CCDF Certified";;;"National Association for the Education of Young Children (NAEYC)";"CCDF Provider; On My Way Pre-K";"Fort Wayne Community Schools";"260-467-6755";;"8:00 AM-3:00 PM";"8:00 AM-3:00 PM";"8:00 AM-3:00 PM";"8:00 AM-3:00 PM";"8:00 AM-3:00 PM";
609214;"Micheaela McKinney";"Licensed Home";;"IN";"ALLEN";;46805;;"Open";"3/30/2021";"9/30/2021";"Provisional";"Infant-Twelve";12;;"CCDF Provider";"Micheala Mckinney";"260-420-7796";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM"
165880;"DEB'S DAY CARE";"Licensed Home";1;"IN";"ALLEN";;46835;;"Open";"10/1/2020";"9/30/2022";"Regular";"Infant-Eighteen";12;;"CCDF Provider";"DEBORAH CROTHERS";"260-403-0079";;"7:00 AM-5:30 PM";"7:00 AM-5:30 PM";"7:00 AM-5:30 PM";"7:00 AM-5:30 PM";"7:00 AM-5:30 PM";
166263;"Josette McCowan";"Licensed Home";;"IN";"ALLEN";;46815;;"Open";"7/1/2020";"6/30/2022";"Regular";"Infant-Eighteen";12;;"CCDF Provider";"Josette McCowan";"260-705-9886";;"7:00 AM-5:00 PM";"7:00 AM-5:00 PM";"7:00 AM-5:00 PM";"7:00 AM-5:00 PM";"7:00 AM-5:00 PM";
366616;"God Precious Little Childrens";"Licensed Home";1;"IN";"ALLEN";;46806;;"Open - Enforcement Pending";"10/1/2019";"9/30/2021";"Regular";"Infant-Eighteen";12;;;"Flora Woods";"260-755-2022";;"8:00 AM-11:30 PM";"8:00 AM-11:30 PM";"8:00 AM-11:30 PM";"8:00 AM-11:30 PM";"8:00 AM-11:30 PM";"8:00 AM-11:30 PM"
572072;"Julie A Grindstaff";"Licensed Home";2;"IN";"ALLEN";;46835;;"Open";"3/1/2021";"9/30/2022";"Regular";"Infant-Twelve";12;;"CCDF Provider";"Julie Grindstaff";"260-580-8824";;"5:00 AM-5:00 PM";"5:00 AM-5:00 PM";"5:00 AM-5:00 PM";"5:00 AM-5:00 PM";"5:00 AM-5:00 PM";
168141;"Harris Elementary";"Unlicensed CCDF Certified Center/School";;"IN";"ALLEN";"Ft Wayne";46835;"4501 Thorngate Drive ";"Open";"9/4/2020";"9/30/2021";"CCDF Certified";;;;"CCDF Provider";"Metropolitan YMCA of Greater Ft. Wayne Inc.";"260-467-6300";;"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";
427710;"Sugar Drop";"Licensed Home";4;"IN";"ALLEN";;46806;;"Open";"10/1/2019";"9/30/2021";"Regular";"Infant-Eighteen";16;"National Association for Family Child Care (NAFCC)";"CCDF Provider";"BLONDEAN PHILLIPS";"260-441-0057";;"12:00 AM-11:59 PM";"12:00 AM-11:59 PM";"12:00 AM-11:59 PM";"12:00 AM-11:59 PM";"12:00 AM-11:59 PM";
169529;"First Redeemed By the Blood Ministries";"Unlicensed Registered Ministry";;"IN";"ALLEN";"Fort Wayne";46803;"3130 New Haven Avenue";"Open";"1/1/2021";"12/31/2022";"Registration";;;;"CCDF Provider";"1st Redeemed By the Blood Ministries, Inc.";"260-422-5969";;"7:30 AM-6:00 PM";"7:30 AM-6:00 PM";"7:30 AM-6:00 PM";"7:30 AM-6:00 PM";"7:00 AM-6:00 PM";
618466;"Scherry Hammock";"Unlicensed CCDF Certified Home";;"IN";"ALLEN";;46816;;"Open";"6/7/2021";"6/30/2022";"CCDF Certified";;;;"CCDF Provider";"Scherry Hammock";"260-447-0877";;"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"12:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";
179268;"Covenant Christian Academy Daycare Preschool";"Unlicensed Registered Ministry";;"IN";"ALLEN";"Fort Wayne";46816;"3420 East Paulding Road";"Open";"1/1/2021";"12/31/2022";"Registration";;;;"CCDF Provider";"Covenant Community Development Corporation";"260-441-0001";;"7:00 AM-5:00 PM";"7:00 AM-5:00 PM";"7:00 AM-5:00 PM";"7:00 AM-5:00 PM";"7:00 AM-5:00 PM";
365850;"Adams Elementary Preschool";"Unlicensed CCDF Certified Center/School";4;"IN";"ALLEN";"Fort Wayne";46803;"3000 New Haven Ave";"Open";"2/10/2021";"3/31/2022";"CCDF Certified";;;"National Association for the Education of Young Children (NAEYC)";"CCDF Provider; On My Way Pre-K";"Fort Wayne  Community Schools";"260-467-5850";;"8:00 AM-3:00 PM";"8:00 AM-3:00 PM";"8:00 AM-3:00 PM";"8:00 AM-3:00 PM";"8:00 AM-3:00 PM";
166350;"FeFE Lil Angels 2";"Licensed Home";1;"IN";"ALLEN";;46806;;"Open";"10/1/2020";"9/30/2022";"Regular";"Infant-Eighteen";12;;"CCDF Provider";"Felecia Waters";"260-441-9688";;"5:30 AM-11:30 PM";"5:30 AM-11:30 PM";"5:30 AM-11:30 PM";"5:30 AM-11:30 PM";"5:30 AM-11:30 PM";
166671;"Fe Fe Lil Angels";"Licensed Home";3;"IN";"ALLEN";;46806;;"Open";"7/1/2021";"6/30/2023";"Regular";"Infant-Eighteen";16;;"CCDF Provider";"Felecia Waters";"260-387-1027";;"5:30 AM-11:30 PM";"5:30 AM-11:30 PM";"12:00 AM-11:59 PM";"5:30 AM-11:30 PM";"5:30 AM-11:30 PM";
167248;"Beyond Play Childcare";"Licensed Home";2;"IN";"ALLEN";;46806;;"Open";"10/1/2020";"9/30/2022";"Regular";"Infant-Twelve";12;;"CCDF Provider";"Kimberly  Jarreau";"260-515-0668";;"7:00 AM-12:00 AM";"7:00 AM-12:00 AM";"7:00 AM-12:00 AM";"7:00 AM-12:00 AM";"7:00 AM-12:00 AM";
169503;"New Beginnings Home Daycare";"Licensed Home";;"IN";"ALLEN";;46806;;"Open";"1/1/2021";"12/31/2022";"Regular";"Infant-Twelve";12;;"CCDF Provider";"Alise Easley";"260-446-9492";;"5:00 AM-6:00 PM";"5:00 AM-6:00 PM";"5:00 AM-6:00 PM";"5:00 AM-6:00 PM";"5:00 AM-6:00 PM";
170139;"Babysister's";"Licensed Home";3;"IN";"ALLEN";;46805;;"Open";"1/1/2021";"12/31/2022";"Regular";"Infant-Eighteen";12;;"CCDF Provider; On My Way Pre-K";"Deidra Bates";"260-203-9330";;"7:00 AM-11:00 PM";"7:00 AM-11:00 PM";"7:00 AM-11:00 PM";"7:00 AM-11:00 PM";"7:00 AM-11:00 PM";
498788;"Unique Cherubs";"Licensed Home";3;"IN";"ALLEN";;46816;;"Open";"4/1/2021";"3/31/2023";"Regular";"Infant-Twelve";12;;"CCDF Provider; On My Way Pre-K";"Deondra Steward";"260-602-0785";;"6:00 AM-5:00 PM";"6:00 AM-5:00 PM";"6:00 AM-5:00 PM";"6:00 AM-5:00 PM";"6:00 AM-5:00 PM";
167767;"Kids Zone";"Licensed Center";2;"IN";"ALLEN";"Fort Wayne";46806;"4145 Hessen Cassel Rd";"Open";"4/1/2021";"3/31/2023";"Regular";"Infant-35 Months; Three-Twelve";38;;"CCDF Provider";"Maria A Cuartas";"260-225-3130";;"7:00 AM-6:00 PM";"7:00 AM-6:00 PM";"7:00 AM-6:00 PM";"7:00 AM-6:00 PM";"7:00 AM-6:00 PM";
174073;"God's Chosen Children";"Unlicensed Registered Ministry";1;"IN";"ALLEN";"Fort Wayne";46806;"4202 Hessen Cassel Road";"Open";"1/1/2021";"12/31/2022";"Registration";;;;"CCDF Provider";"Joshua's Hand";"260-387-1027";;"5:30 AM-11:30 PM";"5:30 AM-11:30 PM";"5:30 AM-11:30 PM";"5:30 AM-11:30 PM";"5:30 AM-11:30 PM";
366172;"Beautiful Blessings 2";"Licensed Home";3;"IN";"ALLEN";;46803;;"Open";"4/1/2021";"3/31/2023";"Regular";"Infant-Twelve";12;;"CCDF Provider";"Yolanda Cole";"260-348-8676";;"6:00 AM-11:30 PM";"6:00 AM-11:30 PM";"6:00 AM-11:30 PM";"6:00 AM-11:30 PM";"6:00 AM-11:30 PM";
185383;"Moo Moo's Too";"Licensed Home";3;"IN";"ALLEN";;46805;;"Open";"10/1/2020";"9/30/2022";"Regular";"Toddler-Six";16;;"CCDF Provider; On My Way Pre-K";"Stephanie Manter";"260-515-4097";;"7:00 AM-5:00 PM";"7:00 AM-5:00 PM";"7:00 AM-5:00 PM";"7:00 AM-5:00 PM";"7:00 AM-5:00 PM";
167755;"All God's Children Daycare Center";"Licensed Center";3;"IN";"ALLEN";"Fort Wayne";46803;"2811 McCormick Avenue";"Open";"1/1/2021";"6/30/2022";"Regular";"Infant-35 Months; Three-Twelve";59;;"CCDF Provider";"Andrenette Lee Montgomery";"260-426-0204";;"6:30 AM-5:30 PM";"6:30 AM-5:30 PM";"6:30 AM-5:30 PM";"6:30 AM-5:30 PM";"6:30 AM-5:30 PM";"6:30 AM-5:30 PM"
366564;"Brightpoint Head Start @ Abundant Life";"Licensed Center";4;"IN";"ALLEN";"Fort Wayne";46805;"3301 E Coliseum Blvd";"Open";"1/1/2021";"6/30/2022";"Regular";"Three-Five";96;"National Association for the Education of Young Children (NAEYC)";"CCDF Provider";"Deanna Backman";"260-373-1760";;"7:00 AM-4:00 PM";"7:00 AM-4:00 PM";"7:00 AM-4:00 PM";"7:00 AM-4:00 PM";"7:00 AM-4:00 PM";
169980;"Deb's Bright Beginnings";"Unlicensed CCDF Certified Home";;"IN";"ALLEN";;46806;;"Open";"12/1/2020";"12/31/2021";"CCDF Certified";;;;"CCDF Provider";"Deborah Wright";"260-456-9754";;"8:00 AM-8:00 PM";"8:00 AM-8:00 PM";"8:00 AM-8:00 PM";"8:00 AM-8:00 PM";"8:00 AM-8:00 PM";"8:00 AM-8:00 PM"
167895;"Ms. Gaynelle Home Day Care";"Licensed Home";;"IN";"ALLEN";;46806;;"Open";"1/1/2021";"12/31/2022";"Regular";"Infant-Twelve";12;;"CCDF Provider";"Gaynell Russell";"260-744-6324";;"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";
515799;"Early Stages of Life";"Licensed Home";;"IN";"ALLEN";;46805;;"Open";"7/1/2021";"6/30/2023";"Regular";"Infant-Twelve";12;;"CCDF Provider";"Danisha Warren";"260-479-0490";;"6:00 AM-11:00 PM";"6:00 AM-11:00 PM";"6:00 AM-11:00 PM";"6:00 AM-11:00 PM";"6:00 AM-11:00 PM";
366586;"Parent Choice Child Care";"Licensed Home";;"IN";"ALLEN";;46806;;"Open";"10/1/2019";"9/30/2021";"Regular";"Infant-Eighteen";12;;"CCDF Provider";"Stephanie Lee";"260-492-3353";;"5:30 AM-6:30 PM";"5:30 AM-6:30 PM";"5:30 AM-6:30 PM";"5:30 AM-6:30 PM";"5:30 AM-6:30 PM";
525043;"Christ Appointed Childcare";"Licensed Home";;"IN";"ALLEN";;46803;;"Open";"7/1/2020";"9/30/2021";"Regular";"Infant-Twelve";12;;"CCDF Provider";"Marilyn Toro";"260-417-0451";;"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";
168685;"The Village Daycare";"Licensed Home";4;"IN";"ALLEN";;46806;;"Open";"1/1/2020";"12/31/2021";"Regular";"Infant-Eighteen";16;"National Association for Family Child Care (NAFCC)";"CCDF Provider";"Marjorie Caley";"260-447-7132";;"6:00 AM-12:00 AM";"6:00 AM-12:00 AM";"6:00 AM-12:00 AM";"6:00 AM-12:00 AM";"6:00 AM-12:00 AM";
169098;"Shambaugh Elementary";"Unlicensed CCDF Certified Center/School";;"IN";"ALLEN";"Ft. Wayne";46835;"5320 Rebecca Drive";"Open";"9/4/2020";"9/30/2021";"CCDF Certified";;;;"CCDF Provider";"Metropolitan YMCA of Greater Ft. Wayne Inc.";"260-467-6150";;"6:30 AM-8:10 AM";"6:30 AM-8:10 AM";"6:30 AM-8:10 AM";"6:30 AM-8:10 AM";"6:30 AM-8:10 AM";
366269;"TOTS BABY LOVE HOME DAY CARE";"Licensed Home";;"IN";"ALLEN";;46806;;"Open";"7/1/2021";"6/30/2023";"Regular";"Infant-Eighteen";12;;"CCDF Provider";"LEONA TERRY";"260-446-7032";;"6:00 AM-5:00 PM";"6:00 AM-5:00 PM";"6:00 AM-5:00 PM";"6:00 AM-5:00 PM";"6:00 AM-5:00 PM";
597948;"Home Away From Home";"Licensed Home";;"IN";"ALLEN";;46806;;"Open";"7/1/2021";"9/30/2021";"Provisional";"Infant-Twelve";12;;"CCDF Provider";"Lashonda Ackles";"260-441-7717";;"8:00 PM-6:00 AM";"12:00 AM-12:00 AM";"3:00 PM-12:00 AM";"3:00 PM-12:00 AM";"3:00 PM-12:00 AM";
530475;"Tonia's Little Helpers Daycare";"Licensed Home";3;"IN";"ALLEN";;46806;;"Open";"5/10/2020";"9/30/2021";"Regular";"Infant-Twelve";12;;"CCDF Provider";"Tonia Moore-Mosby";"260-444-4735";;"5:30 AM-6:30 PM";"5:30 AM-6:30 PM";"5:30 AM-6:30 PM";"5:30 AM-6:30 PM";"5:30 AM-6:30 PM";
168247;"Loving Heart's Children Ministry, Inc.";"Unlicensed Registered Ministry";;"IN";"ALLEN";"Fort Wayne";46806;"2807 East State Street";"Open";"4/1/2021";"3/31/2023";"Registration";;;;;"Loving Heart's Children Ministry, Inc.";"260-203-2022";"6:00 AM-11:00 PM";"6:00 AM-11:00 PM";"6:00 AM-11:00 PM";"6:00 AM-11:00 PM";"6:00 AM-11:00 PM";"6:00 AM-11:00 PM";"6:00 AM-11:00 PM"
166906;"Early Childhood Alliance";"Licensed Center";4;"IN";"ALLEN";"Ft Wayne";46805;"2125 Beacon St";"Open";"4/1/2021";"9/30/2021";"Probationary";"Infant; Toddler; Two 1/2-Twelve";188;;"CCDF Provider; On My Way Pre-K";"Deborah Gates";"260-399-2331";;"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";
166028;"LINDA'S HOUSE OF JOY";"Licensed Home";4;"IN";"ALLEN";;46816;;"Open";"7/1/2021";"6/30/2023";"Regular";"Infant-Eighteen";12;"National Association for Family Child Care (NAFCC)";"CCDF Provider; On My Way Pre-K";"LINDA MULLEN";"260-447-7131";;"7:30 AM-4:30 PM";"7:30 AM-4:30 PM";"7:30 AM-4:30 PM";"7:30 AM-4:30 PM";"7:30 AM-4:30 PM";
166783;"CREATIVE BEGINNINGS";"Licensed Home";3;"IN";"ALLEN";;46806;;"Open";"4/1/2021";"3/31/2023";"Regular";"Infant-Twelve";12;;"CCDF Provider";"DORMITA COKER-WATT";"260-447-9819";;"5:00 AM-11:30 PM";"5:00 AM-11:30 PM";"5:00 AM-11:30 PM";"5:00 AM-11:30 PM";"5:00 AM-11:30 PM";
168195;"Ms. Sherry's Playhouse";"Licensed Home";3;"IN";"ALLEN";;46806;;"Open";"1/1/2021";"12/31/2022";"Regular";"Infant-Twelve";12;;"CCDF Provider";"Sherry Flowers";"260-458-8059";;"6:00 AM-12:00 AM";"6:00 AM-12:00 AM";"6:00 AM-12:00 AM";"6:00 AM-12:00 AM";"6:00 AM-12:00 AM";
366581;"Honey Pot Home Daycare & Learning Services";"Licensed Home";3;"IN";"ALLEN";;46806;;"Open";"10/1/2019";"9/30/2021";"Regular";"Infant-Eighteen";12;;"CCDF Provider";"Toya Whitlow";"260-435-0676";;"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";
605026;"chyanne day";"Licensed Home";1;"IN";"ALLEN";;46803;;"Open";"2/25/2021";"8/31/2021";"Provisional";"Infant-Twelve";12;;"CCDF Provider";"chyanne day";"260-258-2238";"5:00 AM-8:00 PM";"5:00 AM-8:00 PM";"5:00 AM-8:00 PM";"5:00 AM-8:00 PM";"5:00 AM-8:00 PM";"5:00 AM-8:00 PM";"5:00 AM-8:00 PM"
168695;"Alice Angels ChildCare";"Licensed Home";4;"IN";"ALLEN";;46806;;"Open";"10/1/2020";"9/30/2022";"Regular";"Infant-Twelve";12;"National Association for Family Child Care (NAFCC)";"CCDF Provider";"Alice  McKnight";"260-745-1392";;"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";
166768;"Safe Kids Daycare";"Licensed Home";3;"IN";"ALLEN";;46806;;"Open";"4/1/2020";"3/31/2022";"Regular";"Infant-Eighteen";12;;"CCDF Provider; On My Way Pre-K";"Gloria  Jones";"260-456-5524";;"6:00 AM-5:30 AM";"6:00 AM-5:30 AM";"6:00 AM-5:30 AM";"6:00 AM-5:30 AM";"6:00 AM-5:30 AM";
169719;"Kiddie Prep School";"Licensed Center";4;"IN";"ALLEN";"Fort Wayne";46835;"8611 Mayhew Road";"Open";"4/1/2021";"3/31/2023";"Regular";"Two-Twelve";226;"Association of Christian Schools International (ACSI)";"CCDF Provider; On My Way Pre-K";"Madison McCloskey";"260-485-7951";;"6:15 AM-6:00 PM";"6:15 AM-6:00 PM";"6:15 AM-6:00 PM";"6:15 AM-6:00 PM";"6:15 AM-6:00 PM";
167568;"Melissa's House";"Licensed Home";3;"IN";"ALLEN";;46835;;"Open";"7/1/2021";"6/30/2023";"Regular";"Infant-Eighteen";12;;"CCDF Provider; On My Way Pre-K";"Melissa Saylor";"260-267-1322";;"7:30 AM-5:30 PM";"7:30 AM-5:30 PM";"7:30 AM-5:30 PM";"7:30 AM-5:30 PM";"7:30 AM-5:30 PM";
167553;"The Corner Daycare";"Licensed Home";1;"IN";"ALLEN";;46805;;"Open";"7/1/2021";"6/30/2023";"Regular";"Infant-Six";12;;"CCDF Provider";"Tina Stephan";"260-444-2000";;"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";
497753;"Unicorn Daycare I";"Licensed Home";;"IN";"ALLEN";;46806;;"Open";"1/1/2021";"12/31/2022";"Regular";"Infant-Twelve";12;;"CCDF Provider";"Sherry Beachum";"260-456-2543";"5:00 AM-11:00 PM";"5:00 AM-11:00 PM";"5:00 AM-11:00 PM";"5:00 AM-11:00 PM";"5:00 AM-11:00 PM";"5:00 AM-11:00 PM";"5:00 AM-11:00 PM"
170265;"Angelview Childcare Academy";"Licensed Home";3;"IN";"ALLEN";;46806;;"Open";"10/1/2019";"9/30/2021";"Regular";"Infant-Eighteen";12;;"CCDF Provider";"Trina Grayson";"260-444-5417";;"6:30 AM-5:00 PM";"6:30 AM-5:00 PM";"6:30 AM-5:00 PM";"6:30 AM-5:00 PM";"12:30 AM-5:00 PM";
601268;"More Than Just Childcare";"Licensed Home";1;"IN";"ALLEN";;46806;;"Open";"8/1/2021";"10/31/2021";"Provisional";"Infant-Twelve";12;;"CCDF Provider";"Nikisha Jones";"260-610-5446";;"7:30 AM-5:00 PM";"7:30 AM-5:00 PM";"7:30 AM-5:00 PM";"7:30 AM-5:00 PM";"7:30 AM-5:00 PM";
495938;"Unicorn Daycare II";"Licensed Home";;"IN";"ALLEN";;46806;;"Open";"10/1/2020";"9/30/2022";"Regular";"Infant-Twelve";12;;"CCDF Provider";"Sherry Beachum";"260-458-4451";;"5:00 AM-11:00 PM";"5:00 AM-11:00 PM";"5:00 AM-11:00 PM";"5:00 AM-11:00 PM";"5:00 AM-11:00 PM";
366156;"N Loving Hands Daycare";"Licensed Home";3;"IN";"ALLEN";;46807;;"Open";"4/1/2021";"3/31/2023";"Regular";"Infant-Twelve";12;;"CCDF Provider";"Lisa Smith";"260-255-2301";;"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";
169942;"Creative Thinkers Home Daycare";"Licensed Home";3;"IN";"ALLEN";;46803;;"Open";"1/1/2021";"12/31/2022";"Regular";"Infant-Eighteen";12;;"CCDF Provider";"Yolanda Dixon";"260-456-6726";;"7:30 AM-5:30 PM";"7:30 AM-5:30 PM";"7:30 AM-5:30 PM";"7:30 AM-5:30 PM";"7:30 AM-5:30 PM";
167723;"A, B, C, COTTAGE HOME DAYCARE";"Licensed Home";1;"IN";"ALLEN";;46806;;"Open";"10/1/2019";"9/30/2021";"Regular";"Infant-Eighteen";12;;"CCDF Provider";"DOROTHY JONES-BONNER";"260-456-9695";;"7:45 AM-5:30 PM";"7:45 AM-5:30 PM";"7:45 AM-5:30 PM";"7:45 AM-5:30 PM";"7:45 AM-5:30 PM";
184678;"Michele Collins-Thomas";"Licensed Home";3;"IN";"ALLEN";;46803;;"Open";"10/1/2020";"9/30/2022";"Regular";"Infant-Eighteen";12;;"CCDF Provider";"Michele Collins-Thomas";"260-267-9475";;"6:00 AM-11:30 PM";"6:00 AM-11:30 PM";"6:00 AM-11:30 PM";"6:00 AM-11:30 PM";"6:00 AM-11:30 PM";
166448;"Irwin Elementary";"Unlicensed CCDF Certified Center/School";;"IN";"ALLEN";"Ft. Wayne";46806;"3501 S. Anthony Blvd";"Open";"9/4/2020";"9/30/2021";"CCDF Certified";;;;"CCDF Provider";"Metropolitan YMCA of Greater Ft. Wayne Inc.";"260-467-5310";;"2:45 PM-6:00 PM";"2:45 PM-6:00 PM";"2:45 PM-6:00 PM";"2:45 PM-6:00 PM";"2:45 PM-6:00 PM";
169755;"Busy Bees Child Care Home";"Licensed Home";1;"IN";"ALLEN";;46816;;"Open";"10/1/2020";"9/30/2022";"Regular";"Infant-Twelve";12;;"CCDF Provider";"Beatrice Turner";"260-441-0244";;"5:30 AM-11:30 PM";"5:30 AM-11:30 PM";"5:30 AM-11:30 PM";"5:30 AM-11:30 PM";"5:30 AM-11:30 PM";
166625;"Children's Choice Home Daycare";"Licensed Home";3;"IN";"ALLEN";;46806;;"Open";"1/1/2020";"12/31/2021";"Regular";"Infant-Eighteen";12;;"CCDF Provider; On My Way Pre-K";"Sherry Stephans";"260-444-3327";;"7:00 AM-4:30 PM";"7:00 AM-4:30 PM";"7:00 AM-4:30 PM";"7:00 AM-4:30 PM";"7:00 AM-4:30 PM";
166278;"Sugar Hill";"Licensed Home";;"IN";"ALLEN";;46806;;"Open";"7/1/2021";"6/30/2023";"Regular";"Infant-Eighteen";12;;"CCDF Provider";"DaVondia Fields";"260-444-2008";;"8:30 AM-5:00 PM";"8:30 AM-5:00 PM";"8:30 AM-5:00 PM";"8:30 AM-5:00 PM";;
513027;"Bright Beginnings II";"Licensed Home";;"IN";"ALLEN";;46806;;"Open";"7/1/2021";"6/30/2023";"Regular";"Infant-Twelve";12;;"CCDF Provider";"Kronda Ford";"260-704-5466";;"6:00 AM-11:00 PM";"6:00 AM-11:00 PM";"6:00 AM-11:00 PM";"6:00 AM-11:00 PM";"6:00 AM-11:00 PM";
168882;"Order My Steps";"Licensed Home";4;"IN";"ALLEN";;46806;;"Open";"7/1/2021";"6/30/2023";"Regular";"Infant-Twelve";12;"National Association for Family Child Care (NAFCC)";"CCDF Provider";"Sherlon Johnson";"260-456-4056";;"7:00 AM-6:00 PM";"7:00 AM-6:00 PM";"7:00 AM-6:00 PM";"7:00 AM-6:00 PM";"7:00 AM-6:00 PM";
554372;"Tamira MinKhepera";"Licensed Home";1;"IN";"ALLEN";;46806;;"Open";"4/1/2021";"3/31/2022";"Regular";"Infant-Twelve";12;;"CCDF Provider";"Tamira Minkhepera";"216-580-2177";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";
