"Faclity ID";"Visit Type";"Visit Date";"Visit Result";"Document URL"
"CCFB-05835";"Monitoring";"1/24/2018";"No Violations Found";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=05835_01242018+Visit.pdf&document_id=0902a1e3800221e3"
"CCFB-05835";"Monitoring";"1/26/2017";"Violations Found-SOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=05835_01262017+Visit.pdf&document_id=0902a1e380018c73"
"CCFB-05835";"Renewal";"6/22/2016";"Violations Found-SOF Issued";
"CCFB-05835";"Compliance Monitoring";"4/20/2016";"NCSOF Issued";
"CCCB-05229";"Monitoring";"10/28/2020";"Violations Found-SOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=05229_10282020+Visit.pdf&document_id=0902a1e3800a0b13"
"CCCB-05229";"Renewal";"10/30/2019";"Violations Found-SOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=05229_10302019+vISIT.pdf&document_id=0902a1e38005b118"
"CCCB-05229";"Monitoring";"12/11/2018";"NCSOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=05229_12112018+Visit.pdf&document_id=0902a1e380035ad0"
"CCCB-05229";"Monitoring";"10/23/2017";"Violations Found-SOF Issued";
"CCCB-05229";"Licensed Complaint";"7/10/2017";"Violations Found-SOF Issued";
"CCCB-05229";"Renewal";"11/1/2016";"Violations Found-SOF Issued";
"CCCB-06597";"Monitoring";"12/12/2019";"No Violations Found";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=06597_12122019+Visit.pdf&document_id=0902a1e38005a826"
"CCCB-06597";"Renewal";"5/9/2019";"Violations Found-SOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=06597_05092019+Visit.pdf&document_id=0902a1e38004690d"
"CCCB-06597";"Monitoring";"11/1/2018";"Violations Found-SOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=06597_11012018+Visit.pdf&document_id=0902a1e380036c60"
"CCCB-06597";"Revision";"9/6/2017";"No Violations Found";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=06597_09062017+Visit.pdf&document_id=0902a1e38001bfdd"
"CCCB-06597";"Monitoring";"2/14/2017";"NCSOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=06597_02142017+Visit.pdf&document_id=0902a1e380018610"
"CCCB-06597";"Renewal";"5/12/2016";"Violations Found-SOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=06597_05122016+Visit.pdf&document_id=0902a1e3800151a0"
"CCFB-05974";"Compliance Monitoring";"12/6/2019";"No Violations Found";
"CCFB-05974";"Monitoring";"10/18/2019";"Violations Found-SOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=05974_10182019+Visit.pdf&document_id=0902a1e380059901"
"CCFB-05974";"Monitoring";"1/30/2019";"Violations Found-SOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=05974_01302019+Visit.pdf&document_id=0902a1e38003e363"
"CCFB-05974";"Renewal";"2/8/2018";"Violations Found-SOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=05974_02082018+Visit.pdf&document_id=0902a1e380024e6d"
"CCFB-05974";"Monitoring";"2/22/2017";"Violations Found-SOF Issued";
"CCFB-05974";"Monitoring";"9/12/2016";"Violations Found-SOF Issued";
"CCFB-06742";"Monitoring";"12/13/2019";"NCSOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=06742_12132019+Visit.pdf&document_id=0902a1e38005ad5f"
"CCFB-06742";"Revision";"9/26/2019";"No Violations Found";
"CCFB-06742";"Renewal";"3/14/2019";"NCSOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=06742_03142019+Visit.pdf&document_id=0902a1e38003aee7"
"CCFB-06742";"Monitoring";"3/9/2018";"NCSOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=06742_03092018+Visit.pdf&document_id=0902a1e380026362"
"CCFB-06742";"Monitoring";"5/24/2017";"Violations Found-SOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=06742_05242017+visit.pdf&document_id=0902a1e38001a7b4"
"CCFB-06742";"Permit to Full";"11/17/2016";"No Violations Found";
"CCFB-06742";"New";"5/12/2016";"No Violations Found";
"CCCB-06923";"New";"10/18/2019";"Violations Found-SOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=06923_10182019+Visit.pdf&document_id=0902a1e380057b35"
"CCCB-06203";"Renewal";"10/28/2020";"NCSOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=06203_10282020+Visit.pdf&document_id=0902a1e3800a06b4"
"CCCB-06203";"Monitoring";"6/13/2019";"Violations Found-SOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=06203_06132019+Visit.pdf&document_id=0902a1e380048869"
"CCCB-06203";"Monitoring";"9/28/2018";"Violations Found-SOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=06203_09282018+Visit.pdf&document_id=0902a1e380031cc9"
"CCCB-06203";"Renewal";"12/20/2017";"Violations Found-SOF Issued";
"CCCB-06203";"Monitoring";"10/17/2016";"NCSOF Issued";
"CCCB-02659";"Monitoring";"12/19/2019";"NCSOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=02659_12192019+Visit.pdf&document_id=0902a1e38005b2df"
"CCCB-02659";"Renewal";"2/7/2019";"Violations Found-SOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=02659_02072019+Visit.pdf&document_id=0902a1e38003aa55"
"CCCB-02659";"Revision";"8/27/2018";"No Violations Found";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=02659_08272018+Visit.pdf&document_id=0902a1e38002cb08"
"CCCB-02659";"Monitoring";"3/7/2018";"NCSOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=02659_03072018+Visit.pdf&document_id=0902a1e380025c89"
"CCCB-02659";"Monitoring";"1/4/2017";"NCSOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=02659_01042017+Visit.pdf&document_id=0902a1e38002645e"
"CCCB-02659";"Renewal";"3/3/2016";"No Violations Found";
"CCCB-03039";"Renewal";"9/15/2020";"Violations Found-SOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=03039_09152020+Visit.pdf&document_id=0902a1e38009be1d"
"CCCB-03039";"Monitoring";"6/27/2019";"Violations Found-SOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=03039_06272019+Visit.pdf&document_id=0902a1e3800496f0"
"CCCB-03039";"Monitoring";"12/17/2018";"No Violations Found";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=03039_12172018+Visit.pdf&document_id=0902a1e380035af4"
"CCCB-03039";"Renewal";"5/24/2017";"Violations Found-SOF Issued";
"CCCB-03039";"Monitoring";"9/29/2016";"Violations Found-SOF Issued";
"CCCB-01895";"Monitoring";"1/9/2020";"Violations Found-SOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=01895_01092020+Visit.pdf&document_id=0902a1e38006ee7b"
"CCCB-01895";"Monitoring";"9/13/2019";"Violations Found-SOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=01895_09132019+Visit.pdf&document_id=0902a1e38005756c"
"CCCB-01895";"Revision";"6/22/2018";"No Violations Found";
"CCCB-01895";"Renewal";"3/9/2018";"Violations Found-SOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=01895_03092018+Visit.pdf&document_id=0902a1e380026351"
"CCCB-01895";"Monitoring";"5/31/2017";"Violations Found-SOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=01895_05312017+Visit.pdf&document_id=0902a1e38001a7b9"
"CCCB-01895";"Monitoring";"12/7/2016";"Violations Found-SOF Issued";
"CCCB-01735";"Monitoring";"12/6/2019";"Violations Found-SOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=01735_12062019+Visit.pdf&document_id=0902a1e38005be42"
"CCCB-01735";"Renewal";"4/19/2019";"Violations Found-SOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=01735_04192019+Visit.pdf&document_id=0902a1e380046d05"
"CCCB-01735";"Revision";"6/21/2018";"No Violations Found";
"CCCB-01735";"Monitoring";"4/25/2018";"Violations Found-SOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=01735_04252018+Visit.pdf&document_id=0902a1e38002802e"
"CCCB-01735";"Monitoring";"2/14/2017";"Violations Found-SOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=01735_02142017+Visit.pdf&document_id=0902a1e380018c7a"
"CCCB-01735";"Renewal";"3/3/2016";"Violations Found-SOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=01735_03032016+Visit.pdf&document_id=0902a1e3800039cd"
"CCCB-06582";"Monitoring";"12/13/2019";"NCSOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=06582_12132019+Visit.pdf&document_id=0902a1e38005ad44"
"CCCB-06582";"Renewal";"1/28/2019";"Violations Found-SOF Issued";
"CCCB-06582";"Monitoring";"5/18/2018";"Violations Found-SOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=06582_05182018+Visit.pdf&document_id=0902a1e38002876a"
"CCCB-06582";"Monitoring";"5/16/2017";"NCSOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=06582_05162017+Visit.pdf&document_id=0902a1e3800199da"
"CCCB-06582";"Renewal";"1/14/2016";"NCSOF Issued";
"CCCB-00753";"Monitoring";"2/28/2020";"NCSOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=00753_02282020+Visit.pdf&document_id=0902a1e38006c424"
"CCCB-00753";"Monitoring";"1/7/2019";"Violations Found-SOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=00753_01072019+Visit.pdf&document_id=0902a1e38003674d"
"CCCB-00753";"Renewal";"7/30/2018";"NCSOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=00753_07302018+Visit.pdf&document_id=0902a1e38002c276"
"CCCB-00753";"Monitoring";"4/3/2017";"NCSOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=00753_04032017+Visit.pdf&document_id=0902a1e380018bc1"
"CCCB-00753";"Monitoring";"11/28/2016";"NCSOF Issued";
"CCCB-04279";"Monitoring";"10/26/2020";"NCSOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=04279_10262020+Visit.pdf&document_id=0902a1e38009f033"
"CCCB-04279";"Revision";"9/1/2020";"No Violations Found";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=04279_09012020+Visit.pdf&document_id=0902a1e380093b9d"
"CCCB-04279";"Revision";"6/18/2019";"No Violations Found";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=04279_06182019+Visit.pdf&document_id=0902a1e380043dbd"
"CCCB-04279";"Renewal";"2/28/2019";"Violations Found-SOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=04279_02282019+Visit.pdf&document_id=0902a1e38003eab9"
"CCCB-04279";"Monitoring";"10/5/2018";"NCSOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=04279_10052018+Visit.pdf&document_id=0902a1e38002fdbc"
"CCCB-04279";"Monitoring";"2/27/2017";"No Violations Found";
"CCCB-04279";"Renewal";"4/28/2016";"No Violations Found";
"CCCB-04574";"Monitoring";"10/26/2020";"Violations Found-SOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=04574_10262020+Visit.pdf&document_id=0902a1e38009edbb"
"CCCB-04574";"Revision";"9/1/2020";"No Violations Found";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=04574_09012020+Visit.pdf&document_id=0902a1e380093c62"
"CCCB-04574";"Monitoring";"3/26/2019";"NCSOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=04574_03262019+Visit.pdf&document_id=0902a1e38003bac5"
"CCCB-04574";"Renewal";"10/1/2018";"NCSOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=04574_10012018+Visit.pdf&document_id=0902a1e3800302ce"
"CCCB-04574";"Monitoring";"5/16/2017";"Violations Found-SOF Issued";
"CCCB-04574";"Monitoring";"11/28/2016";"Violations Found-SOF Issued";
"CCCB-05262";"Renewal";"8/19/2020";"No Violations Found";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=05262_08192020+Visit.pdf&document_id=0902a1e380091335"
"CCCB-05262";"Monitoring";"3/26/2019";"NCSOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=05262_03262019+Visit.pdf&document_id=0902a1e38003baaf"
"CCCB-05262";"Monitoring";"7/30/2018";"NCSOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=05262_07302018+Visit.pdf&document_id=0902a1e38002c1a9"
"CCCB-05262";"Renewal";"4/19/2017";"Violations Found-SOF Issued";
"CCCB-05262";"Monitoring";"12/14/2016";"NCSOF Issued";
"CCCB-05954";"Renewal";"10/8/2020";"No Violations Found";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=05954_10082020+Visit.pdf&document_id=0902a1e3800a2568"
"CCCB-05954";"Monitoring";"6/12/2019";"Violations Found-SOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=05954_06122019+Visit.pdf&document_id=0902a1e3800473f6"
"CCCB-05954";"Monitoring";"10/22/2018";"No Violations Found";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=05954_10222018+Visit.pdf&document_id=0902a1e380032f3a"
"CCCB-05954";"Renewal";"10/13/2017";"Violations Found-SOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=05954_10132017+Visit.pdf&document_id=0902a1e380023103"
"CCCB-05954";"Monitoring";"1/23/2017";"NCSOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=05954_01232017+Visit.pdf&document_id=0902a1e3800182b8"
"CCCB-05954";"Monitoring";"1/11/2016";"Violations Found-SOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=05954_01112016+Visit.pdf&document_id=0902a1e380003633"
"CCFB-06077";"Monitoring";"12/11/2019";"Violations Found-SOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=06077_12112019+Visit.pdf&document_id=0902a1e38007c55b"
"CCFB-06077";"Monitoring";"10/3/2019";"Violations Found-SOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=06077_10032019+Visit.pdf&document_id=0902a1e38005d2c8"
"CCFB-06077";"Renewal";"5/9/2019";"Violations Found-SOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=06077_05092019+Visit.pdf&document_id=0902a1e3800496f7"
"CCFB-06077";"Monitoring";"10/22/2018";"Violations Found-SOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=06077_10222018+Visit.pdf&document_id=0902a1e380032f54"
"CCFB-06077";"Monitoring";"7/18/2017";"NCSOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=06077_07182017+Visit.pdf&document_id=0902a1e38001a32c"
"CCFB-06077";"Renewal";"7/26/2016";"Violations Found-SOF Issued";
"CCFB-06077";"Unlicensed Complaint";"6/2/2016";"Violations Found-SOF Issued";
"CCCB-06963";"New";"8/31/2020";"No Violations Found";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=06963_08312020+Visit.pdf&document_id=0902a1e3800928be"
"CCCB-06107";"Renewal";"9/27/2019";"Violations Found-SOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=06107_09272019+Visit.pdf&document_id=0902a1e38005cdd9"
"CCCB-06107";"Monitoring";"10/1/2018";"Violations Found-SOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=06107_10012018+Visit.pdf&document_id=0902a1e380035249"
"CCCB-06107";"Revision";"8/22/2018";"No Violations Found";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=06107_08222018+Visit.pdf&document_id=0902a1e38002d8e3"
"CCCB-06107";"Revision";"5/17/2018";"No Violations Found";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=06107_05172018+Visit.pdf&document_id=0902a1e3800274b0"
"CCCB-06107";"Monitoring";"12/20/2017";"Violations Found-SOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=06107_12202017+Visit.pdf&document_id=0902a1e380023f87"
"CCCB-06107";"Renewal";"8/22/2016";"No Violations Found";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=06107_08222016+Visit.pdf&document_id=0902a1e3800159cb"
"CCCB-05699";"Monitoring";"1/31/2020";"Violations Found-SOF Issued";
"CCCB-05699";"Monitoring";"1/3/2019";"NCSOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=05699_01032019+Visit.pdf&document_id=0902a1e380035dcf"
"CCCB-05699";"Renewal";"2/1/2018";"NCSOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=05699_02012018+Visit.pdf&document_id=0902a1e38002565b"
"CCCB-05699";"Licensed Complaint";"10/18/2017";"Violations Found-SOF Issued";
"CCCB-05699";"Monitoring";"7/27/2017";"NCSOF Issued";
"CCCB-05699";"Monitoring";"6/2/2016";"Violations Found-SOF Issued";
"CCCB-05333";"Renewal";"8/21/2020";"No Violations Found";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=05333_08212020+Visit.pdf&document_id=0902a1e3800909e9"
"CCCB-05333";"Monitoring";"9/13/2019";"Violations Found-SOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=05333_09132019+Visit.pdf&document_id=0902a1e38004fc78"
"CCCB-05333";"Monitoring";"3/19/2019";"Violations Found-SOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=05333_03192019+Visit.pdf&document_id=0902a1e38003b45c"
"CCCB-05333";"Monitoring";"1/16/2018";"Violations Found-SOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=05333_01162018+Visit.pdf&document_id=0902a1e380024634"
"CCCB-05333";"Revision";"8/21/2017";"No Violations Found";
"CCCB-05333";"Renewal";"7/25/2017";"Violations Found-SOF Issued";
"CCCB-05333";"Monitoring";"12/15/2016";"NCSOF Issued";
"CCCB-04228";"Monitoring";"10/7/2019";"NCSOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=04228_10072019+Visit.pdf&document_id=0902a1e3800513fd"
"CCCB-04228";"Monitoring";"4/30/2019";"Violations Found-SOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=04228_04302019+Visit.pdf&document_id=0902a1e3800406ca"
"CCCB-04228";"Renewal";"5/3/2018";"Violations Found-SOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=04228_05032018+Visit.pdf&document_id=0902a1e38002a5fd"
"CCCB-04228";"Monitoring";"6/26/2017";"Violations Found-SOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=04228_06262017+Visit.pdf&document_id=0902a1e38001c436"
"CCCB-04228";"Monitoring";"5/10/2016";"NCSOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=04228_05102016+Visit.pdf&document_id=0902a1e380014a21"
"CCCB-05363";"Monitoring";"9/30/2019";"Violations Found-SOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=05363_09302019+Visit.pdf&document_id=0902a1e38005086a"
"CCCB-05363";"Monitoring";"3/8/2019";"Violations Found-SOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=05363_03082019+Visit.pdf&document_id=0902a1e38003b13b"
"CCCB-05363";"Monitoring";"1/8/2018";"Violations Found-SOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=05363_01082018+Visit.pdf&document_id=0902a1e3800239d9"
"CCCB-05363";"Licensed Complaint";"1/8/2018";"Violations Found-SOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=05363_01082018+Visit.pdf&document_id=0902a1e3800239d9"
"CCCB-05363";"Renewal";"8/29/2017";"Violations Found-SOF Issued";"https://forms.nh.gov/licenseverification/Download.aspx?saveas=05363_08292017+Visit.pdf&document_id=0902a1e38001b4f7"
