"PID";"LID";"Date";"Type";"InspectionForm";"InspectionResult"
15508238;29518;"08/01/19";"Program Inspection";"015508238_2019-08-01_InspectionForm.pdf";"015508238_2019-08-01_InspectionResults.pdf"
15508238;29518;"07/29/19";"Facility Safety Inspection";"015508238_2019-07-29_InspectionForm.pdf";"015508238_2019-07-29_InspectionResults.pdf"
15508238;29518;"08/02/18";"Facility Safety Inspection";"015508238_2018-08-02_InspectionForm.pdf";"015508238_2018-08-02_InspectionResults.pdf"
15508238;29518;"04/24/18";"Program Inspection";"015508238_2018-04-24_InspectionForm.pdf";"015508238_2018-04-24_InspectionResults.pdf"
15508312;24439;"10/24/19";"Program Inspection";"015508312_2019-10-24_InspectionForm.pdf";"015508312_2019-10-24_InspectionResults.pdf"
15508312;24439;"10/25/18";"Program Inspection";"015508312_2018-10-25_InspectionForm.pdf";"015508312_2018-10-25_InspectionResults.pdf"
10611529;28301;"08/03/20";"Program Inspection";"010611529_2020-08-03_InspectionForm.pdf";"010611529_2020-08-03_InspectionResults.pdf"
10611529;28301;"07/29/20";"Facility Safety Inspection";"010611529_2020-07-29_InspectionForm.pdf";"010611529_2020-07-29_InspectionResults.pdf"
10606814;29719;"02/19/20";"Program Inspection";"010606814_2020-02-19_InspectionForm.pdf";"010606814_2020-02-19_InspectionResults.pdf"
10606814;29719;"10/28/19";"Program Inspection";"010606814_2019-10-28_InspectionForm.pdf";"010606814_2019-10-28_InspectionResults.pdf"
10605443;30474;"11/12/19";"Program Inspection";"010605443_2019-11-12_InspectionForm.pdf";"010605443_2019-11-12_InspectionResults.pdf"
10605443;30474;"10/21/19";"Facility Safety Inspection";"010605443_2019-10-21_InspectionForm.pdf";"010605443_2019-10-21_InspectionResults.pdf"
10605443;30474;"10/25/18";"Program Inspection";"010605443_2018-10-25_InspectionForm.pdf";"010605443_2018-10-25_InspectionResults.pdf"
10605443;30474;"10/01/18";"Facility Safety Inspection";"010605443_2018-10-01_InspectionForm.pdf";"010605443_2018-10-01_InspectionResults.pdf"
10501773;28606;"10/26/20";"Facility Safety Inspection";"010501773_2020-10-26_InspectionForm.pdf";"010501773_2020-10-26_InspectionResults.pdf"
10501773;28606;"01/21/20";"Program Inspection";"010501773_2020-01-21_InspectionForm.pdf";"010501773_2020-01-21_InspectionResults.pdf"
10501773;28606;"10/01/19";"Facility Safety Inspection";"010501773_2019-10-01_InspectionForm.pdf";"010501773_2019-10-01_InspectionResults.pdf"
10501773;28606;"06/19/19";"Program Inspection";"010501773_2019-06-19_InspectionForm.pdf";"010501773_2019-06-19_InspectionResults.pdf"
10501773;28606;"09/04/18";"Facility Safety Inspection";"010501773_2018-09-04_InspectionForm.pdf";"010501773_2018-09-04_InspectionResults.pdf"
10501773;28606;"05/07/18";"Program Inspection";"010501773_2018-05-07_InspectionForm.pdf";"010501773_2018-05-07_InspectionResults.pdf"
18040415;25851;"01/27/20";"Facility Safety Inspection";"018040415_2020-01-27_InspectionForm.pdf";"018040415_2020-01-27_InspectionResults.pdf"
18040415;25851;"05/31/19";"Facility Safety Inspection";"018040415_2019-05-31_InspectionForm.pdf";"018040415_2019-05-31_InspectionResults.pdf"
18040415;25851;"04/09/19";"Program Inspection";"018040415_2019-04-09_InspectionForm.pdf";"018040415_2019-04-09_InspectionResults.pdf"
18040415;25851;"03/12/18";"Facility Safety Inspection";"018040415_2018-03-12_InspectionForm.pdf";"018040415_2018-03-12_InspectionResults.pdf"
14508933;31063;"10/05/20";"Program Inspection";"014508933_2020-10-05_InspectionForm.pdf";"014508933_2020-10-05_InspectionResults.pdf"
14508933;31063;"04/08/19";"Program Inspection";"014508933_2019-04-08_InspectionForm.pdf";"014508933_2019-04-08_InspectionResults.pdf"
14508933;31063;"10/05/18";"Program Inspection";"014508933_2018-10-05_InspectionForm.pdf";"014508933_2018-10-05_InspectionResults.pdf"
18040300;24495;"08/25/20";"Program Inspection";"018040300_2020-08-25_InspectionForm.pdf";"018040300_2020-08-25_InspectionResults.pdf"
18040300;24495;"10/16/19";"Program Inspection";"018040300_2019-10-16_InspectionForm.pdf";"018040300_2019-10-16_InspectionResults.pdf"
18040300;24495;"10/01/19";"Facility Safety Inspection";"018040300_2019-10-01_InspectionForm.pdf";"018040300_2019-10-01_InspectionResults.pdf"
18040300;24495;"09/13/18";"Program Inspection";"018040300_2018-09-13_InspectionForm.pdf";"018040300_2018-09-13_InspectionResults.pdf"
18040300;24495;"08/08/18";"Facility Safety Inspection";"018040300_2018-08-08_InspectionForm.pdf";"018040300_2018-08-08_InspectionResults.pdf"
18042907;30680;"10/27/20";"Facility Safety Inspection";"018042907_2020-10-27_InspectionForm.pdf";"018042907_2020-10-27_InspectionResults.pdf"
18042907;30680;"03/21/19";"Facility Safety Inspection";"018042907_2019-03-21_InspectionForm.pdf";"018042907_2019-03-21_InspectionResults.pdf"
18042907;30680;"03/06/19";"Program Inspection";"018042907_2019-03-06_InspectionForm.pdf";"018042907_2019-03-06_InspectionResults.pdf"
18042907;30680;"10/05/18";"Complaint Inspection";;"018042907_2018-10-05_InspectionResults.pdf"
18042907;30680;"04/04/18";"Program Inspection";"018042907_2018-04-04_InspectionForm.pdf";"018042907_2018-04-04_InspectionResults.pdf"
18042907;30680;"03/01/18";"Facility Safety Inspection";"018042907_2018-03-01_InspectionForm.pdf";"018042907_2018-03-01_InspectionResults.pdf"
10600177;30625;"10/27/20";"Facility Safety Inspection";"010600177_2020-10-27_InspectionForm.pdf";"010600177_2020-10-27_InspectionResults.pdf"
10600177;30625;"10/02/19";"Facility Safety Inspection";"010600177_2019-10-02_InspectionForm.pdf";"010600177_2019-10-02_InspectionResults.pdf"
10600177;30625;"08/22/19";"Program Inspection";"010600177_2019-08-22_InspectionForm.pdf";"010600177_2019-08-22_InspectionResults.pdf"
10600177;30625;"10/05/18";"Program Inspection";"010600177_2018-10-05_InspectionForm.pdf";"010600177_2018-10-05_InspectionResults.pdf"
10600177;30625;"08/08/18";"Facility Safety Inspection";"010600177_2018-08-08_InspectionForm.pdf";"010600177_2018-08-08_InspectionResults.pdf"
19524152;29403;"06/16/20";"Facility Safety Inspection";"019524152_2020-06-16_InspectionForm.pdf";"019524152_2020-06-16_InspectionResults.pdf"
19524152;29403;"10/16/19";"Complaint Inspection";;"019524152_2019-10-16_InspectionResults.pdf"
19524152;29403;"10/01/19";"Facility Safety Inspection";"019524152_2019-10-01_InspectionForm.pdf";"019524152_2019-10-01_InspectionResults.pdf"
19524152;29403;"01/09/19";"Facility Safety Inspection";"019524152_2019-01-09_InspectionForm.pdf";"019524152_2019-01-09_InspectionResults.pdf"
19524152;29403;"01/07/19";"Program Inspection";"019524152_2019-01-07_InspectionForm.pdf";"019524152_2019-01-07_InspectionResults.pdf"
19524152;29403;"07/17/18";"Facility Safety Inspection";"019524152_2018-07-17_InspectionForm.pdf";"019524152_2018-07-17_InspectionResults.pdf"
19524152;29403;"04/24/18";"Program Inspection";"019524152_2018-04-24_InspectionForm.pdf";"019524152_2018-04-24_InspectionResults.pdf"
18042826;24607;"09/23/20";"Program Inspection";"018042826_2020-09-23_InspectionForm.pdf";"018042826_2020-09-23_InspectionResults.pdf"
18042826;24607;"10/02/19";"Facility Safety Inspection";"018042826_2019-10-02_InspectionForm.pdf";"018042826_2019-10-02_InspectionResults.pdf"
18042826;24607;"07/24/19";"Program Inspection";"018042826_2019-07-24_InspectionForm.pdf";"018042826_2019-07-24_InspectionResults.pdf"
18042826;24607;"09/05/18";"Program Inspection";"018042826_2018-09-05_InspectionForm.pdf";"018042826_2018-09-05_InspectionResults.pdf"
18042826;24607;"06/06/18";"Facility Safety Inspection";"018042826_2018-06-06_InspectionForm.pdf";"018042826_2018-06-06_InspectionResults.pdf"
18042992;31131;"01/03/20";"Program Inspection";"018042992_2020-01-03_InspectionForm.pdf";"018042992_2020-01-03_InspectionResults.pdf"
19525316;30684;"06/16/20";"Program Inspection";"019525316_2020-06-16_InspectionForm.pdf";"019525316_2020-06-16_InspectionResults.pdf"
19525316;30684;"10/02/19";"Program Inspection";"019525316_2019-10-02_InspectionForm.pdf";"019525316_2019-10-02_InspectionResults.pdf"
19525316;30684;"05/06/19";"Program Inspection";"019525316_2019-05-06_InspectionForm.pdf";"019525316_2019-05-06_InspectionResults.pdf"
19525316;30684;"04/08/19";"Complaint Inspection";;"019525316_2019-04-08_InspectionResults.pdf"
19525316;30684;"09/13/18";"Program Inspection";"019525316_2018-09-13_InspectionForm.pdf";"019525316_2018-09-13_InspectionResults.pdf"
19521604;24679;"02/05/20";"Program Inspection";"019521604_2020-02-05_InspectionForm.pdf";"019521604_2020-02-05_InspectionResults.pdf"
19521604;24679;"10/01/19";"Facility Safety Inspection";"019521604_2019-10-01_InspectionForm.pdf";"019521604_2019-10-01_InspectionResults.pdf"
19521604;24679;"04/16/19";"Program Inspection";"019521604_2019-04-16_InspectionForm.pdf";"019521604_2019-04-16_InspectionResults.pdf"
19521604;24679;"08/20/18";"Facility Safety Inspection";"019521604_2018-08-20_InspectionForm.pdf";"019521604_2018-08-20_InspectionResults.pdf"
19522722;29400;"10/26/20";"Facility Safety Inspection";"019522722_2020-10-26_InspectionForm.pdf";"019522722_2020-10-26_InspectionResults.pdf"
19522722;29400;"02/05/20";"Program Inspection";"019522722_2020-02-05_InspectionForm.pdf";"019522722_2020-02-05_InspectionResults.pdf"
19522722;29400;"10/01/19";"Facility Safety Inspection";"019522722_2019-10-01_InspectionForm.pdf";"019522722_2019-10-01_InspectionResults.pdf"
19522722;29400;"04/16/19";"Program Inspection";"019522722_2019-04-16_InspectionForm.pdf";"019522722_2019-04-16_InspectionResults.pdf"
19522722;29400;"08/20/18";"Facility Safety Inspection";"019522722_2018-08-20_InspectionForm.pdf";"019522722_2018-08-20_InspectionResults.pdf"
19525325;29409;"10/03/19";"Program Inspection";"019525325_2019-10-03_InspectionForm.pdf";"019525325_2019-10-03_InspectionResults.pdf"
19524980;24693;"10/19/20";"Facility Safety Inspection";"019524980_2020-10-19_InspectionForm.pdf";"019524980_2020-10-19_InspectionResults.pdf"
19524980;24693;"09/09/20";"Program Inspection";"019524980_2020-09-09_InspectionForm.pdf";"019524980_2020-09-09_InspectionResults.pdf"
19524980;24693;"09/30/19";"Facility Safety Inspection";"019524980_2019-09-30_InspectionForm.pdf";"019524980_2019-09-30_InspectionResults.pdf"
19524980;24693;"05/02/19";"Program Inspection";"019524980_2019-05-02_InspectionForm.pdf";"019524980_2019-05-02_InspectionResults.pdf"
19524980;24693;"09/10/18";"Facility Safety Inspection";"019524980_2018-09-10_InspectionForm.pdf";"019524980_2018-09-10_InspectionResults.pdf"
18042787;29794;"10/26/20";"Facility Safety Inspection";"018042787_2020-10-26_InspectionForm.pdf";"018042787_2020-10-26_InspectionResults.pdf"
18042787;29794;"10/14/20";"Program Inspection";"018042787_2020-10-14_InspectionForm.pdf";"018042787_2020-10-14_InspectionResults.pdf"
18042787;29794;"10/03/19";"Facility Safety Inspection";"018042787_2019-10-03_InspectionForm.pdf";"018042787_2019-10-03_InspectionResults.pdf"
18042787;29794;"08/12/19";"Program Inspection";"018042787_2019-08-12_InspectionForm.pdf";"018042787_2019-08-12_InspectionResults.pdf"
18042787;29794;"08/12/19";"Program Inspection";"018042787_2019-08-12_InspectionForm.pdf";"018042787_2019-08-12_InspectionResults.pdf"
18042787;29794;"10/26/18";"Program Inspection";"018042787_2018-10-26_InspectionForm.pdf";"018042787_2018-10-26_InspectionResults.pdf"
18042787;29794;"08/20/18";"Facility Safety Inspection";"018042787_2018-08-20_InspectionForm.pdf";"018042787_2018-08-20_InspectionResults.pdf"
10604233;30359;"10/26/20";"Facility Safety Inspection";"010604233_2020-10-26_InspectionForm.pdf";"010604233_2020-10-26_InspectionResults.pdf"
10604233;30359;"10/01/19";"Facility Safety Inspection";"010604233_2019-10-01_InspectionForm.pdf";"010604233_2019-10-01_InspectionResults.pdf"
10604233;30359;"07/24/19";"Program Inspection";"010604233_2019-07-24_InspectionForm.pdf";"010604233_2019-07-24_InspectionResults.pdf"
10604233;30359;"10/25/18";"Program Inspection";"010604233_2018-10-25_InspectionForm.pdf";"010604233_2018-10-25_InspectionResults.pdf"
10604233;30359;"09/20/18";"Facility Safety Inspection";"010604233_2018-09-20_InspectionForm.pdf";"010604233_2018-09-20_InspectionResults.pdf"
18042975;24652;"10/21/20";"Facility Safety Inspection";"018042975_2020-10-21_InspectionForm.pdf";"018042975_2020-10-21_InspectionResults.pdf"
18042975;24652;"09/03/20";"Program Inspection";"018042975_2020-09-03_InspectionForm.pdf";"018042975_2020-09-03_InspectionResults.pdf"
18042975;24652;"08/26/19";"Program Inspection";"018042975_2019-08-26_InspectionForm.pdf";"018042975_2019-08-26_InspectionResults.pdf"
18042975;24652;"08/12/19";"Facility Safety Inspection";"018042975_2019-08-12_InspectionForm.pdf";"018042975_2019-08-12_InspectionResults.pdf"
18042795;29341;"08/05/20";"Program Inspection";"018042795_2020-08-05_InspectionForm.pdf";"018042795_2020-08-05_InspectionResults.pdf"
18042795;29341;"06/09/20";"Facility Safety Inspection";"018042795_2020-06-09_InspectionForm.pdf";"018042795_2020-06-09_InspectionResults.pdf"
18042795;29341;"08/29/19";"Facility Safety Inspection";"018042795_2019-08-29_InspectionForm.pdf";"018042795_2019-08-29_InspectionResults.pdf"
18042795;29341;"05/15/19";"Program Inspection";"018042795_2019-05-15_InspectionForm.pdf";"018042795_2019-05-15_InspectionResults.pdf"
18042795;29341;"03/14/18";"Facility Safety Inspection";"018042795_2018-03-14_InspectionForm.pdf";"018042795_2018-03-14_InspectionResults.pdf"
18042795;29341;"02/21/18";"Program Inspection";"018042795_2018-02-21_InspectionForm.pdf";"018042795_2018-02-21_InspectionResults.pdf"
19506193;29384;"07/29/20";"Program Inspection";"019506193_2020-07-29_InspectionForm.pdf";"019506193_2020-07-29_InspectionResults.pdf"
19506193;29384;"10/23/19";"Program Inspection";"019506193_2019-10-23_InspectionForm.pdf";"019506193_2019-10-23_InspectionResults.pdf"
18042973;27290;"09/03/20";"Program Inspection";"018042973_2020-09-03_InspectionForm.pdf";"018042973_2020-09-03_InspectionResults.pdf"
18042973;27290;"08/19/19";"Program Inspection";"018042973_2019-08-19_InspectionForm.pdf";"018042973_2019-08-19_InspectionResults.pdf"
18042973;27290;"08/12/19";"Facility Safety Inspection";"018042973_2019-08-12_InspectionForm.pdf";"018042973_2019-08-12_InspectionResults.pdf"
18042118;30464;"08/12/20";"Program Inspection";"018042118_2020-08-12_InspectionForm.pdf";"018042118_2020-08-12_InspectionResults.pdf"
18042118;30464;"06/10/20";"Facility Safety Inspection";"018042118_2020-06-10_InspectionForm.pdf";"018042118_2020-06-10_InspectionResults.pdf"
18042118;30464;"10/01/19";"Program Inspection";"018042118_2019-10-01_InspectionForm.pdf";"018042118_2019-10-01_InspectionResults.pdf"
18042118;30464;"09/30/19";"Facility Safety Inspection";"018042118_2019-09-30_InspectionForm.pdf";"018042118_2019-09-30_InspectionResults.pdf"
18042118;30464;"09/10/18";"Facility Safety Inspection";"018042118_2018-09-10_InspectionForm.pdf";"018042118_2018-09-10_InspectionResults.pdf"
18042118;30464;"05/16/18";"Program Inspection";"018042118_2018-05-16_InspectionForm.pdf";"018042118_2018-05-16_InspectionResults.pdf"
19519800;30377;"10/26/20";"Facility Safety Inspection";"019519800_2020-10-26_InspectionForm.pdf";"019519800_2020-10-26_InspectionResults.pdf"
19519800;30377;"09/30/19";"Facility Safety Inspection";"019519800_2019-09-30_InspectionForm.pdf";"019519800_2019-09-30_InspectionResults.pdf"
19519800;30377;"02/27/19";"Program Inspection";"019519800_2019-02-27_InspectionForm.pdf";"019519800_2019-02-27_InspectionResults.pdf"
19519800;30377;"09/06/18";"Facility Safety Inspection";"019519800_2018-09-06_InspectionForm.pdf";"019519800_2018-09-06_InspectionResults.pdf"
19519800;30377;"05/10/18";"Program Inspection";"019519800_2018-05-10_InspectionForm.pdf";"019519800_2018-05-10_InspectionResults.pdf"
10604217;29050;"08/13/20";"Self-reported incident";;"010604217_2020-08-13_InspectionResults.pdf"
10604217;29050;"06/10/20";"Facility Safety Inspection";"010604217_2020-06-10_InspectionForm.pdf";"010604217_2020-06-10_InspectionResults.pdf"
10604217;29050;"03/05/20";"Program Inspection";"010604217_2020-03-05_InspectionForm.pdf";"010604217_2020-03-05_InspectionResults.pdf"
10604217;29050;"09/30/19";"Facility Safety Inspection";"010604217_2019-09-30_InspectionForm.pdf";"010604217_2019-09-30_InspectionResults.pdf"
10604217;29050;"05/02/19";"Program Inspection";"010604217_2019-05-02_InspectionForm.pdf";"010604217_2019-05-02_InspectionResults.pdf"
10604217;29050;"09/04/18";"Facility Safety Inspection";"010604217_2018-09-04_InspectionForm.pdf";"010604217_2018-09-04_InspectionResults.pdf"
10604217;29050;"03/09/18";"Program Inspection";"010604217_2018-03-09_InspectionForm.pdf";"010604217_2018-03-09_InspectionResults.pdf"
18042852;29542;"10/20/20";"Facility Safety Inspection";"018042852_2020-10-20_InspectionForm.pdf";"018042852_2020-10-20_InspectionResults.pdf"
18042852;29542;"01/27/20";"Program Inspection";"018042852_2020-01-27_InspectionForm.pdf";"018042852_2020-01-27_InspectionResults.pdf"
18042852;29542;"11/04/19";"Compliance Monitoring";;"018042852_2019-11-04_InspectionResults.pdf"
18042852;29542;"10/01/19";"Compliance Monitoring";;"018042852_2019-10-01_InspectionResults.pdf"
18042852;29542;"09/30/19";"Facility Safety Inspection";"018042852_2019-09-30_InspectionForm.pdf";"018042852_2019-09-30_InspectionResults.pdf"
18042852;29542;"09/17/19";"Compliance Monitoring";;"018042852_2019-09-17_InspectionResults.pdf"
18042852;29542;"06/07/19";"Program Inspection";"018042852_2019-06-07_InspectionForm.pdf";"018042852_2019-06-07_InspectionResults.pdf"
18042852;29542;"10/17/18";"Compliance Monitoring";;"018042852_2018-10-17_InspectionResults.pdf"
18042794;30562;"09/17/19";"Program Inspection";"018042794_2019-09-17_InspectionForm.pdf";"018042794_2019-09-17_InspectionResults.pdf"
18042794;30562;"10/17/18";"Program Inspection";"018042794_2018-10-17_InspectionForm.pdf";"018042794_2018-10-17_InspectionResults.pdf"
11102517;29128;"02/19/20";"Program Inspection";"011102517_2020-02-19_InspectionForm.pdf";"011102517_2020-02-19_InspectionResults.pdf"
11102517;29128;"02/12/20";"Facility Safety Inspection";"011102517_2020-02-12_InspectionForm.pdf";"011102517_2020-02-12_InspectionResults.pdf"
