"FacilityID";"Name";"State";"County";"City";"Zip";"Address";"Phone";"Fax";"Licensee";"License Number";"Facility Type";"FacilityUrl"
"CDC7895";"REDEEMER LUTHERAN PRESCHOOL";"AZ";"Maricopa";"TUCSON";85743;"8845 NORTH SILVERBELL";"(520) 572-8136";"(520) 572-8141";"REDEEMER LUTHRAN CHURCH";"CDC-7895";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC9509";"ACCELERATED LEARNING LABORATORY";"AZ";"Maricopa";"TUCSON";85745;"5245 NORTH CAMINO DE OESTE";"(520) 743-3895";"(520) 743-2417";"SEREI R. KAY";"CDC-9509";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"SGH18596";"CAROUSEL DE LA ALEGRIA";"AZ";"Maricopa";"TUCSON";85745;"1330 WEST DELAWARE STREET";"(520) 704-5922";"( ) -";"NYDIA M. KEASEY";"SGH-18596";"CHILD CARE SMALL GROUP HOME";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC8494";"CHILDREN'S ACHIEVEMENT CENTER";"AZ";"Maricopa";"TUCSON";85745;"330 NORTH COMMERCE PARK LOOP";"(520) 325-6495";"( ) -";"EASTER SEALS BLAKE FOUNDATION";"CDC-8494";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC18749";"FUN PLACE CHILDCARE & PRESCHOOL";"AZ";"Maricopa";"TUCSON";85745;"2450 NORTH HUACHUCA DRIVE";"(520) 882-4308";"( ) -";"FUN PLACE CHILDCARE & PRESCHOOL LLC";"CDC-18749";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC17869";"IMAGINATION TREE LEARNING CENTER";"AZ";"Maricopa";"TUCSON";85745;"525 NORTH GRANDE AVENUE";"(520) 622-1144";"(520) 622-1101";"IMAGINATION TREE LEARNING CENTER . LLC";"CDC-17869";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"SGH9469";"LORETO CHILD CARE";"AZ";"Maricopa";"TUCSON";85745;"75 NORTH GRANDE AVENUE";"(520) 623-8508";"( ) -";"MARIA LORETO";"SGH-9469";"CHILD CARE SMALL GROUP HOME";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC15412";"LOS AMIGOS CHILD CARE AND ACTIVITY CENTER";"AZ";"Maricopa";"TUCSON";85745;"1300 WEST ST MARYS RD";"(520) 202-2286";"(520) 624-9132";"SYLVIA A. VILLA";"CDC-15412";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"SGH3306";"MCQ GROUP HOME";"AZ";"Maricopa";"TUCSON";85745;"2800 WEST CLEARVIEW DRIVE";"(520) 743-7363";"(520) 743-1615";"M. CARMEN QUINONEZ";"SGH-3306";"CHILD CARE SMALL GROUP HOME";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC15752";"MY LITTLE ANGELS DAYCARE CENTER INC";"AZ";"Maricopa";"TUCSON";85745;"1415 WEST ST MARYS ROAD";"(520) 624-1880";"(520) 624-1880";"MY LITTLE ANGELS DAYCARE CENTER, INC";"CDC-15752";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC0636";"NOSOTROS - EL RIO DAY CARE CENTER";"AZ";"Maricopa";"TUCSON";85745;"1390 WEST SPEEDWAY";"(520) 623-5912";"(520) 624-7999";"NOSOTROS INC.";"CDC-0636";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"SGH9875";"NUEVO AMANECER CHILD CARE";"AZ";"Maricopa";"TUCSON";85745;"1409 NORTH HUALPAI";"(520) 207-0243";"( ) -";"GLORIA MORALES";"SGH-9875";"CHILD CARE SMALL GROUP HOME";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"SGH12113";"OLGA CERVANTES";"AZ";"Maricopa";"TUCSON";85745;"224 NORTH WESTMORELAND";"(520) 617-0835";"(520) 617-0835";"OLGA CERVANTES";"SGH-12113";"CHILD CARE SMALL GROUP HOME";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC16757";"PAINTED SAGUARO PRESCHOOL";"AZ";"Maricopa";"TUCSON";85745;"3295 WEST SPEEDWAY BLVD";"(520) 329-3376";"( ) -";"PAINTED HILLS PRESCHOOL, LLC";"CDC-16757";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC16948";"T.U.S.D.#1 - BRICHTA INFANT & EARLY LEARNING CENTE";"AZ";"Maricopa";"TUCSON";85745;"2110 WEST BRICHTA DRIVE";"(520) 225-1100";"(520) 225-6162";"TUCSON UNIFIED SCHOOL DISTRICT #1";"CDC-16948";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC6402";"T.U.S.D.#1 - MANZO PRESCHOOL PROGRAM";"AZ";"Maricopa";"TUCSON";85745;"855 NORTH MELROSE";"(520) 617-6740";"( ) -";"TUCSON UNIFIED SCHOOL DISTRICT #1";"CDC-6402";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC18689";"T.U.S.D.#1 - MAXWELL PRESCHOOL PROGRAM";"AZ";"Maricopa";"TUCSON";85745;"2802 WEST ANKLAM ROAD";"(520) 225-2000";"(520) 225-2001";"TUCSON UNIFIED SCHOOL DISTRICT #1";"CDC-18689";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC19074";"T.U.S.D.#1 - ROBINS PRESCHOOL PROGRAM";"AZ";"Maricopa";"TUCSON";85745;"3939 NORTH MAGNETITE LANE";"(520) 908-4300";"(520) 908-4301";"TUCSON UNIFIED SCHOOL DISTRICT #1";"CDC-19074";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC17933";"T.U.S.D.#1 - TOLSON PRESCHOOL PROGRAM";"AZ";"Maricopa";"TUCSON";85745;"1000 SOUTH GREASEWOOD";"(520) 225-3300";"( ) -";"TUCSON UNIFIED SCHOOL DISTRICT #1";"CDC-17933";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC6405";"T.U.S.D.#1 - TULLY PRESCHOOL PROGRAM";"AZ";"Maricopa";"TUCSON";85745;"1701 WEST EL RIO DRIVE";"(520) 225-3457";"(520) 225-6719";"TUCSON UNIFIED SCHOOL DISTRICT #1";"CDC-6405";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"SGH13390";"URIBE'S CHILD CARE";"AZ";"Maricopa";"TUCSON";85745;"1700 NORTH DRAGOON ST";"(520) 792-1185";"( ) -";"MARIO URIBE";"SGH-13390";"CHILD CARE SMALL GROUP HOME";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC18865";"W B A CHILD CARE & EARLY LEARNING CENTER";"AZ";"Maricopa";"TUCSON";85745;"150 SOUTH WESTMORELAND AVENUE";"(520) 203-8931";"( ) -";"WESTSIDE BARRIOS' ASSOCATION, INC.";"CDC-18865";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC12527";"A DREAM COME TRUE PRESCHOOL AND LEARNING CENTER";"AZ";"Maricopa";"TUCSON";85746;"6163 SOUTH MIDVALE PARK";"(520) 294-3738";"(520) 294-3723";"LOPEZ FIERRO INVESTMENTS LLC";"CDC-12527";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"SGH17569";"ANGELES CHILDCARE L.L.C.";"AZ";"Maricopa";"TUCSON";85746;"3680 WEST TETAKUSIM ROAD";"(520) 908-3132";"( ) -";"ANGELES CHILD CARE L.L.C.";"SGH-17569";"CHILD CARE SMALL GROUP HOME";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"SGH13826";"CECY'S CHILD CARE";"AZ";"Maricopa";"TUCSON";85746;"1480 W NEVINS DRIVE";"(520) 573-7329";"(520) 609-9558";"CECILIA URCADEZ";"SGH-13826";"CHILD CARE SMALL GROUP HOME";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC16800";"DECOLORES LEARNING CENTER & CHILDCARE";"AZ";"Maricopa";"TUCSON";85746;"7370 SOUTH SORREL LANE";"(520) 883-3927";"(520) 883-3927";"DE COLORES DAYCARE, LLC";"CDC-16800";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"SGH17573";"ESTRELLITA CHILD CARE";"AZ";"Maricopa";"TUCSON";85746;"1861 WEST OAK VIEW LANE";"(520) 409-1621";"( ) -";"ALMA R. RASCON";"SGH-17573";"CHILD CARE SMALL GROUP HOME";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"SGH15983";"GABY'S CHILDCARE";"AZ";"Maricopa";"TUCSON";85746;"2771 WEST DAKOTA STREET";"(520) 809-1085";"( ) -";"IRMA CHAIREZ";"SGH-15983";"CHILD CARE SMALL GROUP HOME";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"SGH17304";"GRAND STAR CHILD CARE";"AZ";"Maricopa";"TUCSON";85746;"5860 SOUTH HILLERMAN";"(520) 623-7550";"( ) -";"MARIA ESTHER DE LA CRUZ";"SGH-17304";"CHILD CARE SMALL GROUP HOME";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC1988";"LA PETITE ACADEMY";"AZ";"Maricopa";"TUCSON";85746;"6570 SOUTH MIDVALE PARK";"(520) 573-0567";"(520) 573-0877";"LA PETITE ACADEMY, INCORPORATED";"CDC-1988";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"SGH18021";"LAMONEI";"AZ";"Maricopa";"TUCSON";85746;"2682 WEST ROADRUNNER RD";"(520) 485-1737";"( ) -";"GLADIS Y MILLER";"SGH-18021";"CHILD CARE SMALL GROUP HOME";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC17216";"LITTLE FRIENDS LEARNING CENTER";"AZ";"Maricopa";"TUCSON";85746;"2846 WEST DREXEL ROAD, SUITE 100";"(520) 471-4411";"( ) -";"LITTLE FRIENDS LEARNING CENTER, L L C";"CDC-17216";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"SGH10789";"MI CASITA CHILD CARE";"AZ";"Maricopa";"TUCSON";85746;"3665 WEST FITZWATER COURT";"(520) 883-1601";"(520) 883-1601";"MI CASITA CHILD CARE";"SGH-10789";"CHILD CARE SMALL GROUP HOME";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"SGH13255";"MUNDO DIVERTIDO";"AZ";"Maricopa";"TUCSON";85746;"2710 WEST AURORA DRIVE";"(520) 308-5143";"( ) -";"MUNDO DIVERTIDO";"SGH-13255";"CHILD CARE SMALL GROUP HOME";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC13739";"T.U.S.D.#1 - GRIJALVA PRESCHOOL PROGRAM & COMMUNIT";"AZ";"Maricopa";"TUCSON";85746;"1795 WEST DREXEL ROAD";"(520) 908-3600";"( ) -";"TUCSON UNIFIED SCHOOL DISTRICT #1";"CDC-13739";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC15041";"T.U.S.D.#1 - MALDONADO PRESCHOOL PROGRAM";"AZ";"Maricopa";"TUCSON";85746;"3535 W MESSALA WAY";"(520) 908-4100";"( ) -";"TUCSON UNIFIED SCHOOL DISTRICT #1";"CDC-15041";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC15890";"T.U.S.D.#1 - MARY BELLE MCCORKLE PRESCHOOL PROGRAM";"AZ";"Maricopa";"TUCSON";85746;"4455 SOUTH MISSION RD";"(520) 877-2105";"(520) 225-3266";"TUCSON UNIFIED SCHOOL DISTRICT #1";"CDC-15890";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC17935";"T.U.S.D.#1 - MILLER PRESCHOOL PROGRAM";"AZ";"Maricopa";"TUCSON";85746;"6951 SOUTH CAMINO DE LA TIERRA";"(520) 908-4200";"(520) 908-4201";"TUCSON UNIFIED SCHOOL DISTRICT #1";"CDC-17935";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC15889";"T.U.S.D.#1 - WARREN PRESCHOOL PROGRAM";"AZ";"Maricopa";"TUCSON";85746;"3505 W MILTON RD";"(520) 908-4700";"(520) 908-4701";"TUCSON UNIFIED SCHOOL DISTRICT #1";"CDC-15889";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC12580";"T.U.S.D.#1 - WHITE AFTER SCHOOL PROGRAM & PRESCHOO";"AZ";"Maricopa";"TUCSON";85746;"2315 WEST CANADA ST";"(520) 908-5347";"(520) 225-6719";"TUCSON UNIFIED SCHOOL DISTRICT #1";"CDC-12580";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"SGH13765";"THE LITTLE PARADISE 1";"AZ";"Maricopa";"TUCSON";85746;"3021 WEST CANADA ST";"(520) 883-4911";"( ) -";"IDEC LOPEZ";"SGH-13765";"CHILD CARE SMALL GROUP HOME";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"SGH18745";"TREE HOUSE DAYCARE";"AZ";"Maricopa";"TUCSON";85746;"3067 WEST AVENIDA OBREGON";"(520) 358-5522";"( ) -";"ANDREA PROVENCIO DUARTE";"SGH-18745";"CHILD CARE SMALL GROUP HOME";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"SGH15414";"KIDDYLAND I I";"AZ";"Maricopa";"TUCSON";85747;"9628 EAST PASEO JUAN TABO";"(520) 663-0297";"(520) 663-0297";"NANCY A. HAYNES-SOOY";"SGH-15414";"CHILD CARE SMALL GROUP HOME";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"SGH18251";"NANA'S PLACE";"AZ";"Maricopa";"TUCSON";85747;"9138 EAST WOLFBERRY STREET";"(520) 904-5160";"( ) -";"DONNA RHYNER";"SGH-18251";"CHILD CARE SMALL GROUP HOME";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC9525";"V.U.S.D.#20 - COTTONWOOD EARLY CHILDHOOD AND SCHO";"AZ";"Maricopa";"TUCSON";85747;"9950 REES LOOP";"(520) 879-2660";"( ) -";"VAIL UNIFIED SCHOOL DISTRICT #20";"CDC-9525";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC6483";"V.U.S.D.#20 - DESERT WILLOW EARLY CHILDHOOD";"AZ";"Maricopa";"TUCSON";85747;"9400 EAST ESMOND LOOP";"(520) 879-2313";"(520) 879-2395";"VAIL UNIFIED SCHOOL DISTRICT #20";"CDC-6483";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC17011";"V.U.S.D.#20 - ESMOND STATIONS ENRICHMENT PROGRAM";"AZ";"Maricopa";"TUCSON";85747;"9400 SOUTH ATTERBURY WASH WAY";"(520) 879-3444";"( ) -";"VAIL UNIFIED SCHOOL DISTRICT #20";"CDC-17011";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC8345";"V.U.S.D.#20 - MESQUITE EARLY CHILDHOOD AND SCHOOL";"AZ";"Maricopa";"TUCSON";85747;"9455 EAST RITA ROAD";"(520) 879-2184";"( ) -";"VAIL UNIFIED SCHOOL DISTRICT #20";"CDC-8345";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC18905";"V.U.S.D.#20 - MICA MOUNTAIN INCLUSIVE PRESCHOOL";"AZ";"Maricopa";"TUCSON";85747;"10800 EAST VALENCIA ROAD";"(520) 879-1759";"( ) -";"VAIL UNIFIED SCHOOL DISTRICT #20";"CDC-18905";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC14236";"V.U.S.D.#20 - SENITA VALLEY EARLY CHILDHOOD AND SC";"AZ";"Maricopa";"TUCSON";85747;"10750 E BILBY ROAD";"(520) 879-3185";"( ) -";"VAIL UNIFIED SCHOOL DISTRICT #20";"CDC-14236";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC14265";"Y.M.C.A. AT COTTONWOOD ELEMENTARY";"AZ";"Maricopa";"TUCSON";85747;"9950 EAST REES LOOP";"(520) 885-2317";"(520) 885-6667";"Y.M.C.A. OF SOUTHERN ARIZONA";"CDC-14265";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC13468";"Y.M.C.A. AT DESERT WILLOW SCHOOL";"AZ";"Maricopa";"TUCSON";85747;"9400 E ESMOND LOOP";"(520) 419-1521";"( ) -";"Y.M.C.A. OF SOUTHERN ARIZONA";"CDC-13468";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC1720";"CHILDTIME LEARNING CENTERS";"AZ";"Maricopa";"TUCSON";85748;"1120 SOUTH HARRISON ROAD";"(520) 722-2224";"(520) 722-2470";"CHILDTIME CHILDCARE, INCORPORATED";"CDC-1720";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC7691";"T.U.S.D.#1 - DUNHAM COMMUNITY SCHOOL - S.E.E.D.S.";"AZ";"Maricopa";"TUCSON";85748;"9850 EAST 29TH STREET";"(520) 731-4240";"(520) 731-4201";"TUCSON UNIFIED SCHOOL DISTRICT #1";"CDC-7691";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC6540";"T.U.S.D.#1 - SOLENG TOM ENRICHMENT PROGRAM";"AZ";"Maricopa";"TUCSON";85748;"10520 EAST CAMINO QUINCE";"(520) 731-5440";"(520) 731-5111";"TUCSON UNIFIED SCHOOL DISTRICT #1";"CDC-6540";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC19094";"VIA MONTESSORI PRESCHOOL";"AZ";"Maricopa";"TUCSON";85748;"9595 EAST SPEEDWAY BOULEVARD";"(520) 349-8301";"( ) -";"VIA MONTESSORI PRESCHOOL, L.L.C.";"CDC-19094";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"SGH16530";"CHILDREN'S GARDEN OASIS HOME CHILD CARE";"AZ";"Pima";"TUCSON";85749;"4320 N WOLFORD RD";"(919) 928-7931";"( ) -";"ARTHUR & YOLANDA GUBISH";"SGH-16530";"CHILD CARE SMALL GROUP HOME";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC3179";"HERMOSA MONTESSORI SCHOOL";"AZ";"Pima";"TUCSON";85749;"12051 EAST FORT LOWELL";"(520) 749-5518";"(520) 749-6087";"HERMOSA MONTESSORI SCHOOL, INCORPORATED";"CDC-3179";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC1929";"LA PETITE ACADEMY";"AZ";"Pima";"TUCSON";85749;"8940 EAST TANQUE VERDE RD";"(520) 749-1178";"(520) 749-9123";"LA PETITE ACADEMY, INCORPORATED";"CDC-1929";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC13516";"REAL KIDS PRESCHOOL";"AZ";"Pima";"TUCSON";85749;"3353 NORTH HOUGHTON ROAD";"(520) 749-3693";"(520) 760-5533";"REAL LIFE CHRISTIAN FELLOWSHIP";"CDC-13516";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC15460";"T.U.S.D.#1 - COLLIER ELEMENTARY SCHOOL";"AZ";"Pima";"TUCSON";85749;"3900 N BEAR CANYON RD";"(520) 584-4821";"( ) -";"TUCSON UNIFIED SCHOOL DISTRICT #1";"CDC-15460";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC18676";"T.V.U.S.D.#13 - TANQUE VERDE COMMUNITY PRESCHOOL";"AZ";"Pima";"TUCSON";85749;"2600 NORTH FENNIMORE";"(520) 749-4244";"(520) 749-4292";"TANQUE VERDE UNIFIED SCHOOL DISTRICT #13";"CDC-18676";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC1011";"TANQUE VERDE LUTHERAN PRESCHOOL";"AZ";"Pima";"TUCSON";85749;"8625 EAST TANQUE VERDE";"(520) 749-1738";"(520) 749-9814";"TANQUE VERDE LUTHERAN CHURCH";"CDC-1011";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC7014";"CHILDTIME CHILDREN'S CENTER #1";"AZ";"Maricopa";"TUCSON";85750;"5675 EAST RIVER";"(520) 615-3300";"(520) 615-3365";"CHILDTIME CHILDCARE, INCORPORATED";"CDC-7014";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC3173";"ST. ALBAN'S PRESCHOOL & KINDERGARTEN";"AZ";"Maricopa";"TUCSON";85750;"3738 NORTH OLD SABINO CANYON";"(520) 296-2043";"(520) 296-0755";"ST. ALBAN'S EPISCOPAL CHURCH OF TUCSON, INC";"CDC-3173";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC17985";"A.U.S.D.#10 - IMAGINE PRESCHOOL AT INNOVATION ACAD";"AZ";"La Paz";"ORO VALLEY";85755;"825 WEST DESERT FAIRWAYS";"(520) 269-4638";"(520) 269-4620";"AMPHITHEATER PUBLIC SCHOOLS";"CDC-17985";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC18296";"A.U.S.D.#10 - IMAGINE PRESCHOOL AT PAINTED SKY ELE";"AZ";"La Paz";"ORO VALLEY";85755;"12620 NORTH WOODBURNE AVENUE";"(520) 696-3800";"( ) -";"AMPHITHEATER PUBLIC SCHOOLS";"CDC-18296";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC18892";"ALPHABEST @ INNOVATION ACADEMY";"AZ";"La Paz";"ORO VALLEY";85755;"825 WEST DESERT FAIRWAYS DRIVE";"(520) 269-4610";"( ) -";"ALPHABEST EDUCATION";"CDC-18892";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC18885";"ALPHABEST @ PAINTED SKY ELEMENTARY";"AZ";"La Paz";"ORO VALLEY";85755;"12620 NORTH WOODBURNE AVENUE";"(520) 696-3800";"( ) -";"ALPHABEST EDUCATION";"CDC-18885";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC17937";"LEMAN ACADEMY OF EXCELLENCE";"AZ";"La Paz";"ORO VALLEY";85755;"12255 NORTH LA CANADA DRIVE";"(520) 912-4007";"( ) -";"LEMAN ACADEMY OF EXCELLENCE-ORO VALLEY ARIZONA";"CDC-17937";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"SGH19156";"SMALL PRINTS DAY CARE";"AZ";"Yuma";"TUCSON";85757;"7175 SOUTH PROVIDENCE DRIVE";"(520) 440-6985";"( ) -";"BEATRIZ RAMIREZ";"SGH-19156";"CHILD CARE SMALL GROUP HOME";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"SGH17527";"STARLAND DAYCARE";"AZ";"Yuma";"TUCSON";85757;"6522 WEST HARBIN RIDGE WAY";"(520) 294-7019";"( ) -";"MARIA LAGARDA";"SGH-17527";"CHILD CARE SMALL GROUP HOME";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC12451";"T.U.S.D.#1 - JOHNSON PRESCHOOL PROGRAM";"AZ";"Yuma";"TUCSON";85757;"6060 SOUTH JOSEPH AVE";"(520) 908-3856";"( ) -";"TUCSON UNIFIED SCHOOL DISTRICT #1";"CDC-12451";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC18381";"T.U.S.D.#1 - VESEY PRESCHOOL PROGRAM";"AZ";"Yuma";"TUCSON";85757;"5005 SOUTH BUTTS ROAD";"(520) 908-4700";"(520) 908-4701";"TUCSON UNIFIED SCHOOL DISTRICT #1";"CDC-18381";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC12301";"EHMKES CHILDHAVEN PRESCHOOL";"AZ";"Yuma";"SHOW LOW";85901;"841 EAST MC NEIL STREET";"(928) 537-2365";"(928) 537-2365";"SUCCESSFUL BEGINNINGS INC.";"CDC-12301";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC15025";"KIDZ TOWN PRESCHOOL AND DAYCARE";"AZ";"Yuma";"SHOW LOW";85901;"1233 FAWN BROOK DRIVE";"(928) 537-2224";"(928) 537-2222";"KIDZ TOWN PRESCHOOL & DAYCARE, INC.";"CDC-15025";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC17805";"N.A.C.O.G. - SHOW LOW HEAD START";"AZ";"Yuma";"SHOW LOW";85901;"20 NORTH 6TH STREET";"(928) 537-7716";"(928) 537-4626";"NORTHERN ARIZONA COUNCIL OF GOVERNMENTS (NACOG)";"CDC-17805";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC19143";"S.L.U.S.D. #10 - THE CUBBIE HOLE PRESCHOOL";"AZ";"Yuma";"SHOW LOW";85901;"1201 NORTH COUGAR LANE";"(928) 537-6200";"( ) -";"SHOW LOW UNIFIED SCHOOL DISTRICT #10";"CDC-19143";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC8385";"SPROUTS PRESCHOOL";"AZ";"Yuma";"SHOW LOW";85901;"261 NORTH 5TH STREET";"(928) 537-4827";"( ) -";"WHITE MOUNTAIN UNITED METHODIST CHURCH";"CDC-8385";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
