"id";"name";"address";"city";"state";"phone";"main website";"location url";"facebook page";"business hours";"career/employment url";"application/registration url";"parent handbook url";"infant (under 12 months)";"toddler (1-2yrs)";"preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url (only small logo if available)";"pictures url 1";"picture url 2";"picture url 3";"picture url 4"
943783;"H.U.S.D.#22 - GRANVILLE ELEMENTARY SCHOOL";"5250 STOVER DRIVE";"PRESCOTT VALLEY";"AZ";"(928) 759-4800";"http://ge.humboldtunified.com/";"http://ge.humboldtunified.com/";;"8:35 AM-3:15 PM";;;"http://ge.humboldtunified.com/pdf/ges/Student%20Handbook%202010%20-%202011_pdf%20revised%2051110.pdf";"n";"n";"n";"y";"y";"n";"http://ge.humboldtunified.com/pics/ges.jpg";"http://ge.humboldtunified.com/album/departments/116925/30779/45277/01534525.jpg";"http://ge.humboldtunified.com/album/departments/116925/School%20Year%202010-2011/61236/00382.jpg";"http://ge.humboldtunified.com/album/departments/116925/School%20Year%202010-2011/61236/18773.jpg";"http://ge.humboldtunified.com/album/departments/116925/30779/45277/07757666.jpg"
943784;"A.J.U.S.D.#43 - BRIGHT FUTURES AT FOUR PEAKS";"1785 NORTH IDAHO ROAD";"APACHE JUNCTION";"AZ";"(480) 677-7500";"http://www.ajusd.org/fpes.cfm?subpage=287628";;;;;;;;;;;;;;;;;
943785;"P.V.U.S.D.#69 - PALOMINO ELEMENTARY";"15833 NORTH 29TH STREET";"PHOENIX";"AZ";"(602) 449-2800";"https://sites.google.com/a/pvlearners.net/palomino_pi/";;;;;;;;;;;;;;;;;
943787;"H.U.S.D. - HIGLEY ELEMENTARY AND MIDDLE SCHOOL";"3391 EAST VEST AVENUE";"GILBERT";"AZ";"(480) 279-6800";"http://www.husd.org/Page/4266";;;;;;;;;;;;;;;;;
943788;"VAIL INCLUSIVE PRESCHOOL";"13801 E BENSON HWY";"VAIL";"AZ";"520-879-1759";"http://www.vail.k12.az.us/blog/2010/05/10/vail-inclusive-preschool-expands-and-offers-full-time-summ";"http://www.vail.k12.az.us/blog/2010/05/10/vail-inclusive-preschool-expands-and-offers-full-time-summ";;"7:00 a.m. to 5:30 p.m. Monday thru Friday";;;;"n";"n";"y";"y";"n";"n";;;;;
943790;"Q.C.U.S.D. # 95 QUEEN CREEK ELEMENTARY SCHOOL";"23636 SOUTH 204TH STREET";"QUEEN CREEK";"AZ";"(480) 987-5920";"http://www.qces.qcusd.org/";"http://www.qces.qcusd.org/";"https://www.facebook.com/qcusd";;;"http://www.qcusd.org/index.cfm?pID=3550";;"n";"n";"n";"y";"y";"n";"http://www.qces.qcusd.org/filestore/sitelayout_queencreekelem_sliced_07.jpg";;;;
943791;"G.U.S.D.#41 - DESERT RIDGE HIGH TOY BOX PRESCHOOL";"10045 EAST MADERO AVENUE";"MESA";"AZ";"(480) 984-8947";"http://gilbertps.schoolwires.net/Domain/9";;;;;;;;;;;;;;;;;
943793;"P.V.U.S.D.#69 - DESERT SHADOWS MIDDLE SCHOOL";"5858 EAST SWEETWATER ROAD";"SCOTTSDALE";"AZ";"(602) 449-6800";"http://www.pvschools.net/dshms/";"http://www.pvschools.net/dshms/";;"8:00AM-2:40PM";;"https://sites.google.com/a/pvlearners.net/dsms/new-student-registration";"https://docs.google.com/document/d/1W41i6lK98uBzg4MOCPGjDvI-y1LxJtbfTBKqdTetCwQ/edit?pli=1";"n";"n";"n";"y";"y";"n";"https://sites.google.com/a/pvlearners.net/dsms/_/rsrc/1342653319088/config/customLogo.gif?revision=10";;;;
943794;"C.U.S.D.#80 - LIL EXPRESS LEARNING CENTER (CHANDLE";"350 NORTH ARIZONA  AVENUE";"CHANDLER";"AZ";"(480) 224-3900";"http://www.mychandlerschools.org/site/Default.aspx?PageID=1018";"http://www.mychandlerschools.org/site/Default.aspx?PageID=1018";;"Monday-Friday

6:30 a.m.-5:30 p.m.";;"https://dcw.cusdcommunity.com/chandler/start_registration.jsp";"http://www.mychandlerschools.org/Page/1020";"n";"y";"y";"y";"n";"n";"http://www.mychandlerschools.org/cms/lib6/AZ01001175/Centricity/Domain/63/Lil_Express_Logo.jpg";;;;
943795;"P.U.S.D.#11 - PASEO VERDE E C C E L";"7880 WEST GREENWAY ROAD";"PEORIA";"AZ";"623-486-6470";"https://www.peoriaud.k12.az.us/ProgServ/preschool/Pages/ECCEL.aspx";"https://www.peoriaud.k12.az.us/ProgServ/preschool/Pages/ECCEL.aspx";"http://www.facebook.com/peoriaschooldistrict";;;"https://www.peoriaud.k12.az.us/ProgServ/preschool/ECCEL%20Registration%20Documents/Enrollment%20Packet.2012.pdf";"https://www.peoriaud.k12.az.us/ProgServ/preschool/ECCEL%20Registration%20Documents/Parent%20Handbook%202012-2013.pdf";"n";"n";"y";"y";"n";"n";"https://www.peoriaud.k12.az.us/Tendance/images/Tendance.png";;;;
943796;"P.U.S.D.#11 - LAKE PLEASANT E C C E L";"31501 NORTH WESTLAND ROAD";"PEORIA";"AZ";"623-486-6470";"https://www.peoriaud.k12.az.us/ProgServ/preschool/Pages/ECCEL.aspx";"https://www.peoriaud.k12.az.us/ProgServ/preschool/Pages/ECCEL.aspx";"http://www.facebook.com/peoriaschooldistrict";;;"https://www.peoriaud.k12.az.us/ProgServ/preschool/ECCEL%20Registration%20Documents/Enrollment%20Packet.2012.pdf";"https://www.peoriaud.k12.az.us/ProgServ/preschool/ECCEL%20Registration%20Documents/Parent%20Handbook%202012-2013.pdf";"n";"n";"y";"y";"n";"n";"https://www.peoriaud.k12.az.us/Tendance/images/Tendance.png";;;;
943797;"H.U.S.D. CENTENNIAL ELEMENTARY";"3507 SOUTH RANCH HOUSE PARKWAY";"GILBERT";"AZ";"(480) 279-7000";"http://www.husd.org/Page/4266";;;;;;;;;;;;;;;;;
943798;"B.E.S.D.#31 - ORANGEDALE CENTURY CLUB PRESCHOOL /";"5048 EAST OAK STREET";"PHOENIX";"AZ";"(602) 629-6830";"http://balsz.k12.az.us/education/components/scrapbook/default.php?sectiondetailid=6126&cms_mode=edit";"http://balsz.k12.az.us/education/components/scrapbook/default.php?sectiondetailid=6126&cms_mode=edit";;"6 AM to 6 PM Monday-Friday";;;;"n";"n";"y";"y";"n";"n";;"http://balsz.k12.az.us/images/pageitems/6126/p77581906_1958.jpg?sc_id=1357699999";;;
943799;"G.U.S.D.#41 - CAMPO VERDE HIGH SCHOOL- TOYBOX";"3870 SOUTH QUARTZ STREET";"GILBERT";"AZ";"(480) 545-3112";"http://gilbertps.schoolwires.net/Domain/8";"http://gilbertps.schoolwires.net/Domain/8";"http://www.facebook.com/CampoVerdeHighSchool";"6:30am-2:30pm";;;;"n";"n";"n";"y";"y";"n";"http://gilbertps.schoolwires.net/cms/lib3/AZ01001722/Centricity/Template/9//logos/campoverdehs-logo.png";"http://gilbertps.schoolwires.net/cms/lib3/AZ01001722/Centricity/ModuleInstance/3964/large/cvhs_pic2c.jpg?rnd=0.952322244156302";"http://gilbertps.schoolwires.net/cms/lib3/AZ01001722/Centricity/ModuleInstance/3964/large/cvhs_pic1c.jpg?rnd=0.138386955549189";"http://gilbertps.schoolwires.net/cms/lib3/AZ01001722/Centricity/ModuleInstance/3964/large/cvhs_pic5c.jpg?rnd=0.659575586048689";"http://gilbertps.schoolwires.net/cms/lib3/AZ01001722/Centricity/Domain/8/cvhsadmin_bldg.jpg"
943801;"F.U.S.D. - COPPER BASIN K-8 ELEMENTARY";" 28682 N. Main Street";"QUEEN CREEK";"AZ";"(480) 888-7500";"http://www.copperbasinvillage.com/school.aspx";"http://www.copperbasinvillage.com/school.aspx";;;;;;"n";"n";"n";"y";"y";"n";;"http://www.copperbasinvillage.com/images/school-front.jpg";;;
943802;"T.E.S.D.#3 - CARMINATI T.O.T.S. PRESCHOOL";"4001 SOUTH MCALLISTER AVENUE";"TEMPE";"AZ";"(480) 784-4484";"http://www.tempeschools.org/Parents.cfm?subpage=263";"http://www.tempeschools.org/Parents.cfm?subpage=263";;"8:30 a.m. to 4 p.m.";;"http://www.tempeschools.org/files/filesystem/Preschool%20Registration%20Info_2013_2014.pdf";;"n";"n";"y";"y";"n";"n";;"http://www.tempeschools.org/photos/263/3DSC_9336_rev_5x7.jpg";;;
943804;"C.U.S.D.#80 - PRESCHOOL - HARTFORD SYLVIA ENCINAS";"700 NORTH HARTFORD STREET";"CHANDLER";"AZ";"(480) 812-6700";"http://www.mychandlerschools.org/hartford/site/default.asp";;;;;;;;;;;;;;;;;
943807;"C.U.S.D.#80 - LIL EXPRESS LEARNING CENTER HAMILTON";"3700 SOUTH ARIZONA AVENUE";"CHANDLER";"AZ";"(480) 224-3900";"http://www.mychandlerschools.org/site/Default.aspx?PageID=1018";"http://www.mychandlerschools.org/site/Default.aspx?PageID=1018";;"Monday-Friday

6:30 a.m.-5:30 p.m.";;"https://dcw.cusdcommunity.com/chandler/start_registration.jsp";"http://www.mychandlerschools.org/Page/1020";"n";"y";"y";"y";"n";"n";"http://www.mychandlerschools.org/cms/lib6/AZ01001175/Centricity/Domain/63/Lil_Express_Logo.jpg";;;;
943811;"D.U.S.D.#89 -DYSART P R E P ACADEMY";"11405 NORTH GREER RANCH PARKWAY";"SURPRISE";"AZ";"623-876-7161";"http://www.dysart.org/Departments/CommunityEd/childcare/index.html";;;;;;;;;;;;;;;;;
943812;"J.O.C.U.S.D. #44 - COMBS KIDZ AT HARMON ELEMENTARY";"39315 NORTH CORTONA DRIVE";"QUEEN CREEK";"AZ";"(480) 882-3500";"http://www.harmon.jocombs.org/index.cfm?pID=783";"http://www.harmon.jocombs.org/index.cfm?pID=783";;" 7:30 a.m. - 4:00 p.m.";;"http://www.jocombs.org/index.cfm?pID=683";"http://www.harmon.jocombs.org/viewpdf.cfm?filename=HarmonHandbook_082212.pdf";"n";"n";"n";"y";"y";"n";"http://www.harmon.jocombs.org/filestore/header_main26.gif";"http://www.harmon.jocombs.org/filestore/photo_harmonelem.jpg";;;
943813;"MALDONADO";"3535 W MESSALA WAY";"TUCSON";"AZ";"(520) 908-4100";"http://edweb.tusd.k12.az.us/maldonado/";"http://edweb.tusd.k12.az.us/maldonado/";;"7:45 a.m. - 1:55 p.m.";;"http://tusd1.org/contents/distinfo/enroll.html";;"n";"n";"n";"y";"y";"n";;"http://edweb.tusd.k12.az.us/Maldonado/images/maldonado.jpg";;;
943815;"G.E.S.D. #40 SUNSET VISTA COMMUNITY EDUCATION PRES";"7775 WEST ORANGEWOOD AVENUE";"GLENDALE";"AZ";"(623) 237-4017";"http://portals.gesd40.org/schools/117/default.aspx";;;;;;;;;;;;;;;;;
943816;"W.U.S.D. - FESTIVAL FOOTHILLS ELEMENTARY SCHOOL";"26252 WEST DESERT VISTA BLVD";"BUCKEYE";"AZ";"(928) 501-6000";"http://festival.wickenburgschools.org/index.cfm?pID=659";"http://festival.wickenburgschools.org/index.cfm?pID=659";;"7:30am-4pm";"http://festival.wickenburgschools.org/index.cfm?pID=642";"http://www.wickenburgschools.org/index.cfm?pID=920";"http://festival.wickenburgschools.org/viewpdf.cfm?filename=FestivalFoothillsHandbook2012-2013.pdf";"n";"n";"n";"y";"y";"n";"http://festival.wickenburgschools.org/filestore/header_main52.jpg";"festival.wickenburgschools.org/filestore/graphic_kidonphone.jpg";"http://festival.wickenburgschools.org/filestore/graphic_aboutus4.jpg";"http://festival.wickenburgschools.org/filestore/graphic_curriculum3.jpg";"http://festival.wickenburgschools.org/index.cfm?pID=659"
943817;"DEL RIO ELEMENTARY SCHOOL";"1036 NORTH ROAD 1 WEST";"CHINO VALLEY";"AZ";"(928) 636-4414";"http://www.cvsd.k12.az.us/del/";;;;;;;;;;;;;;;;;
943819;"CORBETT";"5949 E 29TH ST";"TUCSON";"AZ";"(520) 584-4900";"http://edweb.tusd.k12.az.us/corbett/";"http://edweb.tusd.k12.az.us/corbett/";;;;;;"n";"n";"n";"y";"y";"n";;"http://edweb.tusd.k12.az.us/corbett/index.1.jpg";;;
943820;"HERITAGE MIDDLE SCHOOL";"1076 NORTH ROAD 1 WEST";"CHINO VALLEY";"AZ";"(928) 636-4464";"http://www.cvusd51hms.com/";;;;;;;;;;;;;;;;;
943821;"C.U.S.D.#80 - CHANDLER KIDS EXPRESS HANCOCK ELEMEN";"2425 SOUTH PLEASANT DRIVE";"CHANDLER";"AZ";"(480) 224-3915";"http://www.mychandlerschools.org/site/Default.aspx?PageID=1022";"http://www.mychandlerschools.org/site/Default.aspx?PageID=1022";"http://www.facebook.com/pages/CUSD-Community-Education/179851278729149";"6:30 a.m. to 6:30 p.m. ";;"https://dcw.cusdcommunity.com/chandler/start_registration.jsp";;"n";"n";"n";"n";"y";"y";"http://www.cusd80.com/cms/lib6/AZ01001175/Centricity/Domain/63/Kids_Express_Logo.jpg";;;;
943824;"F.E.S.D.#45 - FOWLER ELEMENTARY SCHOOL STEPPING S";"6707 WEST VAN BUREN STREET";"PHOENIX";"AZ";"(623) 707-2500";"http://fowl.fesd.org/";"http://fowl.fesd.org/";;"Monday - Friday, 7:15 am to 2:00 pm";;"http://fowl.fesd.org/for_parents/registering_your_child";;"n";"n";"n";"y";"y";"y";"http://fowl.fesd.org/UserFiles/Servers/Server_929301/Image/Theme/logo.gif";"http://fowl.fesd.org/UserFiles/Servers/Server_929301/Image/Theme/fowlerpic.png";"http://fowl.fesd.org/UserFiles/Servers/Server_929301/Image/Main%20Site/Falcons.gif";;
943825;"C.E.S.D. # 83 PALM LANE ELEMENTARY";"2043 NORTH 64TH DRIVE";"PHOENIX";"AZ";"(623) 691-5500";"http://palm.cartwright.schoolfusion.us/";"http://palm.cartwright.schoolfusion.us/";;;"http://palm.cartwright.schoolfusion.us/modules/cms/pages.phtml?pageid=155743&sessionid=d458eebd3317ea9fb90db4c3e40e96f9&sessionid=d458eebd3317ea9fb90db4c3e40e96f9";"http://palm.cartwright.schoolfusion.us/modules/cms/pages.phtml?pageid=154044&sessionid=48d62b7b9ef1d0df4a4a671715f25ab1&sessionid=48d62b7b9ef1d0df4a4a671715f25ab1";;"n";"n";"n";"y";"y";"n";;"http://palm.cartwright.schoolfusion.us/modules/groups/homepagefiles/cms/1374107/Image/Images/school.jpg";;;
943826;"C.E.S.D. # 83 TOMAHAWK ELEMENTARY SCHOOL";"7820 WEST TURNEY AVENUE";"PHOENIX";"AZ";"(623) 691-5800";"http://tomahawk.cartwright.schoolfusion.us/";"http://tomahawk.cartwright.schoolfusion.us/";;"Daily 7:30a.m.-4:00 p.m.   ";"http://tomahawk.cartwright.schoolfusion.us/modules/cms/pages.phtml?pageid=155743&sessionid=b0a6eb9209856eba212354e8d436bbe9&sessionid=b0a6eb9209856eba212354e8d436bbe9";"http://tomahawk.cartwright.schoolfusion.us/modules/cms/pages.phtml?pageid=154044&sessionid=b0a6eb9209856eba212354e8d436bbe9&sessionid=b0a6eb9209856eba212354e8d436bbe9";;"n";"n";"n";"y";"y";"n";;"http://tomahawk.cartwright.schoolfusion.us/modules/groups/homepagefiles/cms/1374114/Image/School%20Buildings/arch_frontview.JPG";;;
943827;"R.E.S.D. #2 - RIVERSIDE TRADITIONAL ELEMENTARY SCH";"1414 SOUTH 51ST AVENUE STE A";"PHOENIX";"AZ";"(602) 272-1339";"http://www.riversideelem.resdonline.org/index.cfm?pID=1703";"http://www.riversideelem.resdonline.org/index.cfm?pID=1703";;"7:30 a.m.- 3:00 p.m.";;;;"n";"n";"n";"y";"y";"n";;"http://www.riversideelem.resdonline.org/filestore/graphic_header2009.gif";"http://www.riversideelem.resdonline.org/filestore/photo_LuciaPerez4.jpg";;
943828;"EMILY MESCHTER EARLY LEARNING CENTER";"4605 N LA CHOLLA";"TUCSON";"AZ";"(520) 696-8909";"http://www.ecc.flowingwellsschools.org/";"http://www.ecc.flowingwellsschools.org/";;;;;;"n";"n";"y";"y";"y";"n";;"http://www.ecc.flowingwellsschools.org/filestore/sitelayout_ELC_980px_07.jpg";"http://www.ecc.flowingwellsschools.org/filestore/graphic_home43.jpg";"http://www.ecc.flowingwellsschools.org/filestore/graphic_home52.jpg";
943829;"P.V.U.S.D.#69 - MOUNTAIN TRAIL MIDDLE SCHOOL";"2323 EAST MOUNTAIN GATE PASS";"PHOENIX";"AZ";"(602) 449-4600";"https://sites.google.com/a/pvlearners.net/mtms/";;;;;;;;;;;;;;;;;
943830;"L.E.S.D.#79 - MABEL PADGETT ELEMENTARY";"15430 WEST TURNEY";"GOODYEAR";"AZ";"(623) 547-3200";"http://www.lesd.k12.az.us/MabelPadgett.cfm?subpage=874956";"http://www.lesd.k12.az.us/MabelPadgett.cfm?subpage=874956";"https://www.facebook.com/pages/Litchfield-Elementary-School-District/209564742387300";" 7:30-3:30 M-F";;;;"n";"n";"y";"y";"y";"y";"http://www.lesd.k12.az.us/logos/2290-logo.png";"http://www.lesd.k12.az.us/photos/myrandom/2133/smallWTFeast.JPG";;;
943832;"P.U.S.D.# 11 SUN VALLEY EARLY CHILDHOOD CENTER FOR";"8361 NORTH 95TH AVENUE";"PEORIA";"AZ";"623-412-4825";"https://schools.peoriaud.k12.az.us/sites/sunvalley/Pages/Default.aspx";"https://schools.peoriaud.k12.az.us/sites/sunvalley/Pages/Default.aspx";;"8:40 a.m.
3:40 p.m.";;;;"n";"n";"n";"y";"y";"n";;"https://schools.peoriaud.k12.az.us/sites/sunvalley/Picture%20Library/SunValleyphoto.jpg";;;
943833;"CRAGIN ELEMENTARY - EXPLORER";"2945 N TUCSON BLVD";"TUCSON";"AZ";"(520) 232-6700";"http://edweb.tusd.k12.az.us/Cragin/";"http://edweb.tusd.k12.az.us/Cragin/";;"7:00-4:00 Monday-Friday";;;;"n";"n";"n";"y";"y";"y";;"http://edweb.tusd.k12.az.us/Cragin/Images/index.1.jpg";"http://edweb.tusd.k12.az.us/Cragin/img7.jpg";"http://www.tusd1.org/contents/schools/images/Theresa-Harvey.jpg";
943834;"M.U.S.D#4 KIDS CORNER AT WASHINGTON ELEMENTARY";"2260 WEST ISABELLA AVENUE";"MESA";"AZ";"(480) 472-7250";"http://www.mpsaz.org/commed/programs/kids_corner/";"http://www.mpsaz.org/commed/programs/kids_corner/";;;;"http://www.mpsaz.org/commed/programs/kids_corner/files/kidscornerbrochure12-13.pdf";"http://www.mpsaz.org/commed/programs/kids_corner/files/kcparentmanual2012-13r1.pdf";"n";"n";"y";"y";"y";"n";;"http://www.mpsaz.org/preschool/images/hulahoop2.jpg";"http://www.mpsaz.org/preschool/programs/cdc/images/magnifying_glasses.jpg";"http://www.mpsaz.org/preschool/images/playhouse.jpg";"http://www.mpsaz.org/preschool/programs/prek/images/letters.jpg"
943835;"TUSD #1 SEWELL ELEMENTARY";"425 N SAHUARA AVE";"TUCSON";"AZ";"(520) 584-7200";"http://edweb.tusd.k12.az.us/sewell/";"http://edweb.tusd.k12.az.us/sewell/";;"8:30 a.m. to 2:40 p.m. ";;;;"n";"n";"n";"y";"y";"n";;"http://edweb.tusd.k12.az.us/sewell/images/school.jpg";;;
943836;"G.E.S.D.#40 - LANDMARK EXTENDED DAY";"5730 WEST MYRTLE AVENUE";"GLENDALE";"AZ";"623-237-4185";"http://portals.gesd40.org/district/exday/EXD%20Pages/Locations.aspx";"http://portals.gesd40.org/district/exday/EXD%20Pages/Locations.aspx";;"7:30am - 4:00pm, Monday-Friday";;;;"n";"n";"n";"n";"y";"y";;;;;
943837;"BUCKEYE ELEMENTARY SCHOOL DISTRICT PRESCHOOL";"640 CENTRE AVENUE";"AVONDALE";"AZ";"(623) 925-3333";"http://buckeye.az.schoolwebpages.com/education/components/docmgr/default.php?sectiondetailid=4209&li";"http://buckeye.az.schoolwebpages.com/education/components/docmgr/default.php?sectiondetailid=4209&li";;"8am-3pm";"https://apps2.winocular.com/buckeye/jobs/Jobpost.exe";;;"n";"n";"y";"y";"n";"n";"http://buckeye.az.schoolwebpages.com/images/ace/4209/9be015481bf8567c55572877920ae2dc_thumb.jpg?sc_id=5191";;;;
943838;"T.E.S.D.#17 - SHEELY FARMS ELEMENTARY SCHOOL";"9450 WEST ENCANTO BOULEVARD";"PHOENIX";"AZ";"(623) 907-5270";"http://www.sheelyfarms.tollesonschools.com/index.cfm?pID=761";"http://www.sheelyfarms.tollesonschools.com/index.cfm?pID=761";;"7:45 a.m. - 2:30 p.m.
Monday - Friday";;;;"n";"n";"n";"y";"y";"n";"http://www.sheelyfarms.tollesonschools.com/filestore/sheely_template1_01.gif";;;;
943839;"T.E.S.D. #17 - DESERT OASIS ELEMENTARY SCHOOL";"8802 WEST MCDOWELL ROAD";"PHOENIX";"AZ";"(623) 533-3952";"http://www.desertoasis.tollesonschools.com/";"http://www.desertoasis.tollesonschools.com/";;"7:30 a.m. - 4:00 p.m.
Monday - Friday";;"http://www.tollesonschools.com/index.cfm?pID=4691";;"n";"n";"n";"y";"y";"n";"http://www.desertoasis.tollesonschools.com/filestore/header_main7.jpg";"http://www.desertoasis.tollesonschools.com/filestore/graphic_school.gif";;;
943840;"P.V.U.S.D.#69 - PINNACLE PEAK ELEMENTARY SCHOOL";"7690 EAST WILLIAMS DRIVE";"SCOTTSDALE";"AZ";"(602) 449-6700";"https://sites.google.com/a/pvlearners.net/pinnacle-peak-elementary/";"https://sites.google.com/a/pvlearners.net/pinnacle-peak-elementary/";;"8:15 a.m. - 2:45 p.m.";;"https://sites.google.com/a/pvlearners.net/pinnacle-peak-elementary/attendance-registration";"https://docs.google.com/file/d/0B2yMD0t_f1QiN2IxMTcwZWEtMjE5OC00OGMzLThiZDktMDI3YjNjODhjZmEw/edit?pli=1";"n";"n";"n";"y";"y";"n";"https://sites.google.com/a/pvlearners.net/pinnacle-peak-elementary/_/rsrc/1314826528582/config/customLogo.gif?revision=22";;;;
943841;"J.O.C.U.S.D. COMBS TRADITIONAL ACADEMY";"37327 NORTH GANTZEL ROAD";"SAN TAN VALLEY";"AZ";"(480) 987-5320";"http://www.combstraditional.jocombs.org/";"http://www.combstraditional.jocombs.org/";;"7:30am - 4:00pm, Monday-Friday";"http://www.jocombs.org/index.cfm?pID=686";;"http://www.combstraditional.jocombs.org/viewpdf.cfm?filename=CombsTraditionalParentStudentHandbook2011-2012.pdf";"n";"n";"n";"y";"y";"n";"http://www.combstraditional.jocombs.org/filestore/sitelayout_CombsTraditionalAcademy_01.jpg";;;;
943842;"M.U.S.D.#4 ENTZ - KIDS CORNER";"4132 EAST ADOBE";"MESA";"AZ";"(480) 471-7250";"http://www.mpsaz.org/commed/programs/kids_corner/";"http://www.mpsaz.org/commed/programs/kids_corner/";;;;"http://www.mpsaz.org/commed/programs/kids_corner/files/kidscornerbrochure12-13.pdf";"http://www.mpsaz.org/commed/programs/kids_corner/files/kcparentmanual2012-13r1.pdf";"n";"n";"y";"y";"y";"n";;"http://www.mpsaz.org/preschool/images/hulahoop2.jpg";"http://www.mpsaz.org/preschool/programs/cdc/images/magnifying_glasses.jpg";"http://www.mpsaz.org/preschool/images/playhouse.jpg";"http://www.mpsaz.org/preschool/programs/prek/images/letters.jpg"
943843;"G P S BURK ELEMENTARY";"545 NORTH BURK STREET";"GILBERT";"AZ";"480-926-3816";"http://gilbertps.schoolwires.net/Domain/26";"http://gilbertps.schoolwires.net/Domain/26";;"7:58 AM - 2:45 PM";;;"http://gilbertps.schoolwires.net/cms/lib3/AZ01001722/Centricity/Shared/foryour_info/2012-2013familyhndbk.pdf";"n";"n";"y";"y";"y";"n";"http://gilbertps.schoolwires.net/cms/lib3/AZ01001722/Centricity/Template/9//logos/burk-logo.png";"http://gilbertps.schoolwires.net/cms/lib3/AZ01001722/Centricity/ModuleInstance/3981/large/burkpic2d.jpg?rnd=0.512003185465933";"http://gilbertps.schoolwires.net/cms/lib3/AZ01001722/Centricity/ModuleInstance/3981/large/burkpic1d.jpg?rnd=0.249838213552646";"http://gilbertps.schoolwires.net/cms/lib3/AZ01001722/Centricity/ModuleInstance/3981/large/burkpic3d.jpg?rnd=0.753224442132387";"http://gilbertps.schoolwires.net/cms/lib3/AZ01001722/Centricity/Domain/26/burk_basketball.jpg"
943846;"M.S.D.#21 - JACK L. KUBAN HEAD START";"3201 WEST SHERMAN STREET";"PHOENIX";"AZ";"(602) 353-5440";"http://www.msdaz.org/Default.aspx?alias=www.msdaz.org/kuban";"http://www.msdaz.org/Default.aspx?alias=www.msdaz.org/kuban";;;;"http://www.msdaz.org/kuban/SchoolInformation/RegistrationInfo/tabid/245/Default.aspx";;"n";"n";"y";"y";"n";"n";;"http://www.msdaz.org/Portals/3/kubanpictures/P1020003.JPG";;;
943847;"D.V.U.S.D.#97 - HEAD START I CONSTITUTION";"18440 NORTH 15TH AVENUE";"PHOENIX";"AZ";"623-445-4991";"http://www.dvusd.org/index.php/school-programs-k-6-k-8-ms/9-parents-and-students/75-head-start";"http://www.dvusd.org/index.php/school-programs-k-6-k-8-ms/9-parents-and-students/75-head-start";;;"http://www.dvusd.org/index.php/employment";"http://www.dvusd.org/index.php/register-for-school";;"y";"y";"y";"y";"y";"n";;"http://www.dvusd.org/images/pages/LA16-039.jpg";"http://www.dvusd.org/images/pagePics/LA16-020.jpg";"http://www.dvusd.org/images/pages/LA16-042.jpg";"http://www.dvusd.org/images/pages/LA16-040.jpg"
943848;"D.V.U.S.D.#97 - HEAD START I I VILLAGE MEADOWS";"2020 WEST MORNINGSIDE DRIVE";"PHOENIX";"AZ";"623-445-4991";"http://www.dvusd.org/index.php/school-programs-k-6-k-8-ms/9-parents-and-students/75-head-start";"http://www.dvusd.org/index.php/school-programs-k-6-k-8-ms/9-parents-and-students/75-head-start";;;"http://www.dvusd.org/index.php/employment";"http://www.dvusd.org/index.php/register-for-school";;"y";"y";"y";"y";"y";"n";;"http://www.dvusd.org/images/pages/LA16-039.jpg";"http://www.dvusd.org/images/pagePics/LA16-020.jpg";"http://www.dvusd.org/images/pages/LA16-042.jpg";"http://www.dvusd.org/images/pages/LA16-040.jpg"
943849;"D.V.U.S.D.#97 - HEAD START I I I ESPERANZA";"251 WEST MOHAWK ROAD";"PHOENIX";"AZ";"623-445-4991";"http://www.dvusd.org/index.php/school-programs-k-6-k-8-ms/9-parents-and-students/75-head-start";"http://www.dvusd.org/index.php/school-programs-k-6-k-8-ms/9-parents-and-students/75-head-start";;;"http://www.dvusd.org/index.php/employment";"http://www.dvusd.org/index.php/register-for-school";;"y";"y";"y";"y";"y";"n";;"http://www.dvusd.org/images/pages/LA16-039.jpg";"http://www.dvusd.org/images/pagePics/LA16-020.jpg";"http://www.dvusd.org/images/pages/LA16-042.jpg";"http://www.dvusd.org/images/pages/LA16-040.jpg"
