"License No";"Exam Type";"Begin Date";"End Date";"Exam Status";"Text";"Report"
"76CDPFA-6106";"Mid-Year";"11/18/2019";"11/18/2019";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=9vy37Iopyl2IqZ%2fiO2A2CWcAjGBZZ1NlYSP7TI8nnB4%3d"
"76CDPFA-6106";"Renewal";"5/21/2019";"5/21/2019";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=7cyySN3WpV4owponlguEkigWIt2nXIoYC7uFL9chWyg%3d"
"76CDPFA-6106";"Mid-Year";"12/3/2018";"12/3/2018";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=zdy3Ie8SrpZEvNEQMHGhmg%3d%3d"
"76CDPFA-6106";"Renewal";"5/22/2018";"5/22/2018";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=V2CgkfWVNLHhYRXYCZk6fcAZnWy5okLSCQ%2fOHgoVYFQ%3d"
"76CDPFA-6106";"Recurring";"11/17/2017";"11/17/2017";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=tRljw0GerlBI7ZM1qlXDySaKq2ZUP6lBQFspELlYkvA%3d"
"76CDPF-3868";"Renewal";"3/9/2023";"3/9/2023";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=8Sh1v5yw4unQ0ORuoiOmVZeSmdRKtkuVHGGGJ1QReAM%3d"
"76CDPF-3868";"Mid-Year";"9/16/2022";"9/16/2022";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=KQAJZ6I7GnB%2f%2fmgccrf5yfoNuez8Bk8JeQUhhxsoKYM%3d"
"76CDPF-3868";"Renewal";"3/9/2022";"3/9/2022";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=PuYKJYOuvcUuzLZlyajEpkcDYICINKsi9%2bRukl7pCo0%3d"
"76CDPF-3868";"Mid-Year";"9/22/2021";"9/22/2021";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=BQwBfgKyVP9v8nOMZ5MpW%2bC%2fvvKrfoPdUUMOAQAldU4%3d"
"76CDPF-3868";"Initial";"3/30/2021";"3/30/2021";"Pass";;
"76CDPF-3868";"Renewal";"3/24/2021";"3/24/2021";"Pass";;
"76CDPF-3868";"Renewal";"3/31/2020";"3/31/2020";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=7oOMlC3W6LjUkyg7vFYKOcoi9TFLISKIxzCYjVu8C28%3d"
"76CDPF-3868";"Mid-Year";"9/12/2019";"9/12/2019";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=UQjRRkJhCQjruGSTSIeFgTkMKVC2ALhg%2f27kkV4B6WY%3d"
"76CDPF-3868";"Renewal";"3/25/2019";"3/25/2019";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=mcXigozDF6y0%2bgi8nY6H%2fw%3d%3d"
"76CDPF-3868";"Mid-Year";"9/6/2018";"9/6/2018";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=%2b33UMfgR54GqkQQP%2bkFQxA%3d%3d"
"76CDPF-3868";"Renewal";"3/27/2018";"3/27/2018";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=P0yinT8nA%2fT612DwWj9YyQ%3d%3d"
"76CDPF-3868";"Recurring";"9/15/2017";"9/15/2017";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=Z840GBsnSMgMQQPqf%2be9JA%3d%3d"
"76CFPFA-7068";"Renewal";"5/26/2023";"5/26/2023";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=01NaNACxNXvHy0PRkVcKLuvquvKJINGntQK1RvXiKxk%3d"
"76CFPFA-7068";"Mid-Year";"12/16/2022";"12/16/2022";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=X%2b3ofVV3Va%2fJnl6Rrlfjo5%2fTwzXC%2bhqDgvhEkb%2bMNvU%3d"
"76CFPFA-7068";"Renewal";"5/19/2022";"5/19/2022";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=s0ZHB8sV3I37XX6Dm8pbwcPqt1NSxPO3r5dlEjtrezE%3d"
"76CFPFA-7068";"Mid-Year";"11/30/2021";"11/30/2021";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=OjcPHs4pekTgX1lpX6wZ4p%2by9MnocL9LWmdDaldhbG8%3d"
"76CFPFA-7068";"Renewal";"5/27/2021";"5/27/2021";"Pass";;
"76CFPFA-7068";"Renewal";"9/25/2020";"9/25/2020";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=aLYcvGXLIkRBvUM6u7ucg%2bsCEnhGC%2fcvXMKyvB%2bSO0g%3d"
"76CFPFA-7068";"Mid-Year";"11/7/2019";"11/7/2019";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=f9K9K9ToIjXbYQhB%2bE7ZJg%3d%3d"
"76CFPFA-7068";"Renewal";"5/15/2019";"5/15/2019";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=SNdtZL9vQ0yGpm%2ffQztjEcITv%2be9buwq%2fx%2b4UxpbW%2bs%3d"
"76CFPFA-7068";"Mid-Year";"12/3/2018";"12/3/2018";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=vXg1xUZKftDLMnBmUFsrwuQ70HCnSH7r0AzcOXMIALg%3d"
"76CFPFA-7068";"Renewal";"5/11/2018";"5/11/2018";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=h5IVAd%2ffmVXcZDVcvR2%2b8suQc1%2bX618N8yW2YhLhTEE%3d"
"76CFPFA-7068";"Recurring";"11/20/2017";"11/20/2017";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=kchfRrGn8ELIJBiZo2FIsA%3d%3d"
"76CFPFA-7068";"Initial";"8/1/2017";"8/1/2017";"Pass";;
"76CEPFSA-6152";"Mid-Year";"8/23/2023";"8/23/2023";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=UGq59rNCJNUXrLDBmJb5NGsA67XvGiZIJAZFyjYs3Ug%3d"
"76CEPFSA-6152";"Follow Up";"2/28/2023";"2/28/2023";"Pass";;
"76CEPFSA-6152";"Complaint/Incident";"2/27/2023";"2/27/2023";"Pass";;
"76CEPFSA-6152";"Renewal";"2/6/2023";"2/6/2023";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=fiJL5GSRBUyY3vbFcQ%2bKfX%2fE4GwFhFp%2fc1zfTtYBWRo%3d"
"76CEPFSA-6152";"Mid-Year";"8/26/2022";"8/26/2022";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=36cV678owFnHFiFfmyodYQ%3d%3d"
"76CEPFSA-6152";"Technical Assistance";"3/16/2022";"3/16/2022";"Pass";;
"76CEPFSA-6152";"Renewal";"2/28/2022";"2/28/2022";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=FZ3eIzM9sXNNUhnA6DQ12fR0TaFVhXOiwCKdoyduTmk%3d"
"76CEPFSA-6152";"Mid-Year";"8/27/2021";"8/27/2021";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=G7b%2ft0r%2blgtRCTZf72rCjA%3d%3d"
"76CEPFSA-6152";"Renewal";"3/12/2021";"3/12/2021";"Pass";;
"76CEPFSA-6152";"Initial";"3/11/2021";"3/11/2021";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=p1Na4aul1yIyVEUxZ4AhBwE4REsCqQKNFXduup4DG1c%3d"
"76CEPFSA-6152";"Renewal";"2/28/2020";"2/28/2020";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=OY654ZS0MFJUHLw5T5YX4p%2bOGx%2bEokEd%2fBKo5zAMBIU%3d"
"76CEPFSA-6152";"Mid-Year";"8/23/2019";"8/23/2019";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=6%2bqPmLtCcmOQvtSg1PY4gA%3d%3d"
"76CEPFSA-6152";"Follow Up";"2/15/2019";"2/15/2019";"Pass";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=MdzbN0l%2bJv0qjQERvU2kaMwe0hguX97oN7Q%2fxfPzeyI%3d"
"76CEPFSA-6152";"Renewal";"2/7/2019";"2/7/2019";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=i54QDAqIGT2c2CDityl5nQ%3d%3d"
"76CEPFSA-6152";"Mid-Year";"8/8/2018";"8/8/2018";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=F9L6kVktiGy%2fv0koiGxpyw%3d%3d"
"76CEPFSA-6152";"Renewal";"4/2/2018";"4/2/2018";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=xVI7KU2vW5vBLVGV3Ifr00kLOWwIKPMXDITWXnHHt54%3d"
"76CEPFSA-6152";"Recurring";"8/29/2017";"8/29/2017";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=ORG1oLb%2bQSaFsbDQGRw5HQ%3d%3d"
"76CCRFA-5217";"Mid-Year";"3/23/2023";"3/23/2023";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=WJ%2b%2bMlh%2f84U8H%2fHUp6Ht2yWqmjgNWo%2b8VIn96ulknB4%3d"
"76CCRFA-5217";"Follow Up";"11/1/2022";"11/1/2022";"Pass";;
"76CCRFA-5217";"Renewal";"9/15/2022";"9/15/2022";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=0YD9lFS%2f3UjEqmffGUw%2fbJUY%2fbKWVrEQfdTBN3sFKxY%3d"
"76CCRFA-5217";"Mid-Year";"3/14/2022";"3/15/2022";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=H8ZA%2bzWPbA8%2bChu187USuuhb5smcIhE74VmoFemCJO0%3d"
"76CCRFA-5217";"Technical Assistance";"3/14/2022";"3/14/2022";"Pass";;
"76CCRFA-5217";"Renewal";"9/15/2021";"9/15/2021";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=WV6249wy974QNl%2bT7Ig3SA%3d%3d"
"76CCRFA-5217";"Mid-Year";"3/29/2021";"3/29/2021";"Pass";;
"76CCRFA-5217";"Initial";"3/12/2021";"3/12/2021";"Pass";;
"76CCRFA-5217";"Renewal";"11/12/2020";"11/12/2020";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=CaiFrvgoVeoyF1qQFESCMQ%3d%3d"
"76CCRFA-5217";"Mid-Year";"3/5/2020";"3/5/2020";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=oFG04c6jVpP9%2fmp6QSIUQDawN3uPGGd9v%2bJdWvLIr3E%3d"
"76CCRFA-5217";"Renewal";"10/8/2019";"10/8/2019";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=qArbGMaNLv6RG3MCftHlzw%3d%3d"
"76CCRFA-5217";"Mid-Year";"3/13/2019";"3/13/2019";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=BzCOCkUfKRmadamhEzAScg%3d%3d"
"76CCRFA-5217";"Renewal";"9/19/2018";"9/19/2018";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=%2fVQcp7qb96Ku1sTn6RRSqEaeC1wrChcIzUv5yfOIicI%3d"
"76CCRFA-5217";"Recurring";"3/21/2018";"3/21/2018";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=uDhmfeDFjVUXsprxwInAvQ%3d%3d"
"76CCRFA-5217";"Renewal";"9/19/2017";"9/19/2017";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=mcsAerip4rWBQBLfCSkklefuHs%2byvnH919DZr14cL7I%3d"
"UnLicensed";"Recurring";"7/14/2021";"7/14/2021";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=Os035xV1QeN4WGD%2bK4tbZC6UeymNQEZuGToxJZkl%2f64%3d"
"UnLicensed";"Recurring";"12/3/2020";"12/3/2020";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=hpqemagzuGTY5TKhvrvrwW7R4vcMfOcPTmdYUb62jiQ%3d"
"UnLicensed";"Renewal";"8/20/2019";"8/20/2019";"Pass";;
"UnLicensed";"Renewal";"6/13/2019";"6/13/2019";"Fail";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=DEKNJDaH9mhl%2fejSxdd78rO4uVJax%2fiXmLqNUfGsp10%3d"
"77CCRF-4146";"Mid-Year";"9/5/2023";"9/5/2023";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=9KBco39OlEB4tsAccfon3dtkf17C83z3g03JfXpBEXE%3d"
"77CCRF-4146";"Follow Up";"4/3/2023";"4/3/2023";"Pass Pending";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=5m9o98x%2bdxO7kNC0bVX4HduQ0wMEGpbNm3mPPn4ifQU%3d"
"77CCRF-4146";"Renewal";"3/10/2023";"3/10/2023";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=CWq1HUGJTpjxdmD0YiKVjiekiojlfVmYnBczqGLvZwc%3d"
"77CCRF-4146";"Follow Up";"10/6/2022";"10/6/2022";"Pass";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=Lt%2fegARDc3Y7Rao1XeYpB7ID6N%2fgmMWbUoLVNSGwH%2bk%3d"
"77CCRF-4146";"Mid-Year";"9/13/2022";"9/13/2022";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=AFRrEB%2bn%2fvtVmO8WMRjZCEj8UcsURN2E0HL37k7Pa6w%3d"
"77CCRF-4146";"Renewal";"3/21/2022";"3/21/2022";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=Fx7RBmH6CmWxsV3fcmFw9w%3d%3d"
"77CCRF-4146";"Follow Up";"11/9/2021";"11/9/2021";"Pass";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=V3k9rd3QxPNTv9yiUieDGKLXYIHc11rE1dlkfj9gj4w%3d"
"77CCRF-4146";"Mid-Year";"10/7/2021";"10/7/2021";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=1fPiVyQduG7AWvE6zwPKUQPSsqtVCpdTtn%2b1cIQZ7yc%3d"
"77CCRF-4146";"Renewal";"3/29/2021";"3/29/2021";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=J%2f891R3t%2fMB3fy0vnqftlACq6WSDZ9cQ9%2bSMf5tWVYU%3d"
"77CCRF-4146";"Mid-Year";"10/14/2020";"10/14/2020";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=g%2b1ervKumRy%2bQqqZnoxV%2fCjVSsZsJdeDx%2bNK7KDPnEM%3d"
"77CCRF-4146";"Renewal";"3/13/2020";"3/13/2020";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=u%2fLLdp9y8U8iJGRyH0mrDW4TpEEyJ8W2nDTn31nyNlI%3d"
"77CFIHE-1078";"Mid-Year";"8/7/2023";"8/7/2023";"Pass";;
"77CFIHE-1078";"Follow Up";"4/4/2023";"4/4/2023";"Pass";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=ye9LdmWARIh7Iqo2GLxFRA%3d%3d"
"77CFIHE-1078";"Renewal";"1/5/2023";"1/5/2023";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=I%2f2Zct2tUdlVsSVPCVVyog%3d%3d"
"77CFIHE-1078";"Follow Up";"8/25/2022";"8/25/2022";"Pass";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=rKntU5WsEWmeUJVCo2LrfiiQiP7CHpXP4EpmEoz1%2fbA%3d"
"77CFIHE-1078";"Mid-Year";"8/10/2022";"8/10/2022";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=jBO2ZCjTrBdqWru3HPXsumVfKhXioB6eO0uvOYlJawE%3d"
"77CFIHE-1078";"Follow Up";"3/30/2022";"3/30/2022";"Pass";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=3Jw0idXrciRGVR7rnmvvRbJwmI%2fEX5l5Jbw8bCcs8ww%3d"
"77CFIHE-1078";"Renewal";"2/11/2022";"2/11/2022";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=7H%2bBl1LQQhZoWS%2fxXURldcAEg3iRZ45n7n9fKxCDAHQ%3d"
"77CFIHE-1078";"Mid-Year";"9/2/2021";"9/2/2021";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=Z%2fXiV7BlfITX%2fjr%2ffpCgjK9biteIkHEfTaX8LptOI%2bk%3d"
"77CFIHE-1078";"Renewal";"12/7/2020";"12/7/2020";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=HthJ9LxkN0z84SDipgSc4NLsg1dLXOSm%2fLaZ1n670BA%3d"
"77CFIHE-1078";"Mid-Year";"6/22/2020";"6/22/2020";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=aSrmCbPP5BwREo2YI3J7rdkTgiwtGDAF9W9Cmh1qcEI%3d"
"77CFIHE-1078";"Renewal";"1/13/2020";"1/13/2020";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=U1NpQir%2bs%2bpmWMIuQ7vAR0Hf42yHUtZugVIWd5tZsLU%3d"
"77CDRF-1230";"Mid-Year";"9/5/2023";"9/5/2023";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=arrtFilUTyowj0Nqekpo1mjWyfnDAQxebFo5Nb1ie%2bE%3d"
"77CDRF-1230";"Follow Up";"5/31/2023";"5/31/2023";"Pass";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=EzJCy0WL4T%2f3jCmxy74j3SEXGKXQRfrFSqGS%2bowv%2bYo%3d"
"77CDRF-1230";"Renewal";"3/24/2023";"3/27/2023";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=LSZLWFUykiPvV0sicMz3PRtIun0AQrZ2luxw2zHSAys%3d"
"77CDRF-1230";"Mid-Year";"11/1/2022";"11/1/2022";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=jkbiDu%2bc6ebnXqkcRv%2fvCn%2fVR3CKQVv7WVci7OMJIw4%3d"
"77CDRF-1230";"Follow Up";"4/22/2022";"4/22/2022";"Pass";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=TeHD8Y5vA9PNOO%2fl%2fvBw0FfLt%2b2wcmU6O0xGSIIYqWY%3d"
"77CDRF-1230";"Renewal";"3/21/2022";"3/21/2022";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=NGwwyj3yT9J4AIZZqJH%2f8Q%3d%3d"
"77CDRF-1230";"Follow Up";"10/29/2021";"10/29/2021";"Pass";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=drR%2f2yxUlrPKwmzQZTX%2b0tZ0qGWKs3JT6RFJiKEqCdk%3d"
"77CDRF-1230";"Mid-Year";"10/7/2021";"10/7/2021";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=49DrmZZgtKuptti9RHQv42d9pgDjkfSs4BBWpImKteI%3d"
"77CDRF-1230";"Renewal";"3/29/2021";"3/29/2021";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=JOrk0zLNlmdOOaIPbfNJnwb%2bFuQcVksCkC7s6sr7atU%3d"
"77CDRF-1230";"Mid-Year";"10/5/2020";"10/5/2020";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=WvFXqzD6%2fF6J2e%2bdRD18ng%3d%3d"
"77CDRF-1230";"Renewal";"3/10/2020";"3/10/2020";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=WLueeVvrO9tG2%2fPXUo%2b%2bG6aNbt8j%2fkAXfzrLtbr9JYw%3d"
"UnLicensed";"Renewal";"7/12/2023";"7/12/2023";"Fail";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=hp8SXavEfN5EO4c6GsVUFw%3d%3d"
"UnLicensed";"Follow Up";"7/26/2022";"7/26/2022";"Pass";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=26cObyiAvTbW8Lx3XGjg1g%3d%3d"
"UnLicensed";"Follow Up";"7/14/2022";"7/14/2022";"Pass Pending";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=P4T9UYln3TL%2bdLBUYubzGPSK6U0KtETDqcXe364mYzc%3d"
"UnLicensed";"Renewal";"5/26/2022";"5/26/2022";"Fail";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=NiANplsK9oVNwLsxwwtNVWNthU6lBFi5xh%2fj3Z0Lx4g%3d"
"UnLicensed";"Follow Up";"11/9/2021";"11/9/2021";"Pass";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=laf7hkrCL1Dbkk7W0p1KzQ%3d%3d"
"UnLicensed";"Renewal";"8/27/2021";"8/27/2021";"Fail";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=wB6kydw8Tn0aBTKohl7z9Q%3d%3d"
"UnLicensed";"Follow Up";"1/10/2020";"1/10/2020";"Fail";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=iSMccB3NTURgOgusiU%2fogpD4OW3YM3SmtSAeN%2bsErU8%3d"
"UnLicensed";"Initial";"6/19/2019";"6/19/2019";"Fail";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=PsgDOs88XiWhfUIfiK7j%2fwThY69Ips1HsOXoSI0OGBs%3d"
"77CBPFA-1420";"Renewal";"7/12/2023";"7/12/2023";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=R0p%2fIe%2f4RxsmgRw0sF5pXnbTKAUszFahwakfdsmvJUY%3d"
"77CBPFA-1420";"Mid-Year";"1/5/2023";"1/5/2023";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=qTpUbKMDbQR64OwtMvSSdX7ShoMNJHp4f8z1aEb1LSg%3d"
"77CBPFA-1420";"Follow Up";"8/25/2022";"8/25/2022";"Pass";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=ILpoUEQl4z9Wb2oySYgD1zVKMvN9nwQIKDIf4MsTCMU%3d"
"77CBPFA-1420";"Renewal";"7/13/2022";"7/15/2022";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=ZrXgm0y3y7xDe%2fXf6jxbD44PWDhYBEUaI738%2fvyKwis%3d"
"77CBPFA-1420";"Mid-Year";"2/11/2022";"2/15/2022";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=HKl9yW1S0kjIBr0nn%2bkOxA09tBi8RXogLmONiPQwNbQ%3d"
"77CBPFA-1420";"Follow Up";"9/24/2021";"9/24/2021";"Pass";"Inspection - Follow up";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=j2LPtm0if1BfxFaAcLBa5dkpvUUE%2fvG82zlsZ4DA%2fM0%3d"
"77CBPFA-1420";"Renewal";"7/16/2021";"7/16/2021";"Pass Pending";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=vDeb2gDFkxS6JBA1HC8gU7V1Dt0FSRiYoKb8%2fUiRDS4%3d"
"77CBPFA-1420";"Mid-Year";"12/7/2020";"12/7/2020";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=I2LXKFH8jvoFz3Sacnmdqg%3d%3d"
"77CBPFA-1420";"Renewal";"9/29/2020";"9/29/2020";"Pass";"Inspection";"https://www.msdh.provider.webapps.ms.gov/PublicViewInspectionDocument.aspx?pdf=spM8br%2b9%2fLMtRjZ3OLgmfw%3d%3d"
