"License No";"Name";"Address";"County";"City";"Zip";"Phone Number";"Type";"Capacity";"Status";"Services";"Age Group Served";"Months Of Operation";"Days & Hours Of Operation";"MDHS Subsidy";"Note"
"57CCPFA-3445";"MOTHER GOOSE CHRISTIAN CCC, LLC";"122 N 5TH ST";"PIKE";"MCCOMB";39648;"601-249-0555";"Center based Child Care Facility";39;"ACTIVE (03/01/2023 - 02/28/2024)";"School Age After School, Full Day,Accepts MDHS Subsidy Children";"Infant Care, 1 yr old, 2 yr old, 3 yr old, 4 yr old, 5 yr old Pre-Sch, 5-9 yr old";"Jan, Feb, Mar, Apr, May, Jun, Jul, Aug, Sep, Oct, Nov, Dec";"Monday-Friday 07:30 AM To 05:00 PM";"Yes";
"57CCPFSA-7247";"MPACT LLC";"605 N CLARK AVE";"PIKE";"MAGNOLIA";39652;"601-248-1957";"Center based Child Care Facility";50;"ACTIVE (08/01/2023 - 07/31/2024)";"School Age After School, Full Day, Summer Day,Accepts MDHS Subsidy Children";"Infant Care, 1 yr old, 2 yr old, 3 yr old, 4 yr old, 5 yr old Pre-Sch, 5-9 yr old, 1 -12 yr old";"Jan, Feb, Mar, Apr, May, Jun, Jul, Aug, Sep, Oct, Nov, Dec";"Monday-Friday 06:45 AM To 05:00 PM";"Yes";
"57CCPF-7815";"PREPARATORY LEARNING ACADEMY";"800 LAWRENCE ST";"PIKE";"SUMMIT";39666;"601-341-7676";"Center based Child Care Facility";44;"ACTIVE (11/02/2022 - 10/31/2023)";"Full Day";;"Jan, Feb, Mar, Apr, May, Jun, Jul, Aug, Sep, Oct, Nov, Dec";"Monday-Friday 07:00 AM To 05:00 PM";"No";
"57CBPFA-7008";"PREPARATORY LEARNING ACADEMY";"1313 HARRISON AVE";"PIKE";"MCCOMB";39648;"601-730-9739";"Center based Child Care Facility";30;"ACTIVE (07/01/2023 - 06/30/2024)";"School Age After School, Full Day,Accepts MDHS Subsidy Children";"Infant Care, 1 yr old, 2 yr old, 3 yr old, 4 yr old, 5 yr old Pre-Sch, 5-9 yr old";"Jan, Feb, Mar, Apr, May, Jun, Jul, Aug, Sep, Oct, Nov, Dec";"Monday-Friday 07:00 AM To 05:00 PM";"Yes";
"57CEPFA-3595";"SAFARI LEARNING CENTER";"1801 ROBB ST";"PIKE";"SUMMIT";39666;"601-276-6889";"Center based Child Care Facility";112;"ACTIVE (08/01/2023 - 07/31/2024)";"School Age After School, Full Day,Accepts MDHS Subsidy Children";"1 yr old, 2 yr old, 3 yr old, 4 yr old, 5 yr old Pre-Sch, 5-9 yr old, 1 -12 yr old";"Jan, Feb, Mar, Apr, May, Jun, Jul, Aug, Sep, Oct, Nov, Dec";"Monday-Friday 05:30 AM To 05:30 PM";"Yes";
"57CCPFA-5888";"SANKOFA ACADEMY";"2070 OLD INDUSTRIAL RD";"PIKE";"MCCOMB";39648;"601-810-1954";"Center based Child Care Facility";45;"PENDING-INSPECTION (10/01/2023 - 09/30/2024)";"School Age After School, Full Day,Accepts MDHS Subsidy Children";"Infant Care, 1 yr old, 2 yr old, 3 yr old, 4 yr old, 5 yr old Pre-Sch, 5-9 yr old";"Jan, Feb, Mar, Apr, May, Jun, Jul, Aug, Sep, Oct, Nov, Dec";"Monday-Friday 06:30 AM To 05:30 PM";"Yes";
"UnLicensed";"SHANTIL JACKSON";"1009 CARSON LN";"PIKE";"MCCOMB";39648;"601-810-4073";"Home based Child Care Facility";5;"ACTIVE";"Accepts MDHS Subsidy Children";;"Jan, Feb, Mar, Apr, May, Jun, Jul, Aug, Sep, Oct, Nov, Dec";"Monday-Friday 06:00 AM To 06:00 PM";"Yes";"Unlicensed providers are monitored annually by the Mississippi State Department of Health but are not licensed by the Mississippi State Department of Health."
"57CDRMA-1507";"SOUTH MCCOMB BAPTIST KINDERGARTEN";"340 24TH ST";"PIKE";"MCCOMB";39648;"601-684-3369";"Center based Child Care Facility";92;"PENDING-INSPECTION (10/01/2023 - 09/30/2024)";"School Age After School, Half Day Morning";"3 yr old, 4 yr old, 5 yr old Pre-Sch";"Jan, Feb, Mar, Apr, May, Aug, Sep, Oct, Nov, Dec";"Monday-Friday 08:00 AM To 11:30 AM";"No";
"57CBPFW-7781";"STEPPING STONES LEARNING ACADEMY";"126 S CHERRY ST";"PIKE";"MCCOMB";39648;"601-551-2162";"Center based Child Care Facility";20;"ACTIVE (07/01/2023 - 06/30/2024)";"Full Day, Special Needs,Accepts MDHS Subsidy Children";"Infant Care, 1 yr old, 2 yr old, 3 yr old, 4 yr old, 5 yr old Pre-Sch";"Jan, Feb, Mar, Apr, May, Jun, Jul, Aug, Sep, Oct, Nov, Dec";"Monday-Friday 06:30 AM To 05:00 PM";"Yes";
"57CDPFSA-2167";"TOTS AND TODDLERS CHILD DEVELOPMENT CENTER";"1136 LABRANCH ST";"PIKE";"MCCOMB";39648;"601-249-3363";"Center based Child Care Facility";100;"ACTIVE (03/01/2023 - 02/28/2024)";"School Age After School, Full Day, Summer Day,Accepts MDHS Subsidy Children";"Infant Care, 1 yr old, 2 yr old, 3 yr old, 4 yr old, 5 yr old Pre-Sch, 5-9 yr old";"Jan, Feb, Mar, Apr, May, Jun, Jul, Aug, Sep, Oct, Nov, Dec";"Monday-Friday 06:45 AM To 05:30 PM";"Yes";
"57CDRFA-5624";"VISION'S CHRISTIAN ACADEMY";"7108 HWY 48 EAST";"PIKE";"MAGNOLIA";39652;"601-783-6400";"Center based Child Care Facility";74;"ACTIVE (03/01/2023 - 02/28/2024)";"School Age After School, Full Day,Accepts MDHS Subsidy Children";"Infant Care, 1 yr old, 2 yr old, 3 yr old, 4 yr old, 5 yr old Pre-Sch, 5-9 yr old, 1 -12 yr old";"Jan, Feb, Mar, Apr, May, Jun, Jul, Aug, Sep, Oct, Nov, Dec";"Monday-Friday 06:00 AM To 06:00 PM";"Yes";
"57CDPFA-5631";"WEE CARE ACADEMY";"304 LYNN AVE";"PIKE";"MCCOMB";39648;"601-249-2789";"Center based Child Care Facility";82;"ACTIVE (06/01/2023 - 05/31/2024)";"School Age After School, Full Day,Accepts MDHS Subsidy Children";"Infant Care, 1 yr old, 2 yr old, 3 yr old, 4 yr old, 5 yr old Pre-Sch, 5-9 yr old, 1 -12 yr old";"Jan, Feb, Mar, Apr, May, Jun, Jul, Aug, Sep, Oct, Nov, Dec";"Monday-Friday 06:00 AM To 05:30 PM";"Yes";
"57CDRF-0144";"WEEKDAY EARLY EDUCATION CENTER";"1700 DELAWARE AVE";"PIKE";"MCCOMB";39648;"601-684-0102";"Center based Child Care Facility";81;"ACTIVE (01/01/2023 - 12/31/2023)";"Full Day";"Infant Care, 1 yr old, 2 yr old, 3 yr old, 4 yr old, 5 yr old Pre-Sch";"Jan, Feb, Mar, Apr, May, Jun, Jul, Aug, Sep, Oct, Nov, Dec";"Monday-Friday 07:00 AM To 05:30 PM";"No";
"57CFPHE-7800";"WESTBROOK HEAD START CENTER";"411 SAINT AUGUSTINE AVE";"PIKE";"MCCOMB";39648;"769-770-5259";"Center based Child Care Facility";195;"ACTIVE (08/01/2023 - 07/31/2024)";"Early Head Start, Head Start";"Infant Care, 1 yr old, 2 yr old, 3 yr old, 4 yr old";"Jan, Feb, Mar, Apr, May, Jun, Aug, Sep, Oct, Nov, Dec";"Monday-Friday 07:30 AM To 03:30 PM";"No";
"57CDPHE-7801";"YALE HEAD START CENTER";"9030 MS-48 E";"PIKE";"MAGNOLIA";39652;"601-730-3787";"Center based Child Care Facility";100;"ACTIVE (08/01/2023 - 07/31/2024)";"Early Head Start, Head Start";"Infant Care, 1 yr old, 2 yr old, 3 yr old, 4 yr old";"Jan, Feb, Mar, Apr, May, Aug, Sep, Oct, Nov, Dec";"Monday-Friday 07:30 AM To 03:30 PM";"No";
"58CFPFESA-7895";"CIRCLE OF FRIENDS OF PONTOTOC";"75 MAGGIE DR";"PONTOTOC";"PONTOTOC";38863;"662-509-1222";"Center based Child Care Facility";179;"TEMPORARY (07/14/2023 - 12/31/2023)";"School Age After School, Early Head Start, Full Day, Summer Day,Accepts MDHS Subsidy Children";"Infant Care, 1 yr old, 2 yr old, 3 yr old, 4 yr old, 5 yr old Pre-Sch, 5-9 yr old, 1 -12 yr old";"Jan, Feb, Mar, Apr, May, Jun, Jul, Aug, Sep, Oct, Nov, Dec";"Monday-Friday 06:00 AM To 06:00 PM";"Yes";
"58CCPFSW-7539";"CREATIVE BEGINNINGS CHILDCARE & LEARNING CENTER";"283 3RD AVENUE";"PONTOTOC";"SHERMAN";38869;"662-269-2366";"Center based Child Care Facility";44;"ACTIVE (08/01/2023 - 07/31/2024)";"Full Day, Summer Day, Special Needs,Accepts MDHS Subsidy Children";"Infant Care, 1 yr old, 2 yr old, 3 yr old, 4 yr old, 5 yr old Pre-Sch, 5-9 yr old, 1 -12 yr old";"Jan, Feb, Mar, Apr, May, Jun, Jul, Aug, Sep, Oct, Nov, Dec";"Monday-Friday 05:45 AM To 05:30 PM";"Yes";
"58CFPFA-7831";"KIDS FIRST LEARNING CENTER, LLC.";"6476 HIGHWAY 15 N";"PONTOTOC";"ECRU";38841;"662-200-2234";"Center based Child Care Facility";171;"ACTIVE (01/09/2023 - 12/31/2023)";"School Age After School, Full Day,Accepts MDHS Subsidy Children";"Infant Care, 1 yr old, 2 yr old, 3 yr old, 4 yr old, 5 yr old Pre-Sch, 5-9 yr old, 1 -12 yr old";"Jan, Feb, Mar, Apr, May, Jun, Jul, Aug, Sep, Oct, Nov, Dec";"Monday-Friday 06:00 AM To 05:30 PM";"Yes";
"58CDPFA-5221";"LITTLE BITS DAYCARE";"179 FIVE STAR RD";"PONTOTOC";"PONTOTOC";38863;"662-297-4127";"Center based Child Care Facility";81;"ACTIVE (02/01/2023 - 01/31/2024)";"School Age After School, Full Day,Accepts MDHS Subsidy Children";"Infant Care, 1 yr old, 2 yr old, 3 yr old, 4 yr old, 5 yr old Pre-Sch, 5-9 yr old, 1 -12 yr old";"Jan, Feb, Mar, Apr, May, Jun, Jul, Aug, Sep, Oct, Nov, Dec";"Monday-Friday 06:00 AM To 05:30 PM";"Yes";
"Y-7325";"NATCHEZ TRACE COUNCIL- CAMP YOCONA";"878 BOY SCOUT RD";"PONTOTOC";"RANDOLPH";38864;"662-842-2871";"Youth Camp";250;"ACTIVE (06/01/2023 - 05/31/2024)";;"5-9 yr old, 1 -12 yr old";"Jun";"Monday-Friday 05:59 AM To 06:00 AM, Saturday 05:59 AM To 06:00 AM, Sunday 05:59 AM To 06:00 AM";"No";
"58CDPFWA-4813";"PLAYMATES DAYCARE/LEARNING CENTER";"148 INZER ST";"PONTOTOC";"PONTOTOC";38863;"662-488-9713";"Center based Child Care Facility";100;"ACTIVE (09/01/2023 - 08/31/2024)";"School Age After School, Full Day, Special Needs,Accepts MDHS Subsidy Children";"Infant Care, 1 yr old, 2 yr old, 3 yr old, 4 yr old, 5-9 yr old, 1 -12 yr old";"Jan, Feb, Mar, Apr, May, Jun, Jul, Aug, Sep, Oct, Nov, Dec";"Monday-Friday 06:00 AM To 05:30 PM";"Yes";
"58CDIH-5806";"PONTOTOC HEAD START";"341 RIDGE DR";"PONTOTOC";"PONTOTOC";38863;"662-509-7085";"Center based Child Care Facility";78;"ACTIVE (05/01/2023 - 04/30/2024)";"Head Start";"1 yr old, 2 yr old, 3 yr old, 4 yr old, 5 yr old Pre-Sch";"Jan, Feb, Mar, Apr, May, Sep, Oct, Nov, Dec";"Monday-Friday 07:45 AM To 02:30 PM";"No";
"58CDPFA-1360";"THE KANGAROO'S POUCH CHILDREN'S CENTER";"135 INZER ST";"PONTOTOC";"PONTOTOC";38863;"662-489-1586";"Center based Child Care Facility";66;"ACTIVE (05/01/2023 - 04/30/2024)";"School Age After School, Full Day,Accepts MDHS Subsidy Children";"Infant Care, 1 yr old, 2 yr old, 3 yr old, 4 yr old, 5 yr old Pre-Sch, 5-9 yr old";"Jan, Feb, Mar, Apr, May, Jun, Jul, Aug, Sep, Oct, Nov, Dec";"Monday-Friday 06:15 AM To 05:45 PM";"Yes";
"58CFPFA-7035";"THE LEARNING TREE CHILDREN'S ACADEMY";"147 S BROOKS ST";"PONTOTOC";"PONTOTOC";38863;"662-489-4050";"Center based Child Care Facility";247;"ACTIVE (05/01/2023 - 04/30/2024)";"School Age After School, Full Day,Accepts MDHS Subsidy Children";"Infant Care, 1 yr old, 2 yr old, 3 yr old, 4 yr old, 5 yr old Pre-Sch, 5-9 yr old";"Jan, Feb, Mar, Apr, May, Jun, Jul, Aug, Sep, Oct, Nov, Dec";"Monday-Friday 06:00 AM To 05:45 PM";"Yes";
"58CFPFA-7350";"YOUNG DISCOVERY ACADEMY";"478 W OXFORD ST";"PONTOTOC";"PONTOTOC";38863;"662-489-5683";"Center based Child Care Facility";292;"ACTIVE (07/01/2023 - 06/30/2024)";"School Age After School, Full Day,Accepts MDHS Subsidy Children";"Infant Care, 1 yr old, 2 yr old, 3 yr old, 4 yr old, 5 yr old Pre-Sch, 5-9 yr old, 1 -12 yr old";"Jan, Feb, Mar, Apr, May, Jun, Jul, Aug, Sep, Oct, Nov, Dec";"Monday-Friday 06:00 AM To 06:00 PM";"Yes";
"59CEIHE-7681";"BOONEVILLE HEAD START";"2405 E CHAMBERS DR";"PRENTISS";"BOONEVILLE";38829;"662-728-7127";"Center based Child Care Facility";105;"ACTIVE (08/01/2023 - 07/31/2024)";"Early Head Start, Head Start";"1 yr old, 2 yr old, 3 yr old, 4 yr old, 5 yr old Pre-Sch";"Jan, Feb, Mar, Apr, May, Jun, Aug, Sep, Oct, Nov, Dec";"Monday-Friday 07:30 AM To 03:30 PM";"No";
"59CDRMW-0072";"FIRST METHODIST PRESCHOOL";"400 W CHURCH ST";"PRENTISS";"BOONEVILLE";38829;"662-728-5773";"Center based Child Care Facility";68;"ACTIVE (01/01/2023 - 12/31/2023)";"Half Day Morning, Special Needs";"2 yr old, 3 yr old, 4 yr old, 5 yr old Pre-Sch";"Jan, Feb, Mar, Apr, May, Aug, Sep, Oct, Nov, Dec";"Monday-Friday 07:45 AM To 11:45 AM";"No";
"59CDPFA-7069";"LITTLE EAGLES 2 WEES & TOTS, INC";"21 CR 5110";"PRENTISS";"BOONEVILLE";38829;"662-322-5437";"Center based Child Care Facility";95;"ACTIVE (07/01/2023 - 06/30/2024)";"School Age After School, Full Day,Accepts MDHS Subsidy Children";"Infant Care, 1 yr old, 2 yr old, 3 yr old, 4 yr old, 5-9 yr old";"Jan, Feb, Mar, Apr, May, Jun, Jul, Aug, Sep, Oct, Nov, Dec";"Monday-Friday 06:15 AM To 05:30 PM";"Yes";
"59CCPFA-2185";"LITTLE FOLKS PRESCHOOL";"250 HOMER RD";"PRENTISS";"BOONEVILLE";38829;"662-720-1152";"Center based Child Care Facility";75;"ACTIVE (01/01/2023 - 12/31/2023)";"School Age After School, Full Day,Accepts MDHS Subsidy Children";"Infant Care, 1 yr old, 2 yr old, 3 yr old, 4 yr old, 5 yr old Pre-Sch, 5-9 yr old, 1 -12 yr old";"Jan, Feb, Mar, Apr, May, Jun, Jul, Aug, Sep, Oct, Nov, Dec";"Monday-Friday 06:30 AM To 05:00 PM";"Yes";
"59CBPFA-6259";"MARY'S LITTLE LAMBS";"715 N COLLEGE ST";"PRENTISS";"BOONEVILLE";38829;"662-416-4955";"Center based Child Care Facility";27;"ACTIVE (01/01/2023 - 12/31/2023)";"School Age After School, Full Day,Accepts MDHS Subsidy Children";"Infant Care, 1 yr old, 2 yr old, 3 yr old, 4 yr old, 5 yr old Pre-Sch";"Jan, Feb, Mar, Apr, May, Jun, Jul, Aug, Sep, Oct, Nov, Dec";"Monday-Friday 06:30 AM To 05:00 PM";"Yes";
"59CDGF-0629";"NORTHEAST MISS COM COLLEGE CHILD CARE CTR";"101 CUNNINGHAM BLVD";"PRENTISS";"BOONEVILLE";38829;"662-720-7381";"Center based Child Care Facility";70;"ACTIVE (01/01/2023 - 12/31/2023)";"Full Day";"3 yr old, 4 yr old, 5 yr old Pre-Sch";"Jan, Feb, Mar, Apr, May, Aug, Sep, Oct, Nov, Dec";"Monday-Friday 07:30 AM To 03:30 PM";"No";
"59CDRF-7091";"THE VINEYARD PRESCHOOL";"200 HIGHWAY 45 N";"PRENTISS";"BOONEVILLE";38829;"662-210-3323";"Center based Child Care Facility";100;"ACTIVE (08/01/2023 - 07/31/2024)";"Full Day";"2 yr old, 3 yr old, 4 yr old, 5 yr old Pre-Sch";"Jan, Feb, Mar, Apr, May, Aug, Sep, Oct, Nov, Dec";"Monday-Friday 06:30 AM To 05:00 PM";"No";
"59CDIHE-0890";"WHEELER HEAD START CENTER";"588 COUNTY ROAD 5031";"PRENTISS";"BOONEVILLE";38829;"662-365-2018";"Center based Child Care Facility";70;"PENDING (12/01/2023 - 11/30/2024)";"Early Head Start, Head Start";"Infant Care, 1 yr old, 2 yr old, 3 yr old, 4 yr old";"Jan, Feb, Mar, Apr, May, Jun, Aug, Sep, Oct, Nov, Dec";"Monday-Friday 07:30 AM To 03:30 PM";"No";
"UnLicensed";"INEZ HARRIS";"604 CATCHINGS ST";"QUITMAN";"MARKS";38646;"662-326-5364";"Home based Child Care Facility";5;"ACTIVE";"Accepts MDHS Subsidy Children";;"Jan, Feb, Mar, Apr, May, Jun, Jul, Aug, Sep, Oct, Nov, Dec";"Monday-Friday 05:00 AM To 06:00 PM";"Yes";"Unlicensed providers are monitored annually by the Mississippi State Department of Health but are not licensed by the Mississippi State Department of Health."
"60CFIFH-0404";"QUITMAN COUNTY HEAD START";"648 MCDAVID STREET";"QUITMAN";"LAMBERT";38643;"662-326-8796";"Center based Child Care Facility";160;"ACTIVE (12/01/2022 - 11/30/2023)";"Full Day, Head Start";"3 yr old, 4 yr old";"Jan, Feb, Mar, Apr, May, Aug, Sep, Oct, Nov, Dec";"Monday-Friday 08:00 AM To 04:00 PM";"No";
"60CCPFA-5805";"THE GOLDEN CONNECTION";"680 3RD ST";"QUITMAN";"MARKS";38646;"662-326-8311";"Center based Child Care Facility";32;"ACTIVE (02/01/2023 - 01/31/2024)";"School Age After School, Full Day,Accepts MDHS Subsidy Children";"1 yr old, 2 yr old, 3 yr old, 4 yr old, 5 yr old Pre-Sch";"Jan, Feb, Mar, Apr, May, Jun, Jul, Aug, Sep, Oct, Nov, Dec";"Monday-Friday 06:30 AM To 05:30 PM, Saturday 08:30 AM To 02:30 PM";"Yes";
"60CDPFWOA-7823";"THE GOLDEN CONNECTION CHILDCARE CENTER";"1032 MARTIN LUTHER KING DR";"QUITMAN";"MARKS";38646;"662-326-0449";"Center based Child Care Facility";72;"PENDING-INSPECTION (11/01/2023 - 10/31/2024)";"School Age After School, Full Day, Half Day Morning & Afternoon, Special Needs,Accepts MDHS Subsidy Children";"1 yr old, 2 yr old, 3 yr old, 4 yr old, 5 yr old Pre-Sch, 5-9 yr old, 1 -12 yr old";"Jan, Feb, Mar, Apr, May, Jun, Jul, Aug, Sep, Oct, Nov, Dec";"Monday-Friday 07:00 AM To 11:30 PM, Saturday 07:00 AM To 05:00 PM";"Yes";
"60CBPF-7854";"YOU EARLY LEARNING ACADEMY";"723 RIVERSIDE AVENUE";"QUITMAN";"LAMBERT";38643;"662-444-4614";"Center based Child Care Facility";19;"ACTIVE (03/22/2023 - 02/29/2024)";"Full Day";"3 yr old";"Jan, Feb, Mar, Apr, May, Aug, Sep, Oct, Nov, Dec";"Monday-Friday 08:00 AM To 02:30 PM";"No";
"61CFPFA-7422";"A FRESH START AND TIME TO LEARN COMPREHENSIVE CHILD CARE CENTER LLC";"214 LONNIE T JENKINS DR";"RANKIN";"PEARL";39208;"769-251-1697";"Center based Child Care Facility";165;"ACTIVE (03/01/2023 - 02/28/2024)";"School Age After School, Full Day,Accepts MDHS Subsidy Children";"Infant Care, 1 yr old, 2 yr old, 3 yr old, 4 yr old, 5 yr old Pre-Sch, 5-9 yr old, 1 -12 yr old";"Jan, Feb, Mar, Apr, May, Jun, Jul, Aug, Sep, Oct, Nov, Dec";"Monday-Friday 06:00 AM To 06:00 PM";"Yes";
"61CCPFA-1822";"AFTER SCHOOL CARE, INC.";"204 GEORGE ST";"RANKIN";"BRANDON";39042;"601-591-1455";"Center based Child Care Facility";50;"ACTIVE (01/04/2023 - 12/31/2023)";"School Age After School, Full Day,Accepts MDHS Subsidy Children";"Infant Care, 1 yr old, 2 yr old, 3 yr old, 4 yr old, 5 yr old Pre-Sch, 5-9 yr old";"Jan, Feb, Mar, Apr, May, Jun, Jul, Aug, Sep, Oct, Nov, Dec";"Monday-Friday 06:30 AM To 06:00 PM";"Yes";
"61CDPFWA-7530";"BLESSED BEGINNINGS CHRISTIAN ACADEMY";"1681 HIGHWAY 471";"RANKIN";"BRANDON";39047;"601-706-4013";"Center based Child Care Facility";81;"ACTIVE (07/01/2023 - 06/30/2024)";"School Age After School, Full Day, Special Needs,Accepts MDHS Subsidy Children";"Infant Care, 1 yr old, 2 yr old, 3 yr old, 4 yr old, 5 yr old Pre-Sch";"Jan, Feb, Mar, Apr, May, Jun, Jul, Aug, Sep, Oct, Nov, Dec";"Monday-Friday 06:00 AM To 06:00 PM";"Yes";
"61CDPFW-7832";"BLESSED BEGINNINGS PREP";"2149 MISSISSIPPI 471";"RANKIN";"BRANDON";39047;"601-706-4013";"Center based Child Care Facility";72;"ACTIVE (01/17/2023 - 12/31/2023)";"Full Day, Special Needs,Accepts MDHS Subsidy Children";"2 yr old, 3 yr old, 4 yr old, 5 yr old Pre-Sch, 5-9 yr old, 1 -12 yr old";"Jan, Feb, Mar, Apr, May, Jun, Jul, Aug, Sep, Oct, Nov, Dec";"Monday-Friday 06:30 AM To 05:30 PM";"Yes";
"61CDPF-3346";"BOBBIE'S LITTLE LAMBS CHRISTIAN CENTER";"734 MONTEREY RD";"RANKIN";"PEARL";39208;"601-939-2666";"Center based Child Care Facility";77;"ACTIVE (09/01/2023 - 08/31/2024)";"Full Day,Accepts MDHS Subsidy Children";"Infant Care, 1 yr old, 2 yr old, 3 yr old, 4 yr old, 5 yr old Pre-Sch";"Jan, Feb, Mar, Apr, May, Jun, Jul, Aug, Sep, Oct, Nov, Dec";"Monday-Friday 06:30 AM To 06:00 PM";"Yes";
"61CFRF-0395";"BRANDON FIRST BAPTIST CHILDREN'S CENTER";"309 S COLLEGE ST";"RANKIN";"BRANDON";39042;"601-825-8686";"Center based Child Care Facility";254;"ACTIVE (12/01/2022 - 11/30/2023)";"Full Day";"Infant Care, 1 yr old, 2 yr old, 3 yr old, 4 yr old";"Jan, Feb, Mar, Apr, May, Jun, Jul, Aug, Sep, Oct, Nov, Dec";"Monday-Friday 07:00 AM To 06:00 PM";"No";
"61CFRA-7332";"BRANDON FIRST BAPTIST CHILDREN'S CENTER";"309 S COLLEGE ST";"RANKIN";"BRANDON";39042;"601-825-8686";"Center based Child Care Facility";208;"ACTIVE (06/01/2023 - 05/31/2024)";"School Age After School";;"Jan, Feb, Mar, Apr, May, Jun, Jul, Aug, Sep, Oct, Nov, Dec";"Monday-Friday 07:00 AM To 06:00 PM";"No";
"61CERM-0347";"BRANDON FIRST UMC KINDERGARTEN";"205 MARY ANN DR";"RANKIN";"BRANDON";39042;"601-824-0281";"Center based Child Care Facility";119;"ACTIVE (12/01/2022 - 11/30/2023)";"Half Day Morning";"3 yr old, 4 yr old, 5 yr old Pre-Sch";"Jan, Feb, Mar, Apr, May, Sep, Oct, Nov, Dec";"Monday-Friday 08:00 AM To 11:30 AM";"No";
"61CDRA-7858";"BRIDGE BUILDERS LEADERSHIP INITIATIVE";"204 COUNTRY PLACE PKWY";"RANKIN";"PEARL";39208;"601-460-4107";"Center based Child Care Facility";105;"ACTIVE (03/30/2023 - 02/29/2024)";"School Age After School";"5-9 yr old, 1 -12 yr old";"Jun, Jul";"Monday-Friday 07:00 AM To 06:00 PM";"No";
"61CDPF-6591";"BRIGHT MINDS LEARNING CENTER OF FLOWOOD";"5416 HIGHWAY 25";"RANKIN";"FLOWOOD";39232;"769-218-0895";"Center based Child Care Facility";76;"ACTIVE (01/03/2023 - 12/31/2023)";"Full Day";"Infant Care, 1 yr old, 2 yr old, 3 yr old, 4 yr old";"Jan, Feb, Mar, Apr, May, Jun, Jul, Aug, Sep, Oct, Nov, Dec";"Monday-Friday 06:30 AM To 06:00 PM";"No";
"Y-0029";"CAMP PIONEER";"125 CAMP PIONEER RD";"RANKIN";"PEARL";39208;"601-939-3659";"Youth Camp";70;"ACTIVE (06/01/2023 - 05/31/2024)";;"5-9 yr old, 1 -12 yr old";"May, Jun, Jul";"Monday-Friday 05:57 AM To 05:58 PM, Saturday 05:57 AM To 05:58 PM, Sunday 05:57 AM To 05:58 PM";"No";
"Y-0020";"CAMP WAHI";"1593 SHILOH RD";"RANKIN";"BRANDON";39042;"601-825-5165";"Youth Camp";168;"ACTIVE (06/01/2023 - 05/31/2024)";;;"Jun";"Monday-Friday 05:57 AM To 05:58 AM, Saturday 05:57 AM To 05:58 AM, Sunday 05:57 AM To 05:58 AM";"No";
"61CEPFS-7702";"CHILDREN'S WORKSHOP INC.";"207 S CHURCH ST";"RANKIN";"FLORENCE";39073;"601-845-7479";"Center based Child Care Facility";116;"PENDING-INSPECTION (10/01/2023 - 09/30/2024)";"Full Day, Summer Day,Accepts MDHS Subsidy Children";"Infant Care, 1 yr old, 2 yr old, 3 yr old, 4 yr old, 5 yr old Pre-Sch, 5-9 yr old, 1 -12 yr old";"Jan, Feb, Mar, Apr, May, Jun, Jul, Aug, Sep, Oct, Nov, Dec";"Monday-Friday 06:00 AM To 06:00 PM";"Yes";
"61CEPFA-6092";"CIRCLE OF FRIENDS LEARNING CENTER II";"2006 CREEK CV";"RANKIN";"BRANDON";39042;"601-825-2387";"Center based Child Care Facility";125;"ACTIVE (08/01/2023 - 07/31/2024)";"School Age After School, Full Day";"Infant Care, 1 yr old, 2 yr old, 3 yr old, 4 yr old, 5 yr old Pre-Sch, 5-9 yr old";"Jan, Feb, Mar, Apr, May, Jun, Jul, Aug, Sep, Oct, Nov, Dec";"Monday-Friday 06:30 AM To 05:30 PM";"No";
"61CEPF-2808";"CIRCLE OF FRIENDS LEARNING CENTER, INC.";"602 LUCKNEY RD";"RANKIN";"FLOWOOD";39232;"601-992-6007";"Center based Child Care Facility";114;"ACTIVE (05/01/2023 - 04/30/2024)";"Full Day";"Infant Care, 1 yr old, 2 yr old, 3 yr old, 4 yr old, 5 yr old Pre-Sch";"Jan, Feb, Mar, Apr, May, Jun, Jul, Aug, Sep, Oct, Nov, Dec";"Monday-Friday 07:00 AM To 06:00 PM";"No";
"61CDRM-0477";"CROSSGATES BAPTIST KINDERGARTEN";"8 CROSSWOODS RD";"RANKIN";"BRANDON";39042;"601-824-2734";"Center based Child Care Facility";75;"ACTIVE (12/01/2022 - 11/30/2023)";"Half Day Morning";"3 yr old, 4 yr old, 5 yr old Pre-Sch";"Jan, Feb, Mar, Apr, May, Sep, Oct, Nov, Dec";"Monday-Friday 08:30 AM To 12:00 PM";"No";
"61CFRF-0593";"CROSSGATES METHODIST CHILDREN'S CENTER";"21 CROSSGATES DR";"RANKIN";"BRANDON";39042;"601-825-0555";"Center based Child Care Facility";215;"ACTIVE (01/01/2023 - 12/31/2023)";"Full Day";"1 yr old, 2 yr old, 3 yr old, 4 yr old, 5-9 yr old";"Jan, Feb, Mar, Apr, May, Jun, Jul, Aug, Sep, Oct, Nov, Dec";"Monday-Friday 06:30 AM To 06:00 PM";"No";
