"ID";"Severity";"Inspection Type";"Date";"Deficiency Type";"Resolved";"Inspection URL"
40095;"High";"Annual Review";"4/26/2023";"Diapering";"On Site";"https://www.scchildcare.org/InspectionReports/14470/l24439_annual_04262023.pdf"
40095;"High";"Annual Review";"4/26/2023";"Indoor Space and Conditions - Environmental Hazards";"On Site";"https://www.scchildcare.org/InspectionReports/14470/l24439_annual_04262023.pdf"
40095;"Medium";"Annual Review";"4/26/2023";"Furniture, Toys, and Recreational Equipment";"On Site";"https://www.scchildcare.org/InspectionReports/14470/l24439_annual_04262023.pdf"
40095;"High";"Annual Review";"4/26/2023";"Environmental Hazards";"On Site";"https://www.scchildcare.org/InspectionReports/14470/l24439_annual_04262023.pdf"
40095;"Low";"Annual Review";"4/26/2023";"Food Storage";"On Site";"https://www.scchildcare.org/InspectionReports/14470/l24439_annual_04262023.pdf"
40095;"High";"Complaint";"3/21/2023";"Reporting of Incidents";"On Site";"https://www.scchildcare.org/InspectionReports/13437/l24439_complaint_03212023.pdf"
40095;"High";"Complaint";"3/21/2023";"Direct Supervision";"On Site";"https://www.scchildcare.org/InspectionReports/13437/l24439_complaint_03212023.pdf"
40095;"High";"Complaint";"3/21/2023";"Direct Supervision";"On Site";"https://www.scchildcare.org/InspectionReports/13437/l24439_complaint_03212023.pdf"
40095;"Medium";"Complaint";"3/21/2023";"Outdoor Space";"Yes";"https://www.scchildcare.org/InspectionReports/13437/l24439_complaint_03212023.pdf"
40095;"Medium";"Complaint";"3/21/2023";"Furniture, Toys, and Recreational Equipment";"Yes";"https://www.scchildcare.org/InspectionReports/13437/l24439_complaint_03212023.pdf"
40095;"High";"Complaint";"2/27/2023";"Medications and Medical Procedures";"On Site";"https://www.scchildcare.org/InspectionReports/12720/l24439_complaint_02272023.pdf"
40095;"Medium";"Complaint";"2/27/2023";"Diapering";"On Site";"https://www.scchildcare.org/InspectionReports/12720/l24439_complaint_02272023.pdf"
40095;"High";"Complaint";"2/27/2023";"Food Storage";"On Site";"https://www.scchildcare.org/InspectionReports/12720/l24439_complaint_02272023.pdf"
40095;"Medium";"Complaint";"2/27/2023";"Food Storage";"On Site";"https://www.scchildcare.org/InspectionReports/12720/l24439_complaint_02272023.pdf"
40095;"High";"Complaint";"2/27/2023";"Parent Notification and Instructions";"On Site";"https://www.scchildcare.org/InspectionReports/12720/l24439_complaint_02272023.pdf"
40095;"High";"Annual Review";"11/30/2022";"Direct Supervision";"On Site";"https://www.scchildcare.org/InspectionReports/11726/l24439_annual_11302022.pdf"
40095;"High";"Annual Review";"11/30/2022";"Ratios";"On Site";"https://www.scchildcare.org/InspectionReports/11726/l24439_annual_11302022.pdf"
40095;"High";"Complaint";"10/31/2022";"Staff Requirements";"On Site";"https://www.scchildcare.org/InspectionReports/11664/l24439_complaint_10312022.pdf"
40095;"High";"Complaint";"10/31/2022";"Staff Requirements";"On Site";"https://www.scchildcare.org/InspectionReports/11664/l24439_complaint_10312022.pdf"
40095;"High";"Complaint";"10/31/2022";"Direct Supervision";"On Site";"https://www.scchildcare.org/InspectionReports/11664/l24439_complaint_10312022.pdf"
40095;"High";"Complaint";"10/31/2022";"Ratios";"Yes";"https://www.scchildcare.org/InspectionReports/11664/l24439_complaint_10312022.pdf"
40095;"Medium";"Complaint";"10/31/2022";"Diapering";"On Site";"https://www.scchildcare.org/InspectionReports/11664/l24439_complaint_10312022.pdf"
40095;"Medium";"Complaint";"10/31/2022";"Staff Health";"On Site";"https://www.scchildcare.org/InspectionReports/11664/l24439_complaint_10312022.pdf"
40095;"High";"Complaint";"10/31/2022";"Staff Health";"On Site";"https://www.scchildcare.org/InspectionReports/11664/l24439_complaint_10312022.pdf"
40095;"Medium";"Complaint";"10/31/2022";"Bathrooms";"Yes";"https://www.scchildcare.org/InspectionReports/11664/l24439_complaint_10312022.pdf"
40095;"High";"Complaint";"10/31/2022";"Indoor Space and Conditions - Environmental Hazards";"On Site";"https://www.scchildcare.org/InspectionReports/11664/l24439_complaint_10312022.pdf"
40095;"High";"Complaint";"10/31/2022";"Environmental Hazards";"Yes";"https://www.scchildcare.org/InspectionReports/11664/l24439_complaint_10312022.pdf"
40095;"High";"Complaint";"10/31/2022";"Feeding, Eating, and Drinking";"On Site";"https://www.scchildcare.org/InspectionReports/11664/l24439_complaint_10312022.pdf"
40095;"High";"Complaint";"10/31/2022";"Sleeping";"On Site";"https://www.scchildcare.org/InspectionReports/11664/l24439_complaint_10312022.pdf"
40095;"High";"Annual Review Follow Up";"12/15/2021";"Staff Requirements";"Yes";"https://www.scchildcare.org/InspectionReports/8757/l24439_follow-up_12152021.pdf"
40095;"High";"Annual Review Follow Up";"12/15/2021";"Direct Supervision";"On Site";"https://www.scchildcare.org/InspectionReports/8757/l24439_follow-up_12152021.pdf"
40095;"High";"Annual Review";"6/30/2021";"Staff Requirements";"On Site";
40095;"High";"Annual Review";"6/30/2021";"Direct Supervision";"On Site";
40095;"High";"Annual Review";"6/30/2021";"Direct Supervision";"On Site";
40095;"High";"Annual Review";"6/30/2021";"Ratios";"On Site";
40095;"High";"Annual Review";"6/30/2021";"Staff Health";"On Site";
40095;"Medium";"Annual Review";"6/30/2021";"Staff Health";"On Site";
40095;"High";"Annual Review";"6/30/2021";"Environmental Hazards";"On Site";
40095;"High";"Annual Review";"6/30/2021";"Feeding Chairs";"On Site";
40095;"High";"Annual Review";"6/30/2021";"Sleeping";"On Site";
42598;"High";"Annual Review";"10/13/2021";"Direct Supervision";"On Site";"https://www.scchildcare.org/InspectionReports/6803/24789-sv-october-13-2021.pdf"
42598;"High";"Annual Review";"10/13/2021";"Ratios";"On Site";"https://www.scchildcare.org/InspectionReports/6803/24789-sv-october-13-2021.pdf"
42598;"High";"Annual Review";"10/13/2021";"63-13-40 Background checks for employment";"On Site";"https://www.scchildcare.org/InspectionReports/6803/24789-sv-october-13-2021.pdf"
44565;"High";"Annual Review";"5/11/2023";"Staff Requirements";"Yes";"https://www.scchildcare.org/InspectionReports/14229/p25064_av_05-11-23.pdf"
44565;"N/A";"Annual Review";"5/11/2023";"Staff Requirements";"Yes";"https://www.scchildcare.org/InspectionReports/14229/p25064_av_05-11-23.pdf"
44565;"High";"Annual Review";"5/11/2023";"Direct Supervision";"On Site";"https://www.scchildcare.org/InspectionReports/14229/p25064_av_05-11-23.pdf"
44565;"High";"Complaint";"3/3/2023";"Staff Requirements";"On Site";
44565;"High";"Complaint";"3/3/2023";"Diapering";"Yes";
44565;"High";"Annual Review";"9/27/2022";"Staff Requirements";"Yes";"https://www.scchildcare.org/InspectionReports/12603/p25064_av_09-27-22.pdf"
44565;"High";"Annual Review";"9/27/2022";"Diapering";"Yes";"https://www.scchildcare.org/InspectionReports/12603/p25064_av_09-27-22.pdf"
44565;"High";"Renewal Application";"5/24/2022";"Staff Requirements";"Yes";
22884;"High";"Complaint";"7/27/2023";"Discipline and Behavior Management";"On Site";
37714;"High";"Complaint";"3/7/2022";"Discipline and Behavior Management";"On Site";"https://www.scchildcare.org/InspectionReports/7946/24107_comp_3-7-22.pdf"
37714;"High";"Annual Review";"11/3/2021";"Staff Requirements";"Yes";"https://www.scchildcare.org/InspectionReports/6738/24107_sv_11032021.pdf"
37714;"High";"Annual Review";"11/3/2021";"63-13-40 Background checks for employment";"Yes";"https://www.scchildcare.org/InspectionReports/6738/24107_sv_11032021.pdf"
31973;"Medium";"Renewal Application";"10/20/2021";"Definitions";"Yes";"https://www.scchildcare.org/InspectionReports/7059/r23285_renewal_10202021.pdf"
35429;"High";"Renewal Application";"4/14/2023";"63-13-825 Training for Daycare Operators and Workers";"Yes";"https://www.scchildcare.org/InspectionReports/14646/p23752_ren_04-14-23.pdf"
33530;"High";"Complaint";"6/26/2023";"Discipline and Behavior Management";"Yes";"https://www.scchildcare.org/InspectionReports/14782/23353-complaint-june-26-2023.pdf"
3713;"High";"Annual Review";"7/13/2023";"63-13-840 Inspection of Family Childcare Homes";"Yes";
3713;"High";"Renewal Application";"11/12/2021";"63-13-825 Training for Daycare Operators and Workers";"Yes";
3713;"High";"Renewal Application";"1/11/2021";"63-13-825 Training for Daycare Operators and Workers";"Yes";
46644;"High";"Review Follow Up";"7/21/2023";"Outdoor Space";"On Site";
46644;"High";"Review Follow Up";"6/20/2023";"Direct Supervision";"On Site";
46644;"High";"Review";"6/13/2023";"Direct Supervision";"Pending";
46644;"High";"Review";"6/13/2023";"Indoor Space and Conditions - Environmental Hazards";"Yes";
46644;"Medium";"Review";"6/13/2023";"Outdoor Space";"Pending";
2425;"High";"Annual Review";"11/2/2022";"Medications and Medical Procedures";"On Site";"https://www.scchildcare.org/InspectionReports/11727/r163_annual_11022022.pdf"
2425;"High";"Annual Review";"11/2/2022";"Diapering";"Yes";"https://www.scchildcare.org/InspectionReports/11727/r163_annual_11022022.pdf"
2425;"High";"Annual Review";"11/2/2022";"Environmental Hazards";"On Site";"https://www.scchildcare.org/InspectionReports/11727/r163_annual_11022022.pdf"
2425;"N/A";"Annual Review";"11/2/2022";"Cleaning, Storage, and Handling of Food Utensils and Equipment";"On Site";"https://www.scchildcare.org/InspectionReports/11727/r163_annual_11022022.pdf"
2425;"High";"Annual Review";"11/2/2022";"Sleeping";"On Site";"https://www.scchildcare.org/InspectionReports/11727/r163_annual_11022022.pdf"
2425;"High";"Annual Review";"12/14/2021";"Indoor Space and Conditions - Environmental Hazards";"On Site";"https://www.scchildcare.org/InspectionReports/12894/r163_annual_12142021.pdf"
21044;"High";"Annual Review";"9/22/2022";"Direct Supervision";"On Site";"https://www.scchildcare.org/InspectionReports/11289/23156_sv_09-22-22.pdf"
29418;"High";"Annual Review";"8/22/2023";"Food Storage";"Yes";
29418;"Medium";"Annual Review";"8/22/2023";"Food Storage";"Yes";
29418;"High";"Annual Review";"8/21/2023";"Center Definitions";"Pending";
29418;"High";"Annual Review";"8/21/2023";"Ratios";"Pending";
29418;"High";"Annual Review";"8/21/2023";"63-13-40 Background checks for employment";"Pending";
29418;"High";"Renewal Application";"3/6/2023";"Outdoor Space";"Yes";
29418;"High";"Annual Review";"6/22/2022";"63-13-40 Background checks for employment";"Yes";"https://www.scchildcare.org/InspectionReports/12487/p22838_av_06-22-22.pdf"
29418;"High";"Annual Review";"10/13/2021";"Nap Time Ratios";"On Site";"https://www.scchildcare.org/InspectionReports/6061/22838_sv_10132021.pdf"
29418;"Medium";"Annual Review";"10/13/2021";"Staff Health";"On Site";"https://www.scchildcare.org/InspectionReports/6061/22838_sv_10132021.pdf"
21466;"High";"Complaint";"2/17/2022";"Discipline and Behavior Management";"On Site";"https://www.scchildcare.org/InspectionReports/9289/l21704_follow-up-to-self-report_02172022.pdf"
34248;"High";"Complaint";"5/24/2023";"Direct Supervision";"On Site";"https://www.scchildcare.org/InspectionReports/15077/24779_cv_05-24-23.pdf"
34248;"High";"Complaint";"5/24/2023";"Direct Supervision";"On Site";"https://www.scchildcare.org/InspectionReports/15077/24779_cv_05-24-23.pdf"
34248;"High";"Complaint";"5/24/2023";"Ratios";"On Site";"https://www.scchildcare.org/InspectionReports/15077/24779_cv_05-24-23.pdf"
34248;"High";"Complaint";"5/25/2021";"Child Abuse & Neglect";"Yes";
34248;"High";"Complaint";"5/25/2021";"Direct Supervision";"Yes";
34248;"High";"Complaint";"5/25/2021";"Direct Supervision";"Yes";
34248;"High";"Complaint";"5/25/2021";"Ratios";"Yes";
24701;"High";"Annual Review Follow Up";"5/3/2023";"Center Definitions";"On Site";"https://www.scchildcare.org/InspectionReports/13952/p22285_fu_05-03-23.pdf"
24701;"High";"Annual Review Follow Up";"5/3/2023";"Direct Supervision";"On Site";"https://www.scchildcare.org/InspectionReports/13952/p22285_fu_05-03-23.pdf"
24701;"High";"Annual Review Follow Up";"5/3/2023";"Ratios";"On Site";"https://www.scchildcare.org/InspectionReports/13952/p22285_fu_05-03-23.pdf"
24701;"High";"Annual Review";"2/9/2023";"Staff Requirements";"Yes";"https://www.scchildcare.org/InspectionReports/13105/p22285_av_02-09-23.pdf"
24701;"High";"Annual Review";"2/9/2023";"Staff Requirements";"Yes";"https://www.scchildcare.org/InspectionReports/13105/p22285_av_02-09-23.pdf"
24701;"High";"Annual Review";"2/9/2023";"Staff Health";"Yes";"https://www.scchildcare.org/InspectionReports/13105/p22285_av_02-09-23.pdf"
24701;"Medium";"Annual Review";"2/9/2023";"Staff Health";"Yes";"https://www.scchildcare.org/InspectionReports/13105/p22285_av_02-09-23.pdf"
24701;"High";"Annual Review";"2/9/2023";"Staff Health";"On Site";"https://www.scchildcare.org/InspectionReports/13105/p22285_av_02-09-23.pdf"
24701;"High";"Annual Review";"2/9/2023";"Food Storage";"Yes";"https://www.scchildcare.org/InspectionReports/13105/p22285_av_02-09-23.pdf"
24701;"High";"Annual Review";"2/9/2023";"63-13-40 Background checks for employment";"Yes";"https://www.scchildcare.org/InspectionReports/13105/p22285_av_02-09-23.pdf"
24701;"High";"Annual Review";"4/1/2022";"Center Definitions";"On Site";"https://www.scchildcare.org/InspectionReports/8398/22285_sv_4-1-22.pdf"
24701;"High";"Annual Review";"4/1/2022";"Direct Supervision";"On Site";"https://www.scchildcare.org/InspectionReports/8398/22285_sv_4-1-22.pdf"
24701;"High";"Annual Review";"4/1/2022";"Ratios";"On Site";"https://www.scchildcare.org/InspectionReports/8398/22285_sv_4-1-22.pdf"
24701;"High";"Annual Review";"5/4/2021";"Outdoor Space";"Yes";"https://www.scchildcare.org/InspectionReports/5074/22285_sv_05042021.pdf"
24701;"High";"Annual Review";"5/4/2021";"Rest Equipment";"On Site";"https://www.scchildcare.org/InspectionReports/5074/22285_sv_05042021.pdf"
41535;"High";"Annual Review";"7/12/2023";"Staff Requirements";"On Site";
41535;"High";"Annual Review";"7/12/2023";"Medications and Medical Procedures";"On Site";
41535;"Medium";"Annual Review";"7/12/2023";"Staff Health";"On Site";
41535;"High";"Annual Review";"7/12/2023";"Staff Health";"On Site";
41535;"Medium";"Annual Review";"7/12/2023";"Bathrooms";"On Site";
41535;"Low";"Annual Review";"7/12/2023";"A(2) Indoor Space & Conditions - Ventilation";"On Site";
41535;"Medium";"Annual Review";"7/12/2023";"Indoor Space and Conditions - Environmental Hazards";"On Site";
41535;"High";"Annual Review";"7/12/2023";"Indoor Space and Conditions - Environmental Hazards";"On Site";
41535;"Medium";"Annual Review";"7/12/2023";"Sanitation";"On Site";
41535;"High";"Annual Review";"7/12/2023";"Environmental Hazards";"On Site";
41535;"High";"Annual Review";"7/12/2023";"Food Preperation";"On Site";
41535;"Medium";"Annual Review";"7/12/2023";"Food Preperation";"On Site";
41535;"Medium";"Annual Review";"7/12/2023";"Cleaning, Storage, and Handling of Food Utensils and Equipment";"On Site";
41535;"High";"Annual Review";"10/28/2022";"Staff Requirements";"On Site";"https://www.scchildcare.org/InspectionReports/11608/l24648_annual_10282022.pdf"
41535;"High";"Annual Review";"10/28/2022";"Direct Supervision";"Yes";"https://www.scchildcare.org/InspectionReports/11608/l24648_annual_10282022.pdf"
41535;"High";"Annual Review";"10/28/2022";"Ratios";"Yes";"https://www.scchildcare.org/InspectionReports/11608/l24648_annual_10282022.pdf"
41535;"Medium";"Annual Review";"10/28/2022";"Staff Health";"Yes";"https://www.scchildcare.org/InspectionReports/11608/l24648_annual_10282022.pdf"
41535;"Medium";"Annual Review";"10/28/2022";"Staff Health";"Yes";"https://www.scchildcare.org/InspectionReports/11608/l24648_annual_10282022.pdf"
41535;"High";"Annual Review";"10/28/2022";"Staff Health";"Yes";"https://www.scchildcare.org/InspectionReports/11608/l24648_annual_10282022.pdf"
41535;"High";"Annual Review";"10/28/2022";"Indoor Space and Conditions - Environmental Hazards";"On Site";"https://www.scchildcare.org/InspectionReports/11608/l24648_annual_10282022.pdf"
41535;"Medium";"Annual Review";"10/28/2022";"Sanitation";"On Site";"https://www.scchildcare.org/InspectionReports/11608/l24648_annual_10282022.pdf"
41535;"High";"Annual Review";"10/28/2022";"Environmental Hazards";"On Site";"https://www.scchildcare.org/InspectionReports/11608/l24648_annual_10282022.pdf"
41535;"Medium";"Annual Review";"10/28/2022";"Cleaning, Storage, and Handling of Food Utensils and Equipment";"On Site";"https://www.scchildcare.org/InspectionReports/11608/l24648_annual_10282022.pdf"
41535;"Medium";"Complaint";"7/28/2022";"Child Records";"On Site";
41535;"High";"Complaint";"7/28/2022";"Direct Supervision";"On Site";
41535;"High";"Complaint";"7/28/2022";"Ratios";"On Site";
41535;"Medium";"Complaint";"7/28/2022";"Feeding Chairs";"On Site";
41535;"Medium";"Complaint";"7/21/2022";"Child Records";"On Site";"https://www.scchildcare.org/InspectionReports/10403/l24648_complaint_07212022.pdf"
41535;"Medium";"Complaint";"7/21/2022";"Staff Records";"On Site";"https://www.scchildcare.org/InspectionReports/10403/l24648_complaint_07212022.pdf"
41535;"High";"Complaint";"7/21/2022";"Staff Requirements";"Yes";"https://www.scchildcare.org/InspectionReports/10403/l24648_complaint_07212022.pdf"
41535;"N/A";"Complaint";"7/21/2022";"Staff Requirements";"Yes";"https://www.scchildcare.org/InspectionReports/10403/l24648_complaint_07212022.pdf"
41535;"High";"Complaint";"7/21/2022";"Direct Supervision";"On Site";"https://www.scchildcare.org/InspectionReports/10403/l24648_complaint_07212022.pdf"
41535;"High";"Complaint";"7/21/2022";"Ratios";"On Site";"https://www.scchildcare.org/InspectionReports/10403/l24648_complaint_07212022.pdf"
41535;"High";"Complaint";"7/21/2022";"Staff Health";"Yes";"https://www.scchildcare.org/InspectionReports/10403/l24648_complaint_07212022.pdf"
41535;"Medium";"Complaint";"7/21/2022";"Staff Health";"Yes";"https://www.scchildcare.org/InspectionReports/10403/l24648_complaint_07212022.pdf"
