"ID";"Inspection Type";"Date";"Inspection URL"
21487;"Initial Application";"7/20/2021";"https://www.scchildcare.org/InspectionReports/6522/21650_ren_07202021.pdf"
24630;"Annual Review";"11/21/2022";"https://www.scchildcare.org/InspectionReports/11405/r22316_annual_11212022.pdf"
24630;"Initial Application";"11/16/2022";"https://www.scchildcare.org/InspectionReports/11407/r22316_renewal_11162022.pdf"
24630;"Initial Application";"10/24/2022";"https://www.scchildcare.org/InspectionReports/11408/l23316_renewal_10242022.pdf"
24630;"Annual Review";"12/20/2021";"https://www.scchildcare.org/InspectionReports/7841/l17720_renewal_12202021.pdf"
24630;"Annual Review";"12/10/2021";"https://www.scchildcare.org/InspectionReports/7840/r22316_annual_12102022.pdf"
23764;"Renewal Application";"3/19/2023";"https://www.scchildcare.org/InspectionReports/14201/r22042_renewal_03192023.pdf"
23764;"Annual Review";"11/9/2022";"https://www.scchildcare.org/InspectionReports/11268/r22042_annual_11092022.pdf"
23764;"Annual Review";"11/18/2021";"https://www.scchildcare.org/InspectionReports/7126/r22042_annual_11182021.pdf"
46227;"Annual Review";"2/13/2023";"https://www.scchildcare.org/InspectionReports/12108/25383-sv-february-13-2023.pdf"
46227;"Initial Application";"9/19/2022";"https://www.scchildcare.org/InspectionReports/11223/25383-renewal-september-19-2022.pdf"
46227;"Annual Review";"6/21/2022";"https://www.scchildcare.org/InspectionReports/9282/25383-sv-june-21-2022.pdf"
44428;"Review";"3/28/2023";"https://www.scchildcare.org/InspectionReports/13231/25004-sv-march-28-2023.pdf"
44428;"Initial Application";"12/8/2022";"https://www.scchildcare.org/InspectionReports/11961/25004-renewal-december-8-2022.pdf"
44428;"Annual Review";"3/4/2022";"https://www.scchildcare.org/InspectionReports/7930/25004-sv-march-4-2022.pdf"
44428;"Initial Application";"10/5/2021";"https://www.scchildcare.org/InspectionReports/5893/25004-renewal-october-5-2021.pdf"
44428;"Annual Review";"5/3/2021";"https://www.scchildcare.org/InspectionReports/4928/25004-sv-may-3-2021.pdf"
44428;"Initial Application";"11/4/2020";"https://www.scchildcare.org/InspectionReports/4390/25004-renewal-november-4-2020.pdf"
42278;"Renewal Application";"7/28/2023";"https://www.scchildcare.org/InspectionReports/15356/r24753_renewal_07282023.pdf"
42278;"Annual Review";"9/7/2022";"https://www.scchildcare.org/InspectionReports/10316/r24753_annual_09072022.pdf"
42278;"Initial Application";"7/6/2022";"https://www.scchildcare.org/InspectionReports/10031/r24753_renewal_07062022.pdf"
42278;"Annual Review";"11/10/2021";"https://www.scchildcare.org/InspectionReports/7131/r24753_annual_11102021.pdf"
6832;"Renewal Application";"8/14/2023";"https://www.scchildcare.org/InspectionReports/15496/r9252_renewal_08142023.pdf"
6832;"Annual Review";"4/21/2023";"https://www.scchildcare.org/InspectionReports/13765/r9252_annual_04212023.pdf"
6832;"Annual Review";"10/12/2022";"https://www.scchildcare.org/InspectionReports/10674/r9252_annual_10122022.pdf"
6832;"Initial Application";"8/1/2022";"https://www.scchildcare.org/InspectionReports/10425/r9252_renewal_08012022.pdf"
6832;"Annual Review";"11/10/2021";"https://www.scchildcare.org/InspectionReports/7123/r9252_annual_11102021.pdf"
9224;"Renewal Application";"4/28/2023";"https://www.scchildcare.org/InspectionReports/14248/9960_ren_04-28-23.pdf"
9224;"Renewal Application";"4/28/2023";"https://www.scchildcare.org/InspectionReports/14380/9960_ren_04-28-23.pdf"
9224;"Annual Review";"1/11/2023";"https://www.scchildcare.org/InspectionReports/11494/9960_av_01-11-23.pdf"
9224;"Annual Review";"9/7/2022";"https://www.scchildcare.org/InspectionReports/10170/9960_sv_09072022.pdf"
9224;"Initial Application";"5/20/2022";"https://www.scchildcare.org/InspectionReports/9417/9960_ren_05202022.pdf"
9224;"Annual Review";"11/17/2021";"https://www.scchildcare.org/InspectionReports/7224/9960_sv_11172021.pdf"
9224;"Initial Application";"5/7/2021";"https://www.scchildcare.org/InspectionReports/5181/9960r_vren_05072021.pdf"
46037;"Annual Review";"5/11/2023";"https://www.scchildcare.org/InspectionReports/15127/25382_av_05-11-23.pdf"
46037;"Annual Review";"6/24/2022";"https://www.scchildcare.org/InspectionReports/9763/25382_sv_06242022.pdf"
46037;"Annual Review";"2/10/2022";"https://www.scchildcare.org/InspectionReports/9762/25382_fu_02102022.pdf"
10441;"Annual Review";"5/8/2023";"https://www.scchildcare.org/InspectionReports/13902/10396-sv-may-8-2023.pdf"
10441;"Initial Application";"10/25/2022";"https://www.scchildcare.org/InspectionReports/11088/10396-renewal-october-25-2022.pdf"
10441;"Annual Review";"4/28/2022";"https://www.scchildcare.org/InspectionReports/8689/10396-sv-april-28-2022.pdf"
10441;"Initial Application";"10/18/2021";"https://www.scchildcare.org/InspectionReports/5920/10396-renewal-october-18-2021.pdf"
10441;"Annual Review";"5/25/2021";"https://www.scchildcare.org/InspectionReports/5277/10396-sv-may-25-2021.pdf"
10441;"Initial Application";"11/10/2020";"https://www.scchildcare.org/InspectionReports/4339/10396-renewal-november-10-2020.pdf"
47153;"Annual Review";"7/20/2023";"https://www.scchildcare.org/InspectionReports/15071/25747-sv-july-20-2023.pdf"
47153;"Annual Review Follow Up";"5/12/2023";"https://www.scchildcare.org/InspectionReports/13930/25747follow-up-may-12-2023.pdf"
27283;"Renewal Application";"3/22/2023";"https://www.scchildcare.org/InspectionReports/13459/r22761_renewal_03222023.pdf"
37389;"Application";"3/2/2023";"https://www.scchildcare.org/InspectionReports/13053/24029_ren_03-02-23.pdf"
37389;"Annual Review";"10/10/2022";"https://www.scchildcare.org/InspectionReports/10546/24029_sv_10102022.pdf"
37389;"Initial Application";"2/28/2022";"https://www.scchildcare.org/InspectionReports/7639/24029_ren_02282022.pdf"
37389;"Annual Review";"7/26/2021";"https://www.scchildcare.org/InspectionReports/6559/24029r_sv_07262021.pdf"
37389;"Initial Application";"3/1/2021";"https://www.scchildcare.org/InspectionReports/4991/24029r_vren_03012021.pdf"
2049;"Annual Review";"5/15/2023";"https://www.scchildcare.org/InspectionReports/14067/14212-sv-may-15-2023.pdf"
2049;"Annual Review";"8/31/2022";"https://www.scchildcare.org/InspectionReports/10291/14212-sv-august-31-2022.pdf"
2049;"Initial Application";"4/5/2022";"https://www.scchildcare.org/InspectionReports/9697/14212-renewal-april-5-2022.pdf"
2049;"Annual Review";"5/27/2021";"https://www.scchildcare.org/InspectionReports/5284/14212-sv-may-27-2021.pdf"
2272;"Review";"3/27/2023";"https://www.scchildcare.org/InspectionReports/13331/15656-sv-march-27-2023.pdf"
2272;"Annual Review";"10/11/2022";"https://www.scchildcare.org/InspectionReports/11948/15656-sv-october-11-2022.pdf"
2272;"Complaint";"8/29/2022";"https://www.scchildcare.org/InspectionReports/10293/15656-complaint-august-29-2022.pdf"
2272;"Initial Application";"7/22/2021";"https://www.scchildcare.org/InspectionReports/6694/15656-renewal-july-22-2021.pdf"
2272;"Annual Review";"6/29/2021";"https://www.scchildcare.org/InspectionReports/5461/15656-sv-june-29-2021.pdf"
4445;"Annual Review";"1/19/2023";"https://www.scchildcare.org/InspectionReports/11990/16641-sv-january-19-2023.pdf"
4445;"Annual Review";"3/3/2022";"https://www.scchildcare.org/InspectionReports/7910/16641-sv-march-3-2022.pdf"
4445;"Annual Review";"5/7/2021";"https://www.scchildcare.org/InspectionReports/4888/16641-sv-may-7-2021.pdf"
4445;"Initial Application";"10/19/2020";"https://www.scchildcare.org/InspectionReports/4341/16641-renewal-october-19-2020.pdf"
34507;"Annual Review";"1/19/2023";"https://www.scchildcare.org/InspectionReports/12008/23657-sv-january-19-2023.pdf"
34507;"Annual Review";"3/3/2022";"https://www.scchildcare.org/InspectionReports/7921/23657-sv-march-3-2022.pdf"
34507;"Initial Application";"10/14/2021";"https://www.scchildcare.org/InspectionReports/6794/23657-renewal-october-14-2021.pdf"
34507;"Annual Review";"5/6/2021";"https://www.scchildcare.org/InspectionReports/4907/23657-sv-may-6-2021.pdf"
34507;"Complaint";"10/9/2020";"https://www.scchildcare.org/InspectionReports/4345/23657-complaint-octover-9-2020.pdf"
29703;"Renewal Application";"6/12/2023";"https://www.scchildcare.org/InspectionReports/14914/l22842_renewal_06122023.pdf"
29703;"Annual Review";"12/6/2022";"https://www.scchildcare.org/InspectionReports/11809/l22842_annual_12062022.pdf"
29703;"Complaint";"4/16/2021";"https://www.scchildcare.org/InspectionReports/10636/l22842_complaint_04162021.pdf"
45640;"Review";"3/30/2023";"https://www.scchildcare.org/InspectionReports/13363/25493_fu_av_03-30-23.pdf"
45640;"Annual Review";"1/26/2023";"https://www.scchildcare.org/InspectionReports/12222/25493_av_01-26-23.pdf"
45640;"Initial Application";"9/16/2022";"https://www.scchildcare.org/InspectionReports/11920/25493_fe_09-16-22.pdf"
43228;"Complaint";"7/6/2023";"https://www.scchildcare.org/InspectionReports/15518/p24992_com_7-6-23.pdf"
43228;"Complaint";"6/28/2023";"https://www.scchildcare.org/InspectionReports/15339/p24992_com_6-28-23.pdf"
43228;"Complaint";"6/23/2023";"https://www.scchildcare.org/InspectionReports/15338/p24992_com_6-23-23.pdf"
43228;"Annual Review";"4/27/2023";"https://www.scchildcare.org/InspectionReports/14651/p24992_av_04-27-23.pdf"
43228;"Complaint";"3/13/2023";"https://www.scchildcare.org/InspectionReports/13592/p24992_cv_03-13-23.pdf"
43228;"Complaint";"1/31/2023";"https://www.scchildcare.org/InspectionReports/13112/p24992_cv_01-31-23.pdf"
43228;"Complaint";"1/12/2023";"https://www.scchildcare.org/InspectionReports/12386/p24992_cv_01-12-23.pdf"
43228;"Annual Review";"12/2/2022";"https://www.scchildcare.org/InspectionReports/12364/p24992_fu_12-02-22.pdf"
43228;"Complaint";"12/2/2022";"https://www.scchildcare.org/InspectionReports/12365/p24992_cv_12-02-22.pdf"
43228;"Complaint";"10/11/2022";"https://www.scchildcare.org/InspectionReports/12648/p24992_cv_10-11-22.pdf"
43228;"Annual Review";"9/13/2022";"https://www.scchildcare.org/InspectionReports/12337/24992_fu_09-13-22.pdf"
43228;"Annual Review";"9/13/2022";"https://www.scchildcare.org/InspectionReports/12671/24992_fu_09-13-22.pdf"
43228;"Annual Review";"9/8/2022";"https://www.scchildcare.org/InspectionReports/10525/24992_sv_09-08-22.pdf"
43228;"Complaint";"9/2/2022";"https://www.scchildcare.org/InspectionReports/11298/24992_comp_09-02-22.pdf"
43228;"Complaint";"8/5/2022";"https://www.scchildcare.org/InspectionReports/11281/24992_com_08-05-22.pdf"
43228;"Complaint";"8/1/2022";"https://www.scchildcare.org/InspectionReports/11332/24992_com_08-01-22.pdf"
43228;"Complaint";"7/5/2022";"https://www.scchildcare.org/InspectionReports/10344/24992_com_07-05-22.pdf"
43228;"Annual Review";"5/12/2022";"https://www.scchildcare.org/InspectionReports/9851/24992_fu_5-12-22.pdf"
43228;"Annual Review";"4/26/2022";"https://www.scchildcare.org/InspectionReports/9871/24992_fu_4-26-22.pdf"
43228;"Complaint";"4/5/2022";"https://www.scchildcare.org/InspectionReports/8681/24992_comp_4-5-22.pdf"
43228;"Complaint";"3/28/2022";"https://www.scchildcare.org/InspectionReports/8393/24992_comp_3-28-22-2.pdf"
43228;"Complaint";"3/24/2022";"https://www.scchildcare.org/InspectionReports/8403/24992_comp_3-24-22.pdf"
43228;"Complaint";"2/24/2022";"https://www.scchildcare.org/InspectionReports/7985/24992_comp_2-24-22.pdf"
43228;"Complaint";"12/17/2021";"https://www.scchildcare.org/InspectionReports/8668/24992_comp_12-17-21.pdf"
43228;"Complaint";"12/9/2021";"https://www.scchildcare.org/InspectionReports/7205/24992_comp_12092021.pdf"
43228;"Complaint";"12/7/2021";"https://www.scchildcare.org/InspectionReports/7196/24992_comp_12072021.pdf"
43228;"Complaint";"9/16/2021";"https://www.scchildcare.org/InspectionReports/6396/24992_comp_09162021.pdf"
43228;"Complaint";"9/7/2021";"https://www.scchildcare.org/InspectionReports/6410/24992_comp_09072021.pdf"
43228;"Initial Application";"7/27/2021";"https://www.scchildcare.org/InspectionReports/6487/24992_ren_07272021.pdf"
43228;"Annual Review";"5/26/2021";"https://www.scchildcare.org/InspectionReports/6390/24992_sv_05262021.pdf"
46694;"Annual Review Follow Up";"7/21/2023";"https://www.scchildcare.org/InspectionReports/15154/l25696_follow-up_07212023.pdf"
46694;"Annual Review Follow Up";"7/6/2023";"https://www.scchildcare.org/InspectionReports/15153/l25696_follow-up_07062023.pdf"
46694;"Annual Review Follow Up";"6/22/2023";"https://www.scchildcare.org/InspectionReports/15151/l25696_follow-up_06222023.pdf"
46694;"Annual Review Follow Up";"4/25/2023";"https://www.scchildcare.org/InspectionReports/13834/l25696_follow-up_04252023.pdf"
43599;"Annual Review";"5/4/2023";"https://www.scchildcare.org/InspectionReports/14649/p24956_av_05-04-23.pdf"
43599;"Complaint";"5/6/2022";"https://www.scchildcare.org/InspectionReports/9247/24956_com_05-06-22.pdf"
43599;"Complaint";"3/3/2022";"https://www.scchildcare.org/InspectionReports/8210/24956_comp_3-3-22.pdf"
43599;"Annual Review";"9/10/2021";"https://www.scchildcare.org/InspectionReports/8039/24956_sv_9-10-21.pdf"
18087;"Annual Review";"10/26/2022";"https://www.scchildcare.org/InspectionReports/12796/18502-sv-october-26-2022.pdf"
18087;"Complaint";"6/6/2022";"https://www.scchildcare.org/InspectionReports/9002/18502-complaint-june-6-2022.pdf"
18087;"Annual Review";"12/7/2021";"https://www.scchildcare.org/InspectionReports/7537/18502-follow-up-december-7-2021.pdf"
18087;"Annual Review";"10/27/2021";"https://www.scchildcare.org/InspectionReports/6725/18502-sv-october-27-2021.pdf"
18087;"Initial Application";"9/23/2020";"https://www.scchildcare.org/InspectionReports/10944/18502-renewal-september-23-2020.pdf"
37478;"Renewal Application";"5/22/2023";"https://www.scchildcare.org/InspectionReports/14864/24116-renewal-may-22-2023.pdf"
3995;"Complaint";"2/28/2023";"https://www.scchildcare.org/InspectionReports/13438/l16527_complaint_02282023.pdf"
3995;"Initial Application";"6/14/2022";"https://www.scchildcare.org/InspectionReports/11411/l16527_renewal_06142022.pdf"
3995;"Complaint";"8/2/2021";"https://www.scchildcare.org/InspectionReports/10229/l16527_complaint_08022021.pdf"
47063;"Renewal Application";"7/20/2023";"https://www.scchildcare.org/InspectionReports/15161/app47063_fe_07062023.pdf"
47063;"Complaint";"3/8/2023";"https://www.scchildcare.org/InspectionReports/13048/l25702_complaint_03082023.pdf"
34217;"Renewal Application";"7/26/2023";"https://www.scchildcare.org/InspectionReports/15376/23538-renewal-july-26-2023.pdf"
34217;"Review";"4/3/2023";"https://www.scchildcare.org/InspectionReports/13397/23538-sv-april-3-2023.pdf"
34217;"Annual Review";"5/31/2022";"https://www.scchildcare.org/InspectionReports/8969/23538-sv-may-31-2022.pdf"
34217;"Annual Review";"9/29/2021";"https://www.scchildcare.org/InspectionReports/5865/23538-sv-september-29-2021.pdf"
34217;"Initial Application";"7/13/2021";"https://www.scchildcare.org/InspectionReports/5691/23538-renewal-july-13-2021.pdf"
34217;"Annual Review";"11/23/2020";"https://www.scchildcare.org/InspectionReports/4344/23538-follow-up-november-23-2020.pdf"
34217;"Complaint";"9/25/2020";"https://www.scchildcare.org/InspectionReports/4343/23538-complaint-september-25-2020.pdf"
36829;"Annual Review Follow Up";"5/9/2023";"https://www.scchildcare.org/InspectionReports/13919/23947-follow-up-may-9-2023.pdf"
36829;"Review";"3/31/2023";"https://www.scchildcare.org/InspectionReports/13399/23947-sv-march-31-2023.pdf"
36829;"Annual Review";"4/19/2022";"https://www.scchildcare.org/InspectionReports/8926/23947-sv-april-19-2022.pdf"
36829;"Initial Application";"11/18/2021";"https://www.scchildcare.org/InspectionReports/7769/23947-renewal-november-18-2021.pdf"
36829;"Annual Review";"6/14/2021";"https://www.scchildcare.org/InspectionReports/6708/23947-sv-june-14-2021.pdf"
42229;"Annual Review Follow Up";"5/3/2023";"https://www.scchildcare.org/InspectionReports/14024/24776_fu_av_05-03-23.pdf"
42229;"Review";"1/27/2023";"https://www.scchildcare.org/InspectionReports/13185/24776_av_01-27-23.pdf"
42229;"Annual Review";"8/31/2022";"https://www.scchildcare.org/InspectionReports/10155/24776_sv_08032022.pdf"
42229;"Initial Application";"5/18/2022";"https://www.scchildcare.org/InspectionReports/9161/24776_ren_05182022.pdf"
42229;"Annual Review";"6/15/2021";"https://www.scchildcare.org/InspectionReports/5248/24776l_sv_06152021.pdf"
44884;"Annual Review";"1/17/2023";"https://www.scchildcare.org/InspectionReports/12776/25289_av_01-17-23.pdf"
44884;"Initial Application";"12/6/2021";"https://www.scchildcare.org/InspectionReports/7405/25289_fe_12062021.pdf"
31832;"Complaint";"6/30/2023";"https://www.scchildcare.org/InspectionReports/15513/p23334_com_6-30-23.pdf"
31832;"Initial Application";"9/9/2022";"https://www.scchildcare.org/InspectionReports/10507/23334_ren_09-09-22.pdf"
31832;"Annual Review";"7/12/2022";"https://www.scchildcare.org/InspectionReports/12611/p23334_av_07-12-22.pdf"
31832;"Complaint";"11/16/2021";"https://www.scchildcare.org/InspectionReports/7160/23334_comp_11162021.pdf"
31832;"Annual Review";"11/16/2021";"https://www.scchildcare.org/InspectionReports/7162/23334_sv_11162021.pdf"
31832;"Complaint";"9/13/2021";"https://www.scchildcare.org/InspectionReports/6050/23334_comp_09132021.pdf"
31832;"Complaint";"7/28/2021";"https://www.scchildcare.org/InspectionReports/6500/23334_comp_07282021.pdf"
31832;"Initial Application";"12/22/2020";"https://www.scchildcare.org/InspectionReports/6457/23334_ren_12222020.pdf"
8954;"Annual Review";"7/19/2023";"https://www.scchildcare.org/InspectionReports/15082/9952_av_07-19-23.pdf"
8954;"Initial Application";"2/17/2023";"https://www.scchildcare.org/InspectionReports/12307/9952_ren_02-17-23.pdf"
8954;"Annual Review";"7/25/2022";"https://www.scchildcare.org/InspectionReports/9975/9952_sv_07252022.pdf"
