"InspectionId";"ProviderId";"InspectionType";"InspectionStartDate";"InspectionStartTime";"InspectionEndDate";"InspectionEndTime";"ReportFilename"
53047;607;"Renewal Application";"2013-12-12";"10:15:00";"2013-12-12";"13:15:00";"607_53047.pdf"
213281;607;"Renewal Application";"2016-02-22";"13:35:00";"2016-02-22";"15:00:00";"607_213281.pdf"
217701;607;"Renewal Application";"2016-12-14";"11:05:00";"2016-12-14";"12:30:00";"607_217701.pdf"
242656;607;"Renewal Application";"2017-12-05";"11:05:00";"2017-12-05";"13:05:00";"607_242656.pdf"
247614;607;"Renewal Application";"2019-03-25";"12:54:00";"2019-03-25";"14:30:00";"607_247614.pdf"
292045;607;"Renewal Application";"2020-03-09";"11:45:00";"2020-03-09";"14:30:00";"607_292045.pdf"
305246;607;"Renewal Application";"2021-03-25";"11:55:00";"2021-03-25";"14:15:00";"607_305246.pdf"
319500;607;"Renewal Application";"2022-03-22";"10:50:00";"2022-03-22";"13:30:00";"607_319500.pdf"
214634;607;"Investigation";"2016-03-04";"11:00:00";"2016-03-04";"12:30:00";"607_214634.pdf"
128186;607;"Renewal Application";"2014-12-11";"10:05:00";"2014-12-11";"11:55:00";"607_128186.pdf"
41564;89;"Renewal Application";"2013-08-20";"10:45:00";"2013-08-20";"14:15:00";"89_41564.pdf"
292828;89;"Investigation";"2020-03-19";"10:27:00";"2020-03-19";"15:30:00";"89_292828.pdf"
305037;89;"Renewal Application";"2021-01-11";"10:03:00";"2021-01-11";"12:25:00";"89_305037.pdf"
322552;89;"Renewal Application";"2022-09-23";"13:12:00";"2022-09-23";"17:00:00";"89_322552.pdf"
318294;89;"Renewal Application";"2022-01-13";"13:30:00";"2022-01-13";"16:00:00";"89_318294.pdf"
304899;89;"Investigation";"2020-10-12";"12:50:00";"2020-10-12";"15:30:00";"89_304899.pdf"
291824;89;"Renewal Application";"2019-11-25";"10:45:00";"2019-11-25";"13:30:00";"89_291824.pdf"
246008;89;"Renewal Application";"2018-10-17";"13:50:00";"2018-10-17";"16:30:00";"89_246008.pdf"
221287;89;"Renewal Application";"2017-08-30";"11:45:00";"2017-08-30";"14:20:00";"89_221287.pdf"
216495;89;"Renewal Application";"2016-08-09";"10:25:00";"2016-08-09";"13:15:00";"89_216495.pdf"
213354;89;"Investigation";"2015-11-20";"08:30:00";"2015-11-20";"09:00:00";"89_213354.pdf"
191716;89;"Renewal Application";"2015-09-18";"10:00:00";"2015-09-18";"12:00:00";"89_191716.pdf"
106743;89;"Renewal Application";"2014-09-10";"11:00:00";"2014-09-10";"15:00:00";"89_106743.pdf"
12656;89;"Renewal Application";"2012-10-04";"11:30:00";"2012-10-04";"15:30:00";"89_12656.pdf"
2701;89;"Investigation";"2011-11-14";"11:05:00";"2011-11-14";"13:10:00";"89_2701.pdf"
8720;2013;"Renewal Application";"2012-04-11";"14:40:00";"2012-04-11";"16:40:00";"2013_8720.pdf"
215070;2013;"Renewal Application";"2016-05-06";"15:00:00";"2016-05-06";"17:45:00";"2013_215070.pdf"
289406;2013;"Renewal Application";"2019-05-07";"15:00:00";"2019-05-07";"16:45:00";"2013_289406.pdf"
321134;2013;"Renewal Application";"2022-05-20";"14:40:00";"2022-05-20";"16:40:00";"2013_321134.pdf"
307260;2013;"Renewal Application";"2021-05-10";"14:50:00";"2021-05-10";"16:15:00";"2013_307260.pdf"
293767;2013;"Renewal Application";"2021-02-25";"14:45:00";"2021-02-25";"16:00:00";"2013_293767.pdf"
244489;2013;"Renewal Application";"2018-05-03";"14:15:00";"2018-05-03";"15:45:00";"2013_244489.pdf"
219680;2013;"Renewal Application";"2017-04-10";"15:07:00";"2017-04-10";"16:32:00";"2013_219680.pdf"
160065;2013;"Renewal Application";"2015-05-08";"15:10:00";"2015-05-08";"16:50:00";"2013_160065.pdf"
85031;2013;"Renewal Application";"2014-04-30";"14:40:00";"2014-04-30";"16:35:00";"2013_85031.pdf"
18555;2013;"Renewal Application";"2013-04-18";"14:10:00";"2013-04-18";"16:20:00";"2013_18555.pdf"
219673;147811;"Renewal Application";"2017-06-07";"10:50:00";"2017-06-07";"12:30:00";"147811_219673.pdf"
289400;147811;"Renewal Application";"2019-07-02";"10:49:00";"2019-07-02";"12:45:00";"147811_289400.pdf"
293761;147811;"Renewal Application";"2020-09-14";"10:20:00";"2020-09-14";"13:00:00";"147811_293761.pdf"
321129;147811;"Renewal Application";"2022-07-25";"12:06:00";"2022-07-25";"14:00:00";"147811_321129.pdf"
307255;147811;"Renewal Application";"2021-05-24";"10:25:00";"2021-05-24";"12:10:00";"147811_307255.pdf"
244483;147811;"Renewal Application";"2018-07-24";"11:12:00";"2018-07-24";"14:45:00";"147811_244483.pdf"
215064;147811;"Renewal Application";"2016-04-28";"10:30:00";"2016-04-28";"13:30:00";"147811_215064.pdf"
149622;147811;"Initial Application";"2015-03-09";"09:35:00";"2015-03-09";"11:35:00";"147811_149622.pdf"
10529;90023;"Renewal Application";"2012-07-10";"10:05:00";"2012-07-10";"14:05:00";"90023_10529.pdf"
95940;90023;"Renewal Application";"2014-07-07";"11:00:00";"2014-07-07";"13:25:00";"90023_95940.pdf"
246879;90023;"Investigation";"2018-09-24";"11:45:00";"2018-10-01";"10:25:00";"90023_246879.pdf"
246957;90023;"Investigation";"2018-09-24";"11:45:00";"2018-10-01";"10:24:00";"90023_246957.pdf"
278339;90023;"Investigation";"2019-07-17";"10:33:00";"2019-07-17";"10:48:00";"90023_278339.pdf"
245230;90023;"Renewal Application";"2018-07-05";"12:00:00";"2018-07-05";"13:00:00";"90023_245230.pdf"
304608;90023;"Investigation";"2020-09-25";"13:50:00";"2020-09-25";"14:00:00";"90023_304608.pdf"
243476;90023;"Change of Location";"2018-01-26";"12:00:00";"2018-01-29";"16:31:00";"90023_243476.pdf"
307086;90023;"Investigation";"2021-05-05";"09:41:00";"2021-05-05";"10:09:00";"90023_307086.pdf"
307852;90023;"Renewal Application";"2021-12-01";"10:50:00";"2021-12-01";"13:30:00";"90023_307852.pdf"
220428;90023;"Renewal Application";"2017-07-11";"10:42:00";"2017-07-11";"13:04:00";"90023_220428.pdf"
215767;90023;"Renewal Application";"2016-07-12";"10:45:00";"2016-07-12";"13:15:00";"90023_215767.pdf"
190994;90023;"Renewal Application";"2015-07-08";"11:40:00";"2015-07-08";"15:50:00";"90023_190994.pdf"
40470;90023;"Renewal Application";"2013-08-27";"10:40:00";"2013-08-27";"14:10:00";"90023_40470.pdf"
981;90023;"Initial Application";"2011-11-02";"11:27:00";"2011-11-02";"14:10:00";"90023_981.pdf"
289983;90023;"Renewal Application";"2019-10-23";"12:00:00";"2019-10-23";"14:20:00";"90023_289983.pdf"
305005;90023;"Renewal Application";"2021-02-23";"11:15:00";"2021-02-23";"13:00:00";"90023_305005.pdf"
318997;90023;"Investigation";"2021-09-27";"12:56:00";"2021-09-27";"13:55:00";"90023_318997.pdf"
321757;90023;"Renewal Application";"2022-08-09";"10:32:00";"2022-08-09";"12:30:00";"90023_321757.pdf"
322844;90023;"Investigation";"2022-09-14";"13:57:00";"2022-09-21";"09:02:00";"90023_322844.pdf"
191567;158328;"Initial Application";"2015-07-27";"10:40:00";"2015-07-27";"13:15:00";"158328_191567.pdf"
291837;158328;"Renewal Application";"2019-12-05";"12:15:00";"2019-12-05";"13:56:00";"158328_291837.pdf"
322565;158328;"Renewal Application";"2022-11-16";"11:45:00";"2022-11-16";"13:45:00";"158328_322565.pdf"
318491;158328;"Renewal Application";"2022-01-25";"12:23:00";"2022-01-25";"14:33:00";"158328_318491.pdf"
305048;158328;"Renewal Application";"2021-03-25";"10:15:00";"2021-03-25";"11:45:00";"158328_305048.pdf"
246019;158328;"Renewal Application";"2018-10-16";"11:15:00";"2018-10-16";"13:10:00";"158328_246019.pdf"
221298;158328;"Renewal Application";"2017-09-19";"10:18:00";"2017-09-19";"12:26:00";"158328_221298.pdf"
219361;158328;"Change of Location";"2017-03-14";"11:51:00";"2017-03-14";"13:31:00";"158328_219361.pdf"
216506;158328;"Renewal Application";"2016-09-28";"11:00:00";"2016-09-28";"13:00:00";"158328_216506.pdf"
220095;1652;"Renewal Application";"2017-06-01";"10:50:00";"2017-06-01";"12:45:00";"1652_220095.pdf"
321451;1652;"Renewal Application";"2022-07-08";"11:55:00";"2022-07-08";"13:36:00";"1652_321451.pdf"
289691;1652;"Renewal Application";"2019-09-24";"13:15:00";"2019-09-24";"15:30:00";"1652_289691.pdf"
244883;1652;"Renewal Application";"2018-06-11";"11:50:00";"2018-06-11";"14:35:00";"1652_244883.pdf"
215346;1652;"Renewal Application";"2016-05-03";"11:01:00";"2016-05-03";"13:35:00";"1652_215346.pdf"
180556;1652;"Renewal Application";"2015-07-09";"10:40:00";"2015-07-09";"13:00:00";"1652_180556.pdf"
95422;1652;"Renewal Application";"2014-06-02";"11:30:00";"2014-06-02";"14:05:00";"1652_95422.pdf"
19985;1652;"Renewal Application";"2013-07-29";"12:00:00";"2013-07-29";"15:00:00";"1652_19985.pdf"
10014;1652;"Renewal Application";"2012-06-18";"11:20:00";"2012-06-18";"12:40:00";"1652_10014.pdf"
213545;137496;"Renewal Application";"2016-03-01";"11:35:00";"2016-03-01";"16:15:00";"137496_213545.pdf"
217061;137496;"Investigation";"2016-09-21";"10:00:00";"2016-10-03";"13:00:00";"137496_217061.pdf"
219744;137496;"Investigation";"2017-04-17";"10:16:00";"2017-04-17";"15:19:00";"137496_219744.pdf"
242957;137496;"Renewal Application";"2018-01-26";"11:15:00";"2018-01-26";"12:45:00";"137496_242957.pdf"
292555;137496;"Renewal Application";"2020-07-28";"12:35:00";"2020-07-28";"14:23:00";"137496_292555.pdf"
305838;137496;"Renewal Application";"2021-04-19";"11:30:00";"2021-04-19";"12:50:00";"137496_305838.pdf"
218037;137496;"Renewal Application";"2017-01-13";"11:00:00";"2017-01-13";"13:18:00";"137496_218037.pdf"
216271;137496;"Investigation";"2016-09-01";"14:09:00";"2016-09-01";"14:56:00";"137496_216271.pdf"
215194;137496;"Investigation";"2016-04-13";"10:45:00";"2016-04-13";"15:33:00";"137496_215194.pdf"
138453;137496;"Initial Application";"2014-11-21";"13:30:00";"2014-11-21";"15:20:00";"137496_138453.pdf"
247887;137496;"Renewal Application";"2019-03-19";"11:30:00";"2019-03-19";"13:30:00";"137496_247887.pdf"
247379;137496;"Investigation";"2018-11-07";"10:05:00";"2018-11-07";"14:54:00";"137496_247379.pdf"
290280;137496;"Change of Location";"2019-07-11";"11:10:00";"2019-07-11";"12:40:00";"137496_290280.pdf"
319796;137496;"Renewal Application";"2022-04-18";"13:37:00";"2022-04-18";"16:30:00";"137496_319796.pdf"
320767;137496;"Investigation";"2022-04-04";"14:00:00";"2022-04-04";"14:10:00";"137496_320767.pdf"
7820;1195;"Renewal Application";"2012-03-26";"15:55:00";"2012-03-26";"17:00:00";"1195_7820.pdf"
17571;1195;"Renewal Application";"2013-04-24";"15:30:00";"2013-04-24";"17:00:00";"1195_17571.pdf"
54526;1195;"Renewal Application";"2014-04-23";"14:38:00";"2014-04-23";"16:37:00";"1195_54526.pdf"
149719;1195;"Renewal Application";"2015-04-20";"15:20:00";"2015-04-20";"16:48:00";"1195_149719.pdf"
214440;1195;"Renewal Application";"2016-05-10";"14:40:00";"2016-05-10";"16:10:00";"1195_214440.pdf"
219272;1195;"Renewal Application";"2017-04-18";"14:53:00";"2017-04-18";"15:38:00";"1195_219272.pdf"
244196;1195;"Renewal Application";"2018-05-23";"14:50:00";"2018-05-23";"15:45:00";"1195_244196.pdf"
278814;1195;"Renewal Application";"2019-05-14";"16:25:00";"2019-05-14";"17:45:00";"1195_278814.pdf"
293310;1195;"Renewal Application";"2020-10-19";"14:50:00";"2020-10-19";"15:58:00";"1195_293310.pdf"
307154;1195;"Renewal Application";"2021-09-21";"11:30:00";"2021-09-21";"13:30:00";"1195_307154.pdf"
320665;1195;"Renewal Application";"2022-05-11";"15:02:00";"2022-05-11";"17:26:00";"1195_320665.pdf"
321086;202911;"Initial Application";"2022-04-13";"11:30:00";"2022-04-13";"13:16:00";"202911_321086.pdf"
244245;191210;"Initial Application";"2018-03-09";"12:23:00";"2018-03-09";"14:49:00";"191210_244245.pdf"
289398;191210;"Renewal Application";"2019-07-29";"11:55:00";"2019-07-29";"13:15:00";"191210_289398.pdf"
293760;191210;"Renewal Application";"2020-12-28";"11:00:00";"2020-12-28";"12:30:00";"191210_293760.pdf"
307254;191210;"Renewal Application";"2021-08-09";"10:12:00";"2021-08-09";"11:25:00";"191210_307254.pdf"
321128;191210;"Renewal Application";"2022-07-08";"09:55:00";"2022-07-08";"23:45:00";"191210_321128.pdf"
7830;1600;"Renewal Application";"2012-05-04";"10:50:00";"2012-05-04";"15:25:00";"1600_7830.pdf"
17886;1600;"Renewal Application";"2013-03-26";"10:20:00";"2013-03-26";"13:40:00";"1600_17886.pdf"
54541;1600;"Renewal Application";"2014-04-08";"09:25:00";"2014-04-08";"11:30:00";"1600_54541.pdf"
127487;1600;"Investigation";"2014-09-18";"11:15:00";"2014-09-18";"13:00:00";"1600_127487.pdf"
214430;1600;"Renewal Application";"2016-04-12";"10:30:00";"2016-04-12";"13:15:00";"1600_214430.pdf"
293322;1600;"Renewal Application";"2020-11-16";"11:15:00";"2020-11-16";"13:20:00";"1600_293322.pdf"
307166;1600;"Renewal Application";"2021-08-02";"10:00:00";"2021-08-02";"13:00:00";"1600_307166.pdf"
278826;1600;"Renewal Application";"2019-07-24";"14:42:00";"2019-07-24";"16:50:00";"1600_278826.pdf"
244209;1600;"Renewal Application";"2018-05-03";"10:45:00";"2018-05-03";"13:00:00";"1600_244209.pdf"
219285;1600;"Renewal Application";"2017-04-18";"11:00:00";"2017-04-18";"12:50:00";"1600_219285.pdf"
217876;1600;"Investigation";"2016-11-02";"16:15:00";"2016-11-04";"12:30:00";"1600_217876.pdf"
149740;1600;"Renewal Application";"2015-04-20";"11:45:00";"2015-04-20";"13:40:00";"1600_149740.pdf"
318551;1600;"Investigation";"2021-08-23";"13:40:00";"2021-08-23";"14:30:00";"1600_318551.pdf"
319262;1600;"Investigation";"2021-10-14";"12:20:00";"2021-10-27";"08:06:00";"1600_319262.pdf"
320675;1600;"Renewal Application";"2022-05-11";"11:00:00";"2022-05-11";"14:40:00";"1600_320675.pdf"
321989;202956;"Initial Application";"2022-07-07";"11:55:00";"2022-07-07";"15:05:00";"202956_321989.pdf"
799;63620;"Renewal Application";"2011-11-07";"11:05:00";"2011-11-07";"14:25:00";"63620_799.pdf"
14566;63620;"Renewal Application";"2012-11-29";"09:35:00";"2012-11-29";"11:15:00";"63620_14566.pdf"
52522;63620;"Renewal Application";"2013-11-01";"09:50:00";"2013-11-01";"12:30:00";"63620_52522.pdf"
127784;63620;"Renewal Application";"2014-10-24";"10:35:00";"2014-10-24";"12:15:00";"63620_127784.pdf"
202986;63620;"Renewal Application";"2015-11-13";"10:35:00";"2015-11-13";"12:15:00";"63620_202986.pdf"
217422;63620;"Renewal Application";"2016-11-04";"10:40:00";"2016-11-04";"12:10:00";"63620_217422.pdf"
242301;63620;"Renewal Application";"2017-12-05";"10:25:00";"2017-12-05";"12:42:00";"63620_242301.pdf"
247105;63620;"Renewal Application";"2019-02-26";"13:30:00";"2019-02-26";"14:30:00";"63620_247105.pdf"
291914;63620;"Renewal Application";"2020-01-31";"10:30:00";"2020-01-31";"12:30:00";"63620_291914.pdf"
305196;63620;"Renewal Application";"2021-04-19";"09:00:00";"2021-04-19";"10:50:00";"63620_305196.pdf"
319093;63620;"Renewal Application";"2021-11-29";"14:07:00";"2021-11-29";"15:51:00";"63620_319093.pdf"
11407;66871;"Renewal Application";"2012-08-21";"10:20:00";"2012-08-21";"14:15:00";"66871_11407.pdf"
41081;66871;"Renewal Application";"2013-08-14";"10:37:00";"2013-08-14";"14:02:00";"66871_41081.pdf"
106397;66871;"Renewal Application";"2014-09-11";"11:07:00";"2014-09-11";"13:15:00";"66871_106397.pdf"
191409;66871;"Renewal Application";"2015-09-24";"10:25:00";"2015-09-24";"12:25:00";"66871_191409.pdf"
216036;66871;"Renewal Application";"2016-08-29";"11:35:00";"2016-08-29";"14:00:00";"66871_216036.pdf"
220749;66871;"Renewal Application";"2017-09-08";"10:45:00";"2017-09-08";"12:40:00";"66871_220749.pdf"
245611;66871;"Renewal Application";"2018-10-17";"11:34:00";"2018-10-17";"12:46:00";"66871_245611.pdf"
290620;66871;"Renewal Application";"2019-11-18";"11:40:00";"2019-11-18";"13:30:00";"66871_290620.pdf"
318049;66871;"Renewal Application";"2021-11-29";"11:48:00";"2021-11-29";"13:40:00";"66871_318049.pdf"
305023;66871;"Renewal Application";"2021-03-05";"10:00:00";"2021-03-05";"12:00:00";"66871_305023.pdf"
322290;66871;"Renewal Application";"2022-09-29";"12:32:00";"2022-09-29";"14:00:00";"66871_322290.pdf"
7809;1069;"Renewal Application";"2012-04-04";"10:55:00";"2012-04-04";"14:20:00";"1069_7809.pdf"
17563;1069;"Renewal Application";"2013-03-18";"10:20:00";"2013-03-18";"12:45:00";"1069_17563.pdf"
54491;1069;"Renewal Application";"2014-04-07";"10:30:00";"2014-04-07";"13:15:00";"1069_54491.pdf"
149685;1069;"Renewal Application";"2015-04-23";"11:30:00";"2015-04-23";"13:10:00";"1069_149685.pdf"
214411;1069;"Renewal Application";"2016-04-04";"10:30:00";"2016-04-04";"12:45:00";"1069_214411.pdf"
215195;1069;"Investigation";"2016-05-02";"09:05:00";"2016-05-02";"10:45:00";"1069_215195.pdf"
219244;1069;"Renewal Application";"2017-04-27";"10:35:00";"2017-04-27";"13:20:00";"1069_219244.pdf"
244169;1069;"Renewal Application";"2018-04-12";"11:30:00";"2018-04-12";"14:00:00";"1069_244169.pdf"
278791;1069;"Renewal Application";"2019-05-15";"11:50:00";"2019-05-15";"13:20:00";"1069_278791.pdf"
293288;1069;"Renewal Application";"2020-12-09";"11:00:00";"2020-12-09";"13:10:00";"1069_293288.pdf"
307105;1069;"Renewal Application";"2021-08-26";"11:30:00";"2021-08-26";"13:45:00";"1069_307105.pdf"
320646;1069;"Renewal Application";"2022-05-03";"11:45:00";"2022-05-03";"14:40:00";"1069_320646.pdf"
13655;72786;"Renewal Application";"2012-11-13";"09:55:00";"2012-11-13";"11:55:00";"72786_13655.pdf"
15978;72786;"Investigation";"2013-01-04";"13:00:00";"2013-01-04";"13:30:00";"72786_15978.pdf"
52064;72786;"Renewal Application";"2013-10-22";"11:00:00";"2013-10-22";"14:30:00";"72786_52064.pdf"
117340;72786;"Renewal Application";"2014-09-12";"10:40:00";"2014-09-12";"13:00:00";"72786_117340.pdf"
192322;72786;"Renewal Application";"2015-10-28";"10:30:00";"2015-10-28";"12:45:00";"72786_192322.pdf"
216800;72786;"Renewal Application";"2016-10-07";"11:30:00";"2016-10-07";"13:08:00";"72786_216800.pdf"
231591;72786;"Renewal Application";"2017-11-03";"10:22:00";"2017-11-03";"11:58:00";"72786_231591.pdf"
246509;72786;"Renewal Application";"2018-12-13";"11:25:00";"2018-12-13";"12:55:00";"72786_246509.pdf"
291855;72786;"Renewal Application";"2020-01-21";"11:00:00";"2020-01-21";"12:30:00";"72786_291855.pdf"
305133;72786;"Renewal Application";"2021-03-23";"12:30:00";"2021-03-23";"15:05:00";"72786_305133.pdf"
318667;72786;"Renewal Application";"2022-01-27";"12:25:00";"2022-01-27";"14:00:00";"72786_318667.pdf"
322874;72786;"Renewal Application";"2022-10-17";"13:20:00";"2022-10-17";"15:55:00";"72786_322874.pdf"
217501;815;"Investigation";"2016-10-06";"12:45:00";"2016-11-21";"15:23:00";"815_217501.pdf"
241979;815;"Investigation";"2017-10-24";"10:00:00";"2017-10-27";"14:00:00";"815_241979.pdf"
305205;815;"Renewal Application";"2021-04-06";"10:23:00";"2021-04-06";"12:46:00";"815_305205.pdf"
323549;815;"Change of Location";"2022-10-27";"11:30:00";"2022-10-27";"12:30:00";"815_323549.pdf"
319102;815;"Renewal Application";"2022-03-10";"13:45:00";"2022-03-10";"14:30:00";"815_319102.pdf"
291923;815;"Renewal Application";"2020-01-16";"11:00:00";"2020-01-16";"13:00:00";"815_291923.pdf"
247115;815;"Renewal Application";"2019-01-08";"10:30:00";"2019-01-08";"12:40:00";"815_247115.pdf"
242311;815;"Renewal Application";"2017-12-14";"10:45:00";"2017-12-14";"12:45:00";"815_242311.pdf"
217434;815;"Renewal Application";"2016-12-08";"10:54:00";"2016-12-08";"12:30:00";"815_217434.pdf"
215215;815;"Investigation";"2016-04-14";"11:30:00";"2016-04-14";"14:30:00";"815_215215.pdf"
213724;815;"Investigation";"2016-01-13";"13:30:00";"2016-01-13";"15:20:00";"815_213724.pdf"
202997;815;"Renewal Application";"2015-12-01";"10:40:00";"2015-12-01";"14:46:00";"815_202997.pdf"
192055;815;"Investigation";"2015-08-19";"10:50:00";"2015-08-19";"11:45:00";"815_192055.pdf"
127795;815;"Renewal Application";"2014-11-06";"10:00:00";"2014-11-06";"12:30:00";"815_127795.pdf"
53890;815;"Investigation";"2014-01-29";"13:25:00";"2014-02-04";"08:10:00";"815_53890.pdf"
52532;815;"Renewal Application";"2013-11-18";"11:00:00";"2013-11-18";"13:45:00";"815_52532.pdf"
18103;815;"Investigation";"2013-03-11";"14:10:00";"2013-03-28";"10:24:00";"815_18103.pdf"
14575;815;"Renewal Application";"2012-11-27";"11:00:00";"2012-11-27";"14:10:00";"815_14575.pdf"
636;815;"Renewal Application";"2011-12-12";"10:07:00";"2011-12-12";"15:23:00";"815_636.pdf"
244594;180593;"Investigation";"2018-04-19";"13:42:00";"2018-04-30";"10:10:00";"180593_244594.pdf"
246004;180593;"Renewal Application";"2018-10-15";"11:00:00";"2018-10-15";"13:15:00";"180593_246004.pdf"
220727;180593;"Initial Application";"2017-07-05";"11:50:00";"2017-07-05";"13:45:00";"180593_220727.pdf"
242011;180593;"Investigation";"2017-09-18";"11:30:00";"2017-09-26";"10:15:00";"180593_242011.pdf"
246891;180593;"Investigation";"2018-09-14";"13:33:00";"2018-09-25";"14:00:00";"180593_246891.pdf"
278637;180593;"Investigation";"2019-02-19";"11:30:00";"2019-02-22";"10:31:00";"180593_278637.pdf"
278852;180593;"Investigation";"2019-03-01";"12:57:00";"2019-03-06";"10:58:00";"180593_278852.pdf"
289800;180593;"Investigation";"2019-09-23";"10:15:00";"2019-09-23";"10:55:00";"180593_289800.pdf"
