"ID";"Facility_Name";"Address_Street";"Address_City";"Address_County";"Address_State";"Address_zip";"Phone";"Facility_Type";"Capacity";"Status";"Expiration";"License_Number";"Monday";"Tuesday";"Wednesday";"Thursday";"Friday";"Saturday";"Sunday";"Additional_Services";"Gold_Seal_Last_Accreditation_Agency";"Gold_Seal_Last_Accreditation_Effective_Date";"Gold_Seal_Last_Accreditation_Expiration_Date";"VPK_Program";"Faith_Based";"Head_Start";"School_Readiness"
354456;"Hobe Sound Christian Academy";"11460 Gomez Ave";"Hobe Sound";"Martin";"FL";33455;7725451455;"Child Care Facility";18;"Operational";"09/17/2022";"C19MA0087 ";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";;;"After School;Full Day;Half Day";;;;"Yes";"Yes";"No";"No"
357304;"The Banner Lake Club Inc. B.L.A.S.T Program";"12212 Lantana Ave";"Hobe Sound";"Martin";"FL";33455;7725450953;"Child Care Facility";105;"Operational";"11/12/2022";"C19MA0088 ";" 2:00PM - 8:00PM";" 2:00PM - 6:00PM";" 2:00PM - 8:00PM";" 2:00PM - 6:00PM";" 2:00PM - 8:00PM";;;"After School;Full Day;Transportation";;;;;"No";"No";"No"
36831;"Hobe Sound Early Learning Center";"11580 Gomez Ave";"Hobe Sound";"Martin";"FL";33455;7725465462;"Child Care Facility";165;"Operational";"05/05/2023";"C19MA0016 ";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";;;"Food Served;Full Day;Transportation";;;;"Yes";"No";"No";"Yes"
273321;"Martin County Schools - Hobe Sound Elementary";"11555 SW GOMEZ AVE";"Hobe Sound";"Martin";"FL";33455;7722191610;"Child Care Facility";225;"Operational";;"E19MA0001 ";;;;;;;;;;;;;"No";"No";"Yes"
271329;"Smart Start Youth and Family Services Inc @ Garden Grove Kidcare";"4599 Cypress Gardens Rd";"Winter Haven";"Polk";"FL";33884;8636865116;"Child Care Facility";45;"Operational";"05/23/2023";"C10PO0261 ";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";;;"After School;Before School";;;;;"No";"No";"Yes"
307371;"Polk County Schools - Garden Grove Elementary";"4599 Cypress Gardens Rd";"Winter Haven";"Polk";"FL";33884;8632915396;"Child Care Facility";0;"Operational";;"E10PO0078 ";;;;;;;;;;;;"Yes";"No";"No";"No"
30865;"Phoenix Christian Academy II";"2351 Register Rd";"Winter Haven";"Polk";"FL";33884;8632688261;"Child Care Facility";31;"Operational";"09/09/2022";"C10PO0863 ";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";;;"After School;Food Served;Full Day;Half Day;Transportation";;;;"Yes";"No";"No";"Yes"
34479;"Phoenix Christian Academy LLC";"3079 Cypress Gardens Rd";"Winter Haven";"Polk";"FL";33884;8633246636;"Child Care Facility";102;"Operational";"10/14/2022";"C10PO0862 ";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";;;"After School;Before School;Food Served;Full Day;Half Day;Infant Care";;;;"Yes";"No";"No";"Yes"
272810;"Winterset Preschool & Childcare ";"6336 Cypress Gardens Blvd";"Winter Haven";"Polk";"FL";33884;8636624723;"Child Care Facility";113;"Operational";"08/16/2022";"C10PO0268 ";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";;;"After School;Before School;Drop In;Full Day;Infant Care";;;;"Yes";"No";"No";"Yes"
37400;"Hope Creative School";"2110 Cypress Gardens Blvd";"Winter Haven";"Polk";"FL";33884;8633246377;"Child Care Facility";80;"Operational";"07/09/2023";"C10PO0126 ";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";;;"Full Day;Half Day;Infant Care";;;;;"No";"No";"No"
266630;"Smart Start Enterprises, Inc. DBA High Pointe Pre-Kindergarten and School Age Center";"100 Lake Ruby Dr";"Winter Haven";"Polk";"FL";33884;8633248566;"Child Care Facility";130;"Operational";"04/28/2023";"C10PO0237 ";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";;;"After School;Before School;Full Day;Transportation";;;;"Yes";"No";"No";"Yes"
35554;"Mumma Family Day Care Home";"350 Escambia Dr";"Winter Haven";"Polk";"FL";33884;8632218188;"Family Day Care Home";10;"Operational";"04/11/2023";"F10PO0559 ";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";;;"Food Served;Full Day;Infant Care";;;;;"No";"No";"No"
38647;"St John's United Methodist Christian School";"1800 Cypress Gardens Blvd";"Winter Haven";"Polk";"FL";33884;8633261638;"Child Care Facility";240;"Operational";"12/31/2022";"C10PO0001 ";" 7:00AM - 5:30PM";" 7:00AM - 5:30PM";" 7:00AM - 5:30PM";" 7:00AM - 5:30PM";" 7:00AM - 5:30PM";;;"Food Served;Full Day;Half Day;Infant Care;Transportation";;;;"Yes";"Yes";"No";"Yes"
38687;"Calvary Kids Preschool";"2101 Overlook Dr";"Winter Haven";"Polk";"FL";33884;8633244621;"Child Care Facility";157;"Operational";"03/31/2023";"C10PO0100 ";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";;;"Full Day;Infant Care";;;;;"No";"No";"No"
273439;"Polk County Schools - Chain of Lakes Elementary";"7001 State Road 653";"Winter Haven";"Polk";"FL";33884;8636483047;"Child Care Facility";0;"Operational";;"E10PO0011 ";;;;;;;;;;;;"Yes";"No";"No";"No"
412878;"Hiii 5 Academy";"5999 Dundee Rd";"Winter Haven";"Polk";"FL";33884;8635211545;"Child Care Facility";44;"Operational";"10/08/2022";"C10PO0353 ";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";;;"After School;Drop In;Full Day;Infant Care";;;;"Yes";"No";"No";"Yes"
498316;"Rainbows Family Childcare";"132 Fish Hawk Dr";"Winter Haven";"Polk";"FL";33884;8636625258;"Family Day Care Home";10;"Operational";"04/26/2023";"F10PO0375 ";" 12:00AM - 11:59PM";" 12:00AM - 11:59PM";" 12:00AM - 11:59PM";" 12:00AM - 11:59PM";" 12:00AM - 11:59PM";" 12:00AM - 11:59PM";" 12:00AM - 11:59PM";"After School;Before School;Drop In;Food Served;Full Day;Half Day;Infant Care;Night Care;Weekend Care";;;;;"No";"No";"Yes"
29260;"Walton County School District - Mossy Head Elementary";"   ";"Defuniak Springs";"Walton";"FL";32433;8508921260;"Child Care Facility";812;"Operational";;"E01WA0006 ";" 8:00AM - 5:00PM";" 8:00AM - 5:00PM";" 8:00AM - 5:00PM";" 8:00AM - 5:00PM";" 8:00AM - 5:00PM";;;"After School;Before School";;;;;"No";"No";"Yes"
31525;"Colvin Family Day Care Home";"332 Roberts Dr";"Defuniak Springs";"Walton";"FL";32433;8505864390;"Family Day Care Home";10;"Operational";"06/30/2023";"R01WA2017 ";" 7:30AM - 4:30PM";" 7:30AM - 4:30PM";" 7:30AM - 4:30PM";" 7:30AM - 4:30PM";" 7:30AM - 4:30PM";;;"Full Day";;;;;"No";"No";"No"
29261;"Walton County School District - Maude Saunders Elementary";"416 John Baldwin Rd";"Defuniak Springs";"Walton";"FL";32433;8508921260;"Child Care Facility";665;"Operational";;"E01WA0002 ";" 8:00AM - 3:30PM";" 8:00AM - 3:30PM";" 8:00AM - 3:30PM";" 8:00AM - 3:30PM";" 8:00AM - 3:30PM";;;"Food Served";;;;;"No";"No";"Yes"
23354;"Wise Pre-k Center";"555 Walton Rd";"Defuniak Springs";"Walton";"FL";32433;8508921100;"Child Care Facility";100;"Operational";;"E01WA0007 ";" 7:30AM - 3:00PM";" 7:30AM - 3:00PM";" 7:30AM - 3:00PM";" 7:30AM - 3:00PM";" 7:30AM - 3:00PM";;;"Food Served";;;;;"No";"No";"No"
492445;"Boys and Girls Club of the Emerald Coast - DeFuniak Springs";"555 Walton Rd";"Defuniak Springs";"Walton";"FL";32433;8503447587;"Child Care Facility";;"Operational";"08/30/2022";"E01WA0015 ";" 2:00PM - 6:30PM";" 2:00PM - 6:30PM";" 2:00PM - 6:30PM";" 2:00PM - 6:30PM";" 2:00PM - 6:30PM";;;"After School";;;;;"No";"No";"No"
337615;"Childcare Network 302-DeFuniak Springs";"79 20th St";"Defuniak Springs";"Walton";"FL";32433;8503578807;"Child Care Facility";168;"Operational";"04/30/2023";"C01WA0022 ";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";;;"After School;Before School;Drop In;Food Served;Full Day;Half Day;Infant Care";;;;"Yes";"No";"No";"Yes"
35122;"Chautauqua Early Education Center";"908B US Highway 90";"Defuniak Springs";"Walton";"FL";32433;8508926144;"Child Care Facility";39;"Operational";"04/30/2023";"C01WA0001 ";" 6:30AM - 5:30PM";" 6:30AM - 5:30PM";" 6:30AM - 5:30PM";" 6:30AM - 5:30PM";" 6:30AM - 5:30PM";;;"Food Served;Full Day";"National Association for the Education of Young Children";"05/18/2019";"08/01/2023";;"No";"Yes";"Yes"
34191;"Roehm Preschool and After Care Center Inc";"1595 State Highway 83";"Defuniak Springs";"Walton";"FL";32433;8509512002;"Child Care Facility";44;"Operational";"03/31/2023";"C01WA0006 ";" 6:30AM - 5:30PM";" 6:30AM - 5:30PM";" 6:30AM - 5:30PM";" 6:30AM - 5:30PM";" 6:30AM - 5:30PM";;;"After School;Full Day;Half Day;Infant Care";;;;;"Yes";"No";"Yes"
33838;"Phillips Family Day Care Home";"566 Oakwood Lakes Blvd";"Defuniak Springs";"Walton";"FL";32433;8503338353;"Family Day Care Home";10;"Operational";"03/04/2023";"R01WA0001 ";" 6:30AM - 5:00PM";" 6:30AM - 5:00PM";" 6:30AM - 5:00PM";" 6:30AM - 5:00PM";" 6:30AM - 5:00PM";;;"Full Day;Infant Care";;;;;"No";"No";"Yes"
34576;"Shider Family Day Care Home";"621 20th St";"Defuniak Springs";"Walton";"FL";32433;8505204434;"Family Day Care Home";10;"Operational";"04/01/2023";"R01WA0128 ";" 7:30AM - 6:00PM";" 7:30AM - 6:00PM";" 7:30AM - 6:00PM";" 7:30AM - 6:00PM";" 7:30AM - 6:00PM";;;"After School;Before School;Drop In;Full Day;Half Day;Infant Care";;;;;"No";"No";"Yes"
364952;"Holley Family Day Care Home";"142 Twin Lakes Dr";"Defuniak Springs";"Walton";"FL";32433;8508922795;"Family Day Care Home";10;"Operational";"01/30/2023";"R01WA0011 ";" 6:30AM - 5:30PM";" 6:30AM - 5:30PM";" 6:30AM - 5:30PM";" 6:30AM - 5:30PM";" 6:30AM - 5:30PM";;;"Food Served;Full Day";;;;;"No";"No";"No"
367258;"Harrison Family Day Care Home";"500 Jim Garrett Rd";"Defuniak Springs";"Walton";"FL";32433;8508922447;"Family Day Care Home";10;"Operational";"05/02/2023";"R01WA0014 ";" 7:00AM - 5:30PM";" 7:00AM - 5:30PM";" 7:00AM - 5:30PM";" 7:00AM - 5:30PM";" 7:00AM - 5:30PM";;;"After School;Drop In;Full Day;Half Day;Infant Care";;;;;"No";"No";"No"
501592;"Trinidad's Bambino Bunch Family Daycare";"369 Raphael Rd";"Defuniak Springs";"Walton";"FL";32433;8503051567;"Family Day Care Home";10;"Operational";"05/24/2023";"R01WA0028 ";" 7:15AM - 5:00PM";" 7:15AM - 5:00PM";" 7:15AM - 5:00PM";" 7:15AM - 5:00PM";" 7:15AM - 5:00PM";;;"Full Day;Infant Care";;;;;"No";"No";"No"
34115;"First Baptist Church Jack Hill Child Care Center";"99001 Overseas Hwy";"Key Largo";"Monroe";"FL";33037;3054512125;"Child Care Facility";54;"Operational";"01/07/2023";"C16MO0021 ";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";;;"After School;Full Day;Infant Care";;;;"Yes";"Yes";"No";"Yes"
33163;"St Justin Martyr Preschool";"105500 Overseas Hwy";"Key Largo";"Monroe";"FL";33037;3054516415;"Child Care Facility";93;"Operational";"01/28/2023";"C16MO0044 ";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";;;"After School;Before School;Drop In;Full Day;Half Day;Infant Care";;;;"Yes";"Yes";"No";"Yes"
30690;"Dolphin Montessori Children's House Inc";"104960 Overseas Hwy";"Key Largo";"Monroe";"FL";33037;3054533787;"Child Care Facility";40;"Operational";"08/26/2022";"C16MO0051 ";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";" 6:30AM - 10:00PM";" 6:30AM - 10:00PM";;"After School;Before School;Drop In;Full Day;Half Day;Infant Care;Night Care;Weekend Care";;;;"Yes";"No";"No";"Yes"
26715;"Key Largo School";"104801 Overseas Hwy";"Key Largo";"Monroe";"FL";33037;3054531255;"Child Care Facility";36;"Operational";;"E16MO0019 ";" 7:45AM - 3:30AM";" 7:45AM - 3:30AM";" 7:45AM - 3:30AM";" 7:45AM - 3:30AM";" 7:45AM - 3:30AM";;;"After School;Full Day;Half Day";;;;"Yes";"No";"Yes";"Yes"
506503;"Key Largo School";"104801 Overseas Hwy";"Key Largo";"Monroe";"FL";33037;3054531255;"Child Care Facility";;"Operational";;"E16MO0035 ";" 8:30AM - 3:00PM";" 8:30AM - 3:00PM";" 8:30AM - 3:00PM";" 8:30AM - 3:00PM";" 8:30AM - 3:00PM";;;"Full Day";;;;;"No";"No";"No"
479220;"Montessori Academy Of The Upper Keys";"5 Transylvania Ave";"Key Largo";"Monroe";"FL";33037;3057205852;"Child Care Facility";63;"Operational";"12/08/2022";"C16MO0061 ";" 7:30AM - 5:00PM";" 7:30AM - 5:00PM";" 7:30AM - 5:00PM";" 7:30AM - 5:00PM";" 7:30AM - 5:00PM";;;"After School;Before School;Full Day;Half Day;Infant Care";;;;;"No";"No";"Yes"
358655;"YMCA of South Florida - Upper Keys";"500 Saint Croix Pl";"Key Largo";"Monroe";"FL";33037;3054533422;"Child Care Facility";60;"Operational";"08/10/2022";"E16MO0029 ";" 3:00PM - 6:00PM";" 3:00PM - 6:00PM";" 3:00PM - 6:00PM";" 3:00PM - 6:00PM";" 3:00PM - 6:00PM";;;"After School";;;;;"No";"No";"Yes"
409821;"The Academy At Ocean Reef";"395 Harbor Dr";"Key Largo";"Monroe";"FL";33037;3053672409;"Child Care Facility";45;"Operational";"08/13/2022";"C16MO0059 ";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";;;"After School;Full Day;Half Day";;;;;"No";"No";"No"
35983;"Dolphin Montessori Children's House Inc South";"735 Grouper Ln";"Key Largo";"Monroe";"FL";33037;3058522225;"Child Care Facility";53;"Operational";"12/19/2022";"C16MO0055 ";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";" 6:30AM - 10:00PM";" 6:30AM - 10:00PM";;"After School;Before School;Drop In;Full Day;Half Day;Infant Care;Night Care;Weekend Care";;;;"Yes";"No";"No";"Yes"
301906;"RANDAZZO SCHOOL";"2300 39th Ave";"Coconut Creek";"Broward";"FL";33066;9549681905;"Child Care Facility";151;"Operational";"03/31/2023";"C17BO0154 ";" 7:00AM - 6:30PM";" 7:00AM - 6:30PM";" 7:00AM - 6:30PM";" 7:00AM - 6:30PM";" 7:00AM - 6:30PM";;;"Food Served;Full Day;Half Day";;;;"Yes";"No";"No";"No"
343494;"LITTLE LIGHTS PRESCHOOL/SOUTH FLORIDA JEWISH ACADEMY";"3700 Coconut Creek Pkwy";"Coconut Creek";"Broward";"FL";33066;9544277788;"Child Care Facility";50;"Operational";"06/30/2022";"C17BO0718 ";" 8:30AM - 5:30PM";" 8:30AM - 5:30PM";" 8:30AM - 5:30PM";" 8:30AM - 5:30PM";" 8:30AM - 2:30PM";;;"Food Served;Full Day;Half Day";;;;"Yes";"No";"No";"Yes"
32780;"Kidzville Inc";"108 Michigan Ave";"Bonifay";"Holmes";"FL";32425;8505475652;"Child Care Facility";57;"Operational";"01/09/2023";"C14HO0056 ";" 6:30AM - 5:30PM";" 6:30AM - 5:30PM";" 6:30AM - 5:30PM";" 6:30AM - 5:30PM";" 6:30AM - 5:30PM";;;"After School;Before School;Drop In;Food Served;Full Day;Half Day;Infant Care";;;;"Yes";"No";"No";"Yes"
36702;"Small World Day Care Center Inc";"501 Mathushek St";"Bonifay";"Holmes";"FL";32425;8505473325;"Child Care Facility";78;"Operational";"06/19/2023";"C14HO0061 ";" 6:30AM - 5:30PM";" 6:30AM - 5:30PM";" 6:30AM - 5:30PM";" 6:30AM - 5:30PM";" 6:30AM - 5:30PM";;;"After School;Before School;Drop In;Food Served;Full Day;Half Day;Infant Care";;;;;"No";"No";"Yes"
39315;"Education Station Learning Center LLC 2";"515 Armstrong St";"Bonifay";"Holmes";"FL";32425;8505472100;"Child Care Facility";75;"Operational";"08/26/2022";"C14HO0612 ";" 6:30AM - 5:30PM";" 6:30AM - 5:30PM";" 6:30AM - 5:30PM";" 6:30AM - 5:30PM";" 6:30AM - 5:30PM";;;"After School;Before School;Food Served;Full Day;Half Day";;;;"Yes";"No";"No";"Yes"
31153;"Education Station Learning Center LLC";"505 Depot St";"Bonifay";"Holmes";"FL";32425;8505474058;"Child Care Facility";121;"Operational";"09/30/2022";"C14HO0499 ";" 6:30AM - 5:30PM";" 6:30AM - 5:30PM";" 6:30AM - 5:30PM";" 6:30AM - 5:30PM";" 6:30AM - 5:30PM";;;"After School;Food Served;Full Day;Half Day;Infant Care";;;;;"No";"No";"Yes"
31382;"MeMe and Pa's Little Rascals Child Development";"605 Depot St";"Bonifay";"Holmes";"FL";32425;8505471444;"Child Care Facility";47;"Operational";"10/14/2022";"C14HO0059 ";" 6:30AM - 5:30PM";" 6:30AM - 5:30PM";" 6:30AM - 5:30PM";" 6:30AM - 5:30PM";" 6:30AM - 5:30PM";;;"After School;Before School;Food Served;Full Day";;;;"Yes";"No";"No";"Yes"
297886;"ST. STEPHEN CATHOLIC SCHOOL";"10424 Saint Stephen Cir";"Riverview";"Hillsborough";"FL";33569;8137419203;"Child Care Facility";45;"Operational";"02/28/2023";"E13HI0014 ";" 7:50AM - 12:00PM";" 7:50AM - 12:00PM";" 7:50AM - 12:00PM";" 7:50AM - 12:00PM";" 7:50AM - 12:00PM";;;"After School;Before School";;;;;"No";"No";"Yes"
298135;"HCPS BOYETTE SPRINGS ELEM H.O.S.T.";"10141 Sedgebrook Dr";"Riverview";"Hillsborough";"FL";33569;8136715063;"Child Care Facility";0;"Operational";;"E13HI0031 ";" 1:00PM - 6:00PM";" 1:00PM - 6:00PM";" 1:00PM - 6:00PM";" 1:00PM - 6:00PM";" 1:00PM - 6:00PM";;;;;;;;"No";"No";"Yes"
298950;"HCPS RODGERS MIDDLE H.O.S.T.";"11910 Tucker Rd";"Riverview";"Hillsborough";"FL";33569;8136715288;"Child Care Facility";0;"Operational";;"E13HI0167 ";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";;;;;;;;"No";"No";"Yes"
453069;"O2B Kids Riverview";"11616 Boyette Rd";"Riverview";"Hillsborough";"FL";33569;8138075437;"Child Care Facility";195;"Operational";"03/31/2023";"C13HI0659 ";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";;;"After School;Food Served;Full Day;Half Day;Infant Care";;;;;"No";"No";"Yes"
297105;"DISCOVERY POINT #60";"11719 Symmes Rd";"Riverview";"Hillsborough";"FL";33569;8136711800;"Child Care Facility";0;"Operational";"04/30/2023";"C13HI0093 ";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";;;"After School;Before School;Drop In;Food Served;Full Day;Half Day;Infant Care";;;;"Yes";"No";"No";"No"
471609;"Kids Cove Learning Academy";"12010 Balm Riverview Rd";"Riverview";"Hillsborough";"FL";33569;8136771443;"Child Care Facility";240;"Operational";"06/30/2023";"C13HI0667 ";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";;;"After School;Before School;Drop In;Food Served;Full Day;Half Day;Infant Care;Transportation";;;;;"No";"No";"No"
391116;"Krestview Kid's Academy";"1425 Balm Riverview Rd";"Riverview";"Hillsborough";"FL";33569;8134807126;"Child Care Facility";45;"Operational";"12/31/2022";"C13HI0612 ";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";;;"After School;Before School;Drop In;Food Served;Full Day";;;;"Yes";"No";"No";"Yes"
297320;"LA PETITE ACADEMY";"10025 Cristina Dr";"Riverview";"Hillsborough";"FL";33569;8136712421;"Child Care Facility";135;"Operational";"01/31/2023";"C13HI0175 ";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";;;"After School;Before School;Drop In;Food Served;Full Day;Half Day;Infant Care;Transportation";"National Early Childhood Program Accreditation";"06/29/2022";"11/30/2022";"Yes";"No";"No";"Yes"
297131;"ALL NATIONS ACADEMY";"10022 Cristina Dr";"Riverview";"Hillsborough";"FL";33569;8137411999;"Child Care Facility";5;"Operational";"04/30/2023";"C13HI0115 ";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";;;"Full Day;Half Day";;;;"Yes";"Yes";"No";"No"
297387;"CREATIVE WORLD RIVERVIEW";"11361 Symmes Rd";"Riverview";"Hillsborough";"FL";33569;8136772077;"Child Care Facility";267;"Operational";"01/31/2023";"C13HI0218 ";;;;;;;;"After School;Drop In;Food Served;Full Day;Infant Care;Transportation";"Cognia (FKA AdvanceED)";"06/30/2020";"06/30/2025";"Yes";"No";"No";"Yes"
297532;"KID'S COMMUNITY COLLEGE - SOUTHEAST";"11519 McMullen Rd";"Riverview";"Hillsborough";"FL";33569;8136994600;"Child Care Facility";39;"Operational";"07/31/2021";"C13HI0282 ";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:30PM";;;"After School;Before School;Drop In";;;;"Yes";"No";"No";"No"
379532;"YMCA CAMP CRISTINA";"9840 Balm Riverview Rd";"Riverview";"Hillsborough";"FL";33569;8136778400;"Child Care Facility";;"Operational";;"E13HI0228 ";;;;;;;;;;;;;"No";"No";"No"
297723;"THE RIVERVIEW MONTESSORI SCHOOL AT RIVERCREST LLC";"11520 Ramble Creek Dr";"Riverview";"Hillsborough";"FL";33569;8137413300;"Child Care Facility";165;"Operational";"06/30/2023";"C13HI0381 ";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";;;"After School;Before School;Full Day;Half Day";"Cognia (FKA AdvanceED)";"06/30/2021";"06/30/2026";"Yes";"No";"No";"No"
298250;"YMCA SUCCESS AFTERSCHOOL SESSUMS";"11525 Ramble Creek Dr";"Riverview";"Hillsborough";"FL";33569;8139561407;"Child Care Facility";0;"Operational";;"E13HI0086 ";" 1:00PM - 6:00PM";" 1:00PM - 6:00PM";" 1:00PM - 6:00PM";" 1:00PM - 6:00PM";" 1:00PM - 6:00PM";;;"After School;Food Served";;;;;"No";"No";"Yes"
373393;"The Learning Experience at Rivercrest";"10709 Crest Side Blvd";"Riverview";"Hillsborough";"FL";33569;8137413391;"Child Care Facility";115;"Operational";"05/31/2023";"C13HI0578 ";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";;;"After School;Food Served;Full Day;Half Day;Infant Care";;;;"Yes";"No";"No";"No"
409739;"Child Care of Brandon Missouri";"10710 Missouri Ave";"Riverview";"Hillsborough";"FL";33569;8137410350;"Child Care Facility";151;"Operational";"06/30/2023";"C13HI0628 ";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";;;"After School;Before School;Drop In;Food Served;Full Day;Infant Care;Transportation";;;;"Yes";"No";"No";"No"
295944;"BENNETT-WALDEN, LORETTA FAMILY CHILD CARE HOME";"9507 Laurel Ledge Dr";"Riverview";"Hillsborough";"FL";33569;8136280065;"Family Day Care Home";10;"Operational";"05/31/2023";"F13HI0079 ";" 12:00AM - 11:59PM";" 12:00AM - 11:59PM";" 12:00AM - 11:59PM";" 12:00AM - 11:59PM";" 12:00AM - 11:59PM";;;"Drop In;Food Served;Full Day;Half Day;Infant Care;Night Care";;;;;"No";"No";"No"
296318;"RODRIGUEZ, LISA LEE FAMILY CHILD CARE HOME";"9826 Cristina Dr";"Riverview";"Hillsborough";"FL";33569;8132528401;"Family Day Care Home";10;"Operational";"07/31/2021";"F13HI0268 ";" 7:00AM - 7:00AM";" 7:00AM - 7:00AM";" 7:00AM - 7:00AM";" 7:00AM - 7:00AM";" 7:00AM - 7:00AM";;;"After School;Before School;Drop In;Food Served;Full Day;Half Day;Infant Care;Night Care";;;;;"No";"No";"No"
296401;"COSTA, SYLVIA FAMILY CHILD CARE HOME";"9809 Ocasta St";"Riverview";"Hillsborough";"FL";33569;8136722388;"Family Day Care Home";10;"Operational";"10/31/2022";"F13HI0315 ";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";;;"After School;Before School;Drop In;Food Served;Full Day;Half Day;Infant Care;Transportation";;;;;"No";"No";"No"
476701;"HAYNES, SHEENA R. FAMILY CHILD CARE HOME DBA LITTLE STEP'S DAYCARE LLC";"11319 Chilly Water Ct";"Riverview";"Hillsborough";"FL";33569;8136727797;"Family Day Care Home";10;"Operational";"08/31/2022";"F13HI0757 ";" 12:00AM - 11:59PM";" 12:00AM - 11:59PM";" 12:00AM - 11:59PM";" 12:00AM - 11:59PM";" 12:00AM - 11:59PM";" 12:00AM - 11:59PM";" 12:00AM - 11:59PM";"After School;Before School;Drop In;Food Served;Full Day;Half Day;Infant Care;Night Care;Transportation;Weekend Care";;;;;"No";"No";"No"
35990;"Loving Hands and Hearts Child Development Center";"205 Joel Blvd";"Lehigh Acres";"Lee";"FL";33936;2393035858;"Child Care Facility";104;"Operational";"02/05/2023";"C20LE0111 ";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";;;"After School;Before School;Drop In;Food Served;Full Day;Half Day";;;;"Yes";"No";"No";"Yes"
