"id";"provider_id";"compliance type";"inspection/investigation date";"findings";"violation date";"compliance date";"action taken";"statute/regulation";"section"
13189;10003406;"INVESTIGATION/PRIORITY 2";"06/11/2018";"IN-COMPLIANCE";;"06/19/2018";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
12514;10003406;"INSPECTION ANNOUNCED";"04/10/2018";"NON-COMPLIANCE";"04/10/2018";"04/23/2018";"PLAN OF CORRECTION";"LICENSING REGS 7AAC 10";"10.1010 LIFE/FIRE SAFETY"
18036;10016536;"INVESTIGATION/PRIORITY 2";"10/15/2020";"NON-COMPLIANCE";"10/15/2020";"12/17/2020";"PLAN OF CORRECTION";"LICENSING REGS 7AAC 57";"57.535 - BEHAVIOR GUIDANCE"
18035;10016536;"INVESTIGATION/PRIORITY 2";"10/15/2020";"NON-COMPLIANCE";"10/15/2020";"12/17/2020";"PLAN OF CORRECTION";"LICENSING REGS 7AAC 57";"57.310 - QUAL AND RESPNSE OF EMPLY & IND"
17793;10016536;"INSPECTION ANNOUNCED";"08/04/2020";"IN-COMPLIANCE";;"08/04/2020";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
16805;10016536;"INSPECTION ANNOUNCED";"11/22/2019";"NON-COMPLIANCE";"11/22/2019";"12/26/2019";"PLAN OF CORRECTION";"LICENSING REGS 7AAC 10";"10.1010 LIFE/FIRE SAFETY"
13883;10016536;"INSPECTION ANNOUNCED";"11/22/2019";"NON-COMPLIANCE";"11/22/2019";"12/26/2019";"PLAN OF CORRECTION";"LICENSING REGS 7AAC 57";"57.400 - ADMIS AND PLANNING FOR CARE"
16251;10016536;"INSPECTION UNANNOUNCED";"06/20/2019";"IN-COMPLIANCE";;"06/20/2019";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
14326;10016536;"INSPECTION UNANNOUNCED";"09/13/2018";"IN-COMPLIANCE";;"09/13/2018";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
17694;10012825;"INSPECTION ANNOUNCED";"08/11/2020";"IN-COMPLIANCE";;"08/11/2020";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
15505;10012825;"INSPECTION UNANNOUNCED";"05/16/2019";"NON-COMPLIANCE";"05/16/2019";"06/27/2019";"PLAN OF CORRECTION";"LICENSING REGS 7AAC 10";"10.1035 PREMISES"
13983;10012825;"INSPECTION ANNOUNCED";"09/26/2018";"IN-COMPLIANCE";;"09/26/2018";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
12986;10012825;"INSPECTION UNANNOUNCED";"05/24/2018";"IN-COMPLIANCE";;"05/24/2018";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
17783;10015501;"INSPECTION ANNOUNCED";"08/26/2020";"IN-COMPLIANCE";;"08/26/2020";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
17270;10015501;"INSPECTION UNANNOUNCED";"02/13/2020";"IN-COMPLIANCE";;"02/13/2020";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
16435;10015501;"INSPECTION ANNOUNCED";"09/24/2019";"IN-COMPLIANCE";;"09/24/2019";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
15203;10015501;"INSPECTION UNANNOUNCED";"04/04/2019";"IN-COMPLIANCE";;"04/04/2019";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
13467;10015501;"INSPECTION ANNOUNCED";"07/17/2018";"IN-COMPLIANCE";;"07/17/2018";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
17995;10015929;"INSPECTION UNANNOUNCED";"10/27/2020";"NON-COMPLIANCE";"10/27/2020";"11/20/2020";"PLAN OF CORRECTION";"LICENSING REGS 7AAC 10";"10.1035 PREMISES"
16366;10015929;"INSPECTION UNANNOUNCED";"09/11/2019";"NON-COMPLIANCE";"09/11/2019";"10/01/2019";"PLAN OF CORRECTION";"LICENSING REGS 7AAC 10";"10.1040 GEN CLNING/SANITATION"
16365;10015929;"INSPECTION UNANNOUNCED";"09/11/2019";"NON-COMPLIANCE";"09/11/2019";"10/01/2019";"PLAN OF CORRECTION";"LICENSING REGS 7AAC 57";"57.240 - REPORTS"
16364;10015929;"INSPECTION UNANNOUNCED";"09/11/2019";"NON-COMPLIANCE";"09/11/2019";"10/01/2019";"PLAN OF CORRECTION";"LICENSING REGS 7AAC 57";"57.500 - SUPERVISION OF CHILDREN"
15296;10015929;"INSPECTION ANNOUNCED";"03/18/2019";"NON-COMPLIANCE";"03/18/2019";"04/18/2019";"PLAN OF CORRECTION";"LICENSING REGS 7AAC 10";"10.1065 FOOD SVC/PREP"
15295;10015929;"INSPECTION ANNOUNCED";"03/18/2019";"NON-COMPLIANCE";"03/18/2019";"04/18/2019";"PLAN OF CORRECTION";"LICENSING REGS 7AAC 10";"10.1045 UNIVERSAL PRECAUTIONS"
15294;10015929;"INSPECTION ANNOUNCED";"03/18/2019";"NON-COMPLIANCE";"03/18/2019";"04/18/2019";"PLAN OF CORRECTION";"LICENSING REGS 7AAC 10";"10.1040 GEN CLNING/SANITATION"
15293;10015929;"INSPECTION ANNOUNCED";"03/18/2019";"NON-COMPLIANCE";"03/18/2019";"04/18/2019";"PLAN OF CORRECTION";"LICENSING REGS 7AAC 57";"57.350 - ORIENT AND TRAINING"
15292;10015929;"INSPECTION ANNOUNCED";"03/18/2019";"NON-COMPLIANCE";"03/18/2019";"04/18/2019";"PLAN OF CORRECTION";"LICENSING REGS 7AAC 57";"57.310 - QUAL AND RESPNSE OF EMPLY & IND"
15291;10015929;"INSPECTION ANNOUNCED";"03/18/2019";"NON-COMPLIANCE";"03/18/2019";"04/18/2019";"PLAN OF CORRECTION";"LICENSING REGS 7AAC 57";"57.240 - REPORTS"
15290;10015929;"INSPECTION ANNOUNCED";"03/18/2019";"NON-COMPLIANCE";"03/18/2019";"04/18/2019";"PLAN OF CORRECTION";"LICENSING REGS 7AAC 57";"57.230 - RECORDS"
15289;10015929;"INSPECTION ANNOUNCED";"03/18/2019";"NON-COMPLIANCE";"03/18/2019";"04/18/2019";"PLAN OF CORRECTION";"LICENSING REGS 7AAC 57";"57.220 - OPERATION AND MANAGEMENT"
15288;10015929;"INSPECTION ANNOUNCED";"03/18/2019";"NON-COMPLIANCE";"03/18/2019";"04/18/2019";"PLAN OF CORRECTION";"LICENSING REGS 7AAC 57";"57.220 - OPERATION AND MANAGEMENT"
3514;10015929;"INSPECTION ANNOUNCED";"03/18/2019";"NON-COMPLIANCE";"03/18/2019";"04/18/2019";"PLAN OF CORRECTION";"MUNICIPALITY OF ANCHORAGE";"16.55.170-CH TO CAREGVER RATIO IN CC FAC"
3508;10015929;"INSPECTION ANNOUNCED";"03/18/2019";"NON-COMPLIANCE";"03/18/2019";"04/18/2019";"PLAN OF CORRECTION";"LICENSING REGS 7AAC 57";"57.210 - ADMINISTRATOR"
1614;10015929;"INSPECTION ANNOUNCED";"03/18/2019";"NON-COMPLIANCE";"03/18/2019";"04/18/2019";"PLAN OF CORRECTION";"MUNICIPALITY OF ANCHORAGE";"16.55.210-HEALTH IN CHILD CARE FAC"
1478;10015929;"INSPECTION ANNOUNCED";"03/18/2019";"NON-COMPLIANCE";"03/18/2019";"04/18/2019";"PLAN OF CORRECTION";"LICENSING REGS 7AAC 57";"57.550 - HEALTH"
1477;10015929;"INSPECTION ANNOUNCED";"03/18/2019";"NON-COMPLIANCE";"03/18/2019";"04/18/2019";"PLAN OF CORRECTION";"LICENSING REGS 7AAC 57";"57.400 - ADMIS AND PLANNING FOR CARE"
14361;10015929;"INSPECTION UNANNOUNCED";"11/29/2018";"IN-COMPLIANCE";;"11/29/2018";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
13133;10015929;"INSPECTION ANNOUNCED";"06/18/2018";"IN-COMPLIANCE";;"06/18/2018";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
17920;10003389;"INSPECTION UNANNOUNCED";"10/16/2020";"IN-COMPLIANCE";;"10/16/2020";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
16994;10003389;"INSPECTION UNANNOUNCED";"01/06/2020";"IN-COMPLIANCE";;"01/06/2020";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
15056;10003389;"INSPECTION ANNOUNCED";"02/21/2019";"NON-COMPLIANCE";"02/21/2019";"03/21/2019";"PLAN OF CORRECTION";"LICENSING REGS 7AAC 57";"57.350 - ORIENT AND TRAINING"
14263;10003389;"INSPECTION UNANNOUNCED";"11/13/2018";"IN-COMPLIANCE";;"11/13/2018";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
12788;10003389;"INSPECTION ANNOUNCED";"04/17/2018";"NON-COMPLIANCE";"04/17/2018";"05/10/2018";"PLAN OF CORRECTION";"LICENSING REGS 7AAC 57";"57.560 - NUTRITION"
12787;10003389;"INSPECTION ANNOUNCED";"04/17/2018";"NON-COMPLIANCE";"04/17/2018";"05/10/2018";"PLAN OF CORRECTION";"LICENSING REGS 7AAC 57";"57.520 - PROGRAM"
12786;10003389;"INSPECTION ANNOUNCED";"04/17/2018";"NON-COMPLIANCE";"04/17/2018";"05/10/2018";"PLAN OF CORRECTION";"LICENSING REGS 7AAC 57";"57.400 - ADMIS AND PLANNING FOR CARE"
18387;10009757;"INSPECTION ANNOUNCED";"03/10/2021";"IN-COMPLIANCE";;"03/10/2021";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
17709;10009757;"INSPECTION ANNOUNCED";"08/18/2020";"IN-COMPLIANCE";;"08/18/2020";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
17712;10009757;"INSPECTION ANNOUNCED";"08/13/2020";"IN-COMPLIANCE";;"08/13/2020";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
17097;10009757;"INSPECTION ANNOUNCED";"01/29/2020";"IN-COMPLIANCE";;"01/29/2020";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
17096;10009757;"INSPECTION UNANNOUNCED";"07/15/2019";"IN-COMPLIANCE";;"07/15/2019";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
15133;10009757;"INSPECTION ANNOUNCED";"04/03/2019";"IN-COMPLIANCE";;"04/03/2019";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
14028;10009757;"INSPECTION UNANNOUNCED";"10/04/2018";"IN-COMPLIANCE";;"10/04/2018";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
17655;10002300;"INSPECTION UNANNOUNCED";"08/05/2020";"IN-COMPLIANCE";;"08/05/2020";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
16519;10002300;"INSPECTION ANNOUNCED";"09/27/2019";"NON-COMPLIANCE";"09/27/2019";"10/17/2019";"PLAN OF CORRECTION";"LICENSING REGS 7AAC 10";"10.1035 PREMISES"
16518;10002300;"INSPECTION ANNOUNCED";"09/27/2019";"NON-COMPLIANCE";"09/27/2019";"10/17/2019";"PLAN OF CORRECTION";"LICENSING REGS 7AAC 10";"10.1010 LIFE/FIRE SAFETY"
16517;10002300;"INSPECTION ANNOUNCED";"09/27/2019";"NON-COMPLIANCE";"09/27/2019";"10/17/2019";"PLAN OF CORRECTION";"LICENSING REGS 7AAC 57";"57.400 - ADMIS AND PLANNING FOR CARE"
15099;10002300;"INSPECTION UNANNOUNCED";"03/28/2019";"IN-COMPLIANCE";;"03/28/2019";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
12924;10002300;"INSPECTION ANNOUNCED";"06/05/2018";"IN-COMPLIANCE";;"06/05/2018";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
17896;10004727;"INSPECTION ANNOUNCED";"09/30/2020";"IN-COMPLIANCE";;"09/30/2020";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
17679;10004727;"INSPECTION UNANNOUNCED";"08/13/2020";"IN-COMPLIANCE";;"08/13/2020";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
16507;10004727;"INSPECTION ANNOUNCED";"10/11/2019";"IN-COMPLIANCE";;"10/11/2019";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
15945;10004727;"INSPECTION UNANNOUNCED";"06/28/2019";"IN-COMPLIANCE";;"06/28/2019";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
14249;10004727;"INSPECTION ANNOUNCED";"10/10/2018";"IN-COMPLIANCE";;"10/10/2018";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
13724;10004727;"INSPECTION UNANNOUNCED";"05/17/2018";"IN-COMPLIANCE";;"05/17/2018";"NONE NEEDED";"MUNICIPALITY OF ANCHORAGE";"16.55.010-TITLE AND PURPOSE"
18276;10016537;"INSPECTION UNANNOUNCED";"02/22/2021";"IN-COMPLIANCE";;"02/22/2021";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
17791;10016537;"INSPECTION ANNOUNCED";"08/04/2020";"IN-COMPLIANCE";;"08/04/2020";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
16792;10016537;"INSPECTION ANNOUNCED";"11/29/2019";"IN-COMPLIANCE";;"11/29/2019";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
16250;10016537;"INSPECTION UNANNOUNCED";"06/20/2019";"IN-COMPLIANCE";;"06/20/2019";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
14331;10016537;"INSPECTION UNANNOUNCED";"09/13/2018";"IN-COMPLIANCE";;"09/13/2018";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
17747;10016078;"INSPECTION UNANNOUNCED";"07/29/2020";"IN-COMPLIANCE";;"07/29/2020";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
17179;10016078;"INSPECTION UNANNOUNCED";"02/11/2020";"IN-COMPLIANCE";;"02/11/2020";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
16477;10016078;"INSPECTION ANNOUNCED";"09/24/2019";"IN-COMPLIANCE";;"09/24/2019";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
15934;10016078;"INSPECTION UNANNOUNCED";"03/26/2019";"IN-COMPLIANCE";;"03/26/2019";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
13448;10016078;"INSPECTION ANNOUNCED";"07/09/2018";"IN-COMPLIANCE";;"07/09/2018";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
18032;10016687;"INSPECTION ANNOUNCED";"12/10/2020";"IN-COMPLIANCE";;"12/10/2020";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
17669;10016687;"INSPECTION ANNOUNCED";"08/11/2020";"IN-COMPLIANCE";;"08/11/2020";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
16301;10016687;"INSPECTION UNANNOUNCED";"08/29/2019";"NON-COMPLIANCE";"08/29/2019";"09/10/2019";"PLAN OF CORRECTION";"LICENSING REGS 7AAC 10";"10.1035 PREMISES"
14524;10016687;"INSPECTION ANNOUNCED";"12/27/2018";"IN-COMPLIANCE";;"12/27/2018";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
13383;10016687;"INSPECTION UNANNOUNCED";"07/10/2018";"IN-COMPLIANCE";;"07/10/2018";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
17987;10000085;"INSPECTION ANNOUNCED";"11/12/2020";"IN-COMPLIANCE";;"11/12/2020";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
17501;10000085;"INSPECTION ANNOUNCED";"05/28/2020";"IN-COMPLIANCE";;"05/28/2020";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
16142;10000085;"INSPECTION ANNOUNCED";"07/25/2019";"IN-COMPLIANCE";;"07/25/2019";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
14385;10000085;"INSPECTION UNANNOUNCED";"12/06/2018";"IN-COMPLIANCE";;"12/06/2018";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
12537;10000085;"INSPECTION ANNOUNCED";"04/26/2018";"IN-COMPLIANCE";;"04/26/2018";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
17651;10000258;"INSPECTION ANNOUNCED";"08/11/2020";"IN-COMPLIANCE";;"08/11/2020";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
16607;10000258;"INSPECTION ANNOUNCED";"10/29/2019";"IN-COMPLIANCE";;"10/29/2019";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
15187;10000258;"INSPECTION UNANNOUNCED";"04/09/2019";"IN-COMPLIANCE";;"04/09/2019";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
13912;10000258;"INSPECTION ANNOUNCED";"09/11/2018";"IN-COMPLIANCE";;"09/11/2018";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
12461;10000258;"INSPECTION UNANNOUNCED";"04/24/2018";"IN-COMPLIANCE";;"04/24/2018";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
18418;10000267;"INSPECTION UNANNOUNCED";"03/18/2021";"IN-COMPLIANCE";;"03/18/2021";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
17700;10000267;"INSPECTION ANNOUNCED";"08/19/2020";"IN-COMPLIANCE";;"08/19/2020";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
17086;10000267;"INSPECTION UNANNOUNCED";"01/22/2020";"IN-COMPLIANCE";;"01/22/2020";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
15915;10000267;"INSPECTION ANNOUNCED";"06/19/2019";"IN-COMPLIANCE";;"06/19/2019";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
14782;10000267;"INSPECTION UNANNOUNCED";"02/06/2019";"IN-COMPLIANCE";;"02/06/2019";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
13386;10000267;"INSPECTION ANNOUNCED";"07/12/2018";"IN-COMPLIANCE";;"07/12/2018";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
12223;10000267;"INSPECTION UNANNOUNCED";"03/21/2018";"IN-COMPLIANCE";;"03/21/2018";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
18231;10014982;"INSPECTION UNANNOUNCED";"01/20/2021";"IN-COMPLIANCE";;"01/20/2021";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
18041;10014982;"INSPECTION ANNOUNCED";"12/22/2020";"IN-COMPLIANCE";;"12/22/2020";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
17603;10014982;"INSPECTION ANNOUNCED";"07/23/2020";"IN-COMPLIANCE";;"07/23/2020";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
17360;10014982;"INSPECTION ANNOUNCED";"03/03/2020";"NON-COMPLIANCE";"03/03/2020";"03/09/2020";"PLAN OF CORRECTION";"CHILDCARE ASSISTANCE REGULATIONS";"41.210 PROV. RESPONSIBILITY"
17274;10014982;"INSPECTION ANNOUNCED";"02/18/2020";"IN-COMPLIANCE";;"02/18/2020";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
18212;10014982;"INSPECTION UNANNOUNCED";"08/01/2019";"NON-COMPLIANCE";"08/01/2019";"08/01/2019";"PLAN OF CORRECTION";"LICENSING REGS 7AAC 10";"10.1010 LIFE/FIRE SAFETY"
18211;10014982;"INSPECTION UNANNOUNCED";"08/01/2019";"NON-COMPLIANCE";"08/01/2019";"08/01/2019";"PLAN OF CORRECTION";"LICENSING REGS 7AAC 10";"10.1010 LIFE/FIRE SAFETY"
16262;10014982;"INSPECTION UNANNOUNCED";"08/01/2019";"NON-COMPLIANCE";"08/01/2019";"08/01/2019";"PLAN OF CORRECTION";"LICENSING REGS 7AAC 10";"10.1010 LIFE/FIRE SAFETY"
14437;10014982;"INSPECTION ANNOUNCED";"12/12/2018";"IN-COMPLIANCE";;"12/12/2018";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
13496;10014982;"INSPECTION UNANNOUNCED";"07/10/2018";"IN-COMPLIANCE";;"07/10/2018";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
18077;10016202;"INSPECTION ANNOUNCED";"12/30/2020";"IN-COMPLIANCE";;"12/30/2020";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
17608;10016202;"INSPECTION UNANNOUNCED";"07/22/2020";"IN-COMPLIANCE";;"07/22/2020";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
17093;10016202;"INSPECTION ANNOUNCED";"01/14/2020";"IN-COMPLIANCE";;"01/14/2020";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
16344;10016202;"INSPECTION UNANNOUNCED";"08/22/2019";"NON-COMPLIANCE";"08/22/2019";"09/03/2019";"PLAN OF CORRECTION";"LICENSING REGS 7AAC 10";"10.1035 PREMISES"
16345;10016202;"INSPECTION UNANNOUNCED";"08/22/2019";"NON-COMPLIANCE";"08/22/2019";"08/23/2019";"PLAN OF CORRECTION";"LICENSING REGS 7AAC 10";"10.1035 PREMISES"
14377;10016202;"INSPECTION ANNOUNCED";"11/28/2018";"IN-COMPLIANCE";;"11/28/2018";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
13629;10016202;"INSPECTION UNANNOUNCED";"07/30/2018";"NON-COMPLIANCE";"07/30/2018";;"PLAN OF CORRECTION";"LICENSING REGS 7AAC 10";"10.1035 PREMISES"
2423;10016202;"INSPECTION UNANNOUNCED";"07/30/2018";"NON-COMPLIANCE";"07/30/2018";;"PLAN OF CORRECTION";"LICENSING REGS 7AAC 10";"10.1060 ADDITIONAL PROVISIONS"
17973;10000660;"INSPECTION ANNOUNCED";"10/28/2020";"NON-COMPLIANCE";"10/28/2020";"11/23/2020";"PLAN OF CORRECTION";"LICENSING REGS 7AAC 57";"57.550 - HEALTH"
17972;10000660;"INSPECTION ANNOUNCED";"10/28/2020";"NON-COMPLIANCE";"10/28/2020";"11/23/2020";"PLAN OF CORRECTION";"LICENSING REGS 7AAC 57";"57.310 - QUAL AND RESPNSE OF EMPLY & IND"
16628;10000660;"INSPECTION UNANNOUNCED";"10/09/2019";"NON-COMPLIANCE";"10/09/2019";"11/21/2019";"PLAN OF CORRECTION";"LICENSING REGS 7AAC 10";"10.1060 ADDITIONAL PROVISIONS"
16627;10000660;"INSPECTION UNANNOUNCED";"10/09/2019";"NON-COMPLIANCE";"10/09/2019";"11/21/2019";"PLAN OF CORRECTION";"LICENSING REGS 7AAC 10";"10.1035 PREMISES"
15485;10000660;"INSPECTION ANNOUNCED";"05/08/2019";"IN-COMPLIANCE";;"05/08/2019";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
14312;10000660;"INSPECTION UNANNOUNCED";"11/14/2018";"IN-COMPLIANCE";;"11/14/2018";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
12424;10000660;"INSPECTION ANNOUNCED";"04/18/2018";"IN-COMPLIANCE";;"04/18/2018";"NONE NEEDED";"ALL LICENSING STATUTE AND REGULATIONS";"IN REGULATORY COMPLIANCE/NO VIOLATIONS"
