"title";"street_address";"city";"state";"zip";"QRIS_step";"phone";"category";"ages_served";"id";"DBA";"RR";"C_O";"licensing_specialist";"licensing_specialist_email";"status";"status_date";"capacity";"approval_date";"license_type";"licensed_from";"licensed_to";"accepts_ccps"
"ALFOND YOUTH & COMMUNITY CENTER- CANAAN";"178 MAIN STREET";"CANAAN";"ME";4924;1;"(207) 873-0684";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";759363;"CHRISTINE JOHNSON";;;"Karen Quinn";"Karen.E.Quinn@maine.gov";"Active";"8/23/22";50;"4/13/2022";"Full";"8/31/2022";"8/31/2024";"No"
"GENESEO, BRIANNA";"808 HINCKLEY ROAD";"CANAAN";"ME";4924;;"(207) 991-1412";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";762006;"LITTLE SEEDLINGS CHILDCARE";;;"Lisa Talbot";"Lisa.Talbot@maine.gov";"Active";"8/29/22";12;"7/06/2022";"Provisional";"7/06/2022";"7/06/2023";"No"
"KVCAP - CLINTON PRESCHOOL";"75 MORRISON AVE";"CLINTON";"ME";4927;4;"(207) 859-1500";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";724641;"Suzanne Walsh";;"Clinton Elementary School";"Lisa Talbot";"Lisa.Talbot@maine.gov";"Active";"10/11/22";20;"3/30/2022";"Full";"9/04/2022";"9/04/2024";"No"
"LIL DUCKLINGS DAYCARE LLC";"709 MAIN STREET";"CLINTON";"ME";4927;1;"(207) 509-8807";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";756506;"ANGELA CAMPBELL";;;"Karen Quinn";"Karen.E.Quinn@maine.gov";"Active";"4/06/22";40;"9/14/2022";"Full";"3/14/2022";"3/03/2024";"Yes"
"MCGRAW, ERIN";"1971 BANGOR ROAD";"CLINTON";"ME";4927;1;"(207) 708-0467";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 1<br />Open Toddler Slots, 1-2 years old: 1<br />Open Preschool Slots, 3-5 years old: 2<br />Open School Age Slots, 5 years or older: 2<br />";759566;"KIDDIE CARE";;;"Karen Quinn";"Karen.E.Quinn@maine.gov";"Active";"10/19/21";12;"8/23/2021";"Provisional";"10/19/2021";"10/19/2022";"Yes"
"LAVERRIERE, AIMEE";"88 HOLT ROAD";"CLINTON";"ME";4927;1;"(207) 416-7081";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";743925;"JUST LIKE HOME CHILDCARE";;;"Karen Quinn";"Karen.E.Quinn@maine.gov";"Active";"3/02/21";8;"12/14/2020";"Full";"3/05/2021";"3/05/2023";"No"
"LITTLE TOT\'S DAYCARE";"17  FERNALD AVENUE";"CORINNA";"ME";4928;1;"(207) 341-5179";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";602464;"DEBORAH WHITE";;;"Deanna M Miles";"Deanna.Miles@maine.gov";"Active";"4/13/21";12;"3/24/2021";"Full";"5/09/2021";"5/09/2023";"Yes"
"TINY TOTS DAYCARE";"76 MAIN STREET";"DEXTER";"ME";4928;1;"(207) 341-5179";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";761903;"DEBBIE WHITE";;;"Deanna M Miles";"Deanna.Miles@maine.gov";"Active";"6/08/22";12;"4/13/2022";"Provisional";"6/08/2022";"6/08/2023";"No"
"BOULANGER, SIERRA";"287 PLEASANT VALE ROAD";"CORINNA";"ME";4928;1;"(207) 416-2151";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";684669;"PLEASANT VALE DAYCARE";;;"Deanna M Miles";"Deanna.Miles@maine.gov";"Active";"4/11/22";12;"3/07/2022";"Full";"4/10/2022";"4/10/2024";"Yes"
"COUNTRY KIDS";"110 DEXTER ROAD";"CORINNA";"ME";4928;1;"(207) 404-6289";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";746580;"STACEY ALLEN";;;"Deanna M Miles";"Deanna.Miles@maine.gov";"Active";"6/29/22";12;"5/25/2022";"Full";"7/07/2022";"7/07/2024";"Yes"
"PENQUIS CAP - DEXTER HEAD START";"175 FERN STREET";"DEXTER";"ME";4930;4;"(207) 973-3535";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";210029;"Mary Kay Hallett";;;"Deanna M Miles";"Deanna.Miles@maine.gov";"Active";"11/08/21";20;"8/12/2022";"Full";"8/09/2022";"11/12/2023";"No"
"HOLT, JENNIFER";"961 GARLAND ROAD";"DEXTER";"ME";4930;1;"(207) 924-0141";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";728842;"KID'S CORNER DAYCARE";;;"Deanna M Miles";"Deanna.Miles@maine.gov";"Active";"7/12/22";8;"7/12/2022";"Full";"6/14/2022";"6/14/2024";"No"
"VAILLANCOURT, LISA";"233 CHARLESTON ROAD";"DEXTER";"ME";4930;1;"(207) 270-0073";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";746718;"LITTLE TYKES DAY CARE";;;"Deanna M Miles";"Deanna.Miles@maine.gov";;"9/21/22";12;"12/28/2021";"Full";"12/27/2021";"12/25/2023";"Yes"
"KENNEBEC MONTESSORI SCHOOL";"38 SHERIDAN DRIVE";"FAIRFIELD";"ME";4937;4;"(207) 453-6055";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";207285;"Katherine Gilley";;;"Karen Quinn";"Karen.E.Quinn@maine.gov";"Active";"11/03/21";75;"9/20/2021";"Full";"10/28/2021";"10/28/2023";"No"
"HALFPINTS CHILDCARE (FAIRFIELD)";"199 RIDGE ROAD";"FAIRFIELD";"ME";4937;3;"(207) 660-3175";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";758627;"APRIL CUMMINGS & ROBIN DERAPS";;;"Karen Quinn";"Karen.E.Quinn@maine.gov";"Active";"4/29/22";28;"4/29/2022";"Full";"7/02/2022";"7/02/2024";"No"
"KVCAP - FAIRFIELD PRESCHOOL";"63 HIGH ST";"FAIRFIELD";"ME";4937;2;"(207) 859-1500";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";208964;"SUZANNE WALSH";;;"Lisa Talbot";"Lisa.Talbot@maine.gov";"Active";"3/23/22";50;"9/08/2022";"Full";"10/28/2021";"10/28/2023";"No"
"ALL ABOUT ME CHILDCARE CENTER";"17 KEYES STREET";"FAIRFIELD";"ME";4937;2;"(207) 453-9644";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";410987;"DONNA WHITE";;;"Karen Quinn";"Karen.E.Quinn@maine.gov";"Active";"7/15/21";30;"5/25/2021";"Full";"8/15/2021";"8/15/2023";"Yes"
"POULIN, TRISHA";"29 SIX ROD ROAD";"FAIRFIELD";"ME";4937;2;"(207) 314-1195";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";683918;"TREEHOUSE DAYCARE";;;"Karen Quinn";"Karen.E.Quinn@maine.gov";"Active";"8/01/22";12;"6/29/2022";"Full";"9/15/2022";"9/15/2024";"No"
"MOODY, JANET";"328 CENTER RD";"FAIRFIELD";"ME";4937;1;;"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";665325;"CUDDLE BEAR CHILD CARE";;;"Karen Quinn";"Karen.E.Quinn@maine.gov";"Active";"10/29/20";8;"9/11/2020";"Full";"11/23/2020";"11/23/2022";"No"
"MSAD #49 - FAIRFIELD PRIMARY SCHOOL";"63 HIGH STREET";"FAIRFIELD";"ME";4937;1;"(207) 453-4223";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";211685;"Donna Cairnie";;;"Karen Quinn";"Karen.E.Quinn@maine.gov";"Active";"2/10/22";65;"11/17/2021";"Full";"2/14/2022";"2/14/2024";"Yes"
"WHITE, KELLY";"26 SAVAGE ST";"FAIRFIELD";"ME";4937;1;"(207) 314-2456";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 1<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";239042;"KELLY'S DAYCARE";;;"Karen Quinn";"Karen.E.Quinn@maine.gov";"Active";"8/01/22";8;"6/29/2022";"Full";"9/08/2022";"9/08/2024";"No"
"COMMUNITY CONCEPTS INC.-MALLETT EARLY LEARNING CENTER";"116 MIDDLE STREET";"FARMINGTON";"ME";4938;4;"(207) 739-6534";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";682921;"MARY-RITA REINHARD/Amy Barker";;;"Lisa Talbot";"Lisa.Talbot@maine.gov";"Active";"10/15/21";17;"4/30/2021";"Full";"9/01/2021";"9/01/2023";"No"
"UMF - SWEATT - WINTER CHILD CARE  & EARLY EDUCATION CENTER";"240 MAIN STREET";"FARMINGTON";"ME";4938;4;"(207) 778-7480";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";213563;"JULIE FARMER";;;"Lisa Talbot";"Lisa.Talbot@maine.gov";"Active";"3/15/21";49;"12/23/2020";"Full";"2/18/2021";"2/18/2023";"Yes"
"COMMUNITY CONCEPTS INC. - FARMINGTON EARLY LEARNING CENTER";"103 DEERFIELD LANE";"FARMINGTON";"ME";4938;3;"(207) 739-6534";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";571722;"MARY-RITA REINHARD/Dianne Nelder";;;"Lisa Talbot";"Lisa.Talbot@maine.gov";"Active";"5/26/21";32;"4/30/2021";"Full";"8/05/2021";"8/05/2023";"Yes"
"STEVENS, ANITA";"107 MEADOW BROOK HTS";"FARMINGTON";"ME";4938;2;"(207) 779-7994";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";724753;"Playful Learning Adventurous Years";;;"Lisa Talbot";"Lisa.Talbot@maine.gov";"Active";"1/27/21";12;"5/11/2021";"Full";"4/29/2021";"12/12/2022";"Yes"
"SWETT, ELVA MARIE";"201 MASON ROAD";"FARMINGTON";"ME";4938;2;"(207) 778-0442";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 1<br />Open Toddler Slots, 1-2 years old: 2<br />Open Preschool Slots, 3-5 years old: 2<br />Open School Age Slots, 5 years or older: 3<br />";249982;"ET DAYCARE";;;"Lisa Talbot";"Lisa.Talbot@maine.gov";"Renewal in process";"9/10/22";12;"7/01/2020";"Full";"9/09/2020";"9/09/2022";"Yes"
"NOAH\'S ARK DAYCARE";"279 TITCOMB HILL ROAD";"FARMINGTON";"ME";4938;1;"(207) 860-8365";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";745910;"AMY BELL";;;"Lisa Talbot";"Lisa.Talbot@maine.gov";"Renewal in process";"8/24/22";90;"5/12/2022";"Full";"6/09/2021";"8/24/2022";"Yes"
"HARRIS, LOU ANN";"28 PURINGTON LANE";"CHESTERVILLE";"ME";4938;1;"(207) 778-1057";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";741597;"LITTLE BIT DAYCARE";;;"Lisa Talbot";"Lisa.Talbot@maine.gov";"Active";"12/15/20";12;"12/15/2020";"Full";"11/29/2020";"11/29/2022";"No"
"THE KIDS PLACE";"449 FARMINGTON FALLS ROAD";"FARMINGTON";"ME";4938;1;"(207) 500-1891";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";741234;"MEGAN COOKSON";;;"Lisa Talbot";"Lisa.Talbot@maine.gov";"Active";"8/20/21";20;"6/14/2021";"Full";"9/08/2021";"9/08/2023";"Yes"
"EARLY DISCOVERIES CHILD CARE";"270 TOWN FARM ROAD";"FARMINGTON";"ME";4938;1;"(207) 860-9012";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";748237;"BRIDGET CHASE";;;"Lisa Talbot";"Lisa.Talbot@maine.gov";"Renewal in process";"9/11/22";12;"7/08/2020";"Full";"9/10/2020";"9/10/2022";"No"
"CREATIVE CARE CHILD CENTER";"153 KNOWLTON CORNER RD";"FARMINGTON";"ME";4938;1;"(207) 778-9123";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";210245;"AMANDA BOLDUC";;;"Lisa Talbot";"Lisa.Talbot@maine.gov";"Active";"10/15/21";36;"9/15/2021";"Full";"11/07/2021";"11/07/2023";"Yes"
"CHILDREN\'S CENTER - FARMINGTON";"508 FAIRBANKS RD";"FARMINGTON";"ME";4938;1;"(207) 626-3497";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";731404;"Jeffrey Johnson";;;"Lisa Talbot";"Lisa.Talbot@maine.gov";"Active";"11/03/21";12;"11/03/2021";"Full";"10/20/2021";"10/20/2023";"No"
"FIRE HOUSE CHIILD CARE CENTER";"525 MAIN STREET";"WILTON";"ME";4938;1;"(207) 778-1660";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";739631;"Candice Harkins & Carrie Lancaster";;;"Lisa Talbot";"Lisa.Talbot@maine.gov";"Active";"6/11/21";36;"4/13/2021";"Full";"8/12/2021";"8/12/2023";"Yes"
"GREELEY, LAURA";"71 GOOSEPECKER RIDGE ROAD";"FREEDOM";"ME";4941;1;"(207) 899-9590";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";239766;"COUNTRY KIDS CHILDCARE";;;"KAYLA C RODERICK";"kayla.roderick@maine.gov";"Renewal in process";"9/29/22";12;"11/06/2020";"Full";"11/05/2020";"9/28/2022";"Yes"
"KVCAP- SOMERSET PRESCHOOL";"45 BLAKE STREET";"HARTLAND";"ME";4943;4;"(207) 859-1500";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";747050;"SUZANNE WALSH";;;"Lisa Talbot";"Lisa.Talbot@maine.gov";"Active";"9/20/22";16;"3/30/2022";"Full";"9/08/2022";"9/08/2024";"No"
"JACK IN THE BOX NURSERY SCHOOL";"97 NORTH ST";"HARTLAND";"ME";4943;1;"(207) 938-2159";"Child Care-Nursery School";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";217020;"SHIRLEY HUMPHREY";;;"Lisa Talbot";"Lisa.Talbot@maine.gov";"Active";"3/11/22";12;"2/28/2022";"Full";"4/15/2022";"4/15/2024";"No"
"FORTIER, JOANNE";"351 MAIN ST";"JACKMAN";"ME";4945;3;"(207) 668-5831";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";216725;"JOANNE'S DAYCARE";;;"Lisa Talbot";"Lisa.Talbot@maine.gov";"Active";"1/27/21";12;"11/05/2020";"Full";"1/10/2021";"1/10/2023";"No"
"MACCORMACK, SARAH";"6 HALFWAY BROOK ROAD";"JACKMAN";"ME";4945;3;"(207) 790-1115";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";748405;"THE LEARNING HOUSE";;;"Lisa Talbot";"Lisa.Talbot@maine.gov";"Active";"11/12/21";12;"9/07/2021";"Full";"10/22/2021";"10/22/2023";"Yes"
"JACKMAN PRESCHOOL";"369 MAIN STREET";"JACKMAN";"ME";4945;1;"(207) 668-9526";"Child Care-Nursery School";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";569237;"Melissa Hoyt";;;"Lisa Talbot";"Lisa.Talbot@maine.gov";"Active";"12/20/21";12;"8/11/2021";"Full";"11/26/2021";"11/26/2023";"No"
"PALMATIER, SELENA";"173 FREEMAN RIDGE RD";"KINGFIELD";"ME";4947;2;"(207) 265-2045";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";604189;"SELENA'S DAYCARE";;;"Lisa Talbot";"Lisa.Talbot@maine.gov";"Active";"5/03/21";6;"3/22/2021";"Full";"5/12/2021";"5/12/2023";"Yes"
"SUGARLOAF MOUNTAIN DAY CARE CENTER - CARRABASSETT";"5092 ACCESS ROAD GONDOLA VILLAGE";"CARRABASSETT VALLEY";"ME";4947;1;"(207) 237-6804";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";210034;"Alexa Lyman";;;"Lisa Talbot";"Lisa.Talbot@maine.gov";"Active";"7/06/21";60;"4/13/2021";"Full";"5/13/2021";"5/07/2023";"No"
"LOBDELL, JACQUELINE";"177 SALEM ROAD";"KINGFIELD";"ME";4947;1;"(207) 340-0060";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 1<br />Open Toddler Slots, 1-2 years old: 1<br />Open Preschool Slots, 3-5 years old: 3<br />Open School Age Slots, 5 years or older: 2<br />";494799;"KINGFIELD KINDER CARE";;;"Lisa Talbot";"Lisa.Talbot@maine.gov";"Active";"2/12/21";12;"11/19/2020";"Full";"2/10/2021";"2/10/2023";"Yes"
"MAINE MOUNTAIN CHILDREN\'S HOUSE";"36 SALEM ROAD";"KINGFIELD";"ME";4947;1;"(207) 491-2596";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";494779;"Bethany Mahar, Director";;;"Lisa Talbot";"Lisa.Talbot@maine.gov";"Active";"10/18/22";30;"10/18/2022";"Full";"9/05/2022";"9/05/2024";"No"
"WESTERN MAINE CENTER FOR CHILDREN";"3209 CARRABASSETT DR #2";"CARRABASSETT VALLEY";"ME";4947;1;"(207) 237-3223";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";600582;"Marcia White/ Katherine Connors";;;"Lisa Talbot";"Lisa.Talbot@maine.gov";"Active";"2/26/21";20;"12/23/2020";"Full";"2/08/2021";"2/08/2023";"No"
"SCRIBNER, MARJORIE";"24 CURVE ST.";"KINGFIELD";"ME";4947;;"(207) 265-2797";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";216198;"MARGIE'S CHILDCARE";;;"Lisa Talbot";"Lisa.Talbot@maine.gov";"Active";"4/26/21";8;"8/31/2020";"Full";"11/05/2020";"11/05/2022";"No"
"WCAP- WALKER HEAD START PRE- K";"33 WEST MAIN STREET";"LIBERTY";"ME";4949;4;"(207) 338-3827";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 9<br />Open School Age Slots, 5 years or older: 0<br />";729082;"Mary Lynn Hersey";;;"KAYLA C RODERICK";"kayla.roderick@maine.gov";"Active";"11/08/21";17;"9/19/2022";"Full";"9/13/2022";"8/25/2023";"No"
"HARRIMAN, CYNTHIA L.";"66 TRUE\'S POND RD";"LIBERTY";"ME";4949;3;"(207) 589-4292";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 2<br />Open Toddler Slots, 1-2 years old: 2<br />Open Preschool Slots, 3-5 years old: 2<br />Open School Age Slots, 5 years or older: 0<br />";209905;"CINDY'S DAYCARE";;;"KAYLA C RODERICK";"kayla.roderick@maine.gov";"Active";"12/15/20";12;"11/19/2020";"Full";"11/21/2020";"11/21/2022";"Yes"
"TAYLOR, KELLY";"8 PHYLLIS COURT";"MADISON";"ME";4950;1;"(207) 696-3929";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 1<br />";395411;"LITTLE HANDS OF THE FUTURE";;;"Lisa Talbot";"Lisa.Talbot@maine.gov";"Active";"9/07/22";12;"7/29/2022";"Full";"8/05/2022";"8/05/2024";"Yes"
"LITTLE WONDERS CHILDCARE";"17 WARD HILL ROAD";"MADISON";"ME";4950;;"(207) 399-4918";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";415231;"Lindsay Cool";;;"Lisa Talbot";"Lisa.Talbot@maine.gov";"Active";"9/26/22";25;"7/06/2022";"Provisional";"9/23/2022";"9/23/2023";"No"
"WCAP- MONROE HEAD START/ PRE- K";"36 WEST MAIN STREET";"MONROE";"ME";4951;4;"(207) 338-3827";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 9<br />Open School Age Slots, 5 years or older: 0<br />";729081;"Mary Lynn Hersey";;;"KAYLA C RODERICK";"kayla.roderick@maine.gov";"Active";"11/24/21";19;"9/19/2022";"Full";"9/13/2022";"8/25/2023";"No"
