"Id";"Date";"Violations";"Link to Notices";"violations";"ViolationsDescription"
17337;"09/20/2022";"Initial Inspection";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/17337/signed200PDF.20220920.120221.pdf";"No";
17312;"09/01/2022";"Initial Inspection";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/17312/signed200PDF.20220901.102455.pdf";"No";
1867;"05/27/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1867/signed300PDF.20220527.094146.pdf";"No";
1867;"11/03/2021";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1867/signed209PDF.20211103.112442.pdf";"No";
1867;"05/04/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1867/signed300PDF.20210504.102146.pdf";"No";
1867;"12/01/2020";"Renewal / Validation Visit";;"No";
1867;"09/23/2020";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1867/signed300PDF.20200923.083922.pdf";"No";
1867;"12/04/2019";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1867/signed209PDF.20191204.114307.pdf";"No";
1867;"04/30/2019";"Facility Visit";;"No";
2022;"10/05/2021";"1 Non-Compliant Violations";"https://findchildcarewy.orghttps://www.wylicensing.org//SignedForms/Programs/2022/Visits/48000/CCL305/305PDF.CPL48000.20211005.124803.pdf";"Yes";"Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 10/19/2021 Compliance Action Plan Completed Date:Compliance Due Date: 10/05/2021 Compliance Achieved Date:"
2022;"04/04/2019";"1 Non-Compliant Violations";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2022/Reported Violations and Complaints.Signed 305.20190404.000000.pdf";"Yes";"Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 04/18/2019 Compliance Action Plan Completed Date: 04/17/2019 Compliance Due Date:Compliance Achieved Date:"
2022;"04/07/2022";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2022/signed209PDF.20220407.145238.pdf";"No";
2022;"12/01/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2022/signed300PDF.20211201.102912.pdf";"No";
2022;"11/16/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2022/signed300PDF.20211116.101718.pdf";"No";
2022;"10/28/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2022/signed300PDF.20211028.152840.pdf";"No";
2022;"10/05/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2022/signed300PDF.20211005.124951.pdf";"No";
2022;"04/20/2021";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2022/signed209PDF.20210420.152552.pdf";"No";
2022;"12/03/2020";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2022/signed300PDF.20201203.131917.pdf";"No";
2022;"03/10/2020";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2022/signed209PDF.20200310.121247.pdf";"No";
2022;"11/14/2019";"Facility Visit";;"No";
2022;"04/04/2019";"Renewal / Validation Visit";;"No";
17090;"10/04/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/17090/signed300PDF.20221004.121758.pdf";"No";
17090;"07/21/2022";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/17090/signed209PDF.20220721.120032.pdf";"No";
17090;"11/10/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/17090/signed300PDF.20211117.114526.pdf";"No";
17090;"07/06/2021";"Renewal / Validation Visit";;"No";
17090;"01/13/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/17090/signed300PDF.20210113.104558.pdf";"No";
17090;"07/28/2020";"Initial Inspection";;"No";
17153;"10/19/2022";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/17153/signed209PDF.20221019.154652.pdf";"No";
17153;"09/22/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/17153/signed300PDF.20220922.093431.pdf";"No";
17153;"11/04/2021";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/17153/signed209PDF.20211104.140610.pdf";"No";
17153;"04/22/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/17153/signed300PDF.20210422.114831.pdf";"No";
17153;"11/04/2020";"Initial Inspection";;"No";
14862;"10/20/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/14862/signed300PDF.20221020.093556.pdf";"No";
14862;"08/26/2022";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/14862/signed209PDF.20220826.140726.pdf";"No";
14862;"07/21/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/14862/signed300PDF.20220721.141725.pdf";"No";
14862;"03/02/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/14862/signed300PDF.20220302.100936.pdf";"No";
14862;"09/28/2021";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/14862/signed209PDF.20210928.121935.pdf";"No";
14862;"03/03/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/14862/signed300PDF.20210303.110645.pdf";"No";
14862;"09/16/2020";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/14862/signed209PDF.20200916.121819.pdf";"No";
14862;"02/13/2020";"Facility Visit";;"No";
14862;"09/09/2019";"Renewal / Validation Visit";;"No";
14862;"03/13/2019";"Facility Visit";;"No";
1643;"10/03/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1643/signed300PDF.20221003.102328.pdf";"No";
1643;"05/24/2022";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1643/signed209PDF.20220524.110254.pdf";"No";
1643;"11/17/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1643/signed300PDF.20211117.112659.pdf";"No";
1643;"04/22/2021";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1643/signed209PDF.20210422.110627.pdf";"No";
1643;"02/16/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1643/signed300PDF.20210216.164222.pdf";"No";
1643;"06/04/2020";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1643/signed209PDF.20200604.090919.pdf";"No";
1643;"01/07/2020";"Facility Visit";;"No";
1643;"05/24/2019";"Renewal / Validation Visit";;"No";
1643;"03/27/2019";"Facility Visit";;"No";
17143;"09/20/2022";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/17143/signed209PDF.20220920.140502.pdf";"No";
17143;"05/06/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/17143/signed300PDF.20220509.083737.pdf";"No";
17143;"10/01/2021";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/17143/signed209PDF.20211001.095844.pdf";"No";
17143;"05/18/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/17143/signed300PDF.20210518.153523.pdf";"No";
17143;"10/20/2020";"Initial Inspection";;"No";
2275;"03/15/2022";"1 Non-Compliant Violations";"https://findchildcarewy.orghttps://www.wylicensing.org//SignedForms/Programs/2275/Visits/48721/CCL305/305PDF.CPL48721.20220318.150936.pdf";"Yes";"Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 03/29/2022 Compliance Action Plan Completed Date: 04/07/2022 Compliance Due Date: 03/15/2022 Compliance Achieved Date: 03/15/2022"
2275;"04/11/2019";"2 Non-Compliant Violations";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2275/Reported Violations and Complaints.Signed 305.20190411.000000.pdf";"Yes";"Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date:Compliance Action Plan Completed Date:Compliance Due Date: 05/27/2019 Compliance Achieved Date: 05/23/2019 Regulation: Chapter 8. Health and Sanitation Compliance Action Plan Due Date:Compliance Action Plan Completed Date:Compliance Due Date: 05/27/2019 Compliance Achieved Date: 05/23/2019"
2275;"06/15/2022";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2275/signed209PDF.20220615.143128.pdf";"No";
2275;"04/07/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2275/signed300PDF.20220407.115023.pdf";"No";
2275;"03/15/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2275/signed300PDF.20220318.151020.pdf";"No";
2275;"11/16/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2275/signed300PDF.20211116.105956.pdf";"No";
2275;"05/27/2021";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2275/signed209PDF.20210527.121115.pdf";"No";
2275;"02/23/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2275/signed300PDF.20210223.141946.pdf";"No";
2275;"08/26/2020";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2275/signed300PDF.20200901.150804.pdf";"No";
2275;"06/26/2020";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2275/signed209PDF.20200626.124539.pdf";"No";
2275;"12/13/2019";"Facility Visit";;"No";
2275;"06/25/2019";"Renewal / Validation Visit";;"No";
2275;"04/16/2019";"Facility Visit";;"No";
2275;"01/16/2019";"Facility Visit";;"No";
2024;"09/27/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2024/signed300PDF.20220927.123441.pdf";"No";
2024;"06/14/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2024/signed300PDF.20220614.133624.pdf";"No";
2024;"02/03/2022";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2024/signed209PDF.20220203.131936.pdf";"No";
2024;"09/22/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2024/signed300PDF.20210922.121648.pdf";"No";
2024;"06/16/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2024/signed300PDF.20210616.161212.pdf";"No";
2024;"12/21/2020";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2024/signed209PDF.20201221.143652.pdf";"No";
2024;"07/21/2020";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2024/signed300PDF.20200722.154443.pdf";"No";
2024;"01/21/2020";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2024/signed209PDF.20200121.104549.pdf";"No";
2024;"08/19/2019";"Facility Visit";;"No";
2024;"01/03/2019";"Renewal / Validation Visit";;"No";
2025;"09/28/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2025/signed300PDF.20220928.114955.pdf";"No";
2025;"03/24/2022";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2025/signed209PDF.20220324.115029.pdf";"No";
2025;"05/12/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2025/signed300PDF.20210512.102506.pdf";"No";
2025;"02/17/2021";"Renewal / Validation Visit";;"No";
2025;"10/08/2020";"Facility Visit";;"No";
2025;"10/01/2020";"Facility Visit";;"No";
2025;"02/13/2020";"Renewal / Validation Visit";;"No";
2025;"10/15/2019";"Facility Visit";;"No";
2025;"03/21/2019";"Renewal / Validation Visit";;"No";
2023;"10/20/2022";"1 Non-Compliant Violations";"https://findchildcarewy.orghttps://www.wylicensing.org//SignedForms/Programs/2023/Visits/49886/CCL305/305PDF.CPL49886.20221020.133401.pdf";"Yes";"Regulation: Chapter 15. General Requirements Compliance Action Plan Due Date: 10/21/2022 Compliance Action Plan Completed Date: 11/21/2022 Compliance Due Date: 11/03/2022 Compliance Achieved Date: 10/21/2022"
2023;"04/16/2019";"2 Non-Compliant Violations";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2023/Reported Violations and Complaints.Signed 305.20190416.000000.pdf";"Yes";"Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 04/30/2019 Compliance Action Plan Completed Date: 04/30/2019 Compliance Due Date:Compliance Achieved Date:Regulation: Chapter 7. Rules for Certification Of A Child Care Center (CCC) Compliance Action Plan Due Date: 04/30/2019 Compliance Action Plan Completed Date: 04/30/2019 Compliance Due Date:Compliance Achieved Date:"
2023;"10/20/2022";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2023/signed209PDF.20221020.133732.pdf";"No";
2023;"01/25/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2023/signed300PDF.20220125.104822.pdf";"No";
2023;"10/21/2021";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2023/signed209PDF.20211021.130651.pdf";"No";
2023;"03/09/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2023/signed300PDF.20210309.115343.pdf";"No";
2023;"10/23/2020";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2023/signed209PDF.20201023.130919.pdf";"No";
2023;"09/15/2020";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2023/signed300PDF.20200915.131929.pdf";"No";
2023;"10/16/2019";"Renewal / Validation Visit";;"No";
2023;"09/16/2019";"Facility Visit";;"No";
2023;"04/16/2019";"Facility Visit";;"No";
1980;"06/15/2022";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1980/signed209PDF.20220615.102839.pdf";"No";
1980;"04/13/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1980/signed300PDF.20220413.140602.pdf";"No";
1980;"11/30/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1980/signed300PDF.20211130.150311.pdf";"No";
1980;"07/01/2021";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1980/signed209PDF.20210701.112512.pdf";"No";
1980;"03/16/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1980/signed300PDF.20210316.141546.pdf";"No";
1980;"09/24/2020";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1980/signed300PDF.20200924.143257.pdf";"No";
1980;"07/17/2020";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1980/signed209PDF.20200717.112347.pdf";"No";
1980;"11/19/2019";"Facility Visit";;"No";
1980;"10/07/2019";"Facility Visit";;"No";
1980;"06/25/2019";"Renewal / Validation Visit";;"No";
1980;"01/23/2019";"Facility Visit";;"No";
2404;"01/21/2022";"2 Non-Compliant Violations";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2404/Reported Violations and Complaints.Signed 305.19140411.000000.pdf";"Yes";"Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 03/18/2022 Compliance Action Plan Completed Date:Compliance Due Date: 01/26/2022 Compliance Achieved Date: 01/26/2022 Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 03/18/2022 Compliance Action Plan Completed Date:Compliance Due Date: 01/26/2022 Compliance Achieved Date: 01/26/2022"
2404;"01/04/2022";"1 Non-Compliant Violations";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2404/Reported Violations and Complaints.Signed 305.19140401.000000.pdf";"Yes";"Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 03/18/2022 Compliance Action Plan Completed Date:Compliance Due Date: 01/26/2022 Compliance Achieved Date: 01/26/2022"
2404;"11/22/2021";"1 Non-Compliant Violations";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2404/Reported Violations and Complaints.Signed 305.19140315.000000.pdf";"Yes";"Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 08/22/2022 Compliance Action Plan Completed Date: 08/01/2022 Compliance Due Date: 08/22/2022 Compliance Achieved Date: 08/01/2022"
