"Id";"Name";"Address";"City";"State";"Zip";"County";"Phone";"Main url";"Email";"Details";"location website";"Facebook page";"Career employment";"Application/registration url";"Parent handbook url";"Infant (under 12 months)";"Toddler (1-2yrs)";"Preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url";"monday hour";"tuesday hour";"wednesday hour";"thursday hour";"friday hours";"saturday hour";"sunday hour";"notes"
1179530;"STARLIGHT";"518 CHURCH AVE SW";"NEW PHILADELPHIA";"OH";44663;"TUSCARAWAS";3303393577;"https://www.tuscbdd.org/";"contactus@tuscbdd.org";"The TCBDD arose from a grassroots effort by parents and concerned citizens in 1955 to provide educational services to 12 children with mental retardation through the creation of Starlight School. Over time, Starlight School has evolved into the TCBDD.";"https://www.tuscbdd.org/Locations.php";"https://web.facebook.com/TuscBDD?fref=ts&_rdc=1&_rdr";"https://www.tuscbdd.org/TuscBDD_infomation.php?Careers-with-TuscBDD-18";"https://www.tuscbdd.org/Applications/onlineApplication.php";"https://www.tuscbdd.org/cmsb/uploads/parenthandbook17-18_001.pdf";"x";"x";"x";"x";;;"https://scontent.flhe2-1.fna.fbcdn.net/v/t1.0-1/c0.43.200.200/p200x200/11146545_385112278359304_2766334097323213714_n.png?_nc_cat=100&_nc_eui2=AeEAFXsgPUr5nndYWPOEIGoehF_ltENpCuEp2nJCR2kfazK7awDm4yR_lz5jxQHFlSb4Fr0nyIkZbpi4w9nw3nE_YeFfpdVwKcUTddCM_t54a95pRUe_lJZzljogYXWL6kY&_nc_ht=scontent.flhe2-1.fna&oh=80248dbefd3c916e2b92c27e895cac6c&oe=5C884C3E";"8:30 a.m - 3:00pm";"8:30 a.m - 3:00pm";"8:30 a.m - 3:00pm";"8:30 a.m - 3:00pm";"8:30 a.m - 3:00pm";"Closed";"Closed";
1179531;"STARLIGHT ECE SCHOOL";"1330 NEWARK RD";"ZANESVILLE";"OH";43701;"MUSKINGUM";7404534829;"http://www.muskingumdd.org/";"kbrown@muskingumdd.org";"Working in partnership with individuals with developmental disabilities and their families providing opportunities utilizing public and private supports to live, learn, work, and play in the community.";"http://www.muskingumdd.org/HoursofOperation.aspx";"https://www.facebook.com/starlightprograms/";"http://www.muskingumdd.org/EmploymentOpportunities.aspx";"http://www.muskingumdd.org/RegisterforTrainings.aspx";;;;"x";;"x";;"http://www.muskingumdd.org/sysimages/LOGO.png";"7:30 a.m. - 4:00 p.m";"7:30 a.m. - 4:00 p.m";"7:30 a.m. - 4:00 p.m";"7:30 a.m. - 4:00 p.m";"7:30 a.m. - 4:00 p.m";"Closed";"Closed";
1179532;"STARLING PK-8";"145 S CENTRAL AVE";"COLUMBUS";"OH";43222;"FRANKLIN";6143655945;"https://www.ccsoh.us/";"talktous@columbus.k12.oh.us";"Each student is highly educated, prepared for leadership and service, and empowered for success as a citizen of a global community. Learn. Dream. Succeed.";"https://www.ccsoh.us/StarlingK8";"https://www.facebook.com/CCSScottwood/";"https://www.ccsoh.us/jobs";"https://www.ccsoh.us/enroll";;;;;"x";;;"https://www.ccsoh.us/cms/lib/OH01913306/Centricity/Template/GlobalAssets/images///logos/Starling%20K8-01.png";"8:30 a.m - 3:30 p.m";"8:30 a.m - 3:30 p.m";"8:30 a.m - 3:30 p.m";"8:30 a.m - 3:30 p.m";"8:30 a.m - 3:30 p.m";"Closed";"Closed";
1179535;"STEELE, AMANDA";;"BURTON";"OH";44021;"GEAUGA";4404887795;;;;;;;;;;;;;;;;;;;;;;;
1179536;"STEP TO GROW CHILD DEVELOPMENT CENTER";"1289 HAYDEN AVE";"CLEVELAND";"OH";44112;"CUYAHOGA";2166005286;;;;;"https://web.facebook.com/pg/steptogrowchilddevelopmentcenter/";;;;;;"x";"x";;;;;;;;;;"Closed";
1179537;"STEM KIDS EDUCATIONAL CENTER";"11019 KINSMAN ROAD";"CLEVELAND";"OH";44104;"CUYAHOGA";2164911616;;;;;;;;;;;;;;;;;;;;;;;
1179539;"STEVENSON ELEMENTARY";"1065 OXLEY RD";"COLUMBUS";"OH";43212;"FRANKLIN";6144813640;"https://www.ghcsd.org/";"denise.mcgee@ghcsd.org";"We are committed to enhancing and expanding the young minds of our students by offering a focused literacy and math curriculum, integrating 21st Century Skills, and providing enrichment through the arts. ";"https://www.ghcsd.org/apps/pages/index.jsp?uREC_ID=221179&type=d&pREC_ID=541460";"https://web.facebook.com/pages/Robert-Louis-Stevenson-Elementary-School/699519203489621";;"https://www.ghcsd.org/apps/pages/index.jsp?uREC_ID=223244&type=d&pREC_ID=699494";"https://www.ghcsd.org/apps/pages/index.jsp?uREC_ID=221179&type=d&pREC_ID=1106635";;;"x";;;;"https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSmM5IQTELyvH7JnGldS83Qi4ofWAcy6o_eaJ8vY1W3muoAj2Wz3w";"8:05 AM 
–
2:5
5
PM";"8:05 AM 
–
2:5
5
PM";"8:05 AM 
–
2:5
5
PM";"8:05 AM 
–
2:5
5
PM";"8:05 AM 
–
2:5
5
PM";"Closed";"Closed";
1179540;"STEWART ALTERNATIVE ELEMENTARY SCHOOL";"40 STEWART AVE";"COLUMBUS";"OH";43206;"FRANKLIN";6143655556;"https://www.ccsoh.us/";"talktous@columbus.k12.oh.us";"Stewart Staff, Students, and Families will  collaborate to create a positive, caring and respectful environment that focuses on mastery of foundational skills; maintaining a structured routine and well-disciplined environment; and demonstrating pride in self and community. 
";"https://www.ccsoh.us/StewartAlternativeES";"https://web.facebook.com/ColumbusCitySchools?_rdc=1&_rdr";"https://www.ccsoh.us/jobs";"https://www.ccsoh.us/enroll";"https://www.ccsoh.us/site/handlers/filedownload.ashx?moduleinstanceid=9612&dataid=12132&FileName=Parent-Student%20Handbook%201819%20PDF.pdf";;;;"x";;;"https://www.ccsoh.us/cms/lib/OH01913306/Centricity/Template/GlobalAssets/images///logos/Stewart%20Alternative%20ES-01.png";" 8:30 a.m - 2:45 p.m";" 8:30 a.m - 2:45 p.m";" 8:30 a.m - 2:45 p.m";" 8:30 a.m - 2:45 p.m";" 8:30 a.m - 2:45 p.m";"Closed";"Closed";
1179541;"STILES FAMILY CENTER";"4704 STILES AVE";"COLUMBUS";"OH";43228;"FRANKLIN";6148705533;"http://www.swcsd.us/";"info@swcsd.us";"Our mission, directed by our commitment to excellence, 
and in partnership with the community, 
is to meet the educational needs of our diverse population of learners.";"http://www.swcsd.us/contact-us/family-center-locations";"https://web.facebook.com/SWCSD/?_rdc=1&_rdr";"https://sites.google.com/a/swcsd.us/human-resources/";"https://sites.google.com/swcsd.us/swcsdenrollment/start-enrollment/head-start-enrollment";;;;;;;;"https://lh3.googleusercontent.com/lNxJZTBUxVrYhAwOtGRFpGLwJoZos-OYts2mvc_nlpeiy6BL2mGgQvkU3dpWQ57xZzQ_R9U=w16383";;;;;;;;
1179542;"STILES ELEMENTARY SCHOOL";"4700 STILES AVE";"COLUMBUS";"OH";43228;"FRANKLIN";6148018375;"http://www.swcsd.us/";"info@swcsd.us";"Stiles Elementary School services the needs of more than 600 learners in Kindergarten through 4th Grade. 

Stiles is a school that provides high expectations for learners by personalizing and individualizing instruction. The students and staff pride themselves on maintaining an outstanding environment for learning by practicing the seven core virtues that are cornerstones of the Basic School Concept. These virtues provide students with a blueprint of how to treat each other as well as how to maximize student, staff and family efforts in regards to academic and social growth.";"https://ses.swcsd.us/";"https://web.facebook.com/SWCSD/?_rdc=1&_rdr";"https://sites.google.com/a/swcsd.us/human-resources/";"https://sites.google.com/swcsd.us/swcsdenrollment/start-enrollment/k-12-enrollment";"https://ses.swcsd.us/parent-resources";;;"x";;;;"https://lh3.googleusercontent.com/lNxJZTBUxVrYhAwOtGRFpGLwJoZos-OYts2mvc_nlpeiy6BL2mGgQvkU3dpWQ57xZzQ_R9U=w16383";"8:20 a.m. to 2:40 p.m";"8:20 a.m. to 2:40 p.m";"8:20 a.m. to 2:40 p.m";"8:20 a.m. to 2:40 p.m";"8:20 a.m. to 2:40 p.m";"Closed";"Closed";
1179543;"STINGEL ELEMENTARY SCHOOL";"426 SHELBY ONTARIO RD";"ONTARIO";"OH";44906;"RICHLAND";4195294955;"http://www.ontarioschools.org/";"Kimberly.Johnson@ontarioschools.org";"Stingel is a school wide Title I building. This does not mean every student receives Title I services. Every student does receive the benefit of teacher training in literacy that directly impact the education of every student in the curriculum. The Title team provides services to every teacher/student in the area of formative and summative assessments. The displayed slides are suggestions to help your reader and are part of the Compact (agreement) parents and teachers helped author at Stingel. If you have a suggestion for an addition to this Compact, please contact the title team.";"http://www.ontarioschools.org/stingelelementaryschool_home.aspx";"https://web.facebook.com/pages/Stingel-Primary-Elementary-School/678430092271714?_rdc=1&_rdr";"http://www.ontarioschools.org/EmploymentOpportunities.aspx";"http://www.ontarioschools.org/PreSchool.aspx";;;"x";"x";;;;"http://www.ontarioschools.org/sysimages/header_logo.png";"8:40 AM - 3:40 p.m";"8:40 AM - 3:40 p.m";"8:40 AM - 3:40 p.m";"8:40 AM - 3:40 p.m";"8:40 AM - 3:40 p.m";"Closed";"Closed";
1179544;"STONE SCHOOL";"2014 ROCKLAND AVE";"BELPRE";"OH";45714;"WASHINGTON";7404239511;"http://www.belpre.k12.oh.us";"bc_phammond@belpre.k12.oh.us";"The Belpre City School District, as a leader in providing innovative education opportunities, has as its Mission a commitment to excel in preparing responsible, self-sufficient students with the knowledge and confidence to meet the challenges of a changing world through the creative application of resources and technology.";;"https://web.facebook.com/pg/Belpre-City-Schools-947079022011457/";"http://www.belpre.k12.oh.us/Employment.aspx";"http://www.belpre.k12.oh.us/Downloads/Open%20Enrollment%202018-2019.pdf";;;;;;;;"https://scontent.flhe2-1.fna.fbcdn.net/v/t1.0-1/c20.0.200.200/p200x200/40016793_1942985819087434_8902839460777951232_n.jpg?_nc_cat=102&_nc_eui2=AeEHYFo-A0hm8Vbww4MH09tdyZhhzwF4SMIkI45TI9cD9zcdeDr8wSpN2BRvQfgak6LvnyCjS705wq_8YBX15_OTpgnBgCSrDwUg3GwuCMyjQPhH-gy49ssY_eGbYVKYTKE&_nc_ht=scontent.flhe2-1.fna&oh=3d83039216dafaa20b907e6538f2f48b&oe=5C4672DE";"8:00 a.m - 3:00pm";"8:00 a.m - 3:00pm";"8:00 a.m - 3:00pm";"8:00 a.m - 3:00pm";"8:00 a.m - 3:00pm";"Closed";"Closed";
1179545;"STONEBROOK MONTESSORI";"975 EAST BLVD";"CLEVELAND";"OH";44108;"CUYAHOGA";2166443012;"http://stonebrookmontessori.org/";"info@stonebrookmontessori.org";"Stonebrook Montessori was named as a combination of the Amasa Stone House that serves as the new school building and Doan Brook that runs alongside Rockefeller Park and the Cultural Gardens. The former Amasa Stone House honors the neighborhood’s rich heritage, and Doan Brook signifies the importance of preserving the urban environment. We serve the individual needs of Cleveland’s urban children from birth through age 15, in Montessori classroom environments that meet the highest standards and through regular interactions with nature, the neighborhood and each other. We nurture children and cultivate community.

";"http://stonebrookmontessori.org/";"https://www.facebook.com/stonebrookmontessori/";"http://stonebrookmontessori.org/employment-opportunities/";"http://stonebrookmontessori.org/admissions/";;;;"x";"x";;;"http://stonebrookmontessori.org/png/assets/images/logo.png";"8:00 a.m - 4:00pm";"8:00 a.m - 4:00pm";"8:00 a.m - 4:00pm";"8:00 a.m - 4:00pm";"8:00 a.m - 4:00pm";"Closed";"Closed";
1179546;"STRANAHAN ELEMENTARY SCHOOL";"3840 N HOLLAND SYLVANIA RD";"TOLEDO";"OH";43615;"LUCAS";4198248614;"http://www.sylvaniaschools.org/";"amberfielding79@yahoo.com ";"Lowest grade taught: Prekindergarten - Highest grade taught: 5th Grade";"http://www.sylvaniaschools.org/stranahanelementary_home.aspx";"https://web.facebook.com/pages/Stranahan-Elementary-School/1510718329192763";"http://www.sylvaniaschools.org/EmploymentOpportunities.aspx";"http://www.sylvaniaschools.org/EnrollOnline.aspx";"http://filecabinet9.eschoolview.com/21DD6721-F6A5-43B5-A5D1-EC1ABB8F0D64/2017_2018StudentHandbook.pdf";;;;"x";;;"http://www.sylvaniaschools.org/sysimages/LogoFooterNEW.png";"9:05 a.m - 3:30pm";"9:05 a.m - 3:30pm";"9:05 a.m - 3:30pm";"9:05 a.m - 3:30pm";"9:05 a.m - 3:30pm";"Closed";"Closed";
1179554;"SUFFIELD SCHOOL";"1128 WATERLOO RD";"MOGADORE";"OH";44260;"SUMMIT";3309455600;"http://www.fieldlocalschools.org/";"shawn.bookman@fieldlocalschools.org";"Suffield Elementary recognizes and respects the uniqueness of each child. The school's primary mission is to foster a love of learning in each student. Students also learn that they are leaders and that they can apply leadership skills to all areas of school and life, thus helping students become college and career ready. 
 
At Suffield Elementary we celebrate diversity and strive to instill integrity, compassion and confidence in each child. We give each child support and encouragement to become a leader in his or her own unique way.
 
We are pleased to have you as part of our school community. We value the partnership with parents and community members and hope that you will join us if you've not already had a chance to spend time in our school. We look forward to working with families again this year. ";"http://www.fieldlocalschools.org/suffieldelementary_home.aspx";"https://web.facebook.com/fieldlocalschools/?_rdc=1&_rdr";"http://www.fieldlocalschools.org/Employment.aspx";"http://www.fieldlocalschools.org/Downloads/2018-2019%20OE%20Application%202-1-18%20website.pdf";"http://www.fieldlocalschools.org/Downloads/Student%20Handbook%202017-2018%20Elementary.pdf";;;;;;;"https://scontent.flhe2-1.fna.fbcdn.net/v/t1.0-1/p200x200/10430046_1675347366053285_3401845900742617068_n.jpg?_nc_cat=102&_nc_eui2=AeEvxkzUCaTYjMdjnBqprcRyceE-N529CcRTAsnQOA021KIK4pOTM4cZ-MKjKJBQzeAn4ZTLXFDAnrK8xZj2KruKIbXG8ua2w-z2HfJY3iEeCOvKkkWWGny9jbaj2fB0YGs&_nc_ht=scontent.flhe2-1.fna&oh=8eba4996704fb8007abcc4669f15edcb&oe=5C4A36C8";"9:00am - 3:30pm";"9:00am - 3:30pm";"9:00am - 3:30pm";"9:00am - 3:30pm";"9:00am - 3:30pm";"Closed";"Closed";
1179548;"STRUTHERS PRESCHOOL SCHOOL";"230 E MANOR AVE";"STRUTHERS";"OH";44471;"MAHONING";3309657828;;;;;;;;;;;;;;;;;;;;;;;
1179549;"STRYKER SCHOOL";"400 S DEFIANCE ST";"STRYKER";"OH";43557;"WILLIAMS";5674444800;"https://www.strykerpanthers.net/";"bbrown@strykerpanthers.net";"At Stryker Local Schools, we believe that all students are unique individuals, yet they are also members of a larger community. Therefore, it is our mission to:

    Recognize that people learn in different ways, so we must create educational experiences that will be accessible and meaningful to all kinds of learners;
    Offer students the opportunity to develop their knowledge, skills, and character to become lifelong learners and to develop their natural gifts;
    Use a teamwork approach with students, parents, staff members, and community members to create an atmosphere that encourages positive self-esteem.";"https://www.strykerpanthers.net/home";"https://web.facebook.com/pages/Stryker-High-School/205479046171650";;"https://www.strykerpanthers.net/staff/forms/kindergarten-registration";"https://www.strykerpanthers.net/elementary/elementary-handbook";;;"x";"x";;;"https://lh6.googleusercontent.com/nCzIlKWxAzcZLtLG1A8bu19c1dzYGKnhnpx4xmrLgdINkNFFzdarqBh_iultBbmOlaG68qNMjngiznF0sZgbYCywX6rugMamIr5NVkQdaQpSlna6ysfQ=w1175";"8:30 a.m.-3:05 p.m.";"8:30 a.m.-3:05 p.m.";"8:30 a.m.-3:05 p.m.";"8:30 a.m.-3:05 p.m.";"8:30 a.m.-3:05 p.m.";"Closed";"Closed";
1179550;"STS JOSEPH & JOHN INTERPAROCHI";"12580 PEARL RD";"STRONGSVILLE";"OH";44136;"CUYAHOGA";4402384877;"http://www.sjjschool.org/";"SJJCYO@gmail.com";"The Sts. Joseph & John School campus consists of a 3 year old and 4 year old preschool, a kindergarten, primary grades, a middle school, and a junior high";"http://www.sjjschool.org/pls/apex/f?p=sz:dashboard:0";"https://web.facebook.com/pg/Sts-Joseph-and-John-School-1629353417301521/about/?ref=page_internal";;"http://www.sjjschool.org/pls/apex/f?p=SZ:PC:::::P1_ID,APP_HELPER_MENU:34,1180";"http://www.sjjschool.org/pls/apex/f?p=SZ:210:::::P210_TYPE,P210_ID:M,1201";;;"x";"x";"x";;"https://scontent.flhe2-1.fna.fbcdn.net/v/t1.0-1/c42.0.200.200/p200x200/11230665_1629353483968181_7889391120566112457_n.jpg?_nc_cat=108&_nc_eui2=AeFr-Ipb1uqjmHWfUh5qtbOEmp7m0CMq-yBoAfZyg8YMlqIr1QwG8SmJRpuxskMe-IpkwYWqLzDVpfi-NoZ8ihbdP1XeIjCq91Ekmw1cWWiRmWqeGNdJWQZXaCMkgFe3eng&_nc_ht=scontent.flhe2-1.fna&oh=c9c974f902e01ae25c0feb00c2ce93ca&oe=5C5334FC";"7:50 
a.m. to 
2:0
0 p.m";"7:50 
a.m. to 
2:0
0 p.m";"7:50 
a.m. to 
2:0
0 p.m";"7:50 
a.m. to 
2:0
0 p.m";"7:50 
a.m. to 
2:0
0 p.m";"Closed";"Closed";
1179551;"STS PETER AND PAUL";"169 W CLINTON ST";"DOYLESTOWN";"OH";44230;"WAYNE";3306582804;"http://stspps.com/";"sppsmrrichards@gmail.com";"Founded in 1862, Sts. Peter and Paul School serves students in Preschool through the Eighth Grade. Part of the oldest parish in the Cleveland Diocese.";"http://stspps.com/";"https://web.facebook.com/pg/StsPeterAndPaulCatholicSchool/";;"http://stspps.com/helpful-links/";"http://stspps.com/wp-content/uploads/2018/06/18-19-HANDBOOK-1.docx.pdf";;;"x";"x";;;"https://scontent.flhe2-1.fna.fbcdn.net/v/t1.0-1/p200x200/13151875_1015140051868991_7193051767337890593_n.png?_nc_cat=101&_nc_eui2=AeG_5VXrOR3eIfGDhyL5u2mjfH2Yeun90fIvJNET2F1o7hiAywbVI3sh_83KnQy-c-oJ91NjDcg_5ll_onnYC_TY3AMm-lTa37O23PkKo0qBANs5i-e5efSmvpG6WR8QhdQ&_nc_ht=scontent.flhe2-1.fna&oh=346a5a0daf60fc14b4626caeed28773a&oe=5C46386C";"8:30am- 3:15 p.m";"8:30am- 3:15 p.m";"8:30am- 3:15 p.m";"8:30am- 3:15 p.m";"8:30am- 3:15 p.m";"Closed";"Closed";
1179552;"STS PETER AND PAUL";"229 S NEW YORK AVE";"WELLSTON";"OH";45692;"JACKSON";7403846354;"http://www.stspeterandpaulwellston.com/";"kfulton@cdeducation.org";"Sts. Peter & Paul School creates a Christian environment of academic excellence and spiritual formation to develop life-long learners and responsible citizens who embody Catholic values and beliefs.";"http://www.stspeterandpaulwellston.com/";"https://web.facebook.com/SPPS.WellstonOH/?_rdc=1&_rdr";;"http://www.stspeterandpaulwellston.com/admissions/applicationandadmission.html";;;;"x";"x";;;"https://scontent.flhe2-1.fna.fbcdn.net/v/t1.0-1/p200x200/1009987_672605386136801_196967990_n.jpg?_nc_cat=110&_nc_eui2=AeFugwiNh-QBxaMvICsm4t_YKNr317doIjzzVe4vLn7xy9CHDdnTaAfEsFwutZYvItRFBuyotey672rV0Y10uEAQ2LDO8lkD7eBN_fDsN8WcHjP03jM36jdqZkpFfwcODFE&_nc_ht=scontent.flhe2-1.fna&oh=138e459b3ef16ef5c46ca597bd257a5f&oe=5C416105";"8:00am - 2:30pm";"8:00am - 2:30pm";"8:00am - 2:30pm";"8:00am - 2:30pm";"8:00am - 2:30pm";"Closed";"Closed";
1179553;"STS PHILIP AND JAMES";"532 HIGH ST NW";"CANAL FULTON";"OH";44614;"STARK";3308542823;"https://www.saintsphilipandjames.org/";"sspandjelem@youngstowndiocese.org";"The school’s history goes back over 140 years. Saints Philip and James School (SPJ) opened in 1875 with 12 boys and 16 girls and one lay teacher. Records show the old school was torn down and a new school was built in 1935. Another section was added in 1967 and the second floor was built in 1979.The Sisters of Notre Dame staffed the school from 1883 to 1885 and again from 1941 to 1975. Today the school is staffed with highly qualified, state certified teachers.";"https://www.saintsphilipandjames.org/";"https://web.facebook.com/starkholycrossacademy/";;"https://www.saintsphilipandjames.org/student-forms";"https://www.saintsphilipandjames.org/student-forms";;;"x";"x";"x";;"https://scontent.flhe2-1.fna.fbcdn.net/v/t1.0-1/p200x200/71578_445015262231970_923487465_n.jpg?_nc_cat=107&_nc_eui2=AeGvTnodm3dNMVL_Ppamr0xyZ5nQMp11i6QuwQlVk4J0deALKLA-9FQpkHK7QkVJYwoaCqyJ8d4nrcWyKyWD9KEnGEatuOjzXghl78mITDhFgtS29AO_e2exO3MaUwBulNo&_nc_ht=scontent.flhe2-1.fna&oh=3cff15e896b1f5db16d2f3877a8379f3&oe=5C3FAA60";"8:40 a.m - 3:00pm";"8:40 a.m - 3:00pm";"8:40 a.m - 3:00pm";"8:40 a.m - 3:00pm";"8:40 a.m - 3:00pm";"Closed";"Closed";
