"Facility ID";"Survey Number";"Date of Survey";"Survey Reason";"Findings"
18185;"15-012703";"01/08/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=167425&noid=37291"
18185;"17-010173";"10/05/2017";"To investigate a complaint";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=193233&noid=57738"
18185;"17-010173";"10/05/2017";"To investigate a complaint";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=193233&noid=57081"
10417;"17-008292";"11/02/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=191352&noid=58004"
10417;"16-008604";"11/15/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=177675&noid=47159"
10417;"15-008883";"09/22/2015";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=163605&noid=34250"
148529;"17-009069";"10/09/2017";"Initial Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=192129&noid=57510"
148529;"17-009069";"10/09/2017";"Initial Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=192129&noid=57144"
136671;"17-004886";"05/26/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=187946&noid=53467"
136671;"17-004886";"05/26/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=187946&noid=52983"
136671;"16-005070";"07/15/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=174141&noid=42877"
136671;"15-005360";"07/02/2015";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=160082&noid=32419"
136671;"15-005360";"07/02/2015";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=160082&noid=32040"
21533;"18-000441";"03/19/2018";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=196902&noid=62620"
21533;"17-000247";"03/27/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=183307&noid=51187"
21533;"16-000336";"02/19/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=169407&noid=38571"
132757;"17-000470";"03/10/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=183530&noid=51245"
132757;"17-000470";"03/10/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=183530&noid=50791"
132757;"16-013909";"01/10/2017";"Compliance Check";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=182980&noid=48821"
132757;"16-000591";"03/01/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=169662&noid=38867"
132757;"16-000055";"01/25/2016";"Compliance Check";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=169126&noid=37712"
132757;"16-011695";"11/18/2016";"To investigate a complaint";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=180766&noid=48036"
132757;"16-011695";"11/18/2016";"To investigate a complaint";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=180766&noid=47350"
132757;"15-012467";"12/07/2015";"To investigate a complaint";"Not Available"
43783;"17-012921";"02/13/2018";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=195981&noid=61284"
43783;"16-013327";"02/22/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=182398&noid=50260"
43783;"15-013809";"02/02/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=168531&noid=38078"
35763;"17-007057";"09/01/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=190117&noid=56210"
35763;"17-007057";"09/01/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=190117&noid=55944"
35763;"16-007303";"10/17/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=176374&noid=46430"
35763;"16-007303";"10/17/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=176374&noid=46116"
35763;"15-007502";"08/18/2015";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=162224&noid=33672"
35763;"15-007502";"08/18/2015";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=162224&noid=33249"
118045;"17-004806";"06/20/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=187866&noid=53610"
118045;"16-004979";"07/11/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=174050&noid=42710"
118045;"15-005190";"07/06/2015";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=159912&noid=32050"
30753;"17-011904";"02/01/2018";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=194964&noid=60972"
30753;"16-012590";"01/09/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=181661&noid=49054"
30753;"16-012590";"01/09/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=181661&noid=48797"
30753;"15-012722";"01/15/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=167444&noid=37529"
30753;"15-013612";"11/19/2015";"To investigate a complaint";"Not Available"
10733;"17-012845";"02/08/2018";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=195905&noid=61627"
10733;"17-012845";"02/08/2018";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=195905&noid=61190"
10733;"16-013248";"02/13/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=182319&noid=49982"
10733;"15-013731";"01/27/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=168453&noid=38156"
10733;"15-013731";"01/27/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=168453&noid=37884"
123723;"18-000621";"03/13/2018";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=197082&noid=62385"
123723;"17-012798";"01/10/2018";"Compliance Check";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=195858&noid=60087"
123723;"17-000441";"03/14/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=183501&noid=50857"
123723;"16-000559";"02/26/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=169630&noid=38776"
123723;"17-011214";"11/02/2017";"To investigate a complaint";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=194274&noid=58501"
123723;"17-011214";"11/02/2017";"To investigate a complaint";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=194274&noid=57988"
112425;"17-007248";"08/31/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=190308&noid=55904"
112425;"16-007508";"10/21/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=176579&noid=46370"
112425;"15-007728";"08/13/2015";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=162450&noid=33149"
5E+018;"17-013159";"02/09/2018";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=196219&noid=61622"
5E+018;"17-013159";"02/09/2018";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=196219&noid=61224"
5E+018;"16-013577";"02/15/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=182648&noid=50091"
5E+018;"16-001036";"02/26/2016";"Initial Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=170107&noid=38959"
5E+018;"16-001036";"02/26/2016";"Initial Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=170107&noid=38765"
5E+018;"15-012380";"11/25/2015";"Initial Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=167102&noid=36830"
5E+018;"15-012380";"11/25/2015";"Initial Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=167102&noid=36268"
20473;"17-012878";"02/15/2018";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=195938&noid=61468"
20473;"17-002093";"03/23/2017";"Initial Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=185153&noid=51283"
20473;"17-002093";"03/23/2017";"Initial Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=185153&noid=51249"
8889;"17-010653";"01/04/2018";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=193713&noid=60313"
8889;"17-010653";"01/04/2018";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=193713&noid=59913"
8889;"16-011133";"12/20/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=180204&noid=48513"
8889;"16-011133";"12/20/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=180204&noid=48374"
8889;"15-011642";"12/23/2015";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=166364&noid=36996"
79297;"18-001679";"03/28/2018";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=198140&noid=63032"
79297;"17-001398";"04/19/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=184458&noid=51891"
79297;"16-001487";"03/25/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=170558&noid=39542"
32033;"17-009679";"11/13/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=192739&noid=58255"
32033;"16-010091";"11/28/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=179162&noid=47558"
32033;"15-010382";"11/23/2015";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=165104&noid=36169"
110347;"17-007240";"09/06/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=190300&noid=56001"
110347;"16-007499";"10/14/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=176570&noid=46030"
110347;"15-007715";"08/25/2015";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=162437&noid=33518"
83181;"17-009778";"12/05/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=192838&noid=58976"
83181;"16-010194";"12/09/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=179265&noid=47987"
83181;"16-011943";"11/17/2016";"Amendment Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=181014&noid=47506"
83181;"15-010486";"10/30/2015";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=165208&noid=35491"
29623;"17-010717";"01/04/2018";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=193777&noid=59887"
29623;"16-011201";"12/20/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=180272&noid=48366"
29623;"15-011712";"12/23/2015";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=166434&noid=36993"
51513;"18-001643";"04/09/2018";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=198104&noid=63431"
51513;"17-001357";"03/30/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=184417&noid=51347"
51513;"16-009406";"09/20/2016";"Amendment Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=178477&noid=45136"
51513;"16-001440";"04/06/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=170511&noid=39864"
60629;"17-012946";"02/13/2018";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=196006&noid=61811"
60629;"17-012946";"02/13/2018";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=196006&noid=61313"
60629;"16-013351";"02/14/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=182422&noid=50043"
60629;"15-013837";"02/05/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=168559&noid=38166"
775;"17-012824";"02/23/2018";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=195884&noid=61986"
775;"17-012824";"02/23/2018";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=195884&noid=61720"
775;"16-013226";"02/14/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=182297&noid=50038"
775;"15-013708";"02/02/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=168430&noid=38057"
121633;"17-006420";"07/06/2017";"Compliance Check";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=189480&noid=54069"
121633;"17-002551";"06/01/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=185611&noid=53370"
121633;"17-002551";"06/01/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=185611&noid=53097"
121633;"16-006589";"07/08/2016";"Compliance Check";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=175660&noid=42655"
121633;"16-002514";"06/09/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=171585&noid=42033"
121633;"16-002514";"06/09/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=171585&noid=41706"
121633;"17-006416";"07/06/2017";"To investigate a complaint";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=189476&noid=54245"
121633;"17-006416";"07/06/2017";"To investigate a complaint";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=189476&noid=54153"
121633;"17-006416";"07/06/2017";"To investigate a complaint";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=189476&noid=54104"
127339;"17-010127";"02/05/2018";"Compliance Check";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=193187&noid=61036"
127339;"17-007322";"09/05/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=190382&noid=55962"
127339;"16-007589";"10/21/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=176660&noid=46520"
127339;"16-007589";"10/21/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=176660&noid=46351"
127339;"15-007814";"08/26/2015";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=162536&noid=33530"
127339;"16-012900";"11/29/2016";"To investigate a complaint";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=181971&noid=48352"
127339;"16-012900";"11/29/2016";"To investigate a complaint";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=181971&noid=47620"
67167;"17-005886";"07/13/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=188946&noid=55137"
67167;"17-005886";"07/13/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=188946&noid=54294"
67167;"16-006161";"08/24/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=175232&noid=44559"
67167;"16-006161";"08/24/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=175232&noid=44202"
67167;"15-006309";"08/06/2015";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=161031&noid=33197"
67167;"15-006309";"08/06/2015";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=161031&noid=32984"
67167;"17-002202";"03/14/2017";"To investigate a complaint";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=185262&noid=51199"
67167;"17-002202";"03/14/2017";"To investigate a complaint";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=185262&noid=50868"
80215;"18-000527";"03/20/2018";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=196988&noid=62652"
80215;"17-000341";"03/23/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=183401&noid=51474"
80215;"17-000341";"03/23/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=183401&noid=51408"
80215;"16-003341";"04/18/2016";"Initial Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=172412&noid=40498"
80215;"16-003341";"04/18/2016";"Initial Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=172412&noid=40189"
23703;"18-000445";"03/19/2018";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=196906&noid=62609"
23703;"17-000251";"03/23/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=183311&noid=51137"
23703;"16-000342";"03/01/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=169413&noid=38873"
148971;"18-001349";"02/28/2018";"Compliance Check";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=197810&noid=61943"
148971;"17-011635";"11/27/2017";"Initial Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=194695&noid=58995"
148971;"17-011635";"11/27/2017";"Initial Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=194695&noid=58820"
27329;"17-012889";"02/21/2018";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=195949&noid=61684"
27329;"16-013296";"01/23/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=182367&noid=49228"
27329;"16-005362";"05/19/2016";"Amendment Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=174433&noid=41349"
27329;"15-013779";"02/01/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=168501&noid=38039"
8801;"18-000413";"03/05/2018";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=196874&noid=62092"
8801;"17-000217";"02/14/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=183277&noid=50028"
8801;"16-000304";"03/18/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=169375&noid=39339"
5E+018;"17-010500";"11/22/2017";"Initial Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=193560&noid=58977"
5E+018;"17-010500";"11/22/2017";"Initial Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=193560&noid=58632"
111413;"17-010846";"01/10/2018";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=193906&noid=60587"
111413;"17-010846";"01/10/2018";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=193906&noid=60077"
111413;"16-011336";"12/20/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=180407&noid=48532"
111413;"16-011336";"12/20/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=180407&noid=48345"
111413;"15-011855";"12/22/2015";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=166577&noid=36965"
77487;"17-009763";"12/01/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=192823&noid=59082"
77487;"17-009763";"12/01/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=192823&noid=58939"
77487;"16-010179";"11/17/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=179250&noid=47294"
77487;"15-010472";"11/18/2015";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=165194&noid=36030"
129379;"17-002583";"05/05/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=185643&noid=52663"
129379;"17-002583";"05/05/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=185643&noid=52379"
129379;"16-002545";"05/02/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=171616&noid=40793"
129379;"16-002545";"05/02/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=171616&noid=40582"
45153;"17-008368";"10/24/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=191428&noid=57680"
45153;"16-008684";"11/09/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=177755&noid=47021"
45153;"15-008968";"09/28/2015";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=163690&noid=34418"
13825;"17-011875";"01/31/2018";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=194935&noid=60899"
13825;"16-012559";"01/06/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=181630&noid=48716"
13825;"15-012686";"02/01/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=167408&noid=38000"
127025;"17-007316";"09/11/2017";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=190376&noid=56135"
127025;"16-007584";"10/13/2016";"Annual Survey";"https://kscapportalp.dcf.ks.gov/OIDS/Comp_Findings.aspx?soid=176655&noid=45968"
