"id";"name";"address";"city";"state";"zip";"county";"phone";"main website";"email";"details";"location url";"facebook page";"business hours";"career/employment url";"application/registration url";"parent handbook url";"infant (under 12 months)";"toddler (1-2yrs)";"preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url (only small logo if available)";"pictures url 1";"picture url 2";"picture url 3";"picture url 4";"bad url?";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"s"
859198;"Plymouth Area Headstart";"258 Highland Street";"Plymouth";"NH";3264;"GRAFTON";"(603) 536-1393";"http://www.tccap.org/head_start_contacts.htm";"tcchs@tccap.org";"Tri-County CAP's Head Start Program is a comprehensive child development program for North Country families with young children.";"http://www.tccap.org/head_start_contacts.htm";;;"http://www.tccap.org/tccap_emp_opps.htm";;;"y";"y";"y";"y";"n";"n";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
859200;"Heather's Little Angels";"312 Fairgrounds Road";"Plymouth";"NH";3264;"GRAFTON";"(603) 536-2332";;;;;;;;;;;;;;;;;;;;;"Y";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
859203;"Mid-State Montessori Center";"101 Boulder Point Drive Suite 1 A";"Plymouth";"NH";3264;"GRAFTON";"(603) 536-3898";"https://www.facebook.com/pages/Mid-State-Montessori-Center/229222770492589?sk=info&tab=page_info";"cpierce@midstatehealth.org";"Mid-State Montessori Center is committed to providing an approach to early childhood education that fosters natural curiosity, nurtures independence and self-confidence and inspires a lifelong love of learning. We seek to balance academic and social development and to foster responsibility and cooperation within a supportive learning environment.";"https://www.facebook.com/pages/Mid-State-Montessori-Center/229222770492589?sk=info&tab=page_info";"https://www.facebook.com/pages/Mid-State-Montessori-Center/229222770492589?sk=info&tab=page_info";"Monday through Friday, 7:30am-5:30pm";;;;"y";"y";"y";"y";"n";"n";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
859205;"Pemi Youth Center";"111 Main Street";"Plymouth";"NH";3264;"GRAFTON";"(603) 536-7264";"http://pyc.holdernet.org/index.php";"jadutille@plymouth.edu";"Our Mission is to provide a safe and welcoming environment where our youth may gather outside of  school and gain a sense of community,  belonging and self-esteem.
    We are dedicated to engaging our youth through:     
    Mentoring
    Empowerment programming
    Creative Art Initiatives
    Social and Recreational Interaction
    STEM activities  
    Opportunities for Community Service  ";"http://pyc.holdernet.org/index.php";;;;"http://pyc.holdernet.org/index.php?option=com_docman&task=cat_view&gid=6&Itemid=8";;"n";"n";"n";"n";"y";"y";"http://pyc.holdernet.org/images/stories/image_001.jpg";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
859208;"Kids With Spirit";"13 Franklin Road";"Salisbury";"NH";3268;"MERRIMACK";"(603) 648-2733";;;;;;;;;;;;;;;;;;;;;"Y";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
859209;"Sanbornton Recreation Before And After Program";"16 Hunkins Pond Road";"Sanbornton";"NH";3269;"BELKNAP";"(603) 286-2659";;;;;;;;;;;;;;;;;;;;;"Y";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
859210;"Live Wire Day Care And Preschool";"#30 Route 114";"South Sutton";"NH";3273;"Merrimack";"(603) 938-2849";;;;;;;;;;;;;;;;;;;;;"Y";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
859212;"Peace Of Mind After School Care";"30 Main St Allenstown Elm School";"Allenstown";"NH";3275;"Merrimack";"(603) 485-9574";"http://www.peaceofmindasp.com/About-Us.html";;"The goal of Peace of Mind is to produce a safe, fun, well supervised place for children, that is also affordable for the average family. Here you will find a nurturing environment for children ages 5 years to 12 years.  Sessions include both before and after school programs.

We recognize that each child has unique talents, learning styles and personalities. Our qualified staff are committed to working within each child's comfort zone to ensure optimal social and emotional results.";"http://www.peaceofmindasp.com/About-Us.html";;"Before School Session: 7 AM - 8:10AM
After School Session: 2:30PM - 5:30 PM
Open Early Release Days at 12:30 PM";;;;"n";"n";"n";"n";"y";"y";"http://www.peaceofmindasp.com/bg-1-25825.jpeg?u=2710538033";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
859216;"First Choice For Children";"304 Pembroke Street";"Pembroke";"NH";3275;"Merrimack";"(603) 485-8613";"http://www.firstchoiceforchildren.webs.com/";;;"http://www.firstchoiceforchildren.webs.com/";;;;;;"y";"y";"y";"y";"n";"n";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
859217;"Hurney's Nursery And Day Care";"4 Colonial Drive";"Pembroke";"NH";3275;"Merrimack";"(603) 485-9483";;;;;;;;;;;;;;;;;;;;;"Y";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
859226;"WCC Growing to Learn & Love";"523 West Main Street";"Tilton";"NH";3276;"BELKNAP";"(603) 286-7077";"http://www.the-whole-child-center.org/contact-us/";"wholechild@metrocast.net";"The Whole Child Center provides a positive learning environment which focuses on children's strength and individual learning styles.  Emphasis is placed on social/emotional development, early literacy and meeting the individual needs of each child.  We encourage families to participate in our facility and will work collaboratively with them in offering a quality early childhood experience. ";"http://www.the-whole-child-center.org/contact-us/";"https://www.facebook.com/thewholechildcentertilton";"6:30 am to 5:30 pm M-F";;;;"y";"y";"y";"y";"y";"y";"http://www.the-whole-child-center.org/s/misc/logo.jpg?t=1436191786";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
859227;"Warner Head Start";"Main St Kearsarge Comm Action Bldg";"Warner";"NH";3278;"MERRIMACK";"(603) 456-2208";;;;;;;;;;;;;;;;;;;;;"Y";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
859231;"Sugar And Spice Preschool";"Weare Town Hall John Stark Hgwy";"Weare";"NH";3281;"HILLSBOROUGH";"(603) 529-2036";"https://www.facebook.com/pages/Sugar-n-Spice-Preschool/125314980855705?sk=info&tab=page_info";;;"https://www.facebook.com/pages/Sugar-n-Spice-Preschool/125314980855705?sk=info&tab=page_info";"https://www.facebook.com/pages/Sugar-n-Spice-Preschool/125314980855705?sk=info&tab=page_info";"Mon - Fri: 
7:00 am - 6:00 pm";;;;"n";"n";"y";"y";"n";"n";"https://scontent-lax1-1.xx.fbcdn.net/hphotos-xfp1/t31.0-8/p552x414/56345_125315087522361_8085874_o.jpg";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
859235;"Little Buttercups Nursery School";"63 Pine Hill Road";"Weare";"NH";3281;"HILLSBOROUGH";"(603) 529-4321";"https://www.facebook.com/pages/Little-Buttercups-Nursery-School-LLC/163325650359799";;;"https://www.facebook.com/pages/Little-Buttercups-Nursery-School-LLC/163325650359799";"https://www.facebook.com/pages/Little-Buttercups-Nursery-School-LLC/163325650359799";;;;;"n";"n";"y";"y";"y";"y";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
859242;"All Aboard Preschool & Child Care Center";"249 Stage Road";"Nottingham";"NH";3290;"ROCKINGHAM";"(603) 679-9555";;;;;;;;;;;;;;;;;;;;;"Y";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
859246;"Merrimack Valley Day Care Service";"19 North Fruit Street";"Concord";"NH";3301;"MERRIMACK";"(603) 224-1632";;;;;;;;;;;;;;;;;;;;;"Y";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
859247;"Merrimack Valley Day Care Service @ Jennings Drive";"19 Jennings Drive, Haller Center";"Concord";"NH";3301;"MERRIMACK";"(603) 224-1632";;;;;;;;;;;;;;;;;;;;;"Y";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
859251;"Concord Head Start, Early Head Start And Community Child Care";"67 Old Loudon Road";"Concord";"NH";3301;"MERRIMACK";"(603) 224-6492";;;;;;;;;;;;;;;;;;;;;"Y";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
859255;"The Woodside School";"114 South Fruit Street";"Concord";"NH";3301;"MERRIMACK";"(603) 224-8418";"http://www.woodsideschool.org/";"info@woodsideschool.org";"The Woodside School is dedicated to providing quality, developmentally appropriate learning and care in a supportive environment for all children and their families. As we celebrate our 32nd year of operation we also remain up to date on the latest research in child development and learning. Our curriculum is based on in-depth knowledge of how children grow and develop. Each classroom is designed to suit the needs, interests and developmental level of the children in that class.";"http://www.woodsideschool.org/";;;"http://www.woodsideschool.org/careers";;;"n";"n";"y";"y";"y";"y";"http://www.woodsideschool.org/wp-content/uploads/2011/08/WoodsideSchoolLogo275.png";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
859256;"Children's Place, The";"27 Burns Avenue";"Concord";"NH";3301;"MERRIMACK";"(603) 224-9920";"http://www.thechildrensplacenh.org/site/";"tcpnh@thechildrensplacenh.org";"The Mission of The Children’s Place is to enhance and strengthen families by offering support services, childcare and group play, parent education, and community outreach programs. We are a group of parents, children, and professionals who come together to articulate to the community respect for and understanding of, children, as well as the importance of parenting. ";"http://www.thechildrensplacenh.org/site/";;" Mondays through Thursdays 9am-3pm & Fridays 9am-12pm - See more at: http://www.thechildrensplacenh.org/site/contact/#sthash.bPXB3Iev.dpuf";;"http://www.thechildrensplacenh.org/site/downloads/TCPRegForm.pdf";;"y";"y";"y";"y";"n";"n";"http://www.thechildrensplacenh.org/site/wp-content/uploads/tcp20153.jpg";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
859257;"Merrimack Valley Day Care Service At Eagle's Bluff";"2 Canton Street";"Concord";"NH";3301;"MERRIMACK";"(603) 225-4305";;;;;;;;;;;;;;;;;;;;;"Y";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
859260;"NH Odd Fellows Home Children's Center";"200 Pleasant St";"Concord";"NH";3301;"MERRIMACK";"(603) 225-6644";;;;;;;;;;;;;;;;;;;;;"Y";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
859264;"Head 2 Toe Learning Center";"3 Garrison Street";"Concord";"NH";3301;"MERRIMACK";"(603) 228-9592";"https://www.facebook.com/head2toelearningcenter/info?tab=page_info";;"Head 2 Toe is a small center with 4 staff members and about 30 enrolled children at a time. There is one teacher that is in the toddler room at all times, the other 3 rotate between both rooms from week to week so all the staff knows the all of the children!";"https://www.facebook.com/head2toelearningcenter/info?tab=page_info";"https://www.facebook.com/head2toelearningcenter/info?tab=page_info";"Mon - Fri: 
7:15 am - 5:30 pm";;;;"n";"y";"y";"y";"n";"n";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
859266;"Childrens Learning Center At St.Paul's School, The";"325 Pleasant Street";"Concord";"NH";3301;"MERRIMACK";"(603) 229-5576";"http://www.sps.edu/clc";"admissions@sps.edu";"Welcome to St. Paul’s School, a co-educational, fully residential high school founded in 1856. We are an Episcopal school, welcoming of all faiths, made up of approximately 525 students from all over the world. We are a community of students and teachers and families, who live and learn together. We try to live by our School Prayer, which urges kindness and an eagerness to “bear the burdens of others.” St. Paul’s is academically rigorous, but staffed with teachers who take the time to know the whole student, whether in the classroom, in the dormitory, on the athletic fields, or along one of the many paths that wind through the campus. Because high school is such a formative time, most alumni tell us that they made their most enduring friendships at St. Paul’s.

All students and all faculty live on campus, so there is never a shortage of peers to study with or hang around with in the dorms, or adults to provide guidance and support away from home.";"http://www.sps.edu/clc";"https://www.facebook.com/SPSAdmissions";;"http://www.sps.edu/employment";"http://www.sps.edu/apply";"https://www.sps.edu/ftpimages/36/download/download_1077704.pdf";"y";"y";"y";"y";"y";"y";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
859267;"Merrimack Valley Day Care Service @ NH Hospital";"97 Pleasant Street, Thayer Building";"Concord";"NH";3301;"MERRIMACK";"(603) 271-5790";;;;;;;;;;;;;;;;;;;;;"Y";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
859268;"Nhti Child & Family Development Center";"21 College Drive";"Concord";"NH";3301;"MERRIMACK";"(603) 271-8911";;;;;;;;;;;;;;;;;;;;;"Y";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
859271;"Concord Family YMCA School Age Program at Boscawen";"1 Best Avenue";"Boscawen";"NH";3303;"Merrimack";"(603) 228-9622";;;;;;;;;;;;;;;;;;;;;"Y";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
859273;"Merrimack Valley Day Care Service @ Mcnh";"325 Daniel Webster Highway";"Concord";"NH";3303;"MERRIMACK";"(603) 796-6467";;;;;;;;;;;;;;;;;;;;;"Y";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
859281;"Rockwood Acres Family Day Care";"3 Clough Road";"Bow";"NH";3304;"MERRIMACK";"(603) 225-6990";"http://www.rockwoodacres.com/";;"Rockwood Acres Child Care strives to provide quality child care with a caring and nurturing staff. We encourage children to safely explore all that they can, discover new and exciting things and to grow developmentally to their fullest potential. Children will learn respect for themselves and others, kindness and enthusiasm in a safe, home-like atmosphere.
We believe that the experiences of childhood have a profound and lasting effect on human growth and development, and societies in general.
We will demonstrate and promote the importance of early childhood and family development by providing a comprehensive program of education and support for children and their families.
";"http://www.rockwoodacres.com/";;;;"http://www.rockwoodacres.com/admissions.html";;"y";"y";"y";"y";"n";"n";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
