"FacilityID";"InspectionID";"Inspection Date";"Inspection Result"
"QueensDC2524";"ee3e4f39c429998accccad3c2386e9a6";" 10/27/21";" Initial Annual Inspection - Reinspection Required; Fines pending"
"QueensDC37909";"ee96d10444dd64de88f963b810a6e79c";" 1/19/22";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC2329";"063ce53f68afc3b7c74c410e3f270d24";" 2/26/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC23088";"bbf6bffbd7fe755d285e74d6e41d61a5";" 12/15/21";" Compliance Inspection of Open Violations - Previously cited violations corrected"
"QueensDC32834";"203e35ae47efc12a389e1caa28e8888c";" 10/21/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC40629";"85b2da7b4c279cf0ce61aa472b6a66e3";" 12/2/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC2801";"fd82c4efc4be9e22c29b71b5709367ee";" 10/12/21";" Compliance Inspection of Open Violations - Previously closed program re-opened"
"QueensDC24904";"501c411fdb182ad1d174366ed3472f49";" 6/15/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC17534";"84bc98f8e3fc068aecb09c1aacb923fc";" 3/10/21";" Monitoring Inspection Non-Routine - Reinspection Required"
"QueensDC24693";"7b2da5a2916a3825df2a0a768862d14b";" 3/10/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC2825";"f98ca66c2eca6ccbd409c6d7bec30cac";" 3/2/20";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC23194";"5ef67c855097c97833ab9b73f7ee435d";" 10/28/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC35634";"47c41334e1829e4ff2e947e07e3d9752";" 1/18/22";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC1129";"fbe71410efd65b9ea34de747edb373fa";" 1/19/22";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC32552";"a24c2b2c2cdf20f31441187cd437342e";" 1/12/22";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC37613";"0e39075de6e536f8ab6ece8026c0a9b9";" 1/21/22";" Initial Annual Inspection - Reinspection Not Required"
"QueensDC40153";"30f07c1491fee2e48abdef652d8e2011";" 10/5/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC32009";"bc1020bba7dcbc60a7a481113ce0b1ee";" 10/28/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC14375";"193f3d12e24d70ab9922ff9d4da830fd";" 2/1/22";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC37616";"825817cbbcf68f704e1e33fc57ae97b1";" 1/21/22";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC36862";"25480619f535141d77442198e91ff3e5";" 10/29/21";" Initial Annual Inspection - Reinspection Not Required"
"QueensDC40208";"146bb114efef0a44a5fef63abeb05827";" 1/18/22";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC38618";"94edcc4bdb8559d286a5f1b277ca7b97";" 1/19/22";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC12359";"8b6e7b71997bde9d38f632155805911a";" 11/23/21";" Initial Annual Inspection - Reinspection Required; Fines pending"
"QueensDC2198";"60b9ac38a5afa2be7b724bb7d017f30a";" 10/25/21";" Initial Annual Inspection - Reinspection Required; Fines pending"
"QueensDC1230";"1898110261b4c3ce8e91fb2836fc1786";" 5/10/21";" Initial Annual Inspection - Reinspection Not Required"
"QueensDC2501";"51f9a856c9795379f44437f4c112ff14";" 2/14/19";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC22461";"cf49cbded1d8062c5fe2f5fec4a3aadf";" 12/9/21";" Compliance Inspection of Open Violations - Previously cited violations corrected"
"QueensDC36328";"f069368f8b4cf812503167b2f9586e25";" 9/25/19";" Initial Annual Inspection - Passed inspection; Violations corrected at time of inspection"
"QueensDC2481";"feea99c4ab1016677b32b7f3a1b1be2a";" 11/29/21";" Compliance Inspection of Open Violations - Previously cited violations corrected"
"QueensDC20922";"4d4be27238cc6a9ba39a216ec99fb8db";" 3/12/20";" Monitoring Inspection Non-Routine - Passed inspection with no violations"
"QueensDC15673";"511b389eb4621684564d2de2373b4c19";" 12/8/20";" Compliance Inspection of Open Violations - Previously cited violations corrected"
"QueensDC2824";"85d476f7a12c7a0b48eabad7b85c9f12";" 10/1/21";" Initial Annual Inspection - Reinspection Not Required"
"QueensDC2486";"30f0b5ebb9e5ccd7ba1df9c9035cc49e";" 10/1/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC2487";"4c9b54d757ab3c7e8c2caedbbab04e59";" 11/4/19";" Compliance Inspection of Open Violations - Reinspection Required; Violations corrected at time of inspection"
"QueensDC2488";"ef9229250a4500120a9af2b8494bb735";" 12/7/21";" Compliance Inspection of Open Violations - Previously cited violations corrected"
"QueensDC2493";"108f8ccbc027e1e8263ac76a7aef0bfb";" 12/4/19";" Compliance Inspection of Open Violations - Reinspection Required; Violations corrected at time of inspection"
"QueensDC3043";"3726949624d0801fb79f262fc79f769c";" 6/22/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC2500";"e3078abd8a0233c6d8bea571a79227c2";" 9/30/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC1531";"e883d888d350e90ae4c6a0dc38bdfdab";" 12/6/21";" Initial Annual Inspection - Reinspection Required; Fines pending"
"QueensDC2986";"291012f6e435f5006d4b5c0eb4c747c6";" 1/27/22";" Initial Annual Inspection - Reinspection Required; Fines pending"
"QueensDC23084";"3ee5be38dadbc5e6e82f92f97b9a6926";" 11/30/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC1512";"207989f4ec6211c266269b316ac92255";" 3/2/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC2388";"c6096b74853daeb4bb4c53e262ca4b91";" 7/27/21";" Initial Annual Inspection - Reinspection Required; Fines pending"
"QueensDC40498";"5b6b4d07945bce32151e5b92d8a2d402";" 11/12/21";" Initial Annual Inspection - Reinspection Required; Fines pending"
"QueensDC14199";"082714742f39841dccc82f02d6977125";" 12/20/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC25205";"7de1fcf70cf7a6b6f34f4f06ff3085cb";" 6/9/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC14371";"5f0fb74ffc19282f7b5a3fd9044f0748";" 1/13/22";" Initial Annual Inspection - Reinspection Required; Fines pending"
"QueensDC2934";"f7b296a112529ad94d779f8166a4ba2d";" 11/8/21";" Monitoring Inspection Non-Routine - Passed inspection with no violations"
"QueensDC14370";"e1c41ad6f6c189e375a871a46ad03321";" 8/5/21";" Initial Annual Inspection - Passed inspection; Violations corrected at time of inspection"
"QueensDC35778";"183fc4b7471c6711523e006cf830784e";" 1/13/22";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC38537";"09fc1b0da0cf00de8beea8140335534f";" 11/30/21";" Initial Annual Inspection - Reinspection Required; Fines pending"
"QueensDC36535";"1ddd236bece209a2f27244e59d3ec24f";" 12/9/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC39337";"bac5424799fd418387636ce4249574e7";" 2/20/20";" Monitoring Inspection Non-Routine - Reinspection Required"
"QueensDC37840";"6d690672f22fd07cf45f52cc3a7d0c80";" 11/18/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC37842";"89d057a95bcb1306e065581d21dc82e5";" 11/18/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC34790";"921cc9cfddd4312bd133b4ec7d9492d2";" 12/8/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC25760";"c2bbb924bf9958bcb6d1a617f4daa778";" 12/8/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC37899";"276f6d3306b859b9d0bb91a445dd7a9a";" 10/28/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC1161";"4e1925c0c16e0724751d32feda35f1fa";" 5/25/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC2267";"17b12750236c8505740c12fe3152eea0";" 12/9/21";" Initial Annual Inspection - Reinspection Not Required"
"QueensDC2929";"364a1cad2ff8fa87a8a2699682d73d16";" 6/11/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC2757";"89689236ec75eda142d9d74c151fbee1";" 11/30/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC2345";"3b342dee293294e6eab30b803303bb1a";" 12/9/21";" Initial Annual Inspection - Reinspection Not Required"
"QueensDC22642";"842007dcd99d48d3133d1dc756a07004";" 9/23/21";" Initial Annual Inspection - Reinspection Required; Fines pending"
"QueensDC33175";"b8aa3fadaf28684a998bf0e86c4c64af";" 1/14/22";" Initial Annual Inspection - Reinspection Required; Fines pending"
"QueensDC2452";"62949c4d3999015e489c59f3665f8ea5";" 7/29/21";
"QueensDC25758";"8f1ff1cee4317a56d21f7c88b709312b";" 9/15/21";" Initial Annual Inspection - Reinspection Required; Fines pending"
"QueensDC25636";"c8fa1367cca545619df6f8ae3dc37402";" 1/19/22";
"QueensDC31907";"cd9d9037966e758f2edfd67045df0ca1";" 1/19/22";" Initial Annual Inspection - Reinspection Not Required"
"QueensDC31905";"f36f683a0602b74dc931b96c9707aa71";" 1/19/22";" Initial Annual Inspection - Reinspection Not Required"
"QueensDC2259";"341b2b3f9ca89d38615182fbc50670c6";" 6/7/21";" Initial Annual Inspection - Reinspection Required; Fines pending"
"QueensDC18309";"b31e2221500d7829ef61fdb13d91094a";" 11/12/21";
"QueensDC36468";"3ff34871e122905b092cc33b0d21bd73";" 12/14/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC40090";"ccf3f899470a284c056b35a486a47d39";" 9/27/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC2747";"684e407e87f0b09a5f7ad7b303618df0";" 10/18/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC21073";"f7bbfd4241ab819b7735ed3ddd7f2b36";" 12/1/20";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC18698";"1898dee28f839da9dd122a5725776be9";" 12/1/21";" Compliance Inspection of Open Violations - Reinspection Required; Fines pending"
"QueensDC17591";"ea3c9d6664fb0debed3ecbf726adfacb";" 8/19/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC17590";"2226a72132475e6d23a9c803b5a97d4f";" 8/19/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC36068";"ae32804c4201eae7f777b853ff39bb5f";" 8/5/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC32296";"cb40178d2f9d29b483401160f31a8c0b";" 10/15/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC33272";"9069f9fc9461350b5c478ef25798f726";" 11/10/21";" Initial Annual Inspection - Reinspection Required; Fines pending"
"QueensDC39070";"9a7ce86f5122ffc89289a2c9daaad1c2";" 12/22/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC1334";"c1a4eab0da37d4e9935b170ddd159edf";" 10/19/21";" Initial Annual Inspection - Reinspection Required; Fines pending"
"QueensDC34101";"490d1b11f70bb9de7c78efdecee1c15f";" 10/24/19";" Compliance Inspection of Open Violations - Reinspection Required; Violations corrected at time of inspection"
"QueensDC2290";"f5621fd8a86a323db4fbcb3a62662afb";" 1/12/22";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC2291";"ecdd326d644875606285ea711103475e";" 9/28/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC14685";"5dd11617d5d7547dc40a806b828fa93c";" 11/9/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC2880";"ab234324dbd7681bfa1ab16e1026d3aa";" 12/16/21";" Initial Annual Inspection - Reinspection Required; Fines pending"
"QueensDC35224";"d94572eacfe074a479d0b8537d4455bd";" 4/16/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC18706";"0c01915daa3e8c1ac9bb463dbfe27260";" 12/13/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC37701";"3b38fd8689cc8f36768687031456bc4d";" 11/19/21";
"QueensDC37699";"92a58b471b8f8ce1f0e614437a40edd8";" 5/7/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC38081";"188aa2e11a7e54f9067541f529fce573";" 6/9/21";" Initial Annual Inspection - Reinspection Not Required"
"QueensDC38114";"e33a2b03398aa3564dfca7efbc10ea61";" 6/9/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC2942";"0d30fa0306dfe6049fbb659c859b7a04";" 5/26/21";" Compliance Inspection of Open Violations - Previously cited violations corrected"
"QueensDC1199";"8de3123e85c57bbde5be12d7b3a05164";" 1/10/22";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC36838";"f942af7eadbebf822793976c27a6ab46";" 7/27/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC36839";"647753c9817cf7b7662c67093e13aca6";" 7/27/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC14407";"d792e693166c60334b153370c76de684";" 1/25/22";" Initial Annual Inspection - Reinspection Not Required"
"QueensDC12282";"1decd3855c869b51bc11e4ecb386e441";" 1/31/22";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC34343";"2d3fe9c1fcecd13cd772a3ca198ea8ea";" 1/31/22";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC23093";"5e1f796f3fdb73e6195cd7fecbf667af";" 1/4/22";" Initial Annual Inspection - Passed inspection; Violations corrected at time of inspection"
"QueensDC36747";"df5622c56a1e693f9785c7f05c35b707";" 1/25/22";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC25295";"467dd8a009d2449a71e8ff1b322102a9";" 12/10/21";" Compliance Inspection of Open Violations - Reinspection Required; Fines pending"
"QueensDC2391";"76b30fddaaa0765d27bb8fef206c26d0";" 12/9/21";" Initial Annual Inspection - Reinspection Required; Fines pending"
"QueensDC22092";"2d3f2d526fa127877da09a0fa29c5ceb";" 12/15/21";" Compliance Inspection of Open Violations - Reinspection Required; Violations corrected at time of inspection"
"QueensDC22049";"1d79d8db789b2b0c0d17e41386c50661";" 9/19/19";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC40161";"4e578679b1e0f83a880c69a14b79d21a";" 7/30/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC15217";"7731934999858bbafb7b84a35394f554";" 1/5/22";" Initial Annual Inspection - Reinspection Required; Fines pending"
"QueensDC12177";"af09b37c420d6881438b8a6371ff7e6b";" 4/14/21";" Monitoring Inspection Non-Routine - Passed inspection with no violations"
"QueensDC32181";"ce084d208b471392f9788a3497c7c950";" 3/18/21";" Initial Annual Inspection - Reinspection Required; Fines pending"
"QueensDC2505";"d26f9ee707453a956f68c70814ab196d";" 4/22/21";" Monitoring Inspection Non-Routine - Passed inspection with no violations"
"QueensDC2946";"9d8574660cc96c9f75631572646bbb46";" 12/4/19";" Compliance Inspection of Open Violations - Previously cited violations corrected"
"QueensDC36713";"2b18087128c8a2e58352132db1261e78";" 11/24/20";" Monitoring Inspection Non-Routine - Passed inspection with no violations"
"QueensDC20398";"90f75b8f32757c4519d1a305fb1688bb";" 4/16/19";" Compliance Inspection of Open Violations - Previously cited violations corrected"
"QueensDC3044";"15202886fe4ae43eb49178a5caa8f6bb";" 7/14/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC1348";"cb4aba3998330a2131dc9f742d4ed052";" 2/1/22";
"QueensDC25906";"321ceb5f381c71d7f7468456721585e7";" 1/6/22";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC10910";"9ffe4ab3825093a62a13781eac2b5892";" 9/28/21";" Initial Annual Inspection - Passed inspection with no violations"
"QueensDC2237";"e38ecc3f9eb6eddb4bda63d46c5a7cae";" 1/27/22";" Compliance Inspection of Open Violations - Passed inspection; Violations corrected at time of inspection"
"Staten IslandDC14404";"45b03e47669d381e6c95206c06a76520";" 6/16/21";" Initial Annual Inspection - Passed inspection with no violations"
"Staten IslandDC14175";"38fd7862c87e4842048fc9f5b318406b";" 6/16/21";" Initial Annual Inspection - Passed inspection with no violations"
"Staten IslandDC1375";"57e985b3692f0eb9405cb47812e97cd7";" 11/5/21";" Initial Annual Inspection - Reinspection Required"
"Staten IslandDC39342";"4e35ab01280244e1af4b8be4a2b2375a";" 10/22/21";" Initial Annual Inspection - Reinspection Required"
"Staten IslandDC32793";"13c7d7b5cd729bce75a17c0b37050f69";" 10/17/19";" Initial Annual Inspection - Reinspection Not Required"
"Staten IslandDC25778";"d26f5c5452d84f81418aad15f48ee8e2";" 5/5/21";" Initial Annual Inspection - Passed inspection with no violations"
"Staten IslandDC22981";"f7aa733afa1c09e66b7b6f7fac5584a0";" 12/14/21";" Initial Annual Inspection - Passed inspection with no violations"
"Staten IslandDC22980";"5d1066d54d0d9bb6612d841ad504df45";" 12/14/21";" Initial Annual Inspection - Passed inspection with no violations"
"Staten IslandDC38269";"54f4b438c92e9c930623b61dbbee1bf8";" 10/2/20";" Initial Annual Inspection - Passed inspection with no violations"
