"ID";"Program Name";"Permit Holder";"Address";"Borough";"Zip Code";"Phone";"Permit Number";"Permit Expiration Date";"Permit Status";"Age Range";"Maximum Capacity";"Certified to Administer Medication";"Site Type";"Program Type";"Years in Operation";"Last Inspection Date";"Last Inspection Result";"% of Annual Inspections w/Violations";"Number of Educational Staff";"Educational Staff Turnove"
"QueensDC2512";"IMMACULATE CONCEPTION PRESCHOOL";"BROOKLYN ARCHDIOCESE";"179-14 DALNY ROAD";"Queens";11432;"718-739-5933";"N/A";"01/23/2115";"Active";;19;"No";"Corporate";"School Based Child Care";;" 11/17/21";" Initial Annual Inspection - Reinspection Required; Fines pending";"100 %";8;
"QueensDC1210";"IMMANUEL CREATIVE DAYCARE SCHOOL";"IMMANUEL GENIUS, INC.";"163-15 OAK AVENUE";"Queens";11358;"718-460-9991";7232;"04/16/2022";"Permitted";;55;"No";"Private";"Child Care - Pre School";"18 or more";" 10/14/21";" Initial Annual Inspection - Reinspection Not Required";"0 %";7;
"QueensDC19342";"IMMANUEL INC";"IMMANUEL INC.";"213-03 NORTHERN BLVD.";"Queens";11361;"718-819-0190";8192;"06/04/2022";"Permitted";;66;"No";"Private";"Child Care - Pre School";12;" 10/18/21";" Initial Annual Inspection - Passed inspection with no violations";"20 %";9;
"QueensDC24966";"IMMANUEL NEW YORK MISSION, INC.";"IMMANUEL NEW YORK MISSION, INC.";"253-01 NORTHERN BLVD.";"Queens";11362;"718-877-3001";55697;"01/02/2024";"Permitted";"2 - 5";72;"No";"DOE CBO";"Child Care - Pre School";8;" 1/25/22";" Initial Annual Inspection - Reinspection Required; Fines pending";"16 %";10;
"QueensDC2513";"INCARNATION CATHOLIC ACADEMY";"INCARNATION CATHOLIC ACADEMY";"89-15 FRANCIS LEWIS BOULEVARD";"Queens";11427;"718-465-5066";"N/A";"10/27/2115";"Active";;44;"No";"Corporate";"School Based Child Care";;" 12/2/21";" Compliance Inspection of Open Violations - Reinspection Required; Fines pending";"100 %";16;
"QueensDC33771";"INDEPENDENT KIDZ DAYCARE, INC";"INDEPENDENT KIDZ DAYCARE, INC";"63-49 ALDERTON STREET";"Queens";11374;"718-899-4200";103640;"06/27/2022";"Permitted";"2 - 5";112;"No";"DOE CBO";"Child Care - Pre School";6;" 12/22/21";" Initial Annual Inspection - Passed inspection with no violations";"33 %";15;
"QueensDC35259";"INNER FORCE ONE";"Inner Force Tots Inc.";"133-40 79 STREET";"Queens";11414;"718-296-0555";104214;"08/17/2023";"Permitted";"0 - 2";10;"No";"Corporate";"Child Care - Infants/Toddlers";5;" 6/18/21";" Initial Annual Inspection - Passed inspection with no violations";"0 %";1;
"QueensDC35260";"INNER FORCE TOTS, INC.";"Inner Force Tots Inc.";"133-40 79 Street";"Queens";11414;"718-296-0555";104213;"08/17/2023";"Permitted";"2 - 5";72;"No";"DOE CBO";"Child Care - Pre School";5;" 1/24/22";" Initial Annual Inspection - Passed inspection with no violations";"16 %";12;
"QueensDC3047";"INTERNATIONAL CHILDREN'S SCHOOL INC.";"INTERNATIONAL CHILDREN'S SCHOOL INC";"57-27 PENROD STREET";"Queens";11368;"718-271-1000";5197;"09/20/2023";"Permitted";"2 - 5";40;"No";"Private";"Child Care - Pre School";"17 or more";" 1/19/22";" Initial Annual Inspection - Passed inspection with no violations";"33 %";6;
"QueensDC21671";"IRA'S BRIARWOOD DAY CARE & PRESCHOOL INC.";"IRA'S BRIARWOOD DAY CARE & PRESCHOOL INC.";"139-76 85 DRIVE";"Queens";11435;"718-739-6500";8240;"02/18/2023";"Permitted";"0 - 2";15;"No";"Corporate";"Child Care - Infants/Toddlers";11;" 1/26/22";" Initial Annual Inspection - Reinspection Not Required";"0 %";8;
"QueensDC21672";"IRA'S BRIARWOOD DAY CARE & PRESCHOOL INC.";"IRA'S BRIARWOOD DAY CARE & PRESCHOOL INC.";"139-76 85 DRIVE";"Queens";11435;"917-807-2683";8239;"02/18/2023";"Permitted";"2 - 5";79;"No";"Corporate";"Child Care - Pre School";11;" 1/11/22";" Initial Annual Inspection - Passed inspection with no violations";"20 %";12;
"QueensDC2749";"IRA'S BRIARWOOD DAY CARE & PRESCHOOL,INC.";"IRAS BRIARWOOD DAY CARE AND PRESCHOOL INC.";"141-20 GRAND CENTRAL PARKWAY";"Queens";11435;"718-526-1803";6711;"10/14/2022";"Permitted";;60;"No";"Private";"Child Care - Pre School";"19 or more";" 1/12/22";" Initial Annual Inspection - Reinspection Required; Fines pending";"28 %";9;
"QueensDC1203";"IVY DAY SCHOOL";"IVY ASSOCIATES USA, INC.";"65-01 KISSENA BOULEVARD";"Queens";11367;"718-460-6366";7217;"02/23/2024";"Permitted";;109;"No";"Private";"Child Care - Pre School";19;" 8/26/21";" Initial Annual Inspection - Reinspection Required; Fines pending";"50 %";12;
"QueensDC21576";"IVY INTERNATIONAL USA INC";"IVY INTERNATIONAL USA INC.";"70-44 KISSENA BLVD.";"Queens";11367;"718-880-1888";39238;"05/06/2023";"Permitted";"2 - 5";124;"No";"Private";"Child Care - Pre School";9;" 1/19/22";" Initial Annual Inspection - Reinspection Required; Fines pending";"33 %";12;
"QueensDC3102";"IVY LEAGUE EARLY LEARNING ACADEMY";"KOG INDUSTRIES, INC.";"61-58 SPRINGFIELD BOULEVARD";"Queens";11364;"718-352-8972";7133;"05/27/2023";"Permitted";;28;"No";"Private";"Child Care - Infants/Toddlers";"17 or more";" 4/13/21";" Initial Annual Inspection - Passed inspection with no violations";"0 %";7;
"QueensDC26201";"IVY UNITED USA,INC";"IVY UNITED USA, INC.";"104-70 QUEENS BLVD.";"Queens";11375;"718-997-1997";92118;"07/06/2023";"Permitted";"2 - 5";166;"No";"Private";"Child Care - Pre School";7;" 1/19/22";" Monitoring Inspection Non-Routine - Passed inspection with no violations";"25 %";39;
"QueensDC10479";"JACK & JILL";"EVBO INC.";"43-23 COLDEN STREET";"Queens";11355;"718-762-1218";4506;"05/13/2023";"Permitted";"2 - 5";132;"No";"DOE CBO";"Child Care - Pre School";45;" 1/14/22";" Initial Annual Inspection - Passed inspection with no violations";"33 %";16;
"QueensDC2867";"JACK & JILL II";"LYNBO,INC.";"68-05 FRESH MEADOW LANE";"Queens";11365;"718-939-8687";6519;"02/23/2022";"Permitted";"2 - 5";55;"No";"DOE CBO";"Child Care - Pre School";25;" 11/24/21";" Initial Annual Inspection - Passed inspection with no violations";"20 %";9;
"QueensDC1536";"JACKSON CHILD DEVELOPEMENT CENTER, INC.";"JACKSON CHILD DEVELOPMENT CENTER, INC.";"36-02 14 STREET";"Queens";11106;"718-392-2510";7186;"12/17/2023";"Permitted";"2 - 5";165;"No";"Private";"Child Care - Pre School";19;" 10/27/21";" Initial Annual Inspection - Passed inspection with no violations";"0 %";32;
"QueensDC2128";"JACKSON CHILD DEVELOPMENT CENTER, INC.";"JACKSON CHILD DEVELOPMENT CENTER";"31-36 88 STREET";"Queens";11369;"718-205-1919";6093;"02/05/2024";"Permitted";"2 - 5";109;"No";"Private";"Child Care - Pre School";"18 or more";" 1/10/22";" Initial Annual Inspection - Passed inspection with no violations";"20 %";22;
"QueensDC3133";"JACKSON HEIGHTS EARLY LEARNING CENTER";"JACKSON HEIGHTS EARLY LEARNING CENTER";"33-50 82 STREET";"Queens";11372;"718-310-0910";6599;"01/10/2023";"Permitted";"2 - 5";29;"No";"Private";"Child Care - Pre School";"18 or more";" 12/8/21";" Compliance Inspection of Open Violations - Previously cited violations corrected";"50 %";6;
"QueensDC17412";"JACKSON HEIGHTS EARLY LEARNING CENTER ANNEX, INC";"JACKSON HEIGHTS EARLY LEARNING CENTER ANNEX,INC";"79-10 34TH AVENUE";"Queens";11372;"718-779-5437";7827;"01/11/2024";"Permitted";"2 - 5";20;"No";"Private";"Child Care - Pre School";14;" 12/15/21";" Initial Annual Inspection - Passed inspection with no violations";"16 %";2;
"QueensDC2822";"JAMAICA KIDS INFANT/TODDLER";"IMAGINE EARLY LEARNING CENTERS,LLC";"1 JAMAICA CENTER PLAZA";"Queens";11432;"718-557-5520";6809;"10/03/2023";"Permitted";"0 - 2";19;"No";"Private";"Child Care - Infants/Toddlers";"18 or more";" 1/27/22";" Initial Annual Inspection - Reinspection Required; Fines pending";"20 %";3;
"QueensDC23222";"JAMAICA N.A.A.C.P.";"B'ABOVE WORLDWIDE INSTITUTE, INC.";"189-26 LINDEN BLVD.";"Queens";11412;"718-978-0400";25558;"10/18/2022";"Permitted";"2 - 5";100;"No";"DOE CBO";"Child Care - Pre School";10;" 8/6/21";;"66 %";7;
"QueensDC33137";"JEWISH COMMUNITY CENTER - Chabad of West Queens, Inc.";"CHABAD OF WEST QUEENS, INC.";"10-29 48 AVENUE";"Queens";11101;"718-609-0066";104547;"08/02/2022";"Permitted";"2 - 5";24;"No";"Corporate";"Child Care - Pre School";4;" 2/5/21";" Initial Annual Inspection - Passed inspection with no violations";"33 %";5;
"QueensDC19611";"Jewish Institute";"JEWISH INSTITUTE OF QUEENS";"60-05 WOODHAVEN BLVD.";"Queens";11373;"718-426-9369";"N/A";"01/23/2115";"Active";;;"No";"Private";"School Based Child Care";;" 11/8/21";" Compliance Inspection of Open Violations - Previously cited violations corrected";"N/A";10;
"QueensDC2252";"JOHNSON'S ACADEMY, LLC.";"JOHNSON'S ACADEMY, LLC.";"99-04 57 AVENUE";"Queens";11368;"718-592-7289";4546;"12/15/2022";"Permitted";"2 - 5";23;"No";"Private";"Child Care - Pre School";"18 or more";" 11/15/21";" Initial Annual Inspection - Reinspection Not Required";"40 %";6;
"QueensDC36203";"JOY DAYCARE INC.";"JOY DAYCARE INC.";"145-38 34 Avenue";"Queens";11354;"917-563-1338";104623;"10/17/2022";"Permitted";"2 - 5";89;"No";"Private";"Child Care - Pre School";4;" 12/22/21";" Initial Annual Inspection - Passed inspection with no violations";"0 %";14;
"QueensDC37222";"JOY LEARNING GARDEN INC.";"JOY LEARNING GARDEN INC.";"149-17 SANFORD AVE";"Queens";11355;"718-229-1888";105024;"09/03/2023";"Permitted";"2 - 5";43;"No";"Private";"Child Care - Pre School";3;" 1/13/22";" Initial Annual Inspection - Passed inspection with no violations";"20 %";7;
"QueensDC3105";"JUDI`S NURSERY, INC.";"JUDI'S NURSERY";"70-11 150 STREET";"Queens";11367;"718-520-1324";6958;"07/06/2023";"Permitted";"2 - 5";110;"No";"Private";"Child Care - Pre School";"19 or more";" 6/23/21";;"100 %";16;
"QueensDC37308";"JUST KIDS EARLY CHILDHOOD LEARNING CENTER";"JUST KIDS EARLY CHILDHOOD LEARNING CENTER";"264 BEACH 19 STREET";"Queens";11691;"718-868-2961";104543;"07/31/2022";"Permitted";"2 - 5";123;"No";"Corporate";"Child Care - Pre School";4;" 1/4/22";" Initial Annual Inspection - Passed inspection with no violations";"20 %";54;
"QueensDC23123";"KA OF FLUSHING, INC.";"KA ON PARSONS, INC.";"33-25 PARSONS BLVD.";"Queens";11354;"718-888-9499";52658;"10/01/2023";"Permitted";"0 - 2";56;"No";"Private";"Child Care - Infants/Toddlers";9;" 7/29/21";" Initial Annual Inspection - Passed inspection with no violations";"0 %";8;
"QueensDC23122";"KA OF FLUSHING,INC";"KA ON PARSONS,INC";"33-25 PARSONS BLVD.";"Queens";11354;"718-888-9499";52560;"09/27/2023";"Permitted";"2 - 5";166;"No";"DOE CBO";"Child Care - Pre School";9;" 7/29/21";" Initial Annual Inspection - Passed inspection with no violations";"0 %";16;
"QueensDC21326";"KID KRAZY INC.";"KID KRAZY INC.";"25-19 27 STREET";"Queens";11102;"718-545-5728";10198;"12/21/2023";"Permitted";"2 - 5";48;"No";"Private";"Child Care - Pre School";11;" 9/24/21";" Initial Annual Inspection - Passed inspection with no violations";"0 %";8;
"QueensDC21327";"KID KRAZY INC. PRESCHOOL";"KID KRAZY INC.";"25-19 27 STREET";"Queens";11102;"718-204-0646";10417;"12/29/2023";"Permitted";"0 - 2";10;"No";"Private";"Child Care - Infants/Toddlers";11;" 9/24/21";" Initial Annual Inspection - Passed inspection with no violations";"0 %";4;
"QueensDC3136";"KID KRAZY, INC.";"KID KRAZY, INC.";"21-25 21 AVENUE";"Queens";11105;"718-545-5728";6853;"04/01/2023";"Permitted";"2 - 5";20;"No";"Private";"Child Care - Pre School";"17 or more";" 1/19/22";" Initial Annual Inspection - Passed inspection with no violations";"0 %";4;
"QueensDC2276";"KID KRAZY, INC.";"KID KRAZY EARLY CHILDHOOD DEVELOPMENT CENTER ANNEX II";"21-35 21 AVENUE";"Queens";11105;"718-545-5728";7278;"07/21/2022";"Permitted";"2 - 5";25;"No";"Private";"Child Care - Pre School";19;" 1/19/22";" Initial Annual Inspection - Passed inspection with no violations";"0 %";7;
"QueensDC17506";"KIDDIE ACADEMY OF LITTLE NECK";"KIDSZONE, INC.";"252-20 NORTHERN BOULEVARD";"Queens";11362;"718-229-2829";7964;"12/01/2022";"Permitted";"2 - 5";134;"No";"DOE CBO";"Child Care - Pre School";14;" 12/15/21";" Initial Annual Inspection - Passed inspection with no violations";"0 %";20;
"QueensDC20271";"KIDDIE ACADEMY OF WHITESTONE";"KA WHITESTONE, INC.";"7-05 152ND STREET";"Queens";11357;"718-747-5555";8086;"10/17/2023";"Permitted";;46;"No";"Private";"Child Care - Infants/Toddlers";13;" 9/7/21";" Initial Annual Inspection - Passed inspection with no violations";"25 %";8;
"QueensDC19324";"KIDDIE ACADEMY OF WHITESTONE";"KA OF WHITESTONE, INC.";"7-05 152ND STREET";"Queens";11357;"718-747-5555";8085;"10/17/2023";"Permitted";;154;"No";"Private";"Child Care - Pre School";13;" 9/7/21";" Initial Annual Inspection - Passed inspection with no violations";"25 %";26;
"QueensDC32966";"KIDDIES WORLD INC";"KIDDIES WORLD INC";"143-04 FARMERS BOULEVARD";"Queens";11434;"917-674-6142";104837;"05/28/2023";"Permitted";;31;"Yes";"Private";"Child Care - Infants/Toddlers";3;" 2/24/21";" Initial Annual Inspection - Passed inspection with no violations";"20 %";8;
"QueensDC32967";"KIDDIES WORLD INC";"KIDDIES WORLD INC";"143-04 FARMERS BOULEVARD";"Queens";11434;"917-674-6142";104836;"05/28/2023";"Permitted";;20;"Yes";"Private";"Child Care - Pre School";3;" 2/24/21";" Initial Annual Inspection - Passed inspection with no violations";"0 %";4;
"QueensDC1168";"KIDS CIRCLE DAY CARE INC";"KIDS CIRCLE DAY CARE INC";"164-04 GOETHALS AVENUE";"Queens";11432;"718-380-1280";6955;"12/28/2023";"Permitted";"2 - 5";40;"No";"Private";"Child Care - Pre School";21;" 9/14/21";" Initial Annual Inspection - Passed inspection with no violations";"0 %";5;
"QueensDC14458";"KIDS RAINBOWLAND NURSERY SCHOOL, INC.";"KIDS RAINBOWLAND NURSERY SCHOOL, INC.";"39-60 54TH STREET";"Queens";11377;"718-899-7590";5679;"08/25/2022";"Permitted";"2 - 5";57;"No";"Private";"Child Care - Pre School";"18 or more";" 10/21/21";" Initial Annual Inspection - Passed inspection with no violations";"0 %";8;
"QueensDC1494";"KIDS RAINBOWLND NURSERY SCHOOL INC.";"KIDS RAINBOWLAND NURSERY SCHOOL INC.";"39-60 54 STREET";"Queens";11377;"718-899-7590";5680;"09/06/2021";"In-Renewal";"0 - 2";20;"No";"Private";"Child Care - Infants/Toddlers";"18 or more";" 1/25/22";" Initial Annual Inspection - Passed inspection with no violations";"0 %";5;
"QueensDC21934";"KIDZ VILLAGE, LLC";"KIDZ VILLAGE,LLC";"82-02 GRAND AVENUE";"Queens";11373;"718-639-5439";19318;"07/23/2022";"Permitted";"2 - 5";58;"No";"Private";"Child Care - Pre School";10;" 11/19/21";" Initial Annual Inspection - Reinspection Not Required";"16 %";6;
"QueensDC34543";"KIDZ WORLD EARLY CHILDHOOD CENTER INC";"KIDZ WORLD EARLY CHILDHOOD CENTER INC";"122-01 Guy R Brewer Boulevard";"Queens";11434;"646-670-7582";103990;"04/04/2023";"Permitted";"2 - 5";36;"No";"Corporate";"Child Care - Pre School";5;" 1/13/22";" Initial Annual Inspection - Passed inspection with no violations";"0 %";4;
"QueensDC22429";"KIDZ WORLD EARLY CHILDHOOD CTR (I/T)";"KIDZ WORLD EARLY CHILDHOOD CENTER,INC.";"217-21 MERRICK BLVD.";"Queens";11413;"646-670-7582";21237;"08/22/2022";"Permitted";"0 - 2";25;"No";"Private";"Child Care - Infants/Toddlers";10;" 12/13/21";" Initial Annual Inspection - Passed inspection with no violations";"0 %";6;
"QueensDC22401";"KIDZ WORLD EARLY CHILDHOOD CTR, INC";"KIDZ WORLD EARLY CHILDHOOD CTR,INC";"217-21 MERRICK BLVD.";"Queens";11413;"718-276-7649";21317;"08/22/2022";"Permitted";"2 - 5";148;"No";"Private";"Child Care - Pre School";10;" 12/13/21";" Initial Annual Inspection - Passed inspection with no violations";"0 %";13;
"QueensDC20798";"KISSENA CHERRY DAYCARE";"KISSENA CHERRY DAY CARE INC";"140-26 CHERRY AVE.";"Queens";11355;"718-886-2889";8128;"04/13/2022";"Permitted";"2 - 5";112;"No";"Private";"Child Care - Pre School";12;" 12/10/21";" Monitoring Inspection Non-Routine - Passed inspection with no violations";"20 %";14;
"QueensDC35542";"Kissena Cherry Daycare Inc";"Kissena Cherry Daycare Inc";"138-31 58 Road";"Queens";11355;"718-886-2889";104344;"03/01/2022";"Permitted";"2 - 5";90;"No";"Corporate";"Child Care - Pre School";4;" 8/17/21";" Initial Annual Inspection - Passed inspection with no violations";"20 %";10;
"QueensDC35437";"Kochavim Ktanim Child Care Inc";"Kochavim Ktanim Child Care Inc";"83-11 Brevoort Street";"Queens";11415;"718-441-0404";104526;"07/19/2022";"Permitted";"2 - 5";35;"No";"Private";"Child Care - Pre School";4;" 10/22/21";" Initial Annual Inspection - Reinspection Required; Fines pending";"33 %";2;
"QueensDC12284";"KOG INDUSTRIES, INC.";"KOG INDUSTRIES, INC.";"61-58 SPRINGFIELD BOULEVARD";"Queens";11364;"718-352-8972";7076;"01/19/2023";"Permitted";;144;"No";"Private";"Child Care - Pre School";"17 or more";" 1/19/22";;"0 %";22;
"QueensDC16938";"KON GEN CORPORATION";"KON GEN CORPORATION";"196-25 42ND AVENUE";"Queens";11358;"718-281-2338";69238;"07/09/2022";"Permitted";;188;"No";"Corporate";"Child Care - Pre School";8;" 11/12/21";;"100 %";30;
"QueensDC38295";"KUEI LUCK EARLY CHILDHOOD CENTER LLC";"Kuei Luck Early Childhood Center LLC";"2-03 Borden Ave";"Queens";11101;"718-679-9919";105352;"05/27/2023";"Permitted";"0 - 2";10;"No";"Private";"Child Care - Infants/Toddlers";1;" 12/3/21";" Initial Annual Inspection - Passed inspection with no violations";"0 %";9;
"QueensDC32822";"KUEI LUCK EARLY CHILDHOOD CENTER LLC";"KUEI LUCK EARLY CHILDHOOD CENTER LLC";"99-39 66 AVENUE";"Queens";11374;"718-679-9909";103234;"03/01/2024";"Permitted";"0 - 2";10;"No";"Private";"Child Care - Infants/Toddlers";6;" 8/19/21";" Initial Annual Inspection - Passed inspection with no violations";"0 %";5;
"QueensDC38298";"KUEI LUCK EARLY CHILDHOOD CENTER LLC";"Kuei Luck Early Childhood Center LLC";"2-03 BORDEN AVENUE";"Queens";11101;"718-679-9919";105353;"05/27/2023";"Permitted";"2 - 5";128;"No";"Private";"Child Care - Pre School";1;" 12/3/21";" Initial Annual Inspection - Passed inspection with no violations";"0 %";15;
"QueensDC32823";"KUEI LUCK EARLY CHILDHOOD CENTER LLC";"KUEI LUCK EARLY CHILDHOOD CENTER LLC";"99-39 66 AVENUE";"Queens";11374;"718-679-9909";103001;"02/16/2024";"Permitted";"2 - 5";97;"No";"Private";"Child Care - Pre School";6;" 1/3/22";" Initial Annual Inspection - Passed inspection with no violations";"0 %";25;
"QueensDC39914";"L & P DAY CARE LLC";"L & P DAY CARE LLC";"145-15 34 AVENUE";"Queens";11354;"929-303-3308";105502;"09/08/2023";"Permitted";"2 - 5";38;"No";"Private";"Child Care - Pre School";1;;;"N/A";1;
"QueensDC14097";"LAGUARDIA COMMUNITY COLLEGE ECLC PROGRAMS,INC.";"LAGUARDIA COMMUNITY COLLEGE ECLC PROGRAMS,INC";"31-10 THOMSON AVENUE";"Queens";11101;"718-482-5295";4544;"06/19/2022";"Permitted";"2 - 5";30;"No";"Private";"Child Care - Pre School";"18 or more";" 1/12/22";" Initial Annual Inspection - Passed inspection with no violations";"0 %";8;
"QueensDC17886";"LAGUARDIA COMMUNITY EARLY CHILDHOOD LEARNING CENTER PROGRAMS, INC";"LAGUARDIA COMMUNITY COLLEGE EARLY CHILDHOOD LEARNING CENTER PROGRAMS,";"31-10 THOMSON AVENUE";"Queens";11101;"718-482-5295";7826;"12/28/2023";"Permitted";"2 - 5";84;"No";"Private";"Child Care - Pre School";15;" 10/1/21";" Initial Annual Inspection - Passed inspection with no violations";"0 %";9;
"QueensDC23155";"LAUGH & LEARN PLACE";"LAUGH & LEARN PLACE";"228-01 MERRICK BLVD.";"Queens";11413;"718-525-5318";30717;"01/14/2023";"Permitted";;25;"No";"Private";"Child Care - Pre School";9;" 9/28/21";" Initial Annual Inspection - Passed inspection with no violations";"25 %";3;
"QueensDC2982";"Laurelton Child Care Inc.";"Laurelton Child Care, Inc.";"141-19 224 STREET";"Queens";11413;"718-712-1860";6624;"03/15/2022";"Permitted";"2 - 5";66;"No";"Private";"Child Care - Pre School";"18 or more";" 9/20/21";" Initial Annual Inspection - Reinspection Required; Fines pending";"25 %";5;
"QueensDC12281";"LAURELTON DAY CARE, INC.";"LAURELTON DAY CARE, INC.";"141-19 224 STREET";"Queens";11413;"718-712-1860";6625;"04/06/2023";"Permitted";;28;"No";"Private";"Child Care - Infants/Toddlers";"17 or more";" 8/10/21";" Initial Annual Inspection - Passed inspection with no violations";"0 %";4;
"QueensDC25116";"LEADING KIDS PRESCHOOL";"GOOD SERVANT, INC.";"44-07 LITTLE NECK PARKWAY";"Queens";11363;"718-229-6400";72872;"09/03/2022";"Permitted";;28;"No";"Private";"Child Care - Pre School";8;" 1/25/22";" Initial Annual Inspection - Reinspection Required; Fines pending";"40 %";5;
"QueensDC2261";"LES ENFANTS MONTESSORI SCHOOL,INC.";"LES ENFANTS MONTESSORI SCHOOL,INC.";"29-21 NEWTOWN AVENUE";"Queens";11102;"718-626-9549";4715;"03/11/2022";"Permitted";"2 - 5";182;"No";"Private";"Child Care - Pre School";41;" 11/3/21";" Initial Annual Inspection - Passed inspection with no violations";"20 %";14;
"QueensDC33844";"LIFE SKILLS PRESCHOOL";"LIFE SKILLS HOME TRAINING TUTORIAL PROGRAM FOR PRESCHOOLERS, INC";"24-20 PARSONS BOULEVARD";"Queens";11357;"718-459-6279";103826;"10/05/2022";"Permitted";"2 - 5";150;"No";"Private";"Child Care - Pre School";6;" 12/16/21";" Initial Annual Inspection - Passed inspection with no violations";"0 %";26;
