Provider ID;SSPS Provider Number;License ID;License Cert;Authority;Facility Type;License Type;License Status;Provider Name;Provider Name Label;Primary Contact;First Initial License Date;First Full License Date;License Anniversary Date;License Expires;Primary Phone;Email;Fax;Capacity;Ages;AgeFromMonths;AgeToMonths;Mail Addr1;Mail Addr2;Mail Addr3;Mail City;Mail State;Mail Zip;Physical Addr1;Physical Addr2;Physical Addr3;Physical City;Physical State;Physical Zip;Business Addr1;Business Addr2;Business Addr3;Business City;Business State;Business Zip;Label Addr1;Label Addr2;Label Addr3;Label City;Label State;Label Zip;County;Licensor;Office;Service Area;Lattitude;Longitude;Early Achievers Status;Referral Status
307740;162706;455474;Licensed;DEL;School;Non-Expiring;Open;So Sound YMCA Mill Pond;So Sound YMCA Mill Pond;;9/7/2006;9/7/2006;5-Sep;;3603595494;;;20;5 years to 12 years 11 months;60;155;108 State Avenue W;;;Olympia;WA;98501;909 MILL RD SE;;;YELM;WA;98597;909 MILL RD SE;;;YELM;WA;98597;108 State Avenue W;;;Olympia;WA;98501;Thurston;Charlotte Dedman;Olympia;Southwest;46.93325;-122.615744;Not Participating;Okay to refer
133418;162785;461290;Licensed;DEL;School;Non-Expiring;Open;So Sound YMCA PG Schmidt Elementary;So Sound YMCA PG Schmidt Elementary;;4/21/1992;4/21/1992;20-Oct;;3603575382;;;30;5 years to 12 years 11 months;60;155;108 State Avenue W;;;Olympia;WA;98501;225 DENNIS ST SE;;;TUMWATER;WA;98501;225 DENNIS ST SE;;;Olympia;WA;98501;108 State Avenue W;;;Olympia;WA;98501;Thurston;Charlotte Dedman;Olympia;Southwest;46.988076;-122.904956;Not Participating;Okay to refer
133604;162321;461362;Licensed;DEL;School;Non-Expiring;Open;SO SOUND YMCA PIONEER ELEM;SO SOUND YMCA PIONEER ELEM;;10/27/1991;10/27/1991;26-Oct;;3605613450;;;60;5 years to 12 years 11 months;60;155;108 STATE AVE W;;;OLYMPIA;WA;98501;1655 CARLYON AVE SE;;;OLYMPIA;WA;98501;1655 CARLYON AVE SE;;;OLYMPIA;WA;98501;108 STATE AVE W;;;OLYMPIA;WA;98501;Thurston;Mary O'Connor;Olympia;Southwest;47.0199195;-122.8794308;Not Participating;Okay to refer
133467;162718;580661;Licensed;DEL;School;Non-Expiring;Open;SO SOUND YMCA ROOSEVELT ELEM;SO SOUND YMCA ROOSEVELT ELEM;;4/16/1994;4/16/1994;3-May;;3609431049;;;65;5 years to 12 years 11 months;60;155;108 STATE AVE W;;;OLYMPIA;WA;98501;1417 SAN FRANCISCO AVE NE;;;OLYMPIA;WA;98501;1417 SAN FRANCISCO AVE NE;;;OLYMPIA;WA;98506;108 STATE AVE W;;;OLYMPIA;WA;98501;Thurston;Mary O'Connor;Olympia;Southwest;47.056412;-122.884917;Not Participating;Okay to refer
133503;162731;635654;Licensed;DEL;School;Non-Expiring;Open;SO SOUND YMCA SEVEN OAKS ELEM;SO SOUND YMCA SEVEN OAKS ELEM;;8/27/1993;8/27/1993;5-Nov;;3604931396;;;50;5 years to 12 years 11 months;60;155;108 STATE AVE W;;;OLYMPIA;WA;98501;1800 SEVEN OAKS DRIVE SE;;;OLYMPIA;WA;98503;1800 SEVEN OAKS DRIVE SE;;;OLYMPIA;WA;98503;108 STATE AVE W;;;OLYMPIA;WA;98501;Thurston;Mary O'Connor;Olympia;Southwest;47.028663;-122.771356;Not Participating;Okay to refer
155425;162752;461692;Licensed;DEL;School;Non-Expiring;Open;SO SOUND YMCA SO BAY ELEM;SO SOUND YMCA SO BAY ELEM;;12/2/1994;12/2/1994;1-Dec;;3609182125;;;20;5 years to 12 years 11 months;60;155;108 STATE AVE WEST;;;OLYMPIA;WA;98501;3845 SLEATER KINNEY RD NE;;;OLYMPIA;WA;98516;3845 SLEATER-KINNEY RD NE SE;;;OLYMPIA;WA;98506;108 STATE AVE WEST;;;OLYMPIA;WA;98501;Thurston;Charlotte Dedman;Olympia;Southwest;47.086995;-122.834386;Not Participating;Okay to refer
263611;162796;617760;Licensed;DEL;School;Non-Expiring;Open;SO SOUND YMCA SOUTHWORTH;SO SOUND YMCA SOUTHWORTH;;9/24/2002;9/24/2002;23-Sep;;3604586255;;;35;5 years to 12 years;60;144;108 STATE AVE WEST;;;OLYMPIA;WA;98501;13849 YELM HIGHWAY SE;;;YELM;WA;98597;13849 YELM HIGHWAY SE;;;YELM;WA;98597;108 STATE AVE WEST;;;OLYMPIA;WA;98501;Thurston;Charlotte Dedman;Olympia;Southwest;46.968697;-122.642514;Not Participating;Okay to refer
786014;343957;580803;Licensed;DEL;School;Non-Expiring;Open;SO SOUND YMCA TUMWATER HILL ELEMENTARY SCHOOL;SO SOUND YMCA TUMWATER HILL ELEMENTARY SCHOOL;;12/2/2013;5/31/2014;30-May;;3609180404;;;40;5 years to 12 years 11 months;60;155;108 State Ave West;;;Olympia;WA;98501;3120 Ridgeview Court SW;;;Olympia;WA;98512;108 State Street Ave West;;;Olympia;WA;98501;108 State Ave West;;;Olympia;WA;98501;Thurston;Charlotte Dedman;Olympia;Southwest;47.0160259;-122.923853;Not Participating;Okay to refer
157910;162877;668694;Licensed;DEL;School;Non-Expiring;Open;SO SOUND YMCA WOODLAND ELEM;SO SOUND YMCA WOODLAND ELEM;;3/1/1995;3/1/1995;1-Mar;;3604802473;;;40;5 years to 12 years 11 months;60;155;108 State Ave W;;;Olympia;WA;98501;4630 Carpenter Road SE;;;Lacey;WA;98503;4630 CARPENTER RD SE;;;LACEY;WA;98503;108 State Ave W;;;Olympia;WA;98501;Thurston;Charlotte Dedman;Olympia;Southwest;47.0059619;-122.7779;Not Participating;Okay to refer
485020;721123;681708;Licensed;DEL;School;Non-Expiring;Open;SOUND CHILD CARE SOLUTIONS/PINEHURST SCHOOL AGE PROGRAM;Pinehurst School Age Program A Chapter of Sound Child Care Solutions;;10/1/2010;10/1/2010;19-Jun;;2067293964;pinehurstccc@yahoo.com;2069850370;60;5 years to 12 years;60;144;A Chapter Of CC Solutions;7330 35th Ave NE;;Seattle;WA;98115;520 NE Ravenna;;;Seattle;WA;98115;520 NE Ravenna;;;Seattle;WA;98115;A Chapter Of CC Solutions;7330 35th Ave NE;;Seattle;WA;98115;King;Noy Sivongxay;Renton;Northwest;47.677346;-122.322191;Not Participating;Okay to refer
331806;206265;540518;Licensed;DEL;School;Non-Expiring;Open;South Park Community Center;South Park Community Center;;6/18/2001;6/18/2001;17-Jun;;2063864015;;2066844957;50;5 years to 13 years;60;156;OST Manager;4209 W. Marginal Way SW;;Seattle;WA;98106;Seattle DeptOf Parks&Rec;8319 8th Ave. S.;;SEATTLE;WA;98108;8319 8th Ave S.;;;SEATTLE;WA;98108;OST Manager;4209 W. Marginal Way SW;;Seattle;WA;98106;King;Lynora Hirata;Renton;Northwest;47.5284568;-122.3240447;Not Participating;Okay to refer
830175;516976;655663;Licensed;DEL;School;Non-Expiring;Open;Southwest Boys & Girls Club;Southwest Boys & Girls Club;;8/1/2014;1/31/2015;1-Aug;;2064361800;;;59;5 years to 12 years 11 months;60;155;Boys & Girls Clubs of King Co.;PO Box 3134;;Federal Way;WA;98063;Boys & Girls Clubs of King Co.;9800 8th Ave SW, Suite #105;;Seattle;WA;98106;Boys & Girls Clubs of King Co.;9800 8th Ave SW, Suite #105;;Seattle;WA;98106;Boys & Girls Clubs of King Co.;PO Box 3134;;Federal Way;WA;98063;King;Cathryn Green;Renton;Northwest;47.5154574;-122.3447044;Not Participating;Okay to refer
875210;971495;616675;Licensed;DEL;School;Non-Expiring;Open;Spanaway Lutheran Church Base Program;Spanaway Lutheran Church Base Program;;9/1/2014;9/1/2014;1-Sep;;2535392273;Base@SpanawayLutheran.org;;30;5 years to 12 years;60;144;PO box 962;;;Spanaway;WA;98387;16001 A Street;;;Spanaway;WA;98387;16001 A Street;;;Spanaway;WA;98387;PO box 962;;;Spanaway;WA;98387;Pierce;Kathy Clark;Tacoma;Southwest;47.111453;-122.429795;Not Participating;Okay to refer
237888;914262;459247;Licensed;DEL;School;Non-Expiring;Open;ST BENEDICT SCH;St Benedict School Extended Day;;10/23/2000;10/23/2000;22-Oct;;2066330507;;;43;5 years to 12 years;60;144;St Benedict School Extended day;4811 WALLINGFORD Ave N;;SEATTLE;WA;981030000;St Benedict School Extended Day;4811 WALLINGFORD AVE N;;SEATTLE;WA;98103;St Benedict School Extended Day;4811 WALLINGFORD Ave N.;;SEATTLE;WA;98103;St Benedict School Extended day;4811 WALLINGFORD Ave N;;SEATTLE;WA;981030000;King;Rita Swanson;Renton;Northwest;47.6639126;-122.336762;Not Participating;Okay to refer
208971;466146;521606;Licensed;DEL;School;Non-Expiring;Open;ST FRANCIS EXTENDED DAY PROGRAM;ST FRANCIS EXTENDED DAY PROGRAM;;9/8/1998;9/8/1998;7-Sep;;2066192686;;;81;5 years to 12 years;60;144;;;PO BOX 870;Seahurst;WA;980620870;15216 21ST AVE SW;;;SEATTLE;WA;98166;15216 21st Ave SW;;;Seattle;WA;98166;;;PO BOX 870;Seahurst;WA;980620870;King;Cathryn Green;Renton;Northwest;47.4658745;-122.360597;Not Participating;Okay to refer
278894;115288;474706;Licensed;DEL;School;Non-Expiring;Open;SWCC After School Program;SWCC After School Program;;2/28/1995;2/28/1995;28-Feb;;4252216171;swcc@whidbey.com;;30;5 years to 13 years;60;156;120 6TH STREET;;;LANGLEY;WA;98260;5476 S MAXWELTON ROAD;;;LANGLEY;WA;98260;120 6th ST;;;LANGLEY;WA;98260;120 6TH STREET;;;LANGLEY;WA;98260;Island;Diane Smith;Everett;North Central;48.012886;-122.411807;Not Participating;Okay to refer
300464;160306;620740;Licensed;DEL;School;Non-Expiring;Open;SWCCC BEN FRANKLIN;SWCCC BEN FRANKLIN;;9/19/2005;9/19/2005;18-Sep;;3603131887;CC.BENFRANKLIN@ESD112.ORG;;60;5 years to 12 years 11 months;60;155;2500 NE 65th Avenue;;;Vancouver;WA;98661;5206 FRANKLIN STREET;;;VANCOUVER;WA;98663;5206 FRANKLIN STREET;;;VANCOUVER;WA;98663;2500 NE 65th Avenue;;;Vancouver;WA;98661;Clark;Karen Gale;Vancouver;Southwest;45.659931;-122.678604;Not Participating;Okay to refer
898208;628109;719722;Licensed;DEL;School;Non-Expiring;Open;SWCCC BURTON SCHOOL AGE;SWCCC BURTON SCHOOL AGE;;3/2/2015;;2-Mar;;3602565485;;3602565485;30;5 years to 12 years 11 months;60;155;2500 NE 65th Avenue;;;Vancouver;WA;98682;14015 NE 28th Street;;;Vancouver;WA;98682;2500 NE 65th Avenue;;;Vancouver;WA;98682;2500 NE 65th Avenue;;;Vancouver;WA;98682;Clark;Karen Gale;Vancouver;Southwest;45.6419408;-122.5269597;Not Participating;Okay to refer
300468;160398;519591;Licensed;DEL;School;Non-Expiring;Open;SWCCC COLUMBIA VALLEY;SWCCC COLUMBIA VALLEY;;9/7/2004;9/7/2004;6-Sep;;3608852055;cc.columbiavalley@esd112.org;;45;5 years to 12 years 11 months;60;155;SWCCC;;2500 NE 65TH AVE;VANCOUVER;WA;98661;17500 SE SEQUOIA CIRCLE;;;VANCOUVER;WA;98683;17500 SW SEQUOIA CIRCLE;;;VANCOUVER;WA;98683;SWCCC;;2500 NE 65TH AVE;VANCOUVER;WA;98661;Clark;Karen Gale;Vancouver;Southwest;45.612867;-122.491438;Not Participating;Okay to refer
300493;160362;666743;Licensed;DEL;School;Non-Expiring;Open;SWCCC Crestline;SWCCC Crestline;;4/10/2006;4/10/2006;28-Aug;;3606964525;cc.crestline@esd112.org;3607506946;40;5 years to 12 years 11 months;60;155;2500 NE 65th Avenue;;;Vancouver;WA;98661;13003 SE 7th Street;;;Vancouver;WA;98683;2500 NE 65th Avenue;;;Vancouver;WA;98661;2500 NE 65th Avenue;;;Vancouver;WA;98661;Clark;Karen Gale;Vancouver;Southwest;45.6153254;-122.5390969;Not Participating;Okay to refer
328529;160410;607657;Licensed;DEL;School;Non-Expiring;Open;SWCCC ELLSWORTH;SWCCC ELLSWORTH;;8/18/2008;2/17/2010;17-Aug;;3608924706;CC.ELLSWORTH@ESD112.ORG;;40;5 years to 12 years 11 months;60;155;SWCCC;;2500 NE 65TH AVE;Vancouver;WA;98661;512 SE ELLSWORTH AVE;;;Vancouver;WA;98661;512 SE ELLSWORTH AVE;;;Vancouver;WA;98661;SWCCC;;2500 NE 65TH AVE;Vancouver;WA;98661;Clark;Karen Gale;Vancouver;Southwest;45.61706;-122.563109;Not Participating;Okay to refer
300470;160465;620741;Licensed;DEL;School;Non-Expiring;Open;SWCCC FISHERS LANDING CCC;SWCCC FISHERS LANDING CCC;;10/9/1996;10/9/1996;8-Oct;;3609449704;CC.FISHERSLANDING@ESD112.ORG;;60;5 years to 12 years 11 months;60;155;SWCCC;;2500 NE 65TH AVE;VANCOUVER;WA;98661;3800 SE HIDDENBROOK DRIVE;;;VANCOUVER;WA;98684;3800 SE HIDDENBROOK DRIVE;;;VANCOUVER;WA;98684;SWCCC;;2500 NE 65TH AVE;VANCOUVER;WA;98661;Clark;Karen Gale;Vancouver;Southwest;45.594064;-122.488589;Not Participating;Okay to refer
300474;160529;455217;Licensed;DEL;School;Non-Expiring;Open;SWCCC HARMONY DCC;SWCCC HARMONY DCC;;9/3/1991;9/3/1991;2-Sep;;3609445145;cc.harmony@esd112.org;;60;5 years to 12 years 11 months;60;155;2500 NE 65TH AVE;;;VANCOUVER;WA;98661;17404 A NE 18TH STREET;;;VANCOUVER;WA;98684;17404 A NE 18TH STREET;;;VANCOUVER;WA;98684;2500 NE 65TH AVE;;;VANCOUVER;WA;98661;Clark;Karen Gale;Vancouver;Southwest;45.636681;-122.493369;Not Participating;Okay to refer
150643;317168;668879;Licensed;DEL;School;Non-Expiring;Open;SWCCC HATHAWAY CHILD CARE CENTER;SWCCC HATHAWAY CHILD CARE CENTER;;11/22/1992;11/22/1992;3-Oct;;3607507501;;;30;5 years to 12 years 11 months;60;155;2500 NE 65TH AVE;;;Vancouver;WA;98661;630 24TH STREET;;;Washougal;WA;98671;630 24TH STREET;;;Washougal;WA;98671;2500 NE 65TH AVE;;;Vancouver;WA;98661;Clark;Karen Gale;Vancouver;Southwest;45.58114;-122.345569;Not Participating;Okay to refer
300475;160547;452267;Licensed;DEL;School;Non-Expiring;Open;SWCCC HEARTHWOOD DCC;SWCCC HEARTHWOOD DCC;;8/29/1994;8/29/1994;28-Aug;;3602601050;CC.HEARTHWOOD@ESD112.ORG;;45;5 years to 12 years 11 months;60;155;SWCCC;;2500 NE 65TH AVE;VANCOUVER;WA;98661;801 NE HEARTHWOOD BLVD;;;VANCOUVER;WA;98684;801 NE HEARTHWOOD BLVD;;;VANCOUVER;WA;98684;SWCCC;;2500 NE 65TH AVE;VANCOUVER;WA;98661;Clark;Karen Gale;Vancouver;Southwest;45.62708;-122.526684;Not Participating;Okay to refer
300477;160569;617669;Licensed;DEL;School;Non-Expiring;Open;SWCCC ILLAHEE DCC;SWCCC ILLAHEE DCC;;9/3/2002;9/3/2002;2-Sep;;3608966317;cc.illahee@esd112.org;;50;5 years to 12 years 11 months;60;155;SWCCC;;2500 NE 65TH AVE;VANCOUVER;WA;98661;119401 SE 1ST STREET;;;CAMAS;WA;98607;119401 SE 1ST AVENUE;;;CAMAS;WA;98607;SWCCC;;2500 NE 65TH AVE;VANCOUVER;WA;98661;Clark;Karen Gale;Vancouver;Southwest;45.6213084;-122.4602859;Not Participating;Okay to refer
300480;160590;519589;Licensed;DEL;School;Non-Expiring;Open;SWCCC LINCOLN DCC;SWCCC LINCOLN DCC;;9/5/2001;9/5/2001;4-Sep;;3603132306;CC.LINCOLN@ESD112.ORG;;40;5 years to 12 years 11 months;60;155;SWCCC;;2500 NE 65TH AVE;VANCOUVER;WA;98661;4200 DANIELS STREET;;;VANCOUVER;WA;98660;4200 DANIELS STREET;;;VANCOUVER;WA;98660;SWCCC;;2500 NE 65TH AVE;VANCOUVER;WA;98661;Clark;Karen Gale;Vancouver;Southwest;45.6522282;-122.6748332;Not Participating;Okay to refer
528924;160637;519572;Licensed;DEL;School;Non-Expiring;Open;SWCCC Mill Plain;SWCCC Mill Plain;;8/26/2010;8/24/2011;25-Aug;;3608913659;cc.millplain@esd112.org;3607509569;45;5 years to 12 years 11 months;60;155;2500 NE 65th Avenue;;;Vancouver;WA;98661;400 SE 164th Avenue;;;Vancouver;WA;98684;400 SE 164th Avenue;;;Vancouver;WA;98684;2500 NE 65th Avenue;;;Vancouver;WA;98661;Clark;Karen Gale;Vancouver;Southwest;45.618343;-122.506067;Not Participating;Okay to refer
300482;160647;666886;Licensed;DEL;School;Non-Expiring;Open;SWCCC PIONEER DCC;SWCCC PIONEER DCC;;8/30/1993;8/30/1993;29-Aug;;3602604940;CC.PIONEER@ESD112.ORG;;40;5 years to 12 years 11 months;60;155;SWCCC;;2500 NE 65TH AVE;VANCOUVER;WA;98661;7212 NE 166TH AVENUE;;;VANCOUVER;WA;98682;7212 NE 166TH AVENUE;;;VANCOUVER;WA;98682;SWCCC;;2500 NE 65TH AVE;VANCOUVER;WA;98661;Clark;Karen Gale;Vancouver;Southwest;45.677682;-122.499191;Not Participating;Okay to refer
300484;160658;617666;Licensed;DEL;School;Non-Expiring;Open;SWCCC RIVERVIEW DCC;SWCCC RIVERVIEW DCC;;9/1/1999;9/1/1999;1-Sep;;3602534707;cc.riverview@esd112.org;;45;5 years to 12 years 11 months;60;155;SWCCC;;2500 NE 65TH AVE;VANCOUVER;WA;98661;12601 SE RIVERIDGE DR;;;VANCOUVER;WA;98684;12601 SE RIVERIDGE DR;;;VANCOUVER;WA;98684;SWCCC;;2500 NE 65TH AVE;VANCOUVER;WA;98661;Clark;Karen Gale;Vancouver;Southwest;45.6072027;-122.5415686;Not Participating;Okay to refer
316110;160670;512625;Licensed;DEL;School;Non-Expiring;Open;SWCCC UNION RIDGE CCC;SWCCC UNION RIDGE CCC;;8/13/2007;8/13/2007;12-Aug;;3607507605;cc.unionridge@esd112.org;;30;5 years to 12 years 11 months;60;155;2500 NE 65TH AVE;;;VANCOUVER;WA;98661;330 N 5TH STREET;;;RIDGEFIELD;WA;98642;330 N 5TH STREET;;;RIDGEFIELD;WA;98642;2500 NE 65TH AVE;;;VANCOUVER;WA;98661;Clark;Karen Gale;Vancouver;Southwest;45.818799;-122.741208;Not Participating;Okay to refer
300488;160691;620751;Licensed;DEL;School;Non-Expiring;Open;SWCCC YORK DCC;SWCCC YORK DCC;;9/2/2003;9/2/2003;1-Sep;;3608852346;CC.YORK@ESD112.ORG;;40;5 years to 12 years 11 months;60;155;SWCCC;;2500 NE 65TH AVE;VANCOUVER;WA;98661;9300 NE 152 AVENUE;;;VANCOUVER;WA;98682;9300 NE 152 AVENUE;;;VANCOUVER;WA;98682;SWCCC;;2500 NE 65TH AVE;VANCOUVER;WA;98661;Clark;Karen Gale;Vancouver;Southwest;45.690051;-122.5164395;Not Participating;Okay to refer
279593;168515;674723;Licensed;DEL;School;Non-Expiring;Open;T C KIDS CLUB;T C KIDS CLUB;;3/9/2004;3/9/2004;12-Jun;;5097587995;;5097519272;60;5 years to 13 years;60;156;1102 Chestnut St;;;Clarkston;WA;99403;1465 Poplar St;;;Clarkston;WA;99403;1465 Poplar Street;;;Clarkston;WA;99403;1102 Chestnut St;;;Clarkston;WA;99403;Asotin;Lisa Hall;Spokane;East;46.4180889;-117.06728;Not Participating;Okay to refer
613941;893360;609673;Licensed;DEL;School;Non-Expiring;Open;The Apple Club;THE APPLE CLUB;;8/29/2011;3/9/2012;28-Aug;;3605408693;theappleclub.cl@gmail.com;;30;5 years to 13 years;60;156;PO BOX 188;;;Clearlake;WA;98235;12605 HIGHWAY 9;;;Clearlake;WA;98235;12605 HIGHWAY 9;;;Clearlake;WA;98235;PO BOX 188;;;Clearlake;WA;98235;Skagit;Sheau-Pyng Li;Bellingham;North Central;48.4627315;-122.2342974;Not Participating;Okay to refer
698684;119440;545610;Licensed;DEL;School;Non-Expiring;Open;The Country Playhouse Club;The Country Playhouse Club;;8/28/2012;8/26/2013;25-Aug;;3608254666;;3608255493;45;5 years to 12 years;60;144;1515 Chinook Ave;;;Enumclaw;WA;98022;1640 Fell St;;;Enumclaw;WA;98022;1640 Fell St;;;Enumclaw;WA;98022;1515 Chinook Ave;;;Enumclaw;WA;98022;King;Tom Burchard;Renton;Northwest;47.205786;-121.9942507;Not Participating;Okay to refer
895211;614658;637721;Licensed;DEL;School;Initial (1st);Open;The Firs After School Adventure North;The Firs After School Adventure North;;8/18/2015;;16-Feb;2/16/2016;3605261348;;;25;5 years to 13 years;60;156;4605 Cable St.;;;Bellingham;WA;98229;400 Meadowbrook Ct;;;Bellingham;WA;98226;400 Meadowbrook Ct;;;Bellingham;WA;98226;4605 Cable St.;;;Bellingham;WA;98229;Whatcom;Gloria Trinidad;Bellingham;North Central;48.809429;-122.50388;Not Participating;Okay to refer
252205;257320;620711;Licensed;DEL;School;Non-Expiring;Open;THE FIRS BIBLE AFTER SCHOOL ADVENTURE;THE FIRS AFTER SCHOOL ADVENTURE;;8/28/2001;8/28/2001;27-Sep;;3607336840;;;88;5 years to 13 years;60;156;4605 CABLE ST;;;BELLINGHAM;WA;98229;4605 CABLE STREET;;;BELLINGHAM;WA;98229;4605 CABLE STREET;;;BELLINGHAM;WA;98226;4605 CABLE ST;;;BELLINGHAM;WA;98229;Whatcom;Gloria Trinidad;Bellingham;North Central;48.747805;-122.4002;Not Participating;Okay to refer
306597;766679;459241;Licensed;DEL;School;Non-Expiring;Open;THEIR PLACE CHILDRENS CENTER INC AT BVE;THEIR PLACE CHILDRENS CENTER INC AT BVE;;9/27/2006;9/27/2006;27-Sep;;3602799957;theirplace@frontier.com;;40;5 years to 13 years;60;156;Po Box 422;;;Oak Harbor;WA;98277;473 SW FAIRHAVEN DRIVE;;;OAK HARBOR;WA;98277;473 SW FAIRHAVEN DRIVE;;;Oak Harbor;WA;98277;Po Box 422;;;Oak Harbor;WA;98277;Island;Sheau-Pyng Li;Bellingham;North Central;48.2948023;-122.6660897;Not Participating;Okay to refer
306598;766657;459238;Licensed;DEL;School;Non-Expiring;Open;THEIR PLACE CHILDRENS CENTER INC AT HCE;THEIR PLACE CHILDRENS CENTER INC AT HCE;;9/27/2006;9/27/2006;26-Sep;;3602799957;theirplace@frontier.com;;30;5 years to 13 years;60;156;PO Box 422;;;Oak Harbor;WA;98277;1500 NW 2ND AVENUE;;;OAK HARBOR;WA;98277;1500 NW 2ND AVENUE;;;OAK HARBOR;WA;98277;PO Box 422;;;Oak Harbor;WA;98277;Island;Sheau-Pyng Li;Bellingham;North Central;48.3004969;-122.675957;Not Participating;Okay to refer
779126;945482;521620;Licensed;DEL;School;Non-Expiring;Open;THEIR PLACE CHILDRENS CENTER INC AT OHE;Their Place Childrens Center Inc - OHE;;9/6/2013;;5-Sep;;3602799957;theirplace@frontier.com;;30;5 years to 13 years;60;156;PO Box 422;;;Oak Harbor;WA;98277;151 S.E. Midway Blvd.;;;Oak Harbor;WA;98277;151 S.E. Midway Blvd.;;;Oak Harbor;WA;98277;PO Box 422;;;Oak Harbor;WA;98277;Island;Sheau-Pyng Li;Bellingham;North Central;48.2968428;-122.6444189;Not Participating;Okay to refer
854187;550458;596665;Licensed;DEL;School;Initial (1st);Open;Tiny Tots Hutchinson;Tiny Tots Hutchinson;;9/3/2014;;1-Mar;3/1/2015;2067231590;info@tinytotsdc.org;2067237239;21;5 years to 13 years;60;156;8318 Renton Ave S;;;Seattle;WA;98118;5801 S Piligram ST;;;Seattle;WA;98118;5801 S Piligram ST;;;Seattle;WA;98118;8318 Renton Ave S;;;Seattle;WA;98118;King;Celestine Lanier-Mcclary;Renton;Northwest;47.5152002;-122.2608011;Not Participating;Okay to refer
203265;481470;601898;Licensed;DEL;School;Non-Expiring;Open;Unity Childrens University Development Center;Unity Childrens University Development Center;;7/13/1998;7/13/1998;12-Jul;;2534763314;;;25;5 years to 12 years;60;144;DEVELOPMENT CENTER;;6202 MCKINLEY AVE;TACOMA;WA;98404;6202 MCKINLEY AVE;;;TACOMA;WA;98404;6202 MCKINLEY AVE;;;TACOMA;WA;98404;DEVELOPMENT CENTER;;6202 MCKINLEY AVE;TACOMA;WA;98404;Pierce;Kathy Clark;Tacoma;Southwest;47.200652;-122.421202;Not Participating;Okay to refer
134206;348659;520648;Licensed;DEL;School;Non-Expiring;Open;University Place Latchkey Chambers;University Place Latchkey Chambers;;7/17/1992;7/17/1992;7-Sep;;2535657883;uplatchkey@comcast.net;2535640434;48;5 years to 12 years;60;144;UP Latchkey @ Chambers Elem;P.O. Box 64005;Tricia Alsbaugh;Tacoma;WA;98464;UP Lathckey @ Chambers Elem;9101 56th Street West;Tricia Alsbaugh;Tacoma;WA;98466;UP Latchkey @ Chambers;2554 Locust Ave W Suite A;Tricia Alsbaugh;Tacoma;WA;98466;UP Latchkey @ Chambers Elem;P.O. Box 64005;Tricia Alsbaugh;Tacoma;WA;98464;Pierce;Ed Manglona;Tacoma;Southwest;47.206212;-122.5605377;Not Participating;Okay to refer
145867;393340;618687;Licensed;DEL;School;Non-Expiring;Open;University Place Latchkey Primary;University Place Latchkey at Primary Elementary;;9/1/1993;9/1/1993;25-Sep;;2535643651;uplatchkey@comcast.net;2535640434;45;5 years to 12 years;60;144;UP Latchkey @ Primary Elem;PO Box 64005;Tricia Alsbaugh;Tacoma;WA;98464;UP Latchkey @ Primary Elem;2708 Grandview Drive West;Tricia Alsbaugh;Tacoma;WA;98466;UP Latchkey @ Primary Elem;2554 Locust Avenue West Ste A;Tricia Alsbaugh;Tacoma;WA;98466;UP Latchkey @ Primary Elem;PO Box 64005;Tricia Alsbaugh;Tacoma;WA;98464;Pierce;Ed Manglona;Tacoma;Southwest;47.234374;-122.551692;Not Participating;Okay to refer
145865;189190;603675;Licensed;DEL;School;Non-Expiring;Open;UP Latchkey/Evergreen;UP Latchkey/Evergreen;;9/1/1993;9/1/1993;1-Sep;;2535643537;uplatchkey@comcast.net;2535640434;120;5 years to 12 years;60;144;UP Latchkey @ Evergreen Elem;PO Box 64005;Tricia Alsbaugh;Tacoma;WA;98464;UP Latchkey @ Evergreen Elem;7102 40th Street West;Tricia Alsbaugh;Tacoma;WA;98466;UP Latchkey @ Evergreen Elem;2554 Locust Avenue West Ste A;Tricia Alsbaugh;Tacoma;WA;98466;UP Latchkey @ Evergreen Elem;PO Box 64005;Tricia Alsbaugh;Tacoma;WA;98464;Pierce;Ed Manglona;Tacoma;Southwest;47.2192542;-122.5325023;Not Participating;Okay to refer
145870;188769;603680;Licensed;DEL;School;Non-Expiring;Open;UP Latchkey/Sun;UP Latchkey/Sun;;9/1/1993;9/1/1993;1-Sep;;2535643625;uplatchkey@comcast.net;2535640434;120;5 years to 12 years;60;144;UP Latchkey @ Sunset Elem;PO Box 64005;Tricia Alsbaugh;Tacoma;WA;98464;UP Latchkey @ Sunset Elem;4523 97th Avenue West;Tricia Alsbaugh;Tacoma;WA;98466;UP Latchkey @ Sunset Elem;2554 Locust Avenue West Ste A;Tricia Alsbaugh;Tacoma;WA;98466;UP Latchkey @ Sunset Elem;PO Box 64005;Tricia Alsbaugh;Tacoma;WA;98464;Pierce;Ed Manglona;Tacoma;Southwest;47.2152457;-122.5639993;Not Participating;Okay to refer
