"ProviderNumber";"Report_Date";"Arrival_Time";"Report_Type";"Filename"
"CCLC-39219";"Oct 15, 2020";"12:30 PM";"Licensing Study";"CCLC-39219_LS_10152020_1.pdf"
"CCLC-39219";"Mar 04, 2020";"08:30 AM";"Licensing Study";"CCLC-39219_LS_03042020_1.pdf"
"CCLC-39219";"Nov 21, 2019";"09:40 AM";"Monitoring Visit";"CCLC-39219_MV_11212019_1.pdf"
"EX-52689";"Sep 20, 2021";"03:00 PM";"Exemption Monitoring";"errn_EX-52689_17462_EX-Monitoring_9202021_(1)_1.pdf"
"CCLC-36570";"Aug 01, 2023";"12:45 PM";"Monitoring Visit";"syce_CCLC-36570_MV_812023_(0).pdf"
"CCLC-36570";"Feb 15, 2023";"08:40 AM";"Monitoring Visit";"syce_CCLC-36570_MV_2152023_(0).pdf"
"CCLC-36570";"Jul 26, 2022";"10:10 AM";"Licensing Study";"syce_CCLC-36570_LS_7262022_(0)_1.pdf"
"CCLC-36570";"Jan 06, 2022";"10:40 AM";"Monitoring Visit";"syce_CCLC-36570_MV_162022_(0)_1.pdf"
"CCLC-36570";"Aug 20, 2021";"01:00 PM";"Licensing Study";"CCLC-36570_LS_08202021_1.pdf"
"CCLC-36570";"Feb 10, 2021";"11:15 AM";"Licensing Study";"CCLC-36570_LS_02102021_1.pdf"
"CCLC-36570";"Oct 15, 2020";"01:45 PM";"Monitoring Visit";"CCLC-36570_MV_10152020_1.pdf"
"CCLC-36570";"May 13, 2020";"10:00 AM";"Licensing Study";"CCLC-36570_LS_05132020_1.pdf"
"CCLC-36570";"Nov 19, 2019";"02:00 PM";"Follow-Up";"CCLC-36570_CIFollowUp_11192019_1.pdf"
"CCLC-36570";"Oct 09, 2019";"07:45 AM";"Monitoring Visit";"CCLC-36570_MV_10092019_1.pdf"
"CCLC-36570";"Mar 04, 2019";"08:15 AM";"Monitoring Visit";"CCLC-36570_MV_03042019_1.pdf"
"CCLC-36570";"Oct 12, 2018";"08:15 AM";"Licensing Study";"CCLC-36570_LS_10122018_1.pdf"
"CCLC-50729";"Aug 15, 2023";"12:45 PM";"Monitoring Visit";"syce_CCLC-50729_MV_8152023_(1).pdf"
"CCLC-50729";"Jan 25, 2023";"12:30 PM";"Monitoring Visit";"syce_CCLC-50729_MV_1252023_(0).pdf"
"CCLC-50729";"Aug 09, 2022";"12:35 PM";"Licensing Study";"syce_CCLC-50729_LS_892022_(0).pdf"
"CCLC-50729";"Jan 13, 2022";"02:00 PM";"Monitoring Visit";"syce_CCLC-50729_MV_1132022_(1)_1.pdf"
"CCLC-50729";"Aug 30, 2021";"01:00 PM";"Licensing Study";"CCLC-50729_LS_08302021_1.pdf"
"CCLC-50729";"Feb 10, 2021";"01:00 PM";"Monitoring Visit";"CCLC-50729_MV_02102021_1.pdf"
"CCLC-50729";"Aug 18, 2020";"10:30 AM";"Licensing Study";"CCLC-50729_LS_08182020_1.pdf"
"CCLC-50729";"Aug 14, 2019";"08:30 AM";"Initial Licensing Study";"CCLC-50729_ILS_08142019_1.pdf"
"CCLC-17661";"Aug 01, 2023";"10:15 AM";"Monitoring Visit";"syce_CCLC-17661_MV_812023_(0).pdf"
"CCLC-17661";"Mar 02, 2023";"08:30 AM";"Monitoring Visit";"syce_CCLC-17661_MV_322023_(0).pdf"
"CCLC-17661";"Jan 06, 2023";"09:00 AM";"Follow-Up";"bsce_CCLC-17661_IIFollowUp_162023_(0).pdf"
"CCLC-17661";"Nov 16, 2022";"02:20 PM";"POI Follow Up";"syce_CCLC-17661_POIFollow-Up_11162022_(1).pdf"
"CCLC-17661";"Nov 02, 2022";"01:00 PM";"Incident Investigation Closure";"snta_CCLC-17661_IncidentInvestigationClosure_9192022_(0).pdf"
"CCLC-17661";"Oct 06, 2022";"08:15 AM";"Licensing Study";"syce_CCLC-17661_LS_1062022_(0).pdf"
"CCLC-17661";"Sep 19, 2022";"01:00 PM";"Incident Investigation & Follow Up";"snta_CCLC-17661_IIFollowUp_9192022_(0).pdf"
"CCLC-17661";"Feb 03, 2022";"02:00 PM";"Monitoring Visit";"CCLC-17661_MV_02032022_1.pdf"
"CCLC-17661";"Sep 29, 2021";"02:45 PM";"Licensing Study";"syce_CCLC-17661_LS_9292021_(1)_1.pdf"
"CCLC-17661";"Jul 07, 2021";"11:00 AM";"Monitoring Visit";"syce_CCLC-17661_CIMV_772021_(0)_1.pdf"
"CCLC-17661";"May 05, 2021";"04:15 PM";"Licensing Study";"CCLC-17661_LS_05052021_1.pdf"
"CCLC-17661";"Jan 14, 2021";"11:45 AM";"Follow-Up";"CCLC-17661_CIFollowUp_01142021_1.pdf"
"CCLC-17661";"Nov 23, 2020";"10:30 AM";"Monitoring Visit";"CCLC-17661_MV_11232020_1.pdf"
"CCLC-17661";"May 12, 2020";"11:00 AM";"Licensing Study";"CCLC-17661_LS_05122020_1.pdf"
"CCLC-17661";"Nov 15, 2019";"08:00 AM";"Monitoring Visit";"CCLC-17661_MV_11152019_1.pdf"
"CCLC-17661";"May 02, 2019";"08:20 AM";"Monitoring Visit";"CCLC-17661_MV_05022019_1.pdf"
"CCLC-17661";"Dec 19, 2018";"07:15 AM";"Licensing Study";"CCLC-17661_LS_12192018_1.pdf"
"FR-000011587";"May 16, 2023";"12:50 PM";"Monitoring Visit";"syce_FR-000011587_MV_5162023_(1).pdf"
"FR-000011587";"Oct 06, 2022";"01:30 PM";"Licensing Study";"syce_FR-000011587_LS_1062022_(0).pdf"
"FR-000011587";"May 04, 2022";"11:30 AM";"Monitoring Visit";"syce_FR-000011587_MV_542022_(0)_1.pdf"
"FR-000011587";"Nov 16, 2021";"08:00 AM";"Licensing Study";"syce_FR-000011587_LS_11162021_(0)_1.pdf"
"FR-000011587";"May 17, 2021";"06:30 PM";"Monitoring Visit";"syce_FR-000011587_MV_5172021_(0)_1.pdf"
"FR-000011587";"Dec 02, 2020";"01:00 PM";"Licensing Study";"FR-000011587_LS_12022020_1.pdf"
"FR-000011587";"Jan 15, 2020";"07:35 AM";"Monitoring Visit";"FR-000011587_MV_01152020_1.pdf"
"FR-000011587";"Jul 25, 2019";"08:30 AM";"Licensing Study";"FR-000011587_LS_07252019_1.pdf"
"FR-000011587";"Jan 30, 2019";"08:15 AM";"Licensing Study";"FR-000011587_LS_01302019_1.pdf"
"FR-000011587";"Sep 17, 2018";"09:40 AM";"Monitoring Visit";"FR-000011587_MV_09172018_1.pdf"
"CCLC-54533";"Mar 02, 2023";"01:00 PM";"Monitoring Visit";"syce_CCLC-54533_MV_322023_(0).pdf"
"CCLC-54533";"Sep 08, 2022";"08:20 AM";"Licensing Study";"syce_CCLC-54533_LS_982022_(1).pdf"
"CCLC-54533";"Apr 04, 2022";"10:30 AM";"Monitoring Visit";"CCLC-54533_MV_04042022_1.pdf"
"CCLC-54533";"Sep 01, 2021";"10:00 AM";"Initial Licensing Study";"CCLC-54533_ILS_09012021_1.pdf"
"CCLC-55317";"Aug 15, 2023";"02:30 PM";"Monitoring Visit";"syce_CCLC-55317_MV_8152023_(0).pdf"
"CCLC-55317";"Feb 15, 2023";"11:00 AM";"Monitoring Visit";"syce_CCLC-55317_MV_2152023_(0).pdf"
"CCLC-55317";"Sep 19, 2022";"08:45 AM";"Licensing Study";"syce_CCLC-55317_LS_9192022_(0).pdf"
"CCLC-55317";"Jun 22, 2022";"10:45 AM";"Complaint Investigation Follow Up";"syce_CCLC-55317_CIFollowUp_6222022_(1)_1.pdf"
"CCLC-55317";"May 16, 2022";"09:45 AM";"Monitoring Visit";"syce_CCLC-55317_MV_5162022_(0)_1.pdf"
"CCLC-55317";"Jan 05, 2022";"10:00 AM";"Initial Licensing Study";"mimy_CCLC-55317_ILS_152022_(2)_1.pdf"
"CCLC-13020";"Jul 10, 2023";"09:40 AM";"Monitoring Visit";"syce_CCLC-13020_MV_7102023_(0).pdf"
"CCLC-13020";"Mar 01, 2023";"08:30 AM";"Follow-Up";"syce_CCLC-13020_CIFollowUp_312023_(0).pdf"
"CCLC-13020";"Feb 08, 2023";"12:00 PM";"Monitoring Visit";"syce_CCLC-13020_MV_282023_(0).pdf"
"CCLC-13020";"Jul 21, 2022";"10:50 AM";"Licensing Study";"syce_CCLC-13020_LS_7212022_(0)_1.pdf"
"CCLC-13020";"Jan 13, 2022";"01:00 PM";"Monitoring Visit";"syce_CCLC-13020_MV_1132022_(1)_1.pdf"
"CCLC-13020";"Sep 15, 2021";"01:15 PM";"Licensing Study";"CCLC-13020_LS_09152021_1.pdf"
"CCLC-13020";"Jan 26, 2021";"01:45 PM";"Licensing Study";"CCLC-13020_LS_01262021_1.pdf"
"CCLC-13020";"Sep 03, 2020";"10:00 AM";"Complaint Closure";"CCLC-13020_ComplaintClosure_08272020_1.pdf"
"CCLC-13020";"Aug 27, 2020";"10:00 AM";"Complaint Investigation & Monitoring Visit";"CCLC-13020_CI_MV_08272020_1.pdf"
"CCLC-13020";"Jun 02, 2020";"01:00 PM";"Licensing Study";"CCLC-13020_LS_06022020_1.pdf"
"CCLC-13020";"Oct 11, 2019";"08:30 AM";"Monitoring Visit";"CCLC-13020_MV_10112019_1.pdf"
"CCLC-13020";"Mar 20, 2019";"08:30 AM";"Monitoring Visit";"CCLC-13020_MV_03202019_1.pdf"
"CCLC-13020";"Dec 12, 2018";"09:45 AM";"Licensing Study";"CCLC-13020_LS_12122018_1.pdf"
"CCLC-1901";"Jan 25, 2023";"08:30 AM";"Monitoring Visit";"syce_CCLC-1901_MV_1252023_(0).pdf"
"CCLC-1901";"Jul 12, 2022";"11:30 AM";"Licensing Study";"syce_CCLC-1901_LS_7122022_(0)_1.pdf"
"CCLC-1901";"Jan 20, 2022";"01:30 PM";"Monitoring Visit";"syce_CCLC-1901_MV_1202022_(1)_1.pdf"
"CCLC-1901";"Sep 07, 2021";"03:45 PM";"Licensing Study";"CCLC-1901_LS_09072021_1.pdf"
"CCLC-1901";"Apr 19, 2021";"02:00 PM";"Licensing Study";"CCLC-1901_LS_04192021_1.pdf"
"CCLC-1901";"Oct 06, 2020";"10:15 AM";"Monitoring Visit";"CCLC-1901_MV_10062020_1.pdf"
"CCLC-1901";"May 26, 2020";"09:30 AM";"Licensing Study";"CCLC-1901_LS_05262020_1.pdf"
"CCLC-1901";"Nov 08, 2019";"08:30 AM";"Monitoring Visit";"CCLC-1901_MV_11082019_1.pdf"
"CCLC-1901";"Jun 13, 2019";"02:40 PM";"Follow-Up";"CCLC-1901_II_FollowUp_06132019_1.pdf"
"CCLC-1901";"May 02, 2019";"12:45 PM";"Monitoring Visit";"CCLC-1901_MV_05022019_1.pdf"
"CCLC-1901";"Dec 21, 2018";"08:15 AM";"Licensing Study";"CCLC-1901_LS_12212018_1.pdf"
"CCLC-46902";"Aug 15, 2023";"12:00 PM";"Incident Investigation Closure";"snta_CCLC-46902_IncidentInvestigationClosure_7132023_(0).pdf"
"CCLC-46902";"Jul 13, 2023";"12:00 PM";"Incident Investigation & Follow Up";"snta_CCLC-46902_IIFollowUp_7132023_(0).pdf"
"CCLC-46902";"Jun 22, 2023";"02:30 PM";"Follow-Up";"syce_CCLC-46902_CIFollowUp_6222023_(1).pdf"
"CCLC-46902";"Apr 21, 2023";"08:30 AM";"Complaint Closure";"syce_CCLC-46902_ComplaintClosure_4172023_(1).pdf"
"CCLC-46902";"Apr 17, 2023";"08:30 AM";"Complaint Investigation Follow Up";"syce_CCLC-46902_CIFollowUp_4172023_(1).pdf"
"CCLC-46902";"Mar 31, 2023";"10:30 AM";"Monitoring Visit";"syce_CCLC-46902_CIMV_3312023_(0).pdf"
"CCLC-46902";"Dec 22, 2022";"10:00 AM";"Follow-Up";"syce_CCLC-46902_CIFollowUp_12222022_(0).pdf"
"CCLC-46902";"Nov 03, 2022";"11:00 AM";"Follow-Up";"snta_CCLC-46902_IIFollowUp_1132022_(0).pdf"
"CCLC-46902";"Oct 18, 2022";"02:30 PM";"Follow-Up";"syce_CCLC-46902_CIFollowUp_10182022_(0).pdf"
"CCLC-46902";"Aug 02, 2022";"08:10 AM";"Licensing Study";"syce_CCLC-46902_IILS_822022_(0)_1.pdf"
"CCLC-46902";"Feb 02, 2022";"10:30 AM";"Complaint Closure";"gsjt_CCLC-46902_ComplaintClosure_12202021_(4).pdf"
"CCLC-46902";"Jan 07, 2022";"01:50 PM";"Monitoring Visit";"syce_CCLC-46902_CIMV_172022_(0)_1.pdf"
"CCLC-46902";"Dec 20, 2021";"10:30 AM";"Complaint Investigation Follow Up";"cnte_CCLC-46902_CIFollowUp_12202021_(4)_1.pdf"
"CCLC-46902";"Sep 02, 2021";"12:00 PM";"Licensing Study";"CCLC-46902_LS_09022021_1.pdf"
"CCLC-46902";"May 17, 2021";"10:30 AM";"Incident Investigation Closure";"csse_CCLC-46902_IncidentInvestigationClosure_462021_(1).pdf"
"CCLC-46902";"Apr 06, 2021";"10:30 AM";"Incident Investigation & Follow Up";"csse_CCLC-46902_IIFollowUp_462021_(0)_1.pdf"
"CCLC-46902";"Feb 09, 2021";"11:30 AM";"Licensing Study";"CCLC-46902_LS_02092021_1.pdf"
"CCLC-46902";"Oct 30, 2020";"02:45 PM";"Monitoring Visit";"CCLC-46902_MV_10302020_1.pdf"
"CCLC-46902";"May 11, 2020";"01:00 PM";"Licensing Study";"CCLC-46902_LS_05112020_1.pdf"
"CCLC-46902";"Aug 15, 2019";"08:30 AM";"Monitoring Visit";"CCLC-46902_CI_MV_08152019_1.pdf"
"CCLC-46902";"Mar 11, 2019";"09:30 AM";"Monitoring Visit";"CCLC-46902_MV_03112019_1.pdf"
"CCLC-46902";"Dec 11, 2018";"09:00 AM";"Monitoring Visit";"CCLC-46902_CI_MV_12112018_1.pdf"
"CCLC-2424";"May 23, 2023";"08:00 AM";"Monitoring Visit";"meya_CCLC-2424_MV_5232023_(0).pdf"
"CCLC-2424";"Apr 27, 2023";"12:20 PM";"Follow-Up";"meya_CCLC-2424_IIFollowUp_4272023_(0).pdf"
"CCLC-2424";"Nov 01, 2022";"11:00 AM";"Licensing Study";"meya_CCLC-2424_LS_1112022_(0).pdf"
"CCLC-2424";"Jun 07, 2022";"11:50 AM";"Monitoring Visit";"meya_CCLC-2424_MV_672022_(0)_1.pdf"
"CCLC-2424";"Oct 28, 2021";"10:00 AM";"Licensing Study";"meya_CCLC-2424_LS_10282021_(1)_1.pdf"
"CCLC-2424";"Jun 22, 2021";"10:00 AM";"Monitoring Visit";"CCLC-2424_MV_06222021_1.pdf"
"CCLC-2424";"Dec 09, 2020";"12:00 PM";"Licensing Study";"CCLC-2424_LS_12092020_1.pdf"
"CCLC-2424";"Mar 11, 2020";"09:20 AM";"Monitoring Visit";"CCLC-2424_MV_03112020_1.pdf"
"CCLC-2424";"Sep 10, 2019";"10:05 AM";"Licensing Study";"CCLC-2424_LS_09102019_1.pdf"
"CCLC-2424";"May 16, 2019";"08:30 AM";"Monitoring Visit";"CCLC-2424_MV_05162019_1.pdf"
"CCLC-2424";"Dec 21, 2018";"11:40 AM";"Licensing Study";"CCLC-2424_LS_12212018_1.pdf"
"CCLC-38348";"May 23, 2023";"09:25 AM";"Monitoring Visit";"meya_CCLC-38348_MV_5232023_(0).pdf"
"CCLC-38348";"Nov 01, 2022";"09:25 AM";"Licensing Study";"meya_CCLC-38348_LS_1112022_(0).pdf"
"CCLC-38348";"Apr 27, 2022";"05:40 PM";"Monitoring Visit";"snta_CCLC-38348_MV_4272022_(0)_1.pdf"
"CCLC-38348";"Nov 04, 2021";"10:00 AM";"Licensing Study";"meya_CCLC-38348_LS_1142021_(0)_1.pdf"
"CCLC-38348";"Jun 25, 2021";"11:30 AM";"Monitoring Visit";"CCLC-38348_MV_06252021_1.pdf"
"CCLC-38348";"Dec 17, 2020";"09:00 AM";"Licensing Study";"CCLC-38348_LS_12172020_1.pdf"
"CCLC-38348";"Mar 11, 2020";"07:45 AM";"Monitoring Visit";"CCLC-38348_MV_03112020_1.pdf"
"CCLC-38348";"Sep 05, 2019";"11:20 AM";"Licensing Study";"CCLC-38348_LS_09052019_1.pdf"
"CCLC-38348";"Apr 12, 2019";"11:10 AM";"Monitoring Visit";"CCLC-38348_MV_04122019_1.pdf"
"CCLC-38348";"Oct 17, 2018";"10:25 AM";"Licensing Study";"CCLC-38348_LS_10172018_1.pdf"
"CCLC-23126";"Jun 14, 2023";"09:40 AM";"Monitoring Visit";"jnla_CCLC-23126_MV_6142023_(1).pdf"
"CCLC-23126";"Sep 22, 2022";"09:30 AM";"Licensing Study";"jnla_CCLC-23126_LS_9222022_(0).pdf"
"CCLC-23126";"Apr 08, 2022";"12:00 PM";"Monitoring Visit";"jnla_CCLC-23126_MV_482022_(0)_1.pdf"
"CCLC-23126";"Oct 26, 2021";"12:30 PM";"Licensing Study";"jnla_CCLC-23126_LS_10262021_(1)_1.pdf"
"CCLC-23126";"May 24, 2021";"01:00 PM";"Monitoring Visit";"jnla_CCLC-23126_MV_5242021_(0)_1.pdf"
"CCLC-23126";"Nov 25, 2020";"01:00 PM";"Licensing Study";"CCLC-23126_LS_11252020_1.pdf"
"CCLC-23126";"Sep 16, 2019";"09:45 AM";"Licensing Study";"CCLC-23126_LS_09162019_1.pdf"
"CCLC-23126";"Mar 27, 2019";"11:25 AM";"Monitoring Visit";"CCLC-23126_MV_03272019_1.pdf"
"CCLC-23126";"Oct 22, 2018";"12:00 PM";"Licensing Study";"CCLC-23126_LS_10222018_1.pdf"
"CCLC-51761";"Apr 24, 2023";"10:15 AM";"Monitoring Visit";"jnla_CCLC-51761_MV_4242023_(1).pdf"
"CCLC-51761";"Sep 22, 2022";"11:40 AM";"Licensing Study";"jnla_CCLC-51761_LS_9222022_(1).pdf"
"CCLC-51761";"Apr 08, 2022";"11:00 AM";"Monitoring Visit";"jnla_CCLC-51761_MV_482022_(0)_1.pdf"
"CCLC-51761";"Oct 12, 2021";"11:00 AM";"Licensing Study";"jnla_CCLC-51761_LS_10122021_(2)_1.pdf"
"CCLC-51761";"Mar 23, 2021";"01:00 PM";"Incident Investigation Closure";"CCLC-51761_IncidentInvestigationClosure_03112021_1.pdf"
"CCLC-51761";"Mar 11, 2021";"01:00 PM";"Incident Investigation-Monitoring Visit";"CCLC-51761_II_MV_03112021_1.pdf"
"CCLC-51761";"Nov 16, 2020";"01:00 PM";"Licensing Study";"CCLC-51761_LS_11162020_1.pdf"
"CCLC-51761";"Mar 24, 2020";"10:00 AM";"Initial Licensing Study";"CCLC-51761_ILS_03242020_1.pdf"
"CCLC-38551";"Jan 19, 2023";"11:20 AM";"Licensing Study";"mobi_CCLC-38551_LS_1192023_(0).pdf"
"CCLC-38551";"Oct 25, 2022";"09:35 AM";"Complaint Investigation Follow Up";"CCLC-38551_CIFollowUp_10252022.pdf"
"CCLC-38551";"Oct 25, 2022";"09:35 AM";"Complaint Closure";"mobi_CCLC-38551_ComplaintClosure_10252022_(0).pdf"
"CCLC-38551";"Aug 15, 2022";"08:45 AM";"Monitoring Visit";"mobi_CCLC-38551_MV_8152022_(0).pdf"
"CCLC-38551";"Jan 26, 2022";"10:00 AM";"Licensing Study";"CCLC-38551_LS_01262022_1.pdf"
"CCLC-38551";"Jul 13, 2021";"04:00 PM";"Monitoring Visit";"mobi_CCLC-38551_MV_7132021_(0)_1.pdf"
"CCLC-38551";"Jan 14, 2021";"10:45 AM";"Licensing Study";"CCLC-38551_LS_01142021_1.pdf"
"CCLC-38551";"Aug 14, 2020";"08:00 AM";"Monitoring Visit";"CCLC-38551_MV_08142020_1.pdf"
"CCLC-38551";"Mar 05, 2020";"10:25 AM";"Licensing Study";"CCLC-38551_LS_03052020_1.pdf"
"CCLC-38551";"Aug 22, 2019";"08:40 AM";"Monitoring Visit";"CCLC-38551_MV_08222019_1.pdf"
"CCLC-38551";"Mar 21, 2019";"08:20 AM";"Licensing Study";"CCLC-38551_LS_03212019_1.pdf"
"CCLC-38551";"Sep 12, 2018";"10:50 AM";"Monitoring Visit";"CCLC-38551_MV_09122018_1.pdf"
"CCLC-50747";"Jan 26, 2023";"08:10 AM";"Licensing Study";"mobi_CCLC-50747_LS_1262023_(0).pdf"
"CCLC-50747";"Aug 25, 2022";"08:20 AM";"Monitoring Visit";"CCLC-50747_MV_08252022.pdf"
"CCLC-50747";"Feb 07, 2022";"10:05 AM";"Licensing Study";"mobi_CCLC-50747_LS_272022_(0)_1.pdf"
"CCLC-50747";"Jul 26, 2021";"10:00 AM";"Monitoring Visit";"CCLC-50747_MV_07262021_1.pdf"
"CCLC-50747";"Feb 18, 2021";"01:30 PM";"Monitoring Visit";"CCLC-50747_MV_02182021_1.pdf"
"CCLC-50747";"Dec 01, 2020";"09:30 AM";"Initial Licensing Study";"CCLC-50747_ILS_12012020_1.pdf"
"CCLC-48971";"Jul 07, 2023";"09:00 AM";"Follow-Up";"lass_CCLC-48971_IIFollowUp_772023_(0).pdf"
"CCLC-48971";"Feb 08, 2023";"08:30 AM";"Complaint Investigation Follow Up";"mobi_CCLC-48971_CIFollowUp_282023_(2).pdf"
"CCLC-48971";"Feb 08, 2023";"08:30 AM";"Complaint Closure";"mobi_CCLC-48971_ComplaintClosure_282023_(1).pdf"
"CCLC-48971";"Jan 27, 2023";"09:30 AM";"Licensing Study";"mobi_CCLC-48971_LS_1272023_(0).pdf"
"CCLC-48971";"Sep 27, 2022";"11:15 AM";"Complaint Investigation Follow Up";"CCLC-48971_CIFollowUp_09272022.pdf"
"CCLC-48971";"Mar 02, 2022";"01:30 PM";"Licensing Study";"mobi_CCLC-48971_LS_322022_(0)_1.pdf"
"CCLC-48971";"Jul 06, 2021";"02:45 PM";"Monitoring Visit";"mobi_CCLC-48971_MV_762021_(0)_1.pdf"
"CCLC-48971";"Jun 01, 2021";"11:50 AM";"Complaint Investigation Follow Up";"mobi_CCLC-48971_CIFollowUp_612021_(0)_1.pdf"
"CCLC-48971";"Mar 01, 2021";"02:00 PM";"Licensing Study";"CCLC-48971_LS_03012021_1.pdf"
"CCLC-48971";"Oct 08, 2020";"03:30 PM";"Monitoring Visit";"CCLC-48971_MV_10082020_1.pdf"
"CCLC-48971";"Aug 29, 2019";"10:00 AM";"Monitoring Visit";"CCLC-48971_MV_08292019_1.pdf"
"CCLC-48971";"Mar 06, 2019";"09:35 AM";"Licensing Study";"CCLC-48971_LS_03062019_1.pdf"
"CCLC-48971";"Sep 18, 2018";"10:15 AM";"Monitoring Visit";"CCLC-48971_MV_09182018_1.pdf"
"CCLC-30210";"Feb 14, 2023";"10:00 AM";"Monitoring Visit";"meya_CCLC-30210_MV_2142023_(0).pdf"
"CCLC-30210";"Aug 23, 2022";"01:10 PM";"Licensing Study";"meya_CCLC-30210_LS_8232022_(0).pdf"
"CCLC-30210";"Apr 18, 2022";"10:00 AM";"Monitoring Visit";"syce_CCLC-30210_MV_4182022_(0)_1.pdf"
"CCLC-30210";"Oct 07, 2021";"01:30 PM";"Licensing Study";"syce_CCLC-30210_LS_1072021_(0)_1.pdf"
"CCLC-30210";"Mar 29, 2021";"01:30 PM";"Monitoring Visit";"CCLC-30210_MV_03292021_1.pdf"
"CCLC-30210";"Oct 28, 2020";"01:30 PM";"Licensing Study";"CCLC-30210_LS_10282020_1.pdf"
"CCLC-30210";"Jan 29, 2020";"12:35 PM";"Licensing Study";"CCLC-30210_LS_01292020_1.pdf"
"CCLC-30210";"Aug 12, 2019";"10:35 AM";"Monitoring Visit";"CCLC-30210_MV_08122019_1.pdf"
"CCLC-30210";"Mar 20, 2019";"01:50 PM";"Licensing Study";"CCLC-30210_LS_03202019_1.pdf"
"CCLC-30210";"Oct 17, 2018";"12:25 PM";"Monitoring Visit";"CCLC-30210_MV_10172018_1.pdf"
"CCLC-39151";"Mar 27, 2023";"11:00 AM";"Monitoring Visit";"meya_CCLC-39151_MV_3272023_(0).pdf"
"CCLC-39151";"Jan 13, 2023";"11:00 AM";"Complaint Closure";"snta_CCLC-39151_ComplaintClosure_12132022_(0).pdf"
"CCLC-39151";"Dec 13, 2022";"11:00 AM";"Complaint Investigation Follow Up";"CCLC-39151_CIFollowUp_12132022.pdf"
"CCLC-39151";"Aug 23, 2022";"10:45 AM";"Licensing Study";"meya_CCLC-39151_LS_8232022_(0).pdf"
"CCLC-39151";"May 26, 2022";"10:45 AM";"Monitoring Visit";"syce_CCLC-39151_MV_5262022_(0)_1.pdf"
"CCLC-39151";"Dec 08, 2021";"02:00 PM";"Licensing Study";"syce_CCLC-39151_LS_1282021_(1)_1.pdf"
"CCLC-39151";"Mar 18, 2021";"03:00 PM";"Monitoring Visit";"CCLC-39151_MV_03182021_1.pdf"
"CCLC-39151";"Oct 30, 2020";"11:45 AM";"Licensing Study";"CCLC-39151_LS_10302020_1.pdf"
"CCLC-39151";"Jan 29, 2020";"09:30 AM";"Licensing Study";"CCLC-39151_LS_01292020_1.pdf"
"CCLC-39151";"Jul 25, 2019";"10:55 AM";"Monitoring Visit";"CCLC-39151_MV_07252019_1.pdf"
"CCLC-39151";"Apr 12, 2019";"12:45 PM";"Incident Investigation Closure";"CCLC-39151_IncidentInvestigationClosure_03082019_1.pdf"
"CCLC-39151";"Mar 20, 2019";"11:10 AM";"Licensing Study";"CCLC-39151_LS_03202019_1.pdf"
"CCLC-39151";"Mar 08, 2019";"12:45 PM";"Incident Investigation & Follow Up";"CCLC-39151_II_FollowUp_03082019_1.pdf"
"CCLC-39151";"Oct 17, 2018";"10:35 AM";"Monitoring Visit";"CCLC-39151_MV_10172018_1.pdf"
"CCLC-37783";"Jun 02, 2023";"01:30 PM";"Licensing Study";"jnla_CCLC-37783_LS_622023_(1).pdf"
"CCLC-37783";"Sep 07, 2022";"10:50 AM";"Monitoring Visit";"jnla_CCLC-37783_MV_972022_(1).pdf"
"CCLC-37783";"Apr 14, 2022";"09:20 AM";"Licensing Study";"jnla_CCLC-37783_LS_4142022_(2)_1.pdf"
"CCLC-37783";"Oct 13, 2021";"10:15 AM";"Monitoring Visit";"jnla_CCLC-37783_MV_10132021_(0)_1.pdf"
"CCLC-37783";"May 06, 2021";"10:15 AM";"Licensing Study";"jnla_CCLC-37783_LS_562021_(1)_1.pdf"
"CCLC-37783";"Oct 16, 2020";"09:30 AM";"Monitoring Visit";"CCLC-37783_MV_10162020_1.pdf"
"CCLC-37783";"Sep 26, 2019";"09:45 AM";"Monitoring Visit";"CCLC-37783_MV_09262019_1.pdf"
"CCLC-37783";"Apr 17, 2019";"11:55 AM";"Licensing Study";"CCLC-37783_LS_04172019_1.pdf"
"CCLC-37783";"Dec 20, 2018";"09:30 AM";"Monitoring Visit";"CCLC-37783_MV_12202018_1.pdf"
"CCLC-22146";"May 25, 2023";"10:10 AM";"Licensing Study";"jnla_CCLC-22146_LS_5252023_(1).pdf"
"CCLC-22146";"Sep 27, 2022";"10:00 AM";"Monitoring Visit";"jnla_CCLC-22146_MV_9272022_(0).pdf"
"CCLC-22146";"May 06, 2022";"10:00 AM";"Licensing Study";"jnla_CCLC-22146_LS_562022_(0)_1.pdf"
"CCLC-22146";"Nov 19, 2021";"10:00 AM";"Monitoring Visit";"jnla_CCLC-22146_MV_11192021_(1)_1.pdf"
"CCLC-22146";"Jun 09, 2021";"10:00 AM";"Licensing Study";"bsgy_CCLC-22146_LS_692021_(1)_1.pdf"
"CCLC-22146";"Oct 13, 2020";"01:00 PM";"Monitoring Visit";"jnla_CCLC-22146_MV_10132020_(0)_1.pdf"
"CCLC-22146";"Sep 12, 2019";"09:45 AM";"Monitoring Visit";"CCLC-22146_MV_09122019_1.pdf"
"CCLC-22146";"May 02, 2019";"11:00 AM";"Licensing Study";"CCLC-22146_LS_05022019_1.pdf"
"CCLC-22146";"Dec 06, 2018";"11:50 AM";"Monitoring Visit";"CCLC-22146_MV_12062018_1.pdf"
